,country,total_netprofits,scrap_sum,net_profit
0,Australia,-43876849.69655491,1079.0383879835142,-40.662918191957104
1,Belgium,-77193765.57430272,5512.14913485562,-14.004295545302705
2,Brazil,-57530811.78162775,1861.4671680371093,-30.9061651849026
3,Canada,-68438864.83000328,6308.248901564229,-10.849106605960458
4,Czechia,-27909861.441264123,222.33053322667286,-125.53319166832185
5,Finland,-56421168.676742055,1913.4063874664864,-29.487289812724264
6,France,-80043853.21948533,23199.221124206557,-3.450281920713531
7,Germany,-39930920.118033916,45627.704674550594,-0.8751463700146607
8,Hungary,-17491578.769773617,63.55842714076023,-275.2047140977189
9,India,-41237134.312950864,786.2571619051346,-52.44738784067993
10,Italy,-91382701.96613282,12557.194825869348,-7.277318161686345
11,Japan,-63497417.997746736,4268.63145942847,-14.875357266436032
12,Korea,57618584.02641359,50336.622612785366,1.1446652762074392
13,Netherlands,-81911974.14020652,9477.41173604191,-8.642863307151805
14,Norway,-70093875.48290852,9100.748300588191,-7.701990338352537
15,Poland,-60298793.42260407,1947.7355507918169,-30.958408803541463
16,Romania,-20954523.947818033,100.46370142327694,-208.57806004510775
17,Russian Federation,-53133918.68187513,2068.272307055331,-25.690001505422504
18,Serbia,-16940742.774390575,75.76950068688785,-223.5826106918271
19,Slovakia,-28495730.238794055,231.54558526701362,-123.06747375871305
20,Spain,-80357715.47279613,6347.150574615338,-12.660439440995319
21,Sweden,-82773938.14074072,9674.246898383131,-8.556111810065012
22,Switzerland,-60041300.12823505,2963.8821197371703,-20.257654556639167
23,Thailand,-54497779.399797134,2211.6062975995146,-24.641718310781272
24,Turkey,-60502080.165175185,3264.0519565898157,-18.53588146568168
25,USA,72620877.3483949,61030.40268848374,1.189913127709024
26,United Kingdom,-68833774.39403291,16874.473113453503,-4.079165846022999
27,Viet Nam,-57675419.70622489,3000.0,-19.225139902074964
