,country,total_costs,scrap_sum,unit_cost
0,Australia,48941177.593401335,1879.0383879835142,26.045863621723264
1,Belgium,75076676.59745193,5539.149134855619,13.553828353352113
2,Brazil,64052023.32750882,3886.4671680371093,16.480783333069763
3,Canada,72848887.78707857,6308.248901564229,11.548194899065342
4,Czechia,25211165.828936934,222.33053322667286,113.39497757257377
5,Finland,50999684.25002287,1937.4063874664862,26.323689536666752
6,France,127253844.37696022,23199.221124206557,5.4852636515534074
7,Germany,167671863.70004258,49324.704674550594,3.399348557814153
8,Hungary,60245852.606736295,2886.5584271407606,20.871170332211832
9,India,57656931.68103257,3163.257161905134,18.2270769431555
10,Italy,102952481.22165588,12652.19482586935,8.137124241175433
11,Japan,64628290.78897937,4268.63145942847,15.140283578763787
12,Korea,73037678.55711554,7140.622612785358,10.22847481483489
13,Netherlands,90284563.34349942,9477.41173604191,9.52628901835654
14,Norway,82967556.01023726,9552.74830058819,8.685202770927056
15,Poland,60768715.50262936,2941.7355507918173,20.657436555190166
16,Romania,43066766.36087854,999.4637014232769,43.08987539972659
17,Russian Federation,52233946.003475174,2451.272307055331,21.308912050747583
18,Serbia,26679190.298846617,257.76950068688785,103.50018224713786
19,Slovakia,42066330.809256166,999.5455852670136,42.0854550600799
20,Spain,94175305.27671519,10429.150574615338,9.030007247756002
21,Sweden,90771249.58448702,9674.246898383131,9.382771655296262
22,Switzerland,56131815.70158492,2963.8821197371703,18.938612749741395
23,Thailand,105706680.72517781,19848.606297599516,5.325647510977229
24,Turkey,78444160.13365582,7830.051956589816,10.018344778368522
25,USA,144313237.01816553,62237.40268848374,2.318754170068683
26,United Kingdom,105090322.02529457,17035.473113453503,6.168911266825991
27,Viet Nam,55322766.746726945,3000.0,18.44092224890898
