,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-2534868.0943760197,0.6065550182925492,-4179.123109906282
1,Albania,-6818772.700622022,5.869199998283708,-1161.7891199168525
2,Algeria,-20345760.605762344,143.59628577710848,-141.68723442710228
3,Andorra,-3232653.67577153,1.3650926782010724,-2368.083667426552
4,Angola,-12175699.241241619,37.34424508048912,-326.039506622747
5,Argentina,-41168787.1048145,688.2055879686319,-59.82047781148059
6,Armenia,-9902393.21875009,21.28451084006613,-465.2394078096334
7,Aruba,-10681067.80621161,12.295784817288034,-868.6771901858503
8,Australia,-43876849.69655491,1079.038387983514,-40.66291819195711
9,Austria,-69233040.12752277,3549.801291965152,-19.503356507371066
10,Azerbaijan,-15858125.541388942,62.60277264326581,-253.31346954478389
11,Bahamas,-262243.6351842356,0.004216986433054408,-62187.450528336114
12,Bahrain,-9303001.321698297,19.63547348568749,-473.78543371919983
13,Bangladesh,-2285921.6961898133,0.9842206845895729,-2322.5702649635523
14,Barbados,-6600753.131629707,2.982262008680074,-2213.3377659031203
15,Belarus,-23808573.44169914,189.25401064963506,-125.80221343776869
16,Belgium,-77193765.57430272,5512.149134855618,-14.00429554530271
17,Benin,-9216768.480637627,16.68306387821328,-552.4625780923835
18,Bermuda,-10382845.992070923,16.591417335340953,-625.7962042793467
19,Bolivia (Plurinational State of),-26915123.32321831,168.886716250244,-159.36791194008083
20,Bosnia Herzegovina,-10152384.239934988,21.139861273930936,-480.24838518948155
21,Botswana,-16226787.841220735,64.91393213532255,-249.97388553498237
22,Brazil,-57530811.78162775,1861.4671680371089,-30.90616518490261
23,Brunei Darussalam,-6501787.117342489,5.713121294524656,-1138.0446488285963
24,Bulgaria,-12536355.28629328,26.97709512775605,-464.7036764679285
25,Burkina Faso,-14058892.767135125,41.58886674215477,-338.04462271834234
26,Burundi,-11726733.486357763,28.280670469607628,-414.6554268916688
27,C?te d'Ivoire,-12573522.977695255,35.19029937328233,-357.30082442099086
28,Cabo Verde,-2816723.738757951,0.6721729349927066,-4190.474790224206
29,Cambodia,-16138846.923459658,62.92230171014156,-256.4885022452773
30,Cameroon,-6600396.666874746,8.09974041358869,-814.8899013851678
31,Canada,-68438864.83000328,6308.2489015642295,-10.849106605960456
32,Cayman Isds,-2187248.717165959,0.11592040326503839,-18868.53958025898
33,Chile,-15943928.861279037,32.70443015680647,-487.51587429694985
34,Colombia,-37718060.72936095,495.2525603226522,-76.15924429504818
35,Comoros,-1337575.590981579,0.11142959348825844,-12003.77340623182
36,Congo,-10454658.73188356,22.56654885352483,-463.2812398449917
37,Costa Rica,-24283455.502510455,128.55703285063072,-188.89247024490047
38,Croatia,-11493883.23166348,22.22899875434441,-517.0670689527628
39,Cyprus,-8541963.654354095,9.554474567827281,-894.0275672633421
40,Czechia,-27909861.441264123,222.33053322667274,-125.53319166832192
41,Denmark,-69849380.67609745,3697.250771613416,-18.892248589785645
42,Dominican Rep.,-22317222.587432433,93.19591950699073,-239.46566228962837
43,Ecuador,-22082765.1520565,91.649587278904,-240.9477861024644
44,Egypt,-25888743.61192514,225.96950036142135,-114.56742423432377
45,El Salvador,-18986741.38557946,69.8574146757627,-271.7927864021996
46,Estonia,-8565045.76829454,11.796277556140017,-726.0803865908015
47,Eswatini,-4209902.336819839,1.8157015214784342,-2318.6092466298796
48,Ethiopia,-17860854.569903962,83.7091435671598,-213.3680241940859
49,Fiji,-11767923.442878764,30.86591521588298,-381.25950131630077
50,Finland,-56421168.676742055,1913.4063874664864,-29.487289812724264
51,France,-80043853.21948531,23199.22112420656,-3.4502819207135302
52,French Polynesia,-12281372.013431929,30.044213417832044,-408.7766200643018
53,Georgia,-8157664.967250597,11.13023003790726,-732.9286941480344
54,Germany,-39930920.11803388,45627.7046745506,-0.8751463700146598
55,Ghana,-19740796.959411375,134.42249639659903,-146.85634836871566
56,Greece,-48264628.93565335,978.2128033236967,-49.33960051602625
57,Greenland,-2357069.225111356,0.33033565710675816,-7135.376319213388
58,Grenada,-6547025.776565041,2.406212575297268,-2720.8841994170903
59,Guatemala,-29894213.1690778,234.02948979864453,-127.73694971004865
60,Guinea,-2663159.3367349496,1.3478340900619603,-1975.8806787655321
61,Guyana,-12877784.341726325,16.767978046311114,-767.9986403941759
62,Honduras,-17413606.693518877,48.553406504433916,-358.6485057835985
63,Hungary,-17491578.769773617,63.55842714076024,-275.20471409771886
64,Iceland,-31279388.189580694,452.35700363822934,-69.1475713606863
65,India,-41237134.31295088,786.2571619051347,-52.447387840679944
66,Indonesia,-66697069.224744126,5959.511729097239,-11.191700303079621
67,Iran,-25313968.70081961,307.4063783387725,-82.34692083364236
68,Ireland,-24078667.82267835,161.52077526968475,-149.07474151529527
69,Israel,-49058062.19654876,1355.04012443852,-36.20413987141278
70,Italy,-91382701.96613282,12557.194825869348,-7.277318161686345
71,Jamaica,-15510107.196966145,40.47879126061643,-383.1662634663847
72,Japan,-63500612.36750261,4275.690053807672,-14.851547134702338
73,Jordan,-20916528.691792898,137.00507150337188,-152.66974034080272
74,Kazakhstan,-31055239.60879048,389.48662627628494,-79.7337764988142
75,Kenya,-27569324.963528756,257.63898998156947,-107.007580512177
76,Kiribati,-1353696.6023232213,0.16271024596513006,-8319.676454876284
77,Korea,-65942962.01476436,7118.622612785358,-9.26344401181317
78,Kuwait,-17210007.69800859,95.22437978364272,-180.73110832657645
79,Kyrgyzstan,-9357409.301590476,18.72801400626017,-499.64770949352106
80,Lao People's Dem. Rep.,-14167221.9230672,40.21952217022357,-352.24739526010256
81,Latvia,-8906549.980660569,13.003241321098553,-684.9484494461506
82,Lebanon,-15234089.476755675,51.99375696756685,-292.9984360672097
83,Lesotho,-7059052.712841792,6.95265733904816,-1015.3028358230866
84,Lithuania,-10946500.427557584,21.806028121974762,-501.9942360124896
85,Luxembourg,-11759353.453218082,27.585149893373906,-426.29289667346484
86,Madagascar,-10258027.547762796,18.872813312494586,-543.5346271862688
87,Malawi,-19418414.703078113,103.11417801241903,-188.31954128305583
88,Malaysia,-6398437.5426728,9.032367997857548,-708.3898202764204
89,Maldives,-8515579.345048508,12.037736488945836,-707.4070239756702
90,Mali,-6510172.964329889,5.872725710542251,-1108.5436788991087
91,Malta,-6717259.729920878,5.655897431938111,-1187.6558602334962
92,Mauritania,-2850262.616657866,0.8181676231540155,-3483.714749882397
93,Mauritius,-13445027.177040737,38.49530545561195,-349.2640730580483
94,Mexico,-37092240.46777097,428.70220063430395,-86.52216016826978
95,Mongolia,-21188124.89216885,22.815515262698455,-928.6717677952136
96,Montenegro,-6723768.602508009,7.43692869749474,-904.1055623906988
97,Morocco,-18071546.180902164,83.99983513554042,-215.1378767796661
98,Mozambique,-7183734.713909524,7.590931613085043,-946.3574538764644
99,Myanmar,-21805347.102357365,135.6775600005806,-160.7144696754869
100,Namibia,-13147931.363004697,35.41191912847292,-371.2854791999431
101,Nepal,-13785138.479132742,44.027946363524734,-313.0997381824999
102,Netherlands,-81913785.38185094,9479.506276096827,-8.641144696364801
103,New Caledonia,-1629640.9292393313,0.443312744265833,-3676.0525166903735
104,New Zealand,-38089531.47132057,740.569238001356,-51.43277564987222
105,Nicaragua,-20087245.31979391,68.80097799270936,-291.9616247594983
106,Niger,-9479664.156404288,15.104814282266094,-627.5922351149958
107,Nigeria,-39522454.55648385,726.346963740823,-54.41263821484956
108,North Macedonia,-10869571.746279184,25.996862427003645,-418.110907683562
109,Norway,-70093875.48290853,9100.748300588195,-7.701990338352536
110,Oman,-15203539.16518978,55.43545777220327,-274.2565819094438
111,Pakistan,-32656039.00588918,404.7423904735052,-80.68351567446423
112,Palau,-1492555.728236223,0.17690698506429847,-8436.951925294186
113,Panama,-18827003.57622004,68.9279335672338,-273.14040334396174
114,Papua New Guinea,0.0,0.0,
115,Paraguay,-18878840.20750828,57.980344475224,-325.6075895784913
116,Peru,-35692180.93263951,427.04669449796484,-83.57910596778922
117,Philippines,-53777826.19521014,1866.7540059046196,-28.808201844007655
118,Poland,-60298793.42260407,1947.7355507918173,-30.958408803541456
119,Portugal,-65130365.84590426,2813.152726798394,-23.152090259965423
120,Qatar,-15919946.972683575,73.22124399439818,-217.42251434435528
121,Rep. of Moldova,-11254399.46025446,26.012516722498,-432.6532330691643
122,Romania,-20954523.94781803,100.4637014232769,-208.5780600451078
123,Russian Federation,-53135735.63977333,2068.5230490027725,-25.68776580245982
124,Rwanda,-12312519.636962594,36.05829232435169,-341.4615291874881
125,Saint Lucia,-6151002.3986529345,2.225960220703587,-2763.3029294246376
126,Samoa,-1720489.2881085495,0.20678217583398362,-8320.297826297443
127,Saudi Arabia,-40610163.90606813,857.4403546102136,-47.36208610630325
128,Senegal,-14370011.047482379,42.47694842276982,-338.3013983127685
129,Serbia,-17025169.345757753,76.77355662621162,-221.75824716117307
