,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Pyro,0.0
11,Afghanistan,NCA,Pyro,-2457.1038964380514
7,Afghanistan,NMC111,Pyro,-5721.426117145871
10,Afghanistan,NMC523,Pyro,-5011.449614058126
8,Afghanistan,NMC622,Pyro,-7721.795503629833
9,Afghanistan,NMC811,Pyro,-20877.88500533019
18,Albania,LFP,Pyro,-1738.8620394935647
23,Albania,NCA,Pyro,-796.7753790650869
19,Albania,NMC111,Pyro,-1088.228613483154
22,Albania,NMC523,Pyro,-1025.920451459394
20,Albania,NMC622,Pyro,-1602.560396360256
21,Albania,NMC811,Pyro,-2318.867450095202
258,Algeria,LFP,Pyro,-2041.6763708880899
263,Algeria,NCA,Pyro,-97.86515307995612
259,Algeria,NMC111,Pyro,-107.86059815678368
262,Algeria,NMC523,Pyro,-177.41720982349085
260,Algeria,NMC622,Pyro,-416.1646770757741
261,Algeria,NMC811,Pyro,-1680.5060038824488
24,Andorra,LFP,Pyro,-35874.611728420874
29,Andorra,NCA,Pyro,-1617.3059042311136
25,Andorra,NMC111,Pyro,-1920.1512448135993
28,Andorra,NMC523,Pyro,-2920.776663691125
26,Andorra,NMC622,Pyro,-6226.5793040254475
27,Andorra,NMC811,Pyro,-21919.543209427407
12,Angola,LFP,Pyro,0.0
17,Angola,NCA,Pyro,-206.1891706430446
13,Angola,NMC111,Pyro,-329.9503295288469
16,Angola,NMC523,Pyro,-394.02433501096846
14,Angola,NMC622,Pyro,-694.4399347220916
15,Angola,NMC811,Pyro,-2237.9140256651926
36,Argentina,LFP,Pyro,-933.4503691404861
41,Argentina,NCA,Pyro,-35.215006158269965
37,Argentina,NMC111,Pyro,-49.36529787848657
40,Argentina,NMC523,Pyro,-62.686725624923476
38,Argentina,NMC622,Pyro,-121.37703203840643
39,Argentina,NMC811,Pyro,-231.79752516049402
42,Armenia,LFP,Pyro,0.0
47,Armenia,NCA,Pyro,-283.1560519717119
43,Armenia,NMC111,Pyro,-513.6492844297223
46,Armenia,NMC523,Pyro,-544.6575869237167
44,Armenia,NMC622,Pyro,-912.5151928319457
45,Armenia,NMC811,Pyro,-1513.1799603487675
0,Aruba,LFP,Pyro,0.0
5,Aruba,NCA,Pyro,-539.8833412164887
1,Aruba,NMC111,Pyro,-820.8370814688942
4,Aruba,NMC523,Pyro,-966.6083683976734
2,Aruba,NMC622,Pyro,-1832.8264677119312
3,Aruba,NMC811,Pyro,-2626.4782545998924
48,Australia,LFP,Pyro,-220.6617868448569
53,Australia,NCA,Pyro,-20.945439195165775
49,Australia,NMC111,Pyro,-48.90595297471798
52,Australia,NMC523,Pyro,-45.77541170548264
50,Australia,NMC622,Pyro,-73.53965433137255
51,Australia,NMC811,Pyro,-97.71893894778569
54,Austria,LFP,Pyro,-51.10618818430486
59,Austria,NCA,Pyro,-11.565357073868313
55,Austria,NMC111,Pyro,-17.149883239971015
58,Austria,NMC523,Pyro,-16.677085455998014
56,Austria,NMC622,Pyro,-28.34701180376188
57,Austria,NMC811,Pyro,-44.89379412319591
60,Azerbaijan,LFP,Pyro,-2028.7593997055317
65,Azerbaijan,NCA,Pyro,-146.98833917460013
61,Azerbaijan,NMC111,Pyro,-261.0580621367059
64,Azerbaijan,NMC523,Pyro,-275.84409403283183
62,Azerbaijan,NMC622,Pyro,-472.76856085278393
63,Azerbaijan,NMC811,Pyro,-761.1262377127659
108,Bahamas,LFP,Pyro,0.0
113,Bahamas,NCA,Pyro,-62187.45052833612
109,Bahamas,NMC111,Pyro,0.0
112,Bahamas,NMC523,Pyro,0.0
110,Bahamas,NMC622,Pyro,0.0
111,Bahamas,NMC811,Pyro,0.0
102,Bahrain,LFP,Pyro,0.0
107,Bahrain,NCA,Pyro,-321.53626711036543
103,Bahrain,NMC111,Pyro,-438.87188033696737
106,Bahrain,NMC523,Pyro,-541.1921125567962
104,Bahrain,NMC622,Pyro,-1044.4880195464184
105,Bahrain,NMC811,Pyro,-3732.8333995566636
90,Bangladesh,LFP,Pyro,0.0
95,Bangladesh,NCA,Pyro,-1820.6164417933392
91,Bangladesh,NMC111,Pyro,-2322.737359924868
94,Bangladesh,NMC523,Pyro,-8813.334535496242
92,Bangladesh,NMC622,Pyro,0.0
93,Bangladesh,NMC811,Pyro,0.0
144,Barbados,LFP,Pyro,0.0
149,Barbados,NCA,Pyro,-1228.2080422596396
145,Barbados,NMC111,Pyro,-3040.5827276781456
148,Barbados,NMC523,Pyro,-2638.210839277249
146,Barbados,NMC622,Pyro,-4192.72232261389
147,Barbados,NMC811,Pyro,-5038.638260016098
120,Belarus,LFP,Pyro,-1011.9914774787143
125,Belarus,NCA,Pyro,-71.05213673166588
121,Belarus,NMC111,Pyro,-137.0283433704904
124,Belarus,NMC523,Pyro,-137.51032730877714
122,Belarus,NMC622,Pyro,-230.00925197351972
123,Belarus,NMC811,Pyro,-343.63294460758755
72,Belgium,LFP,Pyro,-42.298518472338195
77,Belgium,NCA,Pyro,-7.81275631673518
73,Belgium,NMC111,Pyro,-12.184061000215866
76,Belgium,NMC523,Pyro,-11.983805376229164
74,Belgium,NMC622,Pyro,-20.878364377911957
75,Belgium,NMC811,Pyro,-33.46528281864454
78,Benin,LFP,Pyro,0.0
83,Benin,NCA,Pyro,-322.00252169751855
79,Benin,NMC111,Pyro,-721.9531160924083
82,Benin,NMC523,Pyro,-654.9443548661051
80,Benin,NMC622,Pyro,-1025.3125171983686
81,Benin,NMC811,Pyro,-1744.937604709142
126,Bermuda,LFP,Pyro,0.0
131,Bermuda,NCA,Pyro,-415.8543449398494
127,Bermuda,NMC111,Pyro,-561.7288192258318
130,Bermuda,NMC523,Pyro,-714.6808877099865
128,Bermuda,NMC622,Pyro,-1466.6640224705043
129,Bermuda,NMC811,Pyro,-5203.171241070598
132,Bolivia (Plurinational State of),LFP,Pyro,-1664.750465320618
137,Bolivia (Plurinational State of),NCA,Pyro,-84.11604061506112
133,Bolivia (Plurinational State of),NMC111,Pyro,-181.88764377223856
136,Bolivia (Plurinational State of),NMC523,Pyro,-171.34278555932656
134,Bolivia (Plurinational State of),NMC622,Pyro,-291.48767083091934
135,Bolivia (Plurinational State of),NMC811,Pyro,-476.22219805698927
