,country,total_netprofits,scrap,net_profit
0,Angola,-16110052.508980181,3202.6489364664667,-5.0302274237883395
1,Argentina,107598268.6484991,30708.71353185335,3.5038351097609546
2,Aruba,-1060584.3101417297,2.830663210136197,-374.6769684022918
3,Australia,690310637.9238307,130768.35266470698,5.278881501962504
4,Belgium,114495594.69086649,48137.79819259898,2.3784967113113575
5,Benin,-12814430.38271664,602.779532706423,-21.258900953688762
6,Bermuda,-876331.9873670111,2.4173329471450224,-362.52018506676876
7,Bolivia (Plurinational State of),304048096.3602963,63374.40921825911,4.797647822059625
8,Botswana,-16441792.39533554,2902.9288418313295,-5.663863391485387
9,Brazil,8584105547.994665,1204237.5057869,7.128249624134938
10,Burkina Faso,1123505379.931293,184578.04614662263,6.086885214067213
11,C?te d'Ivoire,-11396610.104095722,5435.585755300072,-2.096666415939301
12,Cabo Verde,-14162451.526769321,831.9056858738584,-17.024107140093246
13,Cameroon,-780535.0779750474,1.6547124498262782,-471.7043605110923
14,Canada,9811717740.508133,1403175.3700929824,6.992509952521439
15,Chile,859308846.9314415,147782.30872054337,5.814693615028009
16,China,104863523394.35269,19162771.079519797,5.472252575538281
17,Colombia,324047992.9542922,66727.09928072365,4.856317694719636
18,Congo,-1347529.7626777086,4.25655329895275,-316.5776787076165
19,Costa Rica,48874878.63117389,19717.071697369407,2.478810209819069
20,Czechia,30199865.664659075,24977.97422199713,1.2090598459367146
21,Dominican Rep.,427207032.4397242,82678.2464232442,5.167103209383249
22,Ecuador,356760683.3401803,71707.93380691117,4.975191229199744
23,El Salvador,-2457747.8195188027,15.233263753344138,-161.34085638602934
24,Eswatini,-14342457.95372525,869.8172065575586,-16.489048326013037
25,Finland,317640012.84970796,90148.18117351356,3.5235321302636975
26,France,1249896252.472497,263787.20255883527,4.738274792514695
27,Germany,1441228888.7403636,297977.1738769626,4.836709033744509
28,Ghana,-3125161.4480602373,25.222389912143008,-123.90425566118407
29,Grenada,-14534292.57322881,942.7862329644478,-15.416318211953456
30,Guatemala,707672139.0569546,125113.67292083827,5.656233427858136
31,Guinea,-2329660.687754615,12.79799792578897,-182.0332134184962
32,Guyana,-8918075.760103535,6404.493773546337,-1.3924716106274486
33,Honduras,16672588.287812948,13001.72823410923,1.2823363161886006
34,Hungary,721452802.492519,159432.12745445163,4.525140660238832
35,India,120091877674.30305,15336476.172306236,7.830473984053674
36,Italy,857632516.614281,192569.09975238584,4.45363517676026
37,Jamaica,-1619850.278295123,6.949540943624753,-233.08737820749334
38,Japan,14325168099.622046,1927908.1486984254,7.430420432266596
39,Korea,205977226799.9607,26882277.229433805,7.662194130430035
40,Lesotho,164835593.6840669,40095.821785256754,4.111041658327526
41,Mali,90689140.90323143,27234.44599451937,3.3299425632333994
42,Mexico,858038357.8813449,147530.50397880777,5.816006417253201
43,Mozambique,-8009651.024023547,185.87677428534144,-43.09118799171673
44,Namibia,282545185.92176735,59298.97152316751,4.76475693699645
45,Netherlands,235189828.29873803,73452.42901524386,3.201933978928433
46,Nicaragua,210789582.01086122,48267.96737010163,4.367069787600575
47,Niger,1142075482.3095157,187245.31324685345,6.099354170770988
48,Nigeria,61391310113.88282,8086744.470100047,7.591597625085253
49,Norway,55381123.9553446,24177.888545446054,2.2905690813838966
50,Panama,-2425144.0987833673,14.8716518976132,-163.07160196323494
51,Paraguay,67581172.83150859,23322.09796700338,2.8977312815992766
52,Peru,952840474.0136782,161202.91600656585,5.910814131767125
53,Poland,614699600.7225617,141941.6146583191,4.330651037063813
54,Romania,31054004.148383025,24977.97422199713,1.2432555127322924
55,Russian Federation,3042470921.315833,412089.1340743868,7.383040875731104
56,Saint Lucia,-12692389.557013648,606.9216361674156,-20.91273205740935
57,Senegal,4693495850.787777,677623.754259939,6.926403953937149
58,Serbia,17578504.68654129,14525.482189257327,1.2101839000939947
59,Slovakia,16885442.688293584,21178.412629423565,0.7972950090147135
60,South Africa,26913348.51152298,15072.974497843645,1.7855366580347647
61,Spain,743496204.1753341,167539.59702030307,4.437734227600145
62,Sweden,1233428768.940947,248037.78446808422,4.972745469348667
63,Switzerland,105556347.43063,35070.96988135103,3.009792651521723
64,Thailand,3020671122.724083,409385.35342410236,7.3785520108600995
65,Togo,123096215.86757013,32966.06949041646,3.7340276766496325
66,Trinidad and Tobago,5846748.8020719625,10469.154490144963,0.5584738297229009
67,Turkey,1489317422.7758257,249779.7422199713,5.962522859296739
68,USA,100430453782.30841,11515432.659504289,8.721379105058455
69,United Kingdom,1716162587.3012183,281317.5411254553,6.1004464223433725
70,Uruguay,-6364650.143478079,8177.425319579969,-0.7783195681700211
71,Viet Nam,1034451980.2893178,149867.84533198277,6.902427788948528
72,Zambia,-7892767.320683411,180.61168303271697,-43.70020359786844
73,Zimbabwe,-2991503.796968802,21.361402851559873,-140.0424783782566
