,country,total_costs,scrap,unit_cost
0,Argentina,105084900.33649783,30708.71353185335,3.421989665164449
1,Australia,188883635.58920798,130768.35266470698,1.4444139712726205
2,Belgium,149555590.20259482,48137.79819259898,3.106822410202976
3,Brazil,356120622.1662083,2122861.497150943,0.16775499609567174
4,Canada,366090566.6240071,1403175.3700929824,0.26090150556145225
5,China,131696434.78906912,19162771.079519797,0.0068725151619548185
6,Czechia,118422877.0658685,24977.97422199713,4.741092132346668
7,Finland,193401420.9510473,90148.18117351356,2.145372412769994
8,France,286788639.3247507,263787.20255883527,1.087196939589157
9,Germany,300394817.0287173,297977.1738769626,1.0081135179594425
10,Hungary,242932715.61895198,209452.19227111273,1.1598480444859818
11,India,126754530.8223794,41699852.03632045,0.003039687783831381
12,Italy,246505592.17946556,192569.09975238584,1.2800890303607055
13,Japan,223528095.17404816,3697958.791483941,0.06044634561337265
14,Korea,285113622.90789235,14252656.327780439,0.02000424456682967
15,Netherlands,180571755.42341292,73452.42901524386,2.4583496807973253
16,Norway,267859019.80619162,226283.66590824942,1.1837311311493408
17,Paraguay,97069745.87499104,23322.09796700338,4.162136099948103
18,Poland,212752785.35531226,141941.6146583191,1.498875335943228
19,Romania,116960460.11852276,24977.97422199713,4.682543871613105
20,Russian Federation,92947081.02568951,456715.5001644336,0.20351199158387506
21,Serbia,107609890.25665508,24272.26233632792,4.433451186608058
22,Slovakia,111475082.7444316,21178.412629423565,5.2636184163093125
23,Spain,231923860.75328988,167539.59702030307,1.384292817208964
24,Sweden,278047422.2215,240569.14826156324,1.155790026405164
25,Switzerland,354688497.01326215,455769.57613000995,0.7782188974195284
26,Thailand,85216257.75578766,577596.5665957562,0.14753594928383315
27,Turkey,235045719.25253886,249779.7422199713,0.9410119378117672
28,USA,689617103.2194941,11515432.659504289,0.05988633893406663
29,United Kingdom,261982841.12549317,281317.5411254553,0.9312709050327591
30,Uruguay,71768928.8864059,8177.425319579969,8.776470109065121
31,Viet Nam,77315990.79563476,149867.84533198277,0.5158944577095019
