,country,total_costs,scrap,unit_cost
0,Australia,118321436.4914509,11000.0,10.756494226495537
1,Belgium,117080069.47268218,9000.0,13.008896608075798
2,Brazil,105627632.25578678,10000.0,10.562763225578678
3,Canada,247671398.99028236,105552.84328169955,2.3464209138288834
4,China,208271090.43708092,2271855.320570343,0.09167445151603888
5,Czechia,48281082.95076009,1000.0,48.28108295076009
6,Finland,104684424.90043353,7000.0,14.954917842919075
7,France,292964055.05471885,89000.0,3.291730955670998
8,Germany,394245183.5557994,185000.0,2.1310550462475644
9,Hungary,301694914.0574968,105450.13684921869,2.861019654141228
10,India,145854285.57855755,267214.08854658506,0.5458330673052438
11,Italy,289084324.9301007,90000.0,3.2120480547788968
12,Japan,152327987.2791521,54125.083883974636,2.8143695371574915
13,Korea,310714583.45442194,715866.8959326001,0.43403960319974927
14,Netherlands,183501399.3400111,28000.0,6.5536214050003965
15,Norway,345663867.2276891,149495.57799373838,2.312201282917995
16,Poland,258650569.54740667,71000.0,3.6429657682733336
17,Romania,48502311.88405797,1000.0,48.50231188405797
18,Russian Federation,119736249.5251723,49371.39380897326,2.425215094968824
19,Serbia,47795228.721765555,1033.9865037945353,46.224228794443725
20,Slovakia,48367844.232189156,1000.0000000000001,48.36784423218915
21,Spain,290033051.5102495,92000.0,3.1525331685896685
22,Sweden,352205818.344574,140007.9333317338,2.515613293927138
23,Switzerland,262437538.22010493,66694.21995362549,3.9349367666731196
24,Thailand,107527990.97475995,49053.52150881381,2.1920544675969817
25,Turkey,111537720.6971026,10000.0,11.15377206971026
26,USA,420032528.05851364,547009.0,0.7678713294635255
27,United Kingdom,310119212.29377025,126999.99999999999,2.44188356136827
28,Viet Nam,79447051.80597794,5000.0,15.889410361195589
