,country,total_costs,scrap,unit_cost
0,Afghanistan,908708.7357224007,0.0533955200458539,17018.445272974936
1,Albania,156042589.03271735,32541.804646119144,4.795142455362463
2,Algeria,25585021.261923075,1256.5052085943355,20.362049505982778
3,Andorra,1529911.320591758,7.343499547073731,208.33545515794353
4,Angola,15788407.788862478,489.7680692629732,32.2364988240692
5,Argentina,57825580.448294505,6086.550459041276,9.500550572516392
6,Armenia,2601059.2728106705,20.30249185363444,128.1152723302309
7,Aruba,2835958.428585335,19.223913168855397,147.52243227876534
8,Australia,211826666.9768523,58254.36361617377,3.636236907033015
9,Austria,115626432.4270319,18085.34662037306,6.393376629938585
10,Azerbaijan,54128792.313507095,5174.532835658241,10.460614326476003
11,Bahamas,68983.99987559393,0.021545422036856,3201.793854749683
12,Bahrain,964511.369695045,3.2289295035899124,298.70933032842765
13,Bangladesh,3995991.4590562615,3.04268297761472,1313.311800294383
14,Barbados,1901340.9034840534,8.459505688338867,224.75792008804785
15,Belarus,90027693.99401413,14382.018606214919,6.259739780555585
16,Belgium,138639227.32885075,24270.054139415577,5.712357563459031
17,Benin,132423701.25608708,31071.794945648602,4.26186197120975
18,Bermuda,895837.6556075693,2.424590086089403,369.4800456156516
19,Bolivia (Plurinational State of),62609556.51061216,7098.970019882563,8.819526823645877
20,Bosnia Herzegovina,19048944.5122425,754.6300535679349,25.242758915018
21,Botswana,18588261.070383422,673.5228654509986,27.5985597874788
22,Brazil,557320332.3406047,716428.9721361059,0.777914286016236
23,Brunei Darussalam,8962978.275317771,34.22468247647332,261.88638218861746
24,Bulgaria,225259966.45583758,76016.2647431215,2.9633127491471583
25,Burkina Faso,61011378.90112965,6848.606951760021,8.9085823337329
26,Burundi,23469636.96735742,1061.5065415617105,22.109743132461908
27,C?te d'Ivoire,18384708.51875268,659.1467956516849,27.891675481143917
28,Cabo Verde,4558468.945676031,43.36497943519787,105.11866960499647
29,Cambodia,55552986.78581181,8284.396559461184,6.7057372721212385
30,Cameroon,702809.8022907723,1.3660540765286913,514.4816844123017
31,Canada,666731944.2400054,612265.6812873384,1.088958543026856
32,Cayman Isds,377027.9435591376,0.3741899626775655,1007.5843319293349
33,Chile,102337671.49759454,18297.103337793433,5.593107805551482
34,China,713967233.2212595,12589012.166949838,0.05671352317028103
35,Colombia,69668315.17325503,8721.04892021588,7.988524753227787
36,Comoros,4514860.848092625,42.55935216692948,106.08387153977577
37,Congo,1825731.4057822058,6.822230188724778,267.6150401374062
38,Costa Rica,39250886.21341254,2886.982556610376,13.595816893156863
39,Croatia,191441152.19260308,47403.69446270084,4.038528101290434
40,Cyprus,41063274.150337234,2807.719364688575,14.625134786179697
41,Czechia,289940211.75284946,126361.29673993502,2.2945333676780577
42,Denmark,96157158.75370103,13132.992884769985,7.3218008718494145
43,Dominican Rep.,78763595.17654459,11047.908372877353,7.129276648411517
44,Ecuador,56535439.12045953,5831.825499199395,9.694295401709264
45,Egypt,219529020.11742014,83321.17934699188,2.6347325114445317
46,El Salvador,6519035.304528931,90.12982847363867,72.3293876725354
47,Estonia,38764555.717891246,2518.272121384911,15.393314879955419
48,Eswatini,5667579.564829457,66.32828806593466,85.44739703210057
49,Ethiopia,33598065.33622373,2137.814296895198,15.716082255142112
50,Fiji,4639398.473311384,44.834883952192,103.47742793888868
51,Finland,130461731.59007278,22875.686993493142,5.703073819255434
52,France,341127002.47197074,130698.73504273476,2.610025279589982
53,French Polynesia,28338144.26018549,1533.5643216280807,18.478614728139227
54,Georgia,9746399.851778578,216.72474504854392,44.971329183455694
55,Germany,384905318.69564486,162485.4312387732,2.368860492667952
56,Ghana,3279959.500421878,25.0322512821092,131.0293454414984
57,Greece,115429087.84286976,18715.99771309782,6.167402326731972
58,Greenland,827307.4526722227,1.9608321069835863,421.91651683269174
59,Grenada,12752141.622730166,330.8590647343609,38.54251849792468
60,Guatemala,92092568.06937325,14931.915185714164,6.16749873837223
61,Guinea,1522559.9598733634,5.1468191401589936,295.8254250656123
62,Guyana,37834992.45386308,2689.7436756012303,14.066393313632732
63,Honduras,25532509.202188782,1260.6829166973882,20.252919163112253
64,Hungary,119719600.17168173,20158.606810238554,5.938882646933525
65,Iceland,18798754.040930234,744.5902422663759,25.24711307485146
66,India,1470990890.8548408,4863709.391129365,0.30244218405353224
67,Indonesia,111835041.36324522,68013.26716270503,1.6443121471536921
68,Iran,9550434.008864563,57.357936381743166,166.50588586908145
69,Ireland,84486364.95141172,10381.942977246774,8.137818242363048
70,Israel,110711351.05865648,19453.21079019989,5.6911608192941845
71,Italy,293457297.7123743,102135.48665121154,2.8732158364753166
72,Jamaica,1790761.6341520043,7.9051213122199915,226.5318346707453
73,Japan,146606660.299645,55883.9165181465,2.6234142027615266
74,Jordan,67227137.26993647,7727.50903337159,8.699716426032387
75,Kazakhstan,50905244.93425618,4808.919689397695,10.585588494332276
76,Kenya,332897777.9707742,187763.42777102196,1.7729638935690073
