,country,total_netprofits,scrap,net_profit
0,Argentina,-55491289.64171506,12006.993825172576,-4.621580592918934
1,Australia,239621991.4974722,116508.7241076396,2.0566871136284286
2,Belgium,-14948303.665187418,48514.561525527424,-0.30811993750210254
3,Brazil,8110639213.71593,1838535.4561716015,4.411467391879831
4,Canada,5098987624.636018,1224531.5204616184,4.164031337236484
5,China,54668533584.75652,19469261.98185818,2.8079407239831524
6,Czechia,-74228181.46549891,11823.305100339736,-6.278124503728319
7,Finland,-16072020.322647566,45725.90387026541,-0.351486115359195
8,France,738358210.2962414,261260.21658809367,2.826141002020016
9,Germany,985466819.042124,324801.223841036,3.034061286432931
10,Hungary,620418452.6122658,225177.6278715775,2.755240200709906
11,India,59045337244.29324,12860028.243973535,4.591384725143436
12,Italy,525277272.3016244,204164.10434836027,2.572818929057953
13,Japan,9718061260.230139,2264816.762463173,4.290881903249849
14,Korea,43853092230.033424,9791012.191164896,4.4789130453340755
15,Netherlands,60980225.00169593,73500.26198609248,0.8296599679227599
16,Norway,486272374.6732613,202330.2944229309,2.4033592006583375
17,Paraguay,-59024129.41252541,4474.558708014936,-13.191050394936148
18,Poland,320992056.0518923,142096.4387108491,2.258973264664827
19,Romania,-73756904.40151703,11823.305100339736,-6.238264493352004
20,Russian Federation,505630696.07484686,137210.90243408867,3.6850620986020712
21,Serbia,-61827996.169214375,4943.898358806806,-12.505919758458862
22,Slovakia,-74050469.05210154,11823.305100339738,-6.263093815448756
23,Spain,399356462.4417229,165905.5430052544,2.407131523200975
24,Sweden,609159245.1139159,240321.41843645333,2.5347688486408964
25,Switzerland,171741475.90624115,111229.09438907584,1.5440337516863614
26,Thailand,1023977468.5993073,247243.4780995291,4.141575245867962
27,Turkey,256919318.28469196,118233.05100339734,2.1729906832676558
28,USA,38625626073.72774,8280644.86010584,4.664567401002395
29,United Kingdom,793264727.3841878,255300.00127244348,3.107186539093101
30,Uruguay,-51242931.56186512,1863.07333852376,-27.504516597542203
31,Viet Nam,224150508.26626253,70939.83060203842,3.1597271429038583
