,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Direct,0.0
11,Afghanistan,NCA,Direct,-529.1857778021226
7,Afghanistan,NMC111,Direct,-1011.3908428715126
10,Afghanistan,NMC523,Direct,-920.4309099374286
8,Afghanistan,NMC622,Direct,-1264.459807452929
9,Afghanistan,NMC811,Direct,-2674.0434383898755
18,Albania,LFP,Direct,-718.4389067137641
23,Albania,NCA,Direct,-281.35646550539656
19,Albania,NMC111,Direct,-350.47279407416715
22,Albania,NMC523,Direct,-348.50355729368454
20,Albania,NMC622,Direct,-489.78340286201905
21,Albania,NMC811,Direct,-692.7220894904726
258,Algeria,LFP,Direct,-797.3349398632224
263,Algeria,NCA,Direct,-29.22482788102886
259,Algeria,NMC111,Direct,-36.93998285397178
262,Algeria,NMC523,Direct,-62.859924556328494
260,Algeria,NMC622,Direct,-111.72470439071922
261,Algeria,NMC811,Direct,-683.3974851630509
24,Andorra,LFP,Direct,0.0
29,Andorra,NCA,Direct,-310.2488079536036
25,Andorra,NMC111,Direct,-355.9600554403095
28,Andorra,NMC523,Direct,-527.3287532419109
26,Andorra,NMC622,Direct,-947.982116772383
27,Andorra,NMC811,Direct,-3434.9143296877874
12,Angola,LFP,Direct,0.0
17,Angola,NCA,Direct,-62.81339118181104
13,Angola,NMC111,Direct,-93.09416949522411
16,Angola,NMC523,Direct,-123.84621946069024
14,Angola,NMC622,Direct,-184.90660147112214
15,Angola,NMC811,Direct,-486.8017173599768
36,Argentina,LFP,Direct,-420.27278513136247
41,Argentina,NCA,Direct,-10.471651799427567
37,Argentina,NMC111,Direct,-19.091880405522726
40,Argentina,NMC523,Direct,-31.424555298126094
38,Argentina,NMC622,Direct,-44.809958444095905
39,Argentina,NMC811,Direct,-95.74531161718707
42,Armenia,LFP,Direct,0.0
47,Armenia,NCA,Direct,-93.09307898794766
43,Armenia,NMC111,Direct,-141.9404449727837
46,Armenia,NMC523,Direct,-169.01612546619054
44,Armenia,NMC622,Direct,-248.0334302446494
45,Armenia,NMC811,Direct,-415.28242415453406
0,Aruba,LFP,Direct,0.0
5,Aruba,NCA,Direct,-154.45093640602923
1,Aruba,NMC111,Direct,-185.17612566606735
4,Aruba,NMC523,Direct,-238.1780765422448
2,Aruba,NMC622,Direct,-409.62356075135597
3,Aruba,NMC811,Direct,-640.1134617388093
48,Australia,LFP,Direct,-144.52295638107668
53,Australia,NCA,Direct,-10.055412516901255
49,Australia,NMC111,Direct,-27.026789551439347
52,Australia,NMC523,Direct,-33.03191096212492
50,Australia,NMC622,Direct,-39.09185202140889
51,Australia,NMC811,Direct,-53.41667324208603
54,Austria,LFP,Direct,-46.00000883676174
59,Austria,NCA,Direct,-3.6036424564273415
55,Austria,NMC111,Direct,-11.116963840959341
58,Austria,NMC523,Direct,-16.663201779138486
56,Austria,NMC622,Direct,-15.815811766113477
57,Austria,NMC811,Direct,-25.603859071747866
60,Azerbaijan,LFP,Direct,-804.6257221597785
65,Azerbaijan,NCA,Direct,-56.834676514768674
61,Azerbaijan,NMC111,Direct,-86.37544645511011
64,Azerbaijan,NMC523,Direct,-103.99971739863406
62,Azerbaijan,NMC622,Direct,-154.80470368302568
63,Azerbaijan,NMC811,Direct,-263.8717199097562
108,Bahamas,LFP,Direct,0.0
113,Bahamas,NCA,Direct,-3939.718640186241
109,Bahamas,NMC111,Direct,0.0
112,Bahamas,NMC523,Direct,0.0
110,Bahamas,NMC622,Direct,0.0
111,Bahamas,NMC811,Direct,0.0
102,Bahrain,LFP,Direct,0.0
107,Bahrain,NCA,Direct,-94.04353802992551
103,Bahrain,NMC111,Direct,-119.97276429101498
106,Bahrain,NMC523,Direct,-154.23373993416197
104,Bahrain,NMC622,Direct,-251.73013456933782
105,Bahrain,NMC811,Direct,-721.9864389901591
90,Bangladesh,LFP,Direct,0.0
95,Bangladesh,NCA,Direct,-311.2101190867783
91,Bangladesh,NMC111,Direct,-377.64348439931535
94,Bangladesh,NMC523,Direct,-1078.4480727612697
92,Bangladesh,NMC622,Direct,0.0
93,Bangladesh,NMC811,Direct,0.0
144,Barbados,LFP,Direct,0.0
149,Barbados,NCA,Direct,-335.22307942550265
145,Barbados,NMC111,Direct,-663.5934538615577
148,Barbados,NMC523,Direct,-603.009958822831
146,Barbados,NMC622,Direct,-836.9408727333625
147,Barbados,NMC811,Direct,-966.2382600644237
120,Belarus,LFP,Direct,-474.35770860283657
125,Belarus,NCA,Direct,-30.71983049635057
121,Belarus,NMC111,Direct,-53.551918551159716
124,Belarus,NMC523,Direct,-64.62052316920177
122,Belarus,NMC622,Direct,-90.41993782650374
123,Belarus,NMC811,Direct,-141.94917313574248
72,Belgium,LFP,Direct,-38.9527879050596
77,Belgium,NCA,Direct,-0.9577030529313819
73,Belgium,NMC111,Direct,-8.02893980136026
76,Belgium,NMC523,Direct,-13.566102783300632
74,Belgium,NMC622,Direct,-11.23564771188821
75,Belgium,NMC811,Direct,-18.53873326395326
78,Benin,LFP,Direct,0.0
83,Benin,NCA,Direct,-111.47990672221134
79,Benin,NMC111,Direct,-212.4342043948111
82,Benin,NMC523,Direct,-205.9329562306544
80,Benin,NMC622,Direct,-280.88543470521483
81,Benin,NMC811,Direct,-444.7721473452721
126,Bermuda,LFP,Direct,0.0
131,Bermuda,NCA,Direct,-112.41890640604132
127,Bermuda,NMC111,Direct,-147.2170661642983
130,Bermuda,NMC523,Direct,-181.96973521843088
128,Bermuda,NMC622,Direct,-299.29027314383575
129,Bermuda,NMC811,Direct,-794.0028137868698
132,Bolivia (Plurinational State of),LFP,Direct,-644.4185989329616
137,Bolivia (Plurinational State of),NCA,Direct,-33.53049680454458
133,Bolivia (Plurinational State of),NMC111,Direct,-62.09428100422765
136,Bolivia (Plurinational State of),NMC523,Direct,-72.13805619660107
134,Bolivia (Plurinational State of),NMC622,Direct,-101.43408046466055
135,Bolivia (Plurinational State of),NMC811,Direct,-167.12800995942553
114,Bosnia Herzegovina,LFP,Direct,-1459.8902502601127
119,Bosnia Herzegovina,NCA,Direct,-97.46520651145286
115,Bosnia Herzegovina,NMC111,Direct,-150.11308275023595
118,Bosnia Herzegovina,NMC523,Direct,-175.83183605978758
116,Bosnia Herzegovina,NMC622,Direct,-257.57101753673174
117,Bosnia Herzegovina,NMC811,Direct,-384.880666743795
156,Botswana,LFP,Direct,-967.5284133520524
161,Botswana,NCA,Direct,-54.95759634080207
157,Botswana,NMC111,Direct,-82.28380253241045
160,Botswana,NMC523,Direct,-99.95443916865891
158,Botswana,NMC622,Direct,-149.884899295657
159,Botswana,NMC811,Direct,-277.54221486386035
138,Brazil,LFP,Direct,-81.85988265427984
143,Brazil,NCA,Direct,-11.642093729836578
139,Brazil,NMC111,Direct,-36.59546690109722
142,Brazil,NMC523,Direct,-38.31509479508087
140,Brazil,NMC622,Direct,-45.70332389218872
141,Brazil,NMC811,Direct,-52.35181154382971
150,Brunei Darussalam,LFP,Direct,-3531.0147411293106
155,Brunei Darussalam,NCA,Direct,-192.47929135886304
151,Brunei Darussalam,NMC111,Direct,-288.4776246192622
154,Brunei Darussalam,NMC523,Direct,-329.24532122779533
152,Brunei Darussalam,NMC622,Direct,-491.5450052467335
153,Brunei Darussalam,NMC811,Direct,-664.2317031837126
96,Bulgaria,LFP,Direct,-361.6988560963022
101,Bulgaria,NCA,Direct,-136.08008412700693
97,Bulgaria,NMC111,Direct,-173.50227500367905
100,Bulgaria,NMC523,Direct,-175.10894624781918
98,Bulgaria,NMC622,Direct,-242.25274331393044
99,Bulgaria,NMC811,Direct,-344.0825178546657
84,Burkina Faso,LFP,Direct,-917.1170814070813
89,Burkina Faso,NCA,Direct,-78.94038093390832
85,Burkina Faso,NMC111,Direct,-109.67825880776034
88,Burkina Faso,NMC523,Direct,-135.0612825268839
86,Burkina Faso,NMC622,Direct,-210.23514915167843
87,Burkina Faso,NMC811,Direct,-311.41009144002663
66,Burundi,LFP,Direct,-1321.8910095478805
71,Burundi,NCA,Direct,-94.58860619102451
67,Burundi,NMC111,Direct,-90.09866963491652
70,Burundi,NMC523,Direct,-119.70376611748208
68,Burundi,NMC622,Direct,-229.37338338176124
69,Burundi,NMC811,Direct,-650.645574544649
180,C?te d'Ivoire,LFP,Direct,-1276.1775697484934
185,C?te d'Ivoire,NCA,Direct,-65.4362991604897
181,C?te d'Ivoire,NMC111,Direct,-86.38326217482654
184,C?te d'Ivoire,NMC523,Direct,-129.66659876119945
182,C?te d'Ivoire,NMC622,Direct,-211.7105037998612
183,C?te d'Ivoire,NMC811,Direct,-540.9836699353231
210,Cabo Verde,LFP,Direct,0.0
215,Cabo Verde,NCA,Direct,-530.027907097007
211,Cabo Verde,NMC111,Direct,-698.7185581002589
214,Cabo Verde,NMC523,Direct,-812.776052065468
212,Cabo Verde,NMC622,Direct,-1313.5916445478088
213,Cabo Verde,NMC811,Direct,-3013.7038407071623
462,Cambodia,LFP,Direct,-787.7717786311383
467,Cambodia,NCA,Direct,-57.62453976137668
463,Cambodia,NMC111,Direct,-94.02357621205141
466,Cambodia,NMC523,Direct,-105.99126016039854
464,Cambodia,NMC622,Direct,-153.92475071871579
465,Cambodia,NMC811,Direct,-285.8115246613089
186,Cameroon,LFP,Direct,0.0
191,Cameroon,NCA,Direct,-140.28600359152554
187,Cameroon,NMC111,Direct,-160.95967466176637
190,Cameroon,NMC523,Direct,-227.82881599684455
188,Cameroon,NMC622,Direct,-397.08069862562445
189,Cameroon,NMC811,Direct,-1857.2799737574703
162,Canada,LFP,Direct,-77.88227849895887
167,Canada,NCA,Direct,1.7058468960695963
163,Canada,NMC111,Direct,-8.197858359094683
166,Canada,NMC523,Direct,-14.186049313162597
164,Canada,NMC622,Direct,-12.880702859194615
165,Canada,NMC811,Direct,-20.286387834851595
222,Cayman Isds,LFP,Direct,0.0
227,Cayman Isds,NCA,Direct,-1697.210842347814
223,Cayman Isds,NMC111,Direct,-3298.508743765405
226,Cayman Isds,NMC523,Direct,-2978.7024778062573
224,Cayman Isds,NMC622,Direct,-4167.458547693744
225,Cayman Isds,NMC811,Direct,-4649.592335588516
174,Chile,LFP,Direct,-1037.8350682499731
179,Chile,NCA,Direct,-98.95483711831895
175,Chile,NMC111,Direct,-163.08493556694984
178,Chile,NMC523,Direct,-176.93575877311605
176,Chile,NMC622,Direct,-262.34105840912326
177,Chile,NMC811,Direct,-384.00635359400394
198,Colombia,LFP,Direct,-441.8981412521694
203,Colombia,NCA,Direct,-15.457434623582891
199,Colombia,NMC111,Direct,-30.716753543721083
202,Colombia,NMC523,Direct,-41.34297992595725
200,Colombia,NMC622,Direct,-57.275149345049364
201,Colombia,NMC811,Direct,-91.86770150686307
204,Comoros,LFP,Direct,0.0
209,Comoros,NCA,Direct,-1244.7318881795525
205,Comoros,NMC111,Direct,-2355.3262394092253
208,Comoros,NMC523,Direct,-2154.172567649359
206,Comoros,NMC622,Direct,-2970.6353380611317
207,Comoros,NMC811,Direct,0.0
192,Congo,LFP,Direct,0.0
197,Congo,NCA,Direct,-90.24502819825254
193,Congo,NMC111,Direct,-129.87577810266717
196,Congo,NMC523,Direct,-167.22294171175542
194,Congo,NMC622,Direct,-250.06836772111413
195,Congo,NMC811,Direct,-364.91020111344943
216,Costa Rica,LFP,Direct,-800.9723175596896
221,Costa Rica,NCA,Direct,-34.947416085982596
217,Costa Rica,NMC111,Direct,-53.616729483266376
220,Costa Rica,NMC523,Direct,-75.97612884823646
218,Costa Rica,NMC622,Direct,-114.64407282329286
219,Costa Rica,NMC811,Direct,-233.31451284639783
372,Croatia,LFP,Direct,-389.357791283466
377,Croatia,NCA,Direct,-148.70566401757046
373,Croatia,NMC111,Direct,-188.8018919464303
376,Croatia,NMC523,Direct,-190.09263399486525
374,Croatia,NMC622,Direct,-263.3164402827221
375,Croatia,NMC811,Direct,-373.1594875477276
228,Cyprus,LFP,Direct,-589.3857818737514
233,Cyprus,NCA,Direct,-229.0873261618721
229,Cyprus,NMC111,Direct,-286.7111674286206
232,Cyprus,NMC523,Direct,-286.65009022389586
230,Cyprus,NMC622,Direct,-403.1349805553374
231,Cyprus,NMC811,Direct,-572.7559935202711
234,Czechia,LFP,Direct,-134.85025532461574
239,Czechia,NCA,Direct,-45.34289474688402
235,Czechia,NMC111,Direct,-62.77076089054523
238,Czechia,NMC523,Direct,-66.61865207494525
236,Czechia,NMC622,Direct,-86.77014908486531
237,Czechia,NMC811,Direct,-124.16695532537675
246,Denmark,LFP,Direct,-47.42187854365484
251,Denmark,NCA,Direct,-3.785131831485268
247,Denmark,NMC111,Direct,-12.211814100471754
250,Denmark,NMC523,Direct,-17.253072972843047
248,Denmark,NMC622,Direct,-15.832757398731614
249,Denmark,NMC811,Direct,-22.89178745718355
252,Dominican Rep.,LFP,Direct,-740.1053174644389
257,Dominican Rep.,NCA,Direct,-49.317184547816794
253,Dominican Rep.,NMC111,Direct,-89.75225408430579
256,Dominican Rep.,NMC523,Direct,-102.46238800302214
254,Dominican Rep.,NMC622,Direct,-143.37501674438062
255,Dominican Rep.,NMC811,Direct,-213.0541496002862
264,Ecuador,LFP,Direct,-820.2988769918651
269,Ecuador,NCA,Direct,-48.876920540326296
265,Ecuador,NMC111,Direct,-77.69535198482014
268,Ecuador,NMC523,Direct,-94.90487944966453
266,Ecuador,NMC622,Direct,-142.7668284171062
267,Ecuador,NMC811,Direct,-249.64300034554427
270,Egypt,LFP,Direct,-383.78103275601785
275,Egypt,NCA,Direct,-27.518700845558104
271,Egypt,NMC111,Direct,-60.13123816019838
274,Egypt,NMC523,Direct,-63.85770008035251
272,Egypt,NMC622,Direct,-82.20979761097166
273,Egypt,NMC811,Direct,-150.4442098874891
804,El Salvador,LFP,Direct,0.0
809,El Salvador,NCA,Direct,-55.27920745335118
805,El Salvador,NMC111,Direct,-87.52490101176286
808,El Salvador,NMC523,Direct,-105.94545887873399
806,El Salvador,NMC622,Direct,-158.83337334656892
807,El Salvador,NMC811,Direct,-249.79777498919364
282,Estonia,LFP,Direct,-498.31183650160256
287,Estonia,NCA,Direct,-195.36038728353853
283,Estonia,NMC111,Direct,-244.53422044140342
286,Estonia,NMC523,Direct,-245.34830367295874
284,Estonia,NMC622,Direct,-341.1973905487307
285,Estonia,NMC811,Direct,-481.6006752566856
966,Eswatini,LFP,Direct,0.0
971,Eswatini,NCA,Direct,-332.2931692051131
967,Eswatini,NMC111,Direct,-432.25665924387
970,Eswatini,NMC523,Direct,-511.36986504759
968,Eswatini,NMC622,Direct,-822.5304956119236
969,Eswatini,NMC811,Direct,-1343.0931405488423
288,Ethiopia,LFP,Direct,-818.6286381202513
293,Ethiopia,NCA,Direct,-44.76639387279526
289,Ethiopia,NMC111,Direct,-66.15309964838472
292,Ethiopia,NMC523,Direct,-85.65153457947495
290,Ethiopia,NMC622,Direct,-131.09745097425213
291,Ethiopia,NMC811,Direct,-255.78829462477958
300,Fiji,LFP,Direct,0.0
305,Fiji,NCA,Direct,-79.58835934620572
301,Fiji,NMC111,Direct,-126.07433621548677
304,Fiji,NMC523,Direct,-150.59152622800394
302,Fiji,NMC622,Direct,-216.10701512668385
303,Fiji,NMC811,Direct,-311.72428614460443
294,Finland,LFP,Direct,-84.95498086716167
299,Finland,NCA,Direct,-7.678405065442784
295,Finland,NMC111,Direct,-16.16617648722164
298,Finland,NMC523,Direct,-21.293034061320643
296,Finland,NMC622,Direct,-22.35253735581951
297,Finland,NMC811,Direct,-35.11337525119591
306,France,LFP,Direct,-18.01864879387042
311,France,NCA,Direct,4.402886411460967
307,France,NMC111,Direct,-1.8989187332630244
310,France,NMC523,Direct,-7.223002621839476
308,France,NMC622,Direct,-2.0213484046447006
309,France,NMC811,Direct,-4.968897109377067
738,French Polynesia,LFP,Direct,-1169.8734155025688
743,French Polynesia,NCA,Direct,-84.51817202905558
739,French Polynesia,NMC111,Direct,-125.44177151941878
742,French Polynesia,NMC523,Direct,-148.1344341267372
740,French Polynesia,NMC622,Direct,-223.68319219809015
741,French Polynesia,NMC811,Direct,-363.23162917295303
318,Georgia,LFP,Direct,-2219.233471401987
323,Georgia,NCA,Direct,-139.0584458519243
319,Georgia,NMC111,Direct,-194.8660008523517
322,Georgia,NMC523,Direct,-218.40294226230853
320,Georgia,NMC622,Direct,-340.21489094420855
321,Georgia,NMC811,Direct,-562.5839669323111
240,Germany,LFP,Direct,-12.270145887629756
245,Germany,NCA,Direct,5.808638723138718
241,Germany,NMC111,Direct,-0.37329900322638976
244,Germany,NMC523,Direct,-5.5415699137202195
242,Germany,NMC622,Direct,0.5574317665309738
243,Germany,NMC811,Direct,-0.7557256715787706
324,Ghana,LFP,Direct,0.0
329,Ghana,NCA,Direct,-31.80891178469434
325,Ghana,NMC111,Direct,-51.25587159118882
328,Ghana,NMC523,Direct,-66.47603996988967
326,Ghana,NMC622,Direct,-97.02049351440945
327,Ghana,NMC811,Direct,-253.11090476151722
336,Greece,LFP,Direct,-53.42256240302173
341,Greece,NCA,Direct,-24.034774823426165
337,Greece,NMC111,Direct,-38.38681231182204
340,Greece,NMC523,Direct,-41.952424488025436
338,Greece,NMC622,Direct,-50.13147918730498
339,Greece,NMC811,Direct,-65.22356663384755
348,Greenland,LFP,Direct,0.0
353,Greenland,NCA,Direct,-668.5661583854976
349,Greenland,NMC111,Direct,-757.3012629768905
352,Greenland,NMC523,Direct,-1147.9094970350059
350,Greenland,NMC622,Direct,-2151.1556496479125
351,Greenland,NMC811,Direct,0.0
342,Grenada,LFP,Direct,-3872.700680761525
