,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-529.1857778021226
21,Afghanistan,NMC111,Direct,-1011.3908428715126
30,Afghanistan,NMC523,Direct,-920.4309099374286
24,Afghanistan,NMC622,Direct,-1264.459807452929
27,Afghanistan,NMC811,Direct,-2674.0434383898755
54,Albania,LFP,Direct,-718.4389067137641
69,Albania,NCA,Direct,-281.35646550539656
57,Albania,NMC111,Direct,-350.47279407416715
66,Albania,NMC523,Direct,-348.50355729368454
60,Albania,NMC622,Direct,-489.78340286201905
63,Albania,NMC811,Direct,-692.7220894904726
774,Algeria,LFP,Direct,-797.3349398632224
789,Algeria,NCA,Direct,-29.22482788102886
777,Algeria,NMC111,Direct,-36.93998285397178
786,Algeria,NMC523,Direct,-62.859924556328494
780,Algeria,NMC622,Direct,-111.72470439071922
783,Algeria,NMC811,Direct,-683.3974851630509
72,Andorra,LFP,Direct,0.0
87,Andorra,NCA,Direct,-310.2488079536036
75,Andorra,NMC111,Direct,-355.9600554403095
84,Andorra,NMC523,Direct,-527.3287532419109
78,Andorra,NMC622,Direct,-947.982116772383
81,Andorra,NMC811,Direct,-3434.9143296877874
36,Angola,LFP,Direct,0.0
51,Angola,NCA,Direct,-62.81339118181104
39,Angola,NMC111,Direct,-93.09416949522411
48,Angola,NMC523,Direct,-123.84621946069024
42,Angola,NMC622,Direct,-184.90660147112214
45,Angola,NMC811,Direct,-486.8017173599768
108,Argentina,LFP,Direct,-420.27278513136247
123,Argentina,NCA,Direct,-10.471651799427567
111,Argentina,NMC111,Direct,-19.091880405522726
120,Argentina,NMC523,Direct,-31.424555298126094
114,Argentina,NMC622,Direct,-44.809958444095905
117,Argentina,NMC811,Direct,-95.74531161718707
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-93.09307898794766
129,Armenia,NMC111,Direct,-141.9404449727837
138,Armenia,NMC523,Direct,-169.01612546619054
132,Armenia,NMC622,Direct,-248.0334302446494
135,Armenia,NMC811,Direct,-415.28242415453406
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-154.45093640602923
3,Aruba,NMC111,Direct,-185.17612566606735
12,Aruba,NMC523,Direct,-238.1780765422448
6,Aruba,NMC622,Direct,-409.62356075135597
9,Aruba,NMC811,Direct,-640.1134617388093
144,Australia,LFP,Direct,-144.52295638107668
159,Australia,NCA,Direct,-10.055412516901255
147,Australia,NMC111,Direct,-27.026789551439347
156,Australia,NMC523,Direct,-33.03191096212492
150,Australia,NMC622,Direct,-39.09185202140889
153,Australia,NMC811,Direct,-53.41667324208603
162,Austria,LFP,Direct,-46.00000883676174
177,Austria,NCA,Direct,-3.6036424564273415
165,Austria,NMC111,Direct,-11.116963840959341
175,Austria,NMC523,Hydro,-15.536244177299272
168,Austria,NMC622,Direct,-15.815811766113477
171,Austria,NMC811,Direct,-25.603859071747866
180,Azerbaijan,LFP,Direct,-804.6257221597785
195,Azerbaijan,NCA,Direct,-56.834676514768674
183,Azerbaijan,NMC111,Direct,-86.37544645511011
192,Azerbaijan,NMC523,Direct,-103.99971739863406
186,Azerbaijan,NMC622,Direct,-154.80470368302568
189,Azerbaijan,NMC811,Direct,-263.8717199097562
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-3939.718640186241
327,Bahamas,NMC111,Direct,0.0
336,Bahamas,NMC523,Direct,0.0
330,Bahamas,NMC622,Direct,0.0
