,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Hydro,0.0
11,Afghanistan,NCA,Hydro,-3470.7085575356496
7,Afghanistan,NMC111,Hydro,-8655.283921728209
10,Afghanistan,NMC523,Hydro,-7500.198387149959
8,Afghanistan,NMC622,Hydro,-11969.07395774917
9,Afghanistan,NMC811,Hydro,-35076.73506146515
18,Albania,LFP,Hydro,-5159.61845816119
23,Albania,NCA,Hydro,-1399.0133337166494
19,Albania,NMC111,Hydro,-1861.9457791811014
22,Albania,NMC523,Hydro,-1808.490249914539
20,Albania,NMC622,Hydro,-3025.243572820971
21,Albania,NMC811,Hydro,-4962.743973879913
258,Algeria,LFP,Hydro,-6138.599893354353
263,Algeria,NCA,Hydro,-72.79891492150483
259,Algeria,NMC111,Hydro,-80.61708894164255
262,Algeria,NMC523,Hydro,-149.98685037466916
260,Algeria,NMC622,Hydro,-392.28849761885283
261,Algeria,NMC811,Hydro,-4986.934656361345
24,Andorra,LFP,Hydro,0.0
29,Andorra,NCA,Hydro,-1603.4213913813824
25,Andorra,NMC111,Hydro,-1903.705391177136
28,Andorra,NMC523,Hydro,-3283.1414700327846
26,Andorra,NMC622,Hydro,-7725.5826526231685
27,Andorra,NMC811,Hydro,-48650.09848555209
12,Angola,LFP,Hydro,0.0
17,Angola,NCA,Hydro,-187.8193344864937
13,Angola,NMC111,Hydro,-291.65709066717756
16,Angola,NMC523,Hydro,-410.34640895369193
14,Angola,NMC622,Hydro,-785.69512864536
15,Angola,NMC811,Hydro,-3082.6715596826807
36,Argentina,LFP,Hydro,-2834.6622056614738
41,Argentina,NCA,Hydro,-24.84612534438255
37,Argentina,NMC111,Hydro,-33.48882806488804
40,Argentina,NMC523,Hydro,-53.17321906297495
38,Argentina,NMC622,Hydro,-124.34521949236125
39,Argentina,NMC811,Hydro,-357.65323107852436
42,Armenia,LFP,Hydro,0.0
47,Armenia,NCA,Hydro,-316.9342939847785
43,Armenia,NMC111,Hydro,-532.5554834531457
46,Armenia,NMC523,Hydro,-652.7756731069647
44,Armenia,NMC622,Hydro,-1198.1766169738585
45,Armenia,NMC811,Hydro,-2497.8345300726137
0,Aruba,LFP,Hydro,0.0
5,Aruba,NCA,Hydro,-694.3509063708789
1,Aruba,NMC111,Hydro,-861.347412981737
4,Aruba,NMC523,Hydro,-1203.2471228770157
2,Aruba,NMC622,Hydro,-2775.467708849989
3,Aruba,NMC811,Hydro,-5343.356404827275
48,Australia,LFP,Hydro,-610.6339072422892
53,Australia,NCA,Hydro,-23.31910760140535
49,Australia,NMC111,Hydro,-54.492547636147044
52,Australia,NMC523,Hydro,-57.35402186383508
50,Australia,NMC622,Hydro,-104.0222084901865
51,Australia,NMC811,Hydro,-165.43174247771583
54,Austria,LFP,Hydro,-106.48774190375924
59,Austria,NCA,Hydro,-9.617714499076781
55,Austria,NMC111,Hydro,-14.32270575095712
58,Austria,NMC523,Hydro,-15.536244177299272
56,Austria,NMC622,Hydro,-31.489702065602987
57,Austria,NMC811,Hydro,-60.95399983291715
60,Azerbaijan,LFP,Hydro,-6324.904472820155
65,Azerbaijan,NCA,Hydro,-166.20945052219935
61,Azerbaijan,NMC111,Hydro,-264.5814711005359
64,Azerbaijan,NMC523,Hydro,-319.9981992720838
62,Azerbaijan,NMC622,Hydro,-620.1915579907507
63,Azerbaijan,NMC811,Hydro,-1319.5534125261024
108,Bahamas,LFP,Hydro,0.0
113,Bahamas,NCA,Hydro,-77230.4438950618
109,Bahamas,NMC111,Hydro,0.0
112,Bahamas,NMC523,Hydro,0.0
110,Bahamas,NMC622,Hydro,0.0
111,Bahamas,NMC811,Hydro,0.0
102,Bahrain,LFP,Hydro,0.0
107,Bahrain,NCA,Hydro,-321.255170134703
103,Bahrain,NMC111,Hydro,-420.0009946063264
106,Bahrain,NMC523,Hydro,-571.0261331579034
104,Bahrain,NMC622,Hydro,-1223.3653983547947
105,Bahrain,NMC811,Hydro,-5481.315514301657
90,Bangladesh,LFP,Hydro,0.0
95,Bangladesh,NCA,Hydro,-1642.8785720778103
91,Bangladesh,NMC111,Hydro,-2114.2368275431677
94,Bangladesh,NMC523,Hydro,-9424.934203415698
92,Bangladesh,NMC622,Hydro,0.0
93,Bangladesh,NMC811,Hydro,0.0
144,Barbados,LFP,Hydro,0.0
149,Barbados,NCA,Hydro,-2092.1195948989644
145,Barbados,NMC111,Hydro,-5569.750613909788
148,Barbados,NMC523,Hydro,-4777.747548232493
146,Barbados,NMC622,Hydro,-7881.355837148915
147,Barbados,NMC811,Hydro,-9756.527875389853
120,Belarus,LFP,Hydro,-2895.481562452253
125,Belarus,NCA,Hydro,-76.90774544627664
121,Belarus,NMC111,Hydro,-134.2960153617307
124,Belarus,NMC523,Hydro,-155.6480822253166
122,Belarus,NMC622,Hydro,-292.8025865483614
123,Belarus,NMC811,Hydro,-551.1455407325362
72,Belgium,LFP,Hydro,-89.98675300503783
77,Belgium,NCA,Hydro,-4.714307603252828
73,Belgium,NMC111,Hydro,-8.357283112847533
76,Belgium,NMC523,Hydro,-9.51756700045146
74,Belgium,NMC622,Hydro,-21.662688223860695
75,Belgium,NMC811,Hydro,-44.15588327526645
78,Benin,LFP,Hydro,0.0
83,Benin,NCA,Hydro,-400.07762799178977
79,Benin,NMC111,Hydro,-932.9279048852792
82,Benin,NMC523,Hydro,-861.3801872751135
80,Benin,NMC622,Hydro,-1410.0042363181276
81,Benin,NMC811,Hydro,-2713.3815627325357
126,Bermuda,LFP,Hydro,0.0
131,Bermuda,NCA,Hydro,-418.61930870015783
127,Bermuda,NMC111,Hydro,-576.1745107768994
130,Bermuda,NMC523,Hydro,-748.1327312170648
