,country,total_costs,scrap_sum,unit_cost
0,Australia,46551294.95784696,1024.3653569847063,45.444034826474486
1,Belgium,76877997.26715843,3048.8930969081794,25.215051765874914
2,Brazil,65405327.606432155,2093.4158560581373,31.24335158595252
3,Canada,77107787.58140497,3505.7381588067774,21.994736654162896
4,Czechia,19933331.15428016,91.89390260039775,216.916798505779
5,Finland,50126503.16421933,1071.9731617768803,46.76096841933121
6,France,135638697.99260935,12176.170837676873,11.139684207854646
7,Germany,179194538.03309682,23788.978010101135,7.532670716539747
8,Hungary,50387915.96514061,1015.5583217870785,49.615974665515
9,India,63155381.0391577,2196.5668166026717,28.751859748494795
10,Italy,95121154.7326244,4677.706364323373,20.334999105140195
11,Japan,76021988.89915267,3420.554434922119,22.225048700586918
12,Korea,80913050.9077872,3746.267685980484,21.598310022154863
13,Netherlands,99971954.10282573,6069.47176797184,16.471277555053547
14,Norway,97601942.77966258,6878.497549666876,14.189427571198223
15,Poland,58156485.9753135,1479.1872833731163,39.31651294533464
16,Romania,34564734.66430733,344.7626776658467,100.25660230487132
17,Russian Federation,59293807.288595945,1951.6468446163167,30.38142246490952
18,Serbia,18764266.759757694,101.16051785261413,185.4900227685301
19,Slovakia,50144340.44355632,999.8184614207577,50.15344522874726
20,Spain,96450455.3775618,5267.413442669967,18.310781264337702
21,Sweden,97706044.4422723,5683.02634317722,17.192608047571994
22,Switzerland,55628947.76587874,1596.1952306055778,34.85096728723701
23,Thailand,127062451.60802668,13720.167021887264,9.260998893477662
24,Turkey,88519608.5053412,5218.625663600909,16.96224527517877
25,USA,174569133.63488203,42065.71066494052,4.149915236791088
26,United Kingdom,112534854.51483315,9015.910236445023,12.48180733432032
27,Viet Nam,69840850.22286537,3000.0,23.28028340762179
