,country,total_netprofits,scrap_sum,net_profit
0,Australia,-15183485.207915246,1024.3653569847063,-14.822333754637054
1,Belgium,-21912986.29572026,3048.893096908179,-7.187194040336074
2,Brazil,-19113346.131314877,2093.4158560581373,-9.130219433469348
3,Canada,-16869670.730278872,3505.738158806777,-4.812016746858437
4,Czechia,-6127002.647066254,91.89390260039775,-66.67474635079579
5,Finland,-17814083.272503063,1071.9731617768803,-16.61803103631327
6,France,13436366.885673756,12176.170837676873,1.1034969092333562
7,Germany,78968757.56081806,23788.97801010113,3.3195523375273552
8,Hungary,-17831354.621676244,1015.5583217870785,-17.55817882551383
9,India,-18496024.89948058,2196.566816602672,-8.420424436752405
10,Italy,-22255912.150036056,4677.706364323374,-4.757868582726943
11,Japan,-15795696.54997065,3420.5544349221186,-4.617876093040541
12,Korea,-15375818.43073118,3746.267685980484,-4.1043031944224175
13,Netherlands,-12781941.326484013,6069.471767971841,-2.1059396624815663
14,Norway,-5048467.883253241,6878.497549666877,-0.733949215915289
15,Poland,-19576654.60615643,1479.187283373116,-13.234736957387929
16,Romania,-11956827.622179898,344.7626776658467,-34.68132833615122
17,Russian Federation,-18050996.082092237,1951.6468446163171,-9.249109864259772
18,Serbia,-5712328.944551943,101.16051785261413,-56.46796858903513
19,Slovakia,-17814243.588566378,999.8184614207577,-17.81747814823509
20,Spain,-16472632.185308827,5267.413442669967,-3.1272715469547645
21,Sweden,-15397846.397570625,5683.026343177219,-2.7094448393779795
22,Switzerland,-17579846.438188944,1596.1952306055778,-11.01359414005977
23,Thailand,36809968.427973986,13720.167021887264,2.6829096445584395
24,Turkey,-11383659.025779435,5218.625663600909,-2.181351903658977
25,USA,259444926.00769478,42065.710664940525,6.167610671651578
26,United Kingdom,6184007.310979774,9015.910236445021,0.6858993877270603
27,Viet Nam,-17140227.7370032,3000.0,-5.713409245667734
