,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-322253.75794440927,0.4173600078483163,-772.1241898709374
1,Albania,-910216.0445670856,2.424441944091211,-375.4332195025092
2,Algeria,-6594199.555159084,158.16291161141902,-41.692451713079095
3,Andorra,-585427.4502587277,1.4880847833619604,-393.41001050766664
4,Angola,-3267928.1244058395,35.67054565619175,-91.6141893623819
5,Argentina,-13332888.147482093,643.5035705175849,-20.71921393809539
6,Armenia,-2263290.0289447275,16.657518631200183,-135.8719794378916
7,Aruba,-1889073.3105832725,9.124017620498254,-207.04402261775903
8,Australia,-11882569.763465606,539.3653569847065,-22.03065067043698
9,Austria,-21888638.601732854,1879.9101008014686,-11.643449648151257
10,Azerbaijan,-3833180.2849300234,44.6568151992819,-85.83640073355842
11,Bahamas,-20254.81025035464,0.005141181921914389,-3939.7186401862405
12,Bahrain,-2342455.4329982423,18.459846014763414,-126.89463558497965
13,Bangladesh,-473058.8227518239,1.282465451895625,-368.8667184387625
14,Barbados,-760599.3192296695,1.4960261340764724,-508.41312321004546
15,Belarus,-6325587.585500807,125.19235746812711,-50.52694679953803
16,Belgium,-24803502.766323183,3037.8930969081784,-8.164705595324271
17,Benin,-1830229.8824091712,10.833743482589426,-168.93790086044376
18,Bermuda,-2174127.04128778,14.168776431169945,-153.44493943068431
19,Bolivia (Plurinational State of),-6583572.539225035,116.55735103500754,-56.4835463466194
20,Bosnia Herzegovina,-2121089.8706437037,14.672694051628156,-144.56035566340574
21,Botswana,-4009527.1027088445,48.67789775597712,-82.36853454125425
22,Brazil,-12701322.081390454,470.415856058137,-27.000199754790454
23,Brunei Darussalam,-1114739.993158112,3.9901755232090013,-279.37116717652805
24,Bulgaria,-2072919.1842754206,11.16818758532142,-185.60927352258136
25,Burkina Faso,-2957786.8300115154,25.698316311192933,-115.09652205203996
26,Burundi,-2900888.1651627864,26.164111588300106,-110.8727944143147
27,C?te d'Ivoire,-3239929.488878854,34.821414437336514,-93.04416667821826
28,Cabo Verde,-360642.4368559143,0.5084949390680316,-709.235056531534
29,Cambodia,-3765688.6842665533,42.57803392718292,-88.44205185017807
30,Cameroon,-1574526.667726748,8.808404082970037,-178.7527743840568
31,Canada,-18837871.009267844,3505.7381588067765,-5.373439246152815
32,Cayman Isds,-138050.98205484072,0.05431661728115847,-2541.5975619440555
33,Chile,-2726651.972832956,17.83245421187815,-152.9039099406037
34,Colombia,-10865877.729394957,369.3532370170501,-29.418661163360444
35,Comoros,-113456.11387505327,0.06566316257324356,-1727.850280566358
36,Congo,-2419344.2974614217,18.48557570645646,-130.8774114412037
37,Costa Rica,-6391473.25357675,115.0005629765125,-55.57775621395986
38,Croatia,-1850679.8559377182,9.165092617790865,-201.92702170246068
39,Cyprus,-1211117.6979892664,3.9339488076201965,-307.8631058043483
40,Czechia,-6127002.647066254,91.89390260039775,-66.67474635079579
41,Denmark,-21394453.25729106,1766.9203267584755,-12.108329353220192
42,Dominican Rep.,-4844130.75862807,59.91408996053303,-80.8512782522279
43,Ecuador,-5028715.05614118,65.48758225270048,-76.78883359499522
44,Egypt,-6577740.822600283,136.49767730482176,-48.18939744968045
45,El Salvador,-4464723.930182664,52.71952715280322,-84.68823927881652
46,Estonia,-1275248.1437465409,4.870519501195384,-261.8300046706627
47,Eswatini,-630160.8658193473,1.4032612696762468,-449.0688080949707
48,Ethiopia,-4774238.620750507,70.4857933908464,-67.73334584285904
49,Fiji,-2691833.661050011,22.646718419711405,-118.861974223474
50,Finland,-17736682.20705257,1062.97316177688,-16.68591724122526
51,France,-17452461.90769438,12176.170837676877,-1.4333292576423953
52,French Polynesia,-2661136.2877577343,21.319554094386504,-124.82138584964207
53,Georgia,-1610379.718209932,8.20459414760277,-196.27780353772346
54,Germany,8344706.16112265,22022.97801010113,0.37890907202900714
55,Ghana,-6035937.6265420485,121.85795759181363,-49.53256845778236
56,Greece,-10739361.682403365,276.14039254978053,-38.890948126929146
57,Greenland,-306616.90906876023,0.3696310259157996,-829.5215703527178
58,Grenada,-746762.015536713,1.4015940359285493,-532.7948010580586
59,Guatemala,-7984670.299064473,176.4390927183738,-45.254541814094104
60,Guinea,-479289.7842143613,1.6327260078529051,-293.5518769892353
61,Guyana,-1709789.1585981168,6.926572529391898,-246.84490797474172
