,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Angola,30531282.798842076,285.8539938514579,106.80726334265404,baseline,baseline
1,Argentina,88665991.9427145,5985.437582221584,14.813619008587974,baseline,baseline
2,Aruba,6008855.000928924,2.3471210695767644,2560.0958888807763,baseline,baseline
3,Australia,173675607.67744485,28216.517065961896,6.155104376328321,baseline,baseline
4,Belgium,161225206.3550979,19534.511814896698,8.253352214932251,baseline,baseline
5,Benin,7400971.467189249,5.119147021477126,1445.743096679748,baseline,baseline
6,Bermuda,5848612.068827119,3.3210187609695745,1761.0897407636478,baseline,baseline
7,Bolivia (Plurinational State of),75703905.0609153,3767.007920397444,20.09656115958685,baseline,baseline
8,Botswana,41270559.02911048,671.2323633379567,61.48475741526677,baseline,baseline
9,Brazil,566618915.6105851,1375661.1585388635,0.41188843058737684,baseline,baseline
10,Burkina Faso,60948894.49368103,2029.2973157801916,30.03448238941191,baseline,baseline
11,C?te d'Ivoire,36578817.4353209,476.8959624261257,76.70188115922075,baseline,baseline
12,Cabo Verde,11393413.414110541,17.411279578230083,654.3696781686348,baseline,baseline
13,Cameroon,5032817.615858821,2.2977450812585936,2190.328969435586,baseline,baseline
14,Canada,354075185.7886574,288676.6745979178,1.2265458796829694,baseline,baseline
15,Chile,76422967.54888147,3872.376644684827,19.73541691864572,baseline,baseline
16,China,246073640.25986505,7875668.815715306,0.031244792793831497,baseline,baseline
17,Colombia,90336030.81519271,6324.086505005249,14.284439459152802,baseline,baseline
18,Congo,6545015.258562055,3.8770266600063854,1688.153276343804,baseline,baseline
19,Costa Rica,60680301.40403008,1969.5779474412202,30.808783923917794,baseline,baseline
20,Czechia,65556847.7916255,2170.5013127662987,30.203551320627145,baseline,baseline
21,Dominican Rep.,78415614.35370722,4176.042286565695,18.777495286858045,baseline,baseline
22,Ecuador,66585892.53265947,2585.663130296919,25.751959623995266,baseline,baseline
23,El Salvador,10590980.702359103,12.377252049148632,855.6811043601235,baseline,baseline
24,Eswatini,14356246.166080438,33.54935459195045,427.91422787981014,baseline,baseline
25,Finland,143096179.62563998,15193.509189364097,9.418244188499356,baseline,baseline
26,France,421512711.17612916,219220.63258939626,1.922778463857593,baseline,baseline
27,Germany,436369392.8988188,238327.53621278162,1.8309650652756426,baseline,baseline
28,Ghana,12641464.14639459,28.71059332006226,440.3066145470788,baseline,baseline
29,Grenada,26311957.115048487,170.0300243480906,154.74888753283864,baseline,baseline
30,Guatemala,93186003.64763002,6924.8726976434245,13.456709995454757,baseline,baseline
31,Guinea,8293123.866049592,7.29756246247303,1136.4238276405492,baseline,baseline
32,Guyana,78474493.36371788,4185.087694037752,18.750979453911054,baseline,baseline
33,Honduras,43754759.698822595,755.1812526846504,57.939414601826414,baseline,baseline
34,Hungary,341400799.34976226,146867.68980220731,2.32454667060904,baseline,baseline
35,India,138817831.42724055,333612.77346214367,0.41610466525794687,baseline,baseline
36,Italy,375960301.3328331,174308.316827255,2.156869552618201,baseline,baseline
37,Jamaica,8340736.123132246,6.732130389674655,1238.9445302373786,baseline,baseline
38,Japan,284323366.6731596,492559.74323760695,0.5772363060048215,baseline,baseline
39,Korea,443130517.89462775,3083724.427213666,0.1436997787428831,baseline,baseline
40,Lesotho,36144601.107523955,460.7874533381943,78.44094027663482,baseline,baseline
41,Mali,29401710.40494272,256.48406880815315,114.63367117329548,baseline,baseline
42,Mexico,127685163.45312929,17435.714715211696,7.323196412575566,baseline,baseline
43,Mozambique,25931035.042738777,203.28575617114922,127.55952768725746,baseline,baseline
44,Namibia,56171129.43457843,1609.8263204961345,34.89266433242748,baseline,baseline
45,Netherlands,246604385.16376436,58219.67352053097,4.235756922903392,baseline,baseline
46,Nicaragua,64082866.25296973,2310.9631271041167,27.729938873266402,baseline,baseline
47,Niger,48404713.713919014,1055.3874839252878,45.864399996376726,baseline,baseline
48,Nigeria,265066942.13057762,131448.14289442686,2.016513404403646,baseline,baseline
49,Norway,135629921.6824095,15380.728183339439,8.818172980218531,baseline,baseline
50,Panama,10423769.37972779,11.791106561791423,884.0365681627853,baseline,baseline
51,Paraguay,51157642.80645119,1194.089215473232,42.84239581393154,baseline,baseline
52,Peru,103077780.61607563,9309.234648049054,11.072637495250778,baseline,baseline
53,Poland,356578335.38433737,161721.1252818518,2.204896452228386,baseline,baseline
54,Romania,65681473.22811192,2170.5013127662987,30.260969132702822,baseline,baseline
55,Russian Federation,97088113.4924717,23016.120928607896,4.218265701402185,baseline,baseline
56,Saint Lucia,15841873.947048422,38.41823511291398,412.3529855155502,baseline,baseline
57,Senegal,124012635.23560928,15230.407489274256,8.142437116206048,baseline,baseline
58,Serbia,42278683.44301839,832.0131016787311,50.81492509879207,baseline,baseline
59,Slovakia,65586696.95894693,2170.5013127662987,30.217303520243828,baseline,baseline
60,South Africa,38767537.38522466,562.1514392172585,68.96280020060912,baseline,baseline
61,Spain,366966688.0129733,166632.42504084524,2.20225258033076,baseline,baseline
62,Sweden,420039627.2251802,234278.34229362808,1.7929084827599298,baseline,baseline
63,Switzerland,170076708.19155928,26169.792954812252,6.498970339017704,baseline,baseline
64,Thailand,98014617.31540258,24341.840779672446,4.026590191044767,baseline,baseline
65,Togo,43588797.41760614,783.9040603902552,55.604760352824414,baseline,baseline
66,Trinidad and Tobago,57982776.73718398,1723.5597690777633,33.64129157424533,baseline,baseline
67,Turkey,150829809.28287157,21705.013127663,6.949077081673783,baseline,baseline
68,USA,614833664.1277392,1601829.9688215293,0.38383203966403123,baseline,baseline
69,United Kingdom,380859082.1290544,212673.52719583325,1.7908156560470885,baseline,baseline
70,Uruguay,39974008.677893646,579.368625155785,68.99581189289484,baseline,baseline
71,Viet Nam,90235722.53096911,13023.007876597801,6.928946322233413,baseline,baseline
72,Zambia,25813188.6051799,213.2785547613556,121.03039911379335,baseline,baseline
73,Zimbabwe,10646193.811891772,14.610936602332366,728.645541463256,baseline,baseline
