,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-13655.44876995843
21,Afghanistan,NMC111,Direct,-34137.14146985482
30,Afghanistan,NMC523,Direct,-29572.482113162994
24,Afghanistan,NMC622,Direct,-47248.645017138995
27,Afghanistan,NMC811,Direct,0.0
54,Albania,LFP,Direct,-56.28801286532371
69,Albania,NCA,Direct,6.627932667840079
58,Albania,NMC111,Hydro,3.9273584504669925
67,Albania,NMC523,Hydro,3.6521646112118984
60,Albania,NMC622,Direct,1.981846140374876
63,Albania,NMC811,Direct,2.1376671733610233
792,Algeria,LFP,Direct,0.0
807,Algeria,NCA,Direct,0.4238319146190914
795,Algeria,NMC111,Direct,-14.369347034230186
804,Algeria,NMC523,Direct,-17.688231285695
798,Algeria,NMC622,Direct,-16.497832938591365
801,Algeria,NMC811,Direct,-17.72402543431337
72,Andorra,LFP,Direct,0.0
87,Andorra,NCA,Direct,-111.05332638828625
75,Andorra,NMC111,Direct,-220.51627521167
84,Andorra,NMC523,Direct,-206.2054379898434
78,Andorra,NMC622,Direct,-275.8011382938988
81,Andorra,NMC811,Direct,-305.4406171382365
36,Angola,LFP,Direct,0.0
51,Angola,NCA,Direct,-4.541077002069672
39,Angola,NMC111,Direct,-24.09723832547901
48,Angola,NMC523,Direct,-26.413936224315147
42,Angola,NMC622,Direct,-28.7771778765744
45,Angola,NMC811,Direct,-31.43522706753343
108,Argentina,LFP,Direct,0.0
123,Argentina,NCA,Direct,5.6190368002288995
112,Argentina,NMC111,Hydro,-2.1876049889393565
121,Argentina,NMC523,Hydro,-1.3398623750918468
114,Argentina,NMC622,Direct,-3.46174720962825
117,Argentina,NMC811,Direct,-3.1198495480606954
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-277.7162076826267
129,Armenia,NMC111,Direct,-452.94985648783774
138,Armenia,NMC523,Direct,-478.8260737897335
132,Armenia,NMC622,Direct,-687.9469065139489
135,Armenia,NMC811,Direct,-949.5767539300409
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-402.49260919463825
3,Aruba,NMC111,Direct,-580.9958431828841
12,Aruba,NMC523,Direct,-655.8346246978473
6,Aruba,NMC622,Direct,-1013.8413642576733
9,Aruba,NMC811,Direct,-1268.7248064572057
144,Australia,LFP,Direct,0.0
159,Australia,NCA,Direct,8.018502717879523
148,Australia,NMC111,Hydro,4.752568991099305
157,Australia,NMC523,Hydro,4.611634261592506
151,Australia,NMC622,Hydro,3.3632081268513314
153,Australia,NMC811,Direct,4.030780807697419
162,Austria,LFP,Direct,-62.87341123125926
177,Austria,NCA,Direct,5.575989998874816
166,Austria,NMC111,Hydro,2.3447587860999124
175,Austria,NMC523,Hydro,2.1707212130225444
168,Austria,NMC622,Direct,0.3519204722326303
171,Austria,NMC811,Direct,0.18552372385318588
180,Azerbaijan,LFP,Direct,0.0
195,Azerbaijan,NCA,Direct,6.5238872747298196
184,Azerbaijan,NMC111,Hydro,0.7015830286239435
193,Azerbaijan,NMC523,Hydro,1.1059845339434675
186,Azerbaijan,NMC622,Direct,-0.8717153820592163
189,Azerbaijan,NMC811,Direct,-0.17922642970308011
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-2216.541820217579
327,Bahamas,NMC111,Direct,-4252.365513936723
336,Bahamas,NMC523,Direct,-3934.8368138661876
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-324.57383475045197
309,Bahrain,NMC111,Direct,-415.0552895844963
318,Bahrain,NMC523,Direct,-519.8610647970379
312,Bahrain,NMC622,Direct,-849.1807670955411
315,Bahrain,NMC811,Direct,-2318.577420896611
270,Bangladesh,LFP,Direct,0.0
285,Bangladesh,NCA,Direct,-647.6998037928535
273,Bangladesh,NMC111,Direct,-1572.310714226928
282,Bangladesh,NMC523,Direct,-1453.6110212094643
276,Bangladesh,NMC622,Direct,-2325.979736814994
279,Bangladesh,NMC811,Direct,-2707.8047983140914
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,-758.6264398555838
435,Barbados,NMC111,Direct,-1482.713876175902
444,Barbados,NMC523,Direct,-1341.5453742757975
438,Barbados,NMC622,Direct,-1872.3043463462484
441,Barbados,NMC811,Direct,-2125.706803063637
360,Belarus,LFP,Direct,0.0
375,Belarus,NCA,Direct,8.01511664459842
364,Belarus,NMC111,Hydro,4.032398833325872
373,Belarus,NMC523,Hydro,4.0137543120065455
366,Belarus,NMC622,Direct,2.3718436724608383
369,Belarus,NMC811,Direct,3.3861795385391487
216,Belgium,LFP,Direct,-54.50445369292896
231,Belgium,NCA,Direct,5.972050804106868
220,Belgium,NMC111,Hydro,3.3166309635666464
229,Belgium,NMC523,Hydro,3.0786304337982306
222,Belgium,NMC622,Direct,1.0993733612722498
225,Belgium,NMC811,Direct,1.150846209364285
234,Benin,LFP,Direct,0.0
249,Benin,NCA,Direct,9.241278071518108
238,Benin,NMC111,Hydro,6.508461690695398
247,Benin,NMC523,Hydro,6.149440857031123
241,Benin,NMC622,Hydro,5.73133444996477
243,Benin,NMC811,Direct,6.708061202350471
378,Bermuda,LFP,Direct,0.0
393,Bermuda,NCA,Direct,-419.91871349553634
381,Bermuda,NMC111,Direct,-531.6144553276636
390,Bermuda,NMC523,Direct,-641.2083653528254
384,Bermuda,NMC622,Direct,-1072.135331095894
387,Bermuda,NMC811,Direct,-2636.101874301045
396,Bolivia (Plurinational State of),LFP,Direct,0.0
411,Bolivia (Plurinational State of),NCA,Direct,6.780684826420613
400,Bolivia (Plurinational State of),NMC111,Hydro,1.1572972457302049
409,Bolivia (Plurinational State of),NMC523,Hydro,1.5619512291621067
402,Bolivia (Plurinational State of),NMC622,Direct,-0.6269922807154824
405,Bolivia (Plurinational State of),NMC811,Direct,0.042703009557614635
342,Bosnia Herzegovina,LFP,Direct,0.0
357,Bosnia Herzegovina,NCA,Direct,-0.18260757224264879
345,Bosnia Herzegovina,NMC111,Direct,-14.709838873708913
354,Bosnia Herzegovina,NMC523,Direct,-18.064250651209964
348,Bosnia Herzegovina,NMC622,Direct,-16.44755638215957
351,Bosnia Herzegovina,NMC811,Direct,-17.45004525169945
468,Botswana,LFP,Direct,0.0
483,Botswana,NCA,Direct,-4.098485949189859
471,Botswana,NMC111,Direct,-23.24519368670184
480,Botswana,NMC523,Direct,-25.628487954201365
474,Botswana,NMC622,Direct,-27.669017437852922
477,Botswana,NMC811,Direct,-30.19112731637492
414,Brazil,LFP,Direct,0.0
429,Brazil,NCA,Direct,10.049956282051927
418,Brazil,NMC111,Hydro,8.14162657307106
427,Brazil,NMC523,Hydro,7.554351724633924
421,Brazil,NMC622,Hydro,8.027139561599707
423,Brazil,NMC811,Direct,8.963617535235516
450,Brunei Darussalam,LFP,Direct,0.0
465,Brunei Darussalam,NCA,Direct,-102.72334594947263
453,Brunei Darussalam,NMC111,Direct,-277.3238388968352
462,Brunei Darussalam,NMC523,Direct,-245.18220143136637
456,Brunei Darussalam,NMC622,Direct,-383.5333278010254
459,Brunei Darussalam,NMC811,Direct,-446.29253578451204
288,Bulgaria,LFP,Direct,-42.57221592928652
303,Bulgaria,NCA,Direct,8.020518220719378
292,Bulgaria,NMC111,Hydro,5.777372397906346
301,Bulgaria,NMC523,Hydro,5.376780624815414
295,Bulgaria,NMC622,Hydro,4.486697102534496
297,Bulgaria,NMC811,Direct,4.783491738135781
252,Burkina Faso,LFP,Direct,0.0
267,Burkina Faso,NCA,Direct,7.71296209081506
256,Burkina Faso,NMC111,Hydro,3.26493520615882
265,Burkina Faso,NMC523,Hydro,3.358983688042236
258,Burkina Faso,NMC622,Direct,1.5682200560359627
261,Burkina Faso,NMC811,Direct,2.480486447838741
198,Burundi,LFP,Direct,0.0
213,Burundi,NCA,Direct,1.8654548027212101
201,Burundi,NMC111,Direct,-11.605925161444604
211,Burundi,NMC523,Hydro,-13.184280768871607
204,Burundi,NMC622,Direct,-12.905638078164907
207,Burundi,NMC811,Direct,-13.695375290525376
558,C?te d'Ivoire,LFP,Direct,0.0
573,C?te d'Ivoire,NCA,Direct,-1.9925846622287597
561,C?te d'Ivoire,NMC111,Direct,-19.12231507016734
570,C?te d'Ivoire,NMC523,Direct,-21.93132981891005
564,C?te d'Ivoire,NMC622,Direct,-22.464227342160562
567,C?te d'Ivoire,NMC811,Direct,-24.378508809472653
648,Cabo Verde,LFP,Direct,0.0
663,Cabo Verde,NCA,Direct,-26.775260789709666
651,Cabo Verde,NMC111,Direct,-67.51642749816106
660,Cabo Verde,NMC523,Direct,-65.48360109572688
654,Cabo Verde,NMC622,Direct,-83.79859960564812
657,Cabo Verde,NMC811,Direct,-92.92015644889938
1404,Cambodia,LFP,Direct,0.0
1419,Cambodia,NCA,Direct,9.1040564331253
1408,Cambodia,NMC111,Hydro,5.137389590448542
1417,Cambodia,NMC523,Hydro,5.0922450265783175
1410,Cambodia,NMC622,Direct,3.5913620057427096
1413,Cambodia,NMC811,Direct,4.507680684076958
576,Cameroon,LFP,Direct,0.0
591,Cameroon,NCA,Direct,-526.8922278948045
579,Cameroon,NMC111,Direct,-617.3802057290376
588,Cameroon,NMC523,Direct,-991.8758844423126
582,Cameroon,NMC622,Direct,-1804.3839788107782
585,Cameroon,NMC811,Direct,0.0
486,Canada,LFP,Direct,0.0
501,Canada,NCA,Direct,9.696906974832416
490,Canada,NMC111,Hydro,7.358187308169317
499,Canada,NMC523,Hydro,6.862584954157229
493,Canada,NMC622,Hydro,6.992693375860708
495,Canada,NMC811,Direct,8.290412736681741
684,Cayman Isds,LFP,Direct,0.0
699,Cayman Isds,NCA,Direct,-3580.805722899552
687,Cayman Isds,NMC111,Direct,0.0
696,Cayman Isds,NMC523,Direct,0.0
690,Cayman Isds,NMC622,Direct,0.0
693,Cayman Isds,NMC811,Direct,0.0
522,Chile,LFP,Direct,0.0
537,Chile,NCA,Direct,8.373233289905722
526,Chile,NMC111,Hydro,5.0358292678451395
535,Chile,NMC523,Hydro,4.888436426596377
529,Chile,NMC622,Hydro,3.639671433787952
531,Chile,NMC811,Direct,4.40986255601916
540,China,LFP,Direct,3.2233412217053283
555,China,NCA,Direct,10.335170702415876
544,China,NMC111,Hydro,8.059560055677377
553,China,NMC523,Hydro,7.456071443908147
546,China,NMC622,Direct,8.49500440609593
549,China,NMC811,Direct,10.203523690846444
612,Colombia,LFP,Direct,0.0
627,Colombia,NCA,Direct,6.853277515172859
616,Colombia,NMC111,Hydro,1.3843335036023756
625,Colombia,NMC523,Hydro,1.7526316052094202
618,Colombia,NMC622,Direct,-0.4268372175008524
621,Colombia,NMC811,Direct,0.26841930661815194
630,Comoros,LFP,Direct,0.0
645,Comoros,NCA,Direct,-18.162176097700033
633,Comoros,NMC111,Direct,-50.70461470100056
642,Comoros,NMC523,Direct,-50.346024696881216
636,Comoros,NMC622,Direct,-62.478865169115174
639,Comoros,NMC811,Direct,-69.09412330377917
594,Congo,LFP,Direct,0.0
609,Congo,NCA,Direct,-322.77702805344086
597,Congo,NMC111,Direct,-495.3905501747114
606,Congo,NMC523,Direct,-588.39607677484
600,Congo,NMC622,Direct,-874.7565334005313
603,Congo,NMC811,Direct,-1133.638411208384
666,Costa Rica,LFP,Direct,0.0
681,Costa Rica,NCA,Direct,4.22569373862806
670,Costa Rica,NMC111,Hydro,-6.834926077833902
679,Costa Rica,NMC523,Hydro,-5.3004510135571525
672,Costa Rica,NMC622,Direct,-6.8757844375915464
675,Costa Rica,NMC811,Direct,-6.931237787094702
1134,Croatia,LFP,Direct,-50.00507587008805
1149,Croatia,NCA,Direct,7.079017338988985
1138,Croatia,NMC111,Hydro,4.584381707625237
1147,Croatia,NMC523,Hydro,4.262316416501905
1141,Croatia,NMC622,Hydro,2.8133608782386137
1143,Croatia,NMC811,Direct,3.0475816429154703
702,Cyprus,LFP,Direct,-163.81264126169884
717,Cyprus,NCA,Direct,-0.7899553755579181
705,Cyprus,NMC111,Direct,-9.371129606044013
715,Cyprus,NMC523,Hydro,-10.395047497160698
708,Cyprus,NMC622,Direct,-10.66413997881853
711,Cyprus,NMC811,Direct,-13.60799830581356
721,Czechia,LFP,Hydro,-6.843382378076893
735,Czechia,NCA,Direct,8.451191896539157
724,Czechia,NMC111,Hydro,7.708732021166955
733,Czechia,NMC523,Hydro,7.148755612051211
727,Czechia,NMC622,Hydro,7.468059612749734
730,Czechia,NMC811,Hydro,7.134550291002201
756,Denmark,LFP,Direct,-76.75534595458348
771,Denmark,NCA,Direct,4.747312355445768
760,Denmark,NMC111,Hydro,0.795722951486058
769,Denmark,NMC523,Hydro,0.7352313008258402
762,Denmark,NMC622,Direct,-1.110127179170249
765,Denmark,NMC811,Direct,-1.6554429931796075
774,Dominican Rep.,LFP,Direct,0.0
789,Dominican Rep.,NCA,Direct,7.5334361252301605
778,Dominican Rep.,NMC111,Hydro,3.1086650630749935
787,Dominican Rep.,NMC523,Hydro,3.23644179009856
780,Dominican Rep.,NMC622,Direct,1.2139307876294305
783,Dominican Rep.,NMC811,Direct,2.0968123924775472
810,Ecuador,LFP,Direct,0.0
825,Ecuador,NCA,Direct,6.746068112776252
814,Ecuador,NMC111,Hydro,1.0624609012485982
823,Ecuador,NMC523,Hydro,1.4808664942363876
816,Ecuador,NMC622,Direct,-0.71149660161681
819,Ecuador,NMC811,Direct,-0.051664049518235444
828,Egypt,LFP,Direct,0.0
843,Egypt,NCA,Direct,9.756029017040001
832,Egypt,NMC111,Hydro,7.32454604503703
841,Egypt,NMC523,Hydro,6.8515165001004
835,Egypt,NMC622,Hydro,6.8783537407713045
837,Egypt,NMC811,Direct,8.131944471496922
2430,El Salvador,LFP,Direct,0.0
2445,El Salvador,NCA,Direct,-170.17064084556148
2433,El Salvador,NMC111,Direct,-287.22972122888336
2442,El Salvador,NMC523,Direct,-304.13405817781023
2436,El Salvador,NMC622,Direct,-443.4158558673642
2439,El Salvador,NMC811,Direct,-580.9101069077714
864,Estonia,LFP,Direct,-165.10811644150075
879,Estonia,NCA,Direct,-1.5151746493875473
867,Estonia,NMC111,Direct,-10.225393905152924
877,Estonia,NMC523,Hydro,-11.823412630179499
870,Estonia,NMC622,Direct,-11.66557260736954
873,Estonia,NMC811,Direct,-14.736742461513069
2916,Eswatini,LFP,Direct,0.0
2931,Eswatini,NCA,Direct,-23.00087992220408
2919,Eswatini,NMC111,Direct,-60.14437704071568
2928,Eswatini,NMC523,Direct,-58.8509458524978
2922,Eswatini,NMC622,Direct,-74.45849416637135
2925,Eswatini,NMC811,Direct,-82.4832098635456
882,Ethiopia,LFP,Direct,0.0
897,Ethiopia,NCA,Direct,3.861542946521581
885,Ethiopia,NMC111,Direct,-7.710340985459268
895,Ethiopia,NMC523,Hydro,-6.719703553180896
888,Ethiopia,NMC622,Direct,-7.966813541218825
891,Ethiopia,NMC811,Direct,-8.17532020899652
918,Fiji,LFP,Direct,0.0
933,Fiji,NCA,Direct,-263.4064594065627
921,Fiji,NMC111,Direct,-460.1535892200344
930,Fiji,NMC523,Direct,-475.821846577676
924,Fiji,NMC622,Direct,-685.8622276344662
927,Fiji,NMC811,Direct,-868.0577072133593
900,Finland,LFP,Direct,-47.455394556687594
915,Finland,NCA,Direct,6.686650882345993
904,Finland,NMC111,Hydro,4.057020131236184
913,Finland,NMC523,Hydro,3.7600217694893563
906,Finland,NMC622,Direct,2.206886604088148
909,Finland,NMC811,Direct,2.472837634463176
936,France,LFP,Direct,-24.42404879040403
951,France,NCA,Direct,8.441386917515821
940,France,NMC111,Hydro,6.37568550145372
949,France,NMC523,Hydro,5.912381207850006
943,France,NMC622,Hydro,5.518378756121505
945,France,NMC811,Direct,6.078318764060666
2232,French Polynesia,LFP,Direct,0.0
2247,French Polynesia,NCA,Direct,1.474465860906287
2235,French Polynesia,NMC111,Direct,-12.372060938114819
2245,French Polynesia,NMC523,Hydro,-14.536300545113795
2238,French Polynesia,NMC622,Direct,-13.873817093082513
2241,French Polynesia,NMC811,Direct,-14.776724808453093
972,Georgia,LFP,Direct,0.0
987,Georgia,NCA,Direct,-10.014021605741185
975,Georgia,NMC111,Direct,-33.28673837035506
984,Georgia,NMC523,Direct,-34.87909308104899
978,Georgia,NMC622,Direct,-39.74037162740243
981,Georgia,NMC811,Direct,-43.340456726012846
738,Germany,LFP,Direct,-22.87326355590966
753,Germany,NCA,Direct,8.553780962828892
742,Germany,NMC111,Hydro,6.502497495392613
751,Germany,NMC523,Hydro,6.030113491439338
745,Germany,NMC622,Hydro,5.704081638206206
747,Germany,NMC811,Direct,6.314335733981423
990,Ghana,LFP,Direct,0.0
1005,Ghana,NCA,Direct,-125.76703520290909
993,Ghana,NMC111,Direct,-194.16986152097448
1002,Ghana,NMC523,Direct,-253.08412213565032
996,Ghana,NMC622,Direct,-394.93740915218814
999,Ghana,NMC811,Direct,-1028.8154809689868
1026,Greece,LFP,Direct,-61.28935940392057
1041,Greece,NCA,Direct,6.042950222246794
1030,Greece,NMC111,Hydro,2.983460591435615
1039,Greece,NMC523,Hydro,2.7794645621815217
1032,Greece,NMC622,Direct,0.9713919038069552
1035,Greece,NMC811,Direct,0.8749937168983788
1062,Greenland,LFP,Direct,0.0
1077,Greenland,NCA,Direct,-224.38917580650008
1065,Greenland,NMC111,Direct,-440.5577799495356
1074,Greenland,NMC523,Direct,-405.4388312477664
1068,Greenland,NMC622,Direct,-556.2496853803898
1071,Greenland,NMC811,Direct,-618.9513544693482
1044,Grenada,LFP,Direct,0.0
1059,Grenada,NCA,Direct,-11.69438900693395
1047,Grenada,NMC111,Direct,-37.69108741026509
1056,Grenada,NMC523,Direct,-38.68426870756572
1050,Grenada,NMC622,Direct,-45.80468829380565
1053,Grenada,NMC811,Direct,-50.369295691991226
1080,Guatemala,LFP,Direct,0.0
1095,Guatemala,NCA,Direct,7.9313636008191475
1084,Guatemala,NMC111,Hydro,4.052658890107399
1093,Guatemala,NMC523,Hydro,4.046238130288797
1087,Guatemala,NMC622,Hydro,2.2433716493767637
1089,Guatemala,NMC811,Direct,3.182655546308178
1008,Guinea,LFP,Direct,0.0
1023,Guinea,NCA,Direct,-173.11810812550027
1011,Guinea,NMC111,Direct,-350.74173015492187
1020,Guinea,NMC523,Direct,-331.2007316214596
1014,Guinea,NMC622,Direct,-458.02857272083685
1017,Guinea,NMC811,Direct,-511.1516789471796
1098,Guyana,LFP,Direct,0.0
1113,Guyana,NCA,Direct,1.4692568165902404
1101,Guyana,NMC111,Direct,-12.225057474225023
1111,Guyana,NMC523,Hydro,-14.381305547382462
1104,Guyana,NMC622,Direct,-13.614990001303498
1107,Guyana,NMC811,Direct,-14.450121098467495
1116,Honduras,LFP,Direct,0.0
1131,Honduras,NCA,Direct,1.9362724378742442
1119,Honduras,NMC111,Direct,-11.318446656850794
1129,Honduras,NMC523,Hydro,-12.735157554362091
1122,Honduras,NMC622,Direct,-12.474176353878983
1125,Honduras,NMC811,Direct,-13.17792984631496
1152,Hungary,LFP,Direct,-67.83688030240953
1167,Hungary,NCA,Direct,5.569606183548995
1156,Hungary,NMC111,Hydro,2.2839933786910085
1165,Hungary,NMC523,Hydro,2.1279389508086264
1158,Hungary,NMC622,Direct,0.23553020100671918
1161,Hungary,NMC811,Direct,-0.01469073256817489
1242,Iceland,LFP,Direct,0.0
1257,Iceland,NCA,Direct,-6.829948031239503
1245,Iceland,NMC111,Direct,-26.84908254456471
1254,Iceland,NMC523,Direct,-29.13313003949213
1248,Iceland,NMC622,Direct,-31.539504076209106
1251,Iceland,NMC811,Direct,-34.12889159100487
1188,India,LFP,Direct,0.0
1203,India,NCA,Direct,10.551269286807313
1192,India,NMC111,Hydro,8.115807962168903
1201,India,NMC523,Hydro,7.531610464504218
1194,India,NMC622,Direct,8.598019005904083
1197,India,NMC811,Direct,10.33722119246321
1170,Indonesia,LFP,Direct,0.0
1185,Indonesia,NCA,Direct,9.878198102283369
1174,Indonesia,NMC111,Hydro,7.084242071123516
1183,Indonesia,NMC523,Hydro,6.686357886558818
1177,Indonesia,NMC622,Hydro,6.3729922582563265
1179,Indonesia,NMC811,Direct,7.6306473735379
1224,Iran,LFP,Direct,0.0
1239,Iran,NCA,Direct,-133.99216209807133
1227,Iran,NMC111,Direct,-198.35342074951163
1236,Iran,NMC523,Direct,-418.2182196002507
1230,Iran,NMC622,Direct,-1039.8684459434012
1233,Iran,NMC811,Direct,-8629.626152787685
1206,Ireland,LFP,Direct,-79.51338019255107
1221,Ireland,NCA,Direct,4.463560418621233
1210,Ireland,NMC111,Hydro,0.34522604598336304
1219,Ireland,NMC523,Hydro,0.3167329065279918
1212,Ireland,NMC622,Direct,-1.5322883854477078
1215,Ireland,NMC811,Direct,-2.1577072862875006
1260,Israel,LFP,Direct,0.0
1275,Israel,NCA,Direct,7.005786307314006
1264,Israel,NMC111,Hydro,1.9474477290358028
1273,Israel,NMC523,Hydro,2.185808494501363
1266,Israel,NMC622,Direct,0.260798180830923
1269,Israel,NMC811,Direct,1.0785203813492608
1278,Italy,LFP,Direct,-27.755487066872497
1293,Italy,NCA,Direct,8.21544787557325
1282,Italy,NMC111,Hydro,6.134102814323392
1291,Italy,NMC523,Hydro,5.688958586665751
1285,Italy,NMC622,Hydro,5.1689281456145935
1287,Italy,NMC811,Direct,5.617213977674998
1296,Jamaica,LFP,Direct,0.0
1311,Jamaica,NCA,Direct,-234.61721722890798
1299,Jamaica,NMC111,Direct,-375.9335450511423
1308,Jamaica,NMC523,Direct,-439.96870315068355
1302,Jamaica,NMC622,Direct,-656.6292879190659
1305,Jamaica,NMC811,Direct,-1200.3920984981687
1332,Japan,LFP,Direct,0.0
1347,Japan,NCA,Direct,8.99614699132358
1336,Japan,NMC111,Hydro,6.144260964333994
1345,Japan,NMC523,Hydro,5.819428988610224
1339,Japan,NMC622,Hydro,5.235144026197881
1341,Japan,NMC811,Direct,6.138206010240048
1314,Jordan,LFP,Direct,0.0
1329,Jordan,NCA,Direct,7.0723589369708755
1318,Jordan,NMC111,Hydro,2.1142197116232833
1327,Jordan,NMC523,Hydro,2.330187829997498
1320,Jordan,NMC622,Direct,0.41726607922942627
1323,Jordan,NMC811,Direct,1.2520624053750726
1350,Kazakhstan,LFP,Direct,0.0
1365,Kazakhstan,NCA,Direct,5.462668763559228
1354,Kazakhstan,NMC111,Hydro,-3.057132977067988
1363,Kazakhstan,NMC523,Hydro,-2.0950136144140528
1356,Kazakhstan,NMC622,Direct,-4.002090894132226
1359,Kazakhstan,NMC811,Direct,-3.7453415467773703
1368,Kenya,LFP,Direct,0.0
1383,Kenya,NCA,Direct,9.903554519414625
1372,Kenya,NMC111,Hydro,7.523349118850944
1381,Kenya,NMC523,Hydro,7.0225465784650165
1375,Kenya,NMC622,Hydro,7.157774970069758
1377,Kenya,NMC811,Direct,8.540020865189653
1422,Kiribati,LFP,Direct,0.0
1437,Kiribati,NCA,Direct,-128.12987663581728
1425,Kiribati,NMC111,Direct,-265.2217606001218
1434,Kiribati,NMC523,Direct,-243.7310224012612
1428,Kiribati,NMC622,Direct,-334.8441570178403
1431,Kiribati,NMC811,Direct,-373.51892275002
1440,Korea,LFP,Direct,0.0
1455,Korea,NCA,Direct,9.06073184567228
1444,Korea,NMC111,Hydro,6.161420828761871
1453,Korea,NMC523,Hydro,5.85596320805902
1447,Korea,NMC622,Hydro,5.196978878672365
1449,Korea,NMC811,Direct,6.06531135575986
1458,Kuwait,LFP,Direct,0.0
1473,Kuwait,NCA,Direct,-148.51432240049016
1461,Kuwait,NMC111,Direct,-197.36329188342074
1470,Kuwait,NMC523,Direct,-250.32270229300923
1464,Kuwait,NMC622,Direct,-395.38080662909454
1467,Kuwait,NMC811,Direct,-767.5737333777365
1386,Kyrgyzstan,LFP,Direct,0.0
1401,Kyrgyzstan,NCA,Direct,-359.3515369460917
1389,Kyrgyzstan,NMC111,Direct,-466.43452612121513
1398,Kyrgyzstan,NMC523,Direct,-680.381716151939
1392,Kyrgyzstan,NMC622,Direct,-1101.9188312987887
1395,Kyrgyzstan,NMC811,Direct,-2212.635587491752
1476,Lao People's Dem. Rep.,LFP,Direct,0.0
1491,Lao People's Dem. Rep.,NCA,Direct,9.837331714487826
1480,Lao People's Dem. Rep.,NMC111,Hydro,6.994897603432846
1489,Lao People's Dem. Rep.,NMC523,Hydro,6.6135760691061245
1483,Lao People's Dem. Rep.,NMC622,Hydro,6.232115678084041
1485,Lao People's Dem. Rep.,NMC811,Direct,7.461402611335784
1602,Latvia,LFP,Direct,-149.83468534245154
1617,Latvia,NCA,Direct,-0.4396613760995301
1605,Latvia,NMC111,Direct,-8.829210368259504
1615,Latvia,NMC523,Hydro,-9.375693778379977
