,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Direct,0.0
11,Afghanistan,NCA,Direct,-13655.44876995843
7,Afghanistan,NMC111,Direct,-34137.14146985482
10,Afghanistan,NMC523,Direct,-29572.482113162994
8,Afghanistan,NMC622,Direct,-47248.645017138995
9,Afghanistan,NMC811,Direct,0.0
18,Albania,LFP,Direct,-56.28801286532371
23,Albania,NCA,Direct,6.627932667840079
19,Albania,NMC111,Direct,0.2719631813640918
22,Albania,NMC523,Direct,-4.691475752231225
20,Albania,NMC622,Direct,1.981846140374876
21,Albania,NMC811,Direct,2.1376671733610233
264,Algeria,LFP,Direct,0.0
269,Algeria,NCA,Direct,0.4238319146190914
265,Algeria,NMC111,Direct,-14.369347034230186
268,Algeria,NMC523,Direct,-17.688231285695
266,Algeria,NMC622,Direct,-16.497832938591365
267,Algeria,NMC811,Direct,-17.72402543431337
24,Andorra,LFP,Direct,0.0
29,Andorra,NCA,Direct,-111.05332638828625
25,Andorra,NMC111,Direct,-220.51627521167
28,Andorra,NMC523,Direct,-206.2054379898434
26,Andorra,NMC622,Direct,-275.8011382938988
27,Andorra,NMC811,Direct,-305.4406171382365
12,Angola,LFP,Direct,0.0
17,Angola,NCA,Direct,-4.541077002069672
13,Angola,NMC111,Direct,-24.09723832547901
16,Angola,NMC523,Direct,-26.413936224315147
14,Angola,NMC622,Direct,-28.7771778765744
15,Angola,NMC811,Direct,-31.43522706753343
36,Argentina,LFP,Direct,0.0
41,Argentina,NCA,Direct,5.6190368002288995
37,Argentina,NMC111,Direct,-4.17037835369853
40,Argentina,NMC523,Direct,-8.482337778142087
38,Argentina,NMC622,Direct,-3.46174720962825
39,Argentina,NMC811,Direct,-3.1198495480606954
42,Armenia,LFP,Direct,0.0
47,Armenia,NCA,Direct,-277.7162076826267
43,Armenia,NMC111,Direct,-452.94985648783774
46,Armenia,NMC523,Direct,-478.8260737897335
44,Armenia,NMC622,Direct,-687.9469065139489
45,Armenia,NMC811,Direct,-949.5767539300409
0,Aruba,LFP,Direct,0.0
5,Aruba,NCA,Direct,-402.49260919463825
1,Aruba,NMC111,Direct,-580.9958431828841
4,Aruba,NMC523,Direct,-655.8346246978473
2,Aruba,NMC622,Direct,-1013.8413642576733
3,Aruba,NMC811,Direct,-1268.7248064572057
48,Australia,LFP,Direct,0.0
53,Australia,NCA,Direct,8.018502717879523
49,Australia,NMC111,Direct,0.7369048686265921
52,Australia,NMC523,Direct,-4.0743255588720535
50,Australia,NMC622,Direct,2.8909084676994117
51,Australia,NMC811,Direct,4.030780807697419
54,Austria,LFP,Direct,-62.87341123125926
59,Austria,NCA,Direct,5.575989998874816
55,Austria,NMC111,Direct,-1.0331692780966555
58,Austria,NMC523,Direct,-5.939250005453784
56,Austria,NMC622,Direct,0.3519204722326303
57,Austria,NMC811,Direct,0.18552372385318588
60,Azerbaijan,LFP,Direct,0.0
65,Azerbaijan,NCA,Direct,6.5238872747298196
61,Azerbaijan,NMC111,Direct,-2.221450980218002
64,Azerbaijan,NMC523,Direct,-6.73517135785888
62,Azerbaijan,NMC622,Direct,-0.8717153820592163
63,Azerbaijan,NMC811,Direct,-0.17922642970308011
108,Bahamas,LFP,Direct,0.0
113,Bahamas,NCA,Direct,-2216.541820217579
109,Bahamas,NMC111,Direct,-4252.365513936723
112,Bahamas,NMC523,Direct,-3934.8368138661876
110,Bahamas,NMC622,Direct,0.0
111,Bahamas,NMC811,Direct,0.0
102,Bahrain,LFP,Direct,0.0
107,Bahrain,NCA,Direct,-324.57383475045197
103,Bahrain,NMC111,Direct,-415.0552895844963
106,Bahrain,NMC523,Direct,-519.8610647970379
104,Bahrain,NMC622,Direct,-849.1807670955411
105,Bahrain,NMC811,Direct,-2318.577420896611
90,Bangladesh,LFP,Direct,0.0
95,Bangladesh,NCA,Direct,-647.6998037928535
91,Bangladesh,NMC111,Direct,-1572.310714226928
94,Bangladesh,NMC523,Direct,-1453.6110212094643
92,Bangladesh,NMC622,Direct,-2325.979736814994
93,Bangladesh,NMC811,Direct,-2707.8047983140914
144,Barbados,LFP,Direct,0.0
149,Barbados,NCA,Direct,-758.6264398555838
145,Barbados,NMC111,Direct,-1482.713876175902
148,Barbados,NMC523,Direct,-1341.5453742757975
146,Barbados,NMC622,Direct,-1872.3043463462484
147,Barbados,NMC811,Direct,-2125.706803063637
120,Belarus,LFP,Direct,0.0
125,Belarus,NCA,Direct,8.01511664459842
121,Belarus,NMC111,Direct,0.42705095953745786
124,Belarus,NMC523,Direct,-4.314172425045533
122,Belarus,NMC622,Direct,2.3718436724608383
123,Belarus,NMC811,Direct,3.3861795385391487
72,Belgium,LFP,Direct,-54.50445369292896
77,Belgium,NCA,Direct,5.972050804106868
73,Belgium,NMC111,Direct,-0.4914957132437737
76,Belgium,NMC523,Direct,-5.43052039872934
74,Belgium,NMC622,Direct,1.0993733612722498
75,Belgium,NMC811,Direct,1.150846209364285
78,Benin,LFP,Direct,0.0
83,Benin,NCA,Direct,9.241278071518108
79,Benin,NMC111,Direct,2.788016954030686
82,Benin,NMC523,Direct,-2.1838158821925644
80,Benin,NMC622,Direct,5.351175217824087
81,Benin,NMC811,Direct,6.708061202350471
126,Bermuda,LFP,Direct,0.0
131,Bermuda,NCA,Direct,-419.91871349553634
127,Bermuda,NMC111,Direct,-531.6144553276636
130,Bermuda,NMC523,Direct,-641.2083653528254
128,Bermuda,NMC622,Direct,-1072.135331095894
129,Bermuda,NMC811,Direct,-2636.101874301045
132,Bolivia (Plurinational State of),LFP,Direct,0.0
137,Bolivia (Plurinational State of),NCA,Direct,6.780684826420613
133,Bolivia (Plurinational State of),NMC111,Direct,-1.9492386698645792
136,Bolivia (Plurinational State of),NMC523,Direct,-6.458632104564595
134,Bolivia (Plurinational State of),NMC622,Direct,-0.6269922807154824
135,Bolivia (Plurinational State of),NMC811,Direct,0.042703009557614635
114,Bosnia Herzegovina,LFP,Direct,0.0
119,Bosnia Herzegovina,NCA,Direct,-0.18260757224264879
115,Bosnia Herzegovina,NMC111,Direct,-14.709838873708913
118,Bosnia Herzegovina,NMC523,Direct,-18.064250651209964
116,Bosnia Herzegovina,NMC622,Direct,-16.44755638215957
117,Bosnia Herzegovina,NMC811,Direct,-17.45004525169945
156,Botswana,LFP,Direct,0.0
161,Botswana,NCA,Direct,-4.098485949189859
157,Botswana,NMC111,Direct,-23.24519368670184
160,Botswana,NMC523,Direct,-25.628487954201365
158,Botswana,NMC622,Direct,-27.669017437852922
159,Botswana,NMC811,Direct,-30.19112731637492
138,Brazil,LFP,Direct,0.0
143,Brazil,NCA,Direct,10.049956282051927
139,Brazil,NMC111,Direct,4.375250518824585
142,Brazil,NMC523,Direct,-0.755966437420042
140,Brazil,NMC622,Direct,7.367703067037826
141,Brazil,NMC811,Direct,8.963617535235516
150,Brunei Darussalam,LFP,Direct,0.0
155,Brunei Darussalam,NCA,Direct,-102.72334594947263
151,Brunei Darussalam,NMC111,Direct,-277.3238388968352
154,Brunei Darussalam,NMC523,Direct,-245.18220143136637
152,Brunei Darussalam,NMC622,Direct,-383.5333278010254
