,country,total_costs,scrap,unit_cost
0,Argentina,108591260.03055884,20512.17120271118,5.293991501797034
1,Australia,320107635.330403,122239.99411850984,2.618681697743403
2,Belgium,208010932.4550589,49997.01362808305,4.160467143145932
3,Brazil,1214654748.8137896,2150889.065731612,0.5647221738051991
4,Canada,1008576905.8824587,1340328.982562032,0.7524845907267997
5,China,815259300.777714,18491768.28512176,0.044087687462191556
6,Czechia,125069825.14895256,21740.644751049294,5.75281122437347
7,Finland,238554716.17877537,68574.76267376257,3.4787537991735396
8,France,513710038.3217314,274948.51496249443,1.8683862991287887
9,Germany,553370017.6485181,314107.4116936298,1.761722255023569
10,Hungary,425409824.5093999,208986.9619361897,2.035580691580611
11,India,867684068.7872972,31715007.344750337,0.027358785049467177
12,Italy,441143620.8123063,215230.647192012,2.0496319951068696
13,Japan,876387189.5937312,3246060.244600316,0.26998488122688546
14,Korea,1583331079.3083878,12490402.87834214,0.12676381176253496
15,Netherlands,251618274.59956905,75227.99332281874,3.3447426082445593
16,Norway,451973055.3299337,226818.2807817774,1.9926659075807847
17,Paraguay,82414975.27364253,12055.998112691115,6.836014281296699
18,Poland,362319485.13187754,155389.4574463992,2.331686403222418
19,Romania,124311272.13764706,21740.644751049294,5.717920216310388
20,Russian Federation,179721761.3014361,263192.2921693129,0.682853437006507
21,Serbia,86249414.93894602,12242.95640967711,7.044819245682565
22,Slovakia,124839248.97400859,21740.644751049298,5.742205459108259
23,Spain,395623681.4382646,178190.15590217477,2.220233095567072
24,Sweden,485383864.79946756,247550.55675166333,1.9607464073950471
25,Switzerland,452816540.3773142,222811.45261734325,2.0322857512848858
26,Thailand,197358233.38853735,375854.74345775426,0.5250917723504007
27,Turkey,407970112.0314654,217406.4475104929,1.8765317988638544
28,USA,2864195372.5151205,11038665.96394733,0.25946934003344996
29,United Kingdom,482826516.5174594,280849.3772897177,1.7191653447014295
30,Uruguay,49394611.27253559,4495.8699364760205,10.986663753723349
31,Viet Nam,138878503.26230145,130443.86850629578,1.0646610289359717
