,country,total_netprofits,scrap,net_profit
0,Australia,600454688.8773079,116655.39146521642,5.147251930112015
1,Belgium,110386145.92604028,47156.99191770066,2.3408224621003906
2,Brazil,511606430.9863218,95625.28779139444,5.350116510000847
3,Canada,7926186379.787125,1145595.4605979312,6.918835358905959
4,China,252242505216.87277,44434237.84725973,5.676760026444982
5,Czechia,-16844534.098526545,9562.528779139446,-1.7615146043034888
6,Finland,93369273.77777047,41615.97592561172,2.2435920749441856
7,France,1199053973.8896,254663.73861082748,4.708381257694377
8,Germany,1530846321.2699342,313785.00450354785,4.878647160631366
9,Hungary,108070498.17047304,43477.13419662696,2.485685870685961
10,India,91609585368.46204,11742785.340783235,7.8013505918649235
11,Italy,886304764.9639177,197854.5289553171,4.479577847642185
12,Japan,1290746637.5228055,196895.68311141583,6.555484696901256
13,Korea,89486512024.01733,11153266.854829475,8.023345373940263
14,Netherlands,228607662.34513003,72072.28753755771,3.1719218323131466
15,Norway,43989252.35967739,21610.904015367058,2.0355119030836266
16,Poland,612507858.5027328,141532.5852294567,4.327680848263441
17,Romania,-16581082.310101213,9562.528779139444,-1.7339641733965465
18,Russian Federation,4566951218.386654,639968.5190343367,7.1362123019392145
19,Serbia,-17233448.25691064,2731.4005119115577,-6.309381645700101
20,Slovakia,-16718848.331628166,9562.528779139446,-1.7483710342498686
21,Spain,728173915.1357725,164730.86934169012,4.420385311179111
22,Sweden,109054225.11279647,47400.1552933355,2.300714511121646
23,Switzerland,88846340.6196707,31695.77887844814,2.803096934780885
24,Thailand,4807772730.198708,645762.5501994014,7.4451092413366835
25,Turkey,476896055.5531223,95625.28779139442,4.987133284173388
26,USA,61085330879.47641,7057146.239004909,8.655811968562766
27,United Kingdom,1498408085.9736118,249487.6080210343,6.005941929778256
28,Viet Nam,770244333.416992,114750.34534967331,6.7123487172946
