,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,309624545.4535044,116655.39146521642,2.6541811875521097,high_collection,baseline
1,Belgium,232194257.21661702,47156.99191770066,4.923856416071813,high_collection,baseline
2,Brazil,228182213.81952715,95625.28779139444,2.3862120479815365,high_collection,baseline
3,Canada,577720338.6616781,1145595.4605979312,0.5042969866170238,high_collection,baseline
4,China,306696122.4785611,38266827.29217657,0.008014673391573891,high_collection,baseline
5,Czechia,117617564.00217003,9562.528779139446,12.29983895669433,high_collection,baseline
6,Finland,214798140.21881276,41615.97592561172,5.161434651989492,high_collection,baseline
7,France,447834716.03599435,254663.73861082748,1.7585335017812147,high_collection,baseline
8,Germany,487914050.9870141,313785.00450354785,1.5549310642137377,high_collection,baseline
9,Hungary,212904821.3422491,43477.13419662696,4.896937787559297,high_collection,baseline
10,India,222684881.639787,11742785.340783235,0.018963548696269882,high_collection,baseline
11,Italy,395580955.22755945,197854.5289553171,1.9993525410626123,high_collection,baseline
12,Japan,213722514.26140374,196895.68311141583,1.085460640294822,high_collection,baseline
13,Korea,598069917.3896841,10975314.072385855,0.054492282721497864,high_collection,baseline
14,Netherlands,268832683.377017,72072.28753755771,3.730042330582683,high_collection,baseline
15,Norway,155833211.11557063,21610.904015367058,7.210860360342211,high_collection,baseline
16,Poland,338090463.1725583,141532.5852294567,2.388781796251629,high_collection,baseline
17,Romania,117260269.5902394,9562.528779139444,12.262474947635342,high_collection,baseline
18,Russian Federation,150110566.96120143,639968.5190343368,0.23455929861629243,high_collection,baseline
19,Serbia,67232529.94736467,2731.4005119115577,24.614672822299614,high_collection,baseline
20,Slovakia,117432541.75712827,9562.528779139446,12.280490283418137,high_collection,baseline
21,Spain,365097106.85523796,164730.86934169012,2.2163247745505528,high_collection,baseline
22,Sweden,227126456.59103084,47400.1552933355,4.791681697780534,high_collection,baseline
23,Switzerland,184043236.46277922,31695.77887844814,5.806553521482359,high_collection,baseline
24,Thailand,151260261.6504637,645762.5501994013,0.23423510948994627,high_collection,baseline
25,Turkey,268852038.2496072,95625.28779139442,2.8115161215107154,high_collection,baseline
26,USA,1045240362.3023086,7057146.239004909,0.14811091153606196,high_collection,baseline
27,United Kingdom,405880957.0968214,249487.6080210343,1.6268581847263597,high_collection,baseline
28,Viet Nam,120386035.64782251,114750.34534967331,1.0491126216742601,high_collection,baseline
