,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Pyro,0.0,0.0,0.0
1,Afghanistan,NCA,Pyro,0.0597171402450952,75839.1574572198,-75834.12669342523
2,Afghanistan,NMC111,Pyro,0.0151457791660502,249246.53144373128,-249241.98337699004
3,Afghanistan,NMC523,Pyro,0.0187842739610009,206792.8052523085,-206788.60794676113
4,Afghanistan,NMC622,Pyro,0.0093061668244502,380257.8773146059,-380253.29632243
5,Afghanistan,NMC811,Pyro,0.0,0.0,0.0
6,Albania,LFP,Pyro,24.67829123233707,172.29203894628122,-171.53455125363465
7,Albania,NCA,Pyro,7837.197242558208,5.294259995785733,-0.28724984737085224
8,Albania,NMC111,Pyro,4448.41101397843,7.455810334722416,-2.92966730246291
9,Albania,NMC523,Pyro,5001.3661128048725,6.945982975798822,-2.7713133856061183
10,Albania,NMC622,Pyro,2477.7937253386167,10.620180721341258,-6.0621862502714805
11,Albania,NMC811,Pyro,1543.109729762659,14.140545515187537,-9.625725793351995
12,Algeria,LFP,Pyro,0.0,0.0,0.0
13,Algeria,NCA,Pyro,456.179613742164,29.883833506505425,-24.853069711941423
14,Algeria,NMC111,Pyro,118.0442303812682,71.71632646336528,-67.16825972212527
15,Algeria,NMC523,Pyro,143.32395626769366,63.24771357879754,-59.05040803144354
16,Algeria,NMC622,Pyro,70.70143632687093,99.9487792411272,-95.3677870652472
17,Algeria,NMC811,Pyro,56.05273574734006,116.16431895719103,-111.62547203729002
18,Andorra,LFP,Pyro,0.0,0.0,0.0
19,Andorra,NCA,Pyro,2.7729037053896297,645.9536486812664,-640.9228848867024
20,Andorra,NMC111,Pyro,0.7231606984047811,1455.6935994090595,-1451.1455326678195
21,Andorra,NMC523,Pyro,0.8695994021855018,1302.1347415297892,-1297.937435982435
22,Andorra,NMC622,Pyro,0.4284223984564267,1997.649337930355,-1993.0683457544749
23,Andorra,NMC811,Pyro,0.339102277658914,2300.9378771382376,-2296.3990302183365
24,Angola,LFP,Pyro,0.0,0.0,0.0
25,Angola,NCA,Pyro,170.5099930688125,56.51946686332153,-51.48870306875753
26,Angola,NMC111,Pyro,43.38930674714087,137.11706351686195,-132.56899677562194
27,Angola,NMC523,Pyro,53.65860324401951,119.49479784686618,-115.29749229951217
28,Angola,NMC622,Pyro,26.56259012708315,188.40668878129114,-183.82569660541114
29,Angola,NMC811,Pyro,21.09657589897177,218.72127036613608,-214.18242344623508
30,Argentina,LFP,Pyro,0.0,0.0,0.0
31,Argentina,NCA,Pyro,2229.2581268254435,10.542138754297461,-5.517688659589788
32,Argentina,NMC111,Pyro,569.6918263593769,25.90131360720538,-21.359074170008363
33,Argentina,NMC523,Pyro,703.4918381462767,22.540152990669917,-18.348864062346948
34,Argentina,NMC622,Pyro,349.1888852274049,35.758870863064026,-31.183991458446368
35,Argentina,NMC811,Pyro,278.4709873195635,41.508563435684835,-36.97610292551738
36,Armenia,LFP,Pyro,0.0,0.0,0.0
37,Armenia,NCA,Pyro,0.0,0.0,0.0
38,Armenia,NMC111,Pyro,0.5764340557821154,1736.3002619776767,-1731.7521952364366
39,Armenia,NMC523,Pyro,0.2949211191506836,2613.484653938585,-2609.287348391231
40,Armenia,NMC622,Pyro,0.0,0.0,0.0
41,Armenia,NMC811,Pyro,0.0,0.0,0.0
42,Aruba,LFP,Pyro,0.0,0.0,0.0
43,Aruba,NCA,Pyro,0.0,0.0,0.0
44,Aruba,NMC111,Pyro,0.4855871662009492,2726.6859413197235,-2722.1378745784837
45,Aruba,NMC523,Pyro,0.0,0.0,0.0
46,Aruba,NMC622,Pyro,0.0,0.0,0.0
47,Aruba,NMC811,Pyro,0.0,0.0,0.0
48,Australia,LFP,Pyro,0.0,0.0,0.0
49,Australia,NCA,Pyro,31561.74898053204,2.391903976059172,2.5991771217842388
50,Australia,NMC111,Pyro,8001.893006321748,5.394348617443485,-0.8829074910249668
51,Australia,NMC523,Pyro,9927.797253358483,4.747141294860666,-0.587651239805109
52,Australia,NMC622,Pyro,4918.920119946891,7.197433630980941,-2.6548612808205183
53,Australia,NMC811,Pyro,3917.337565098392,8.237155882969619,-3.7384486539561372
54,Austria,LFP,Pyro,18.34676444789031,197.52105596798785,-196.81693846267166
55,Austria,NCA,Pyro,6398.586487575441,6.165492635273146,-1.222360953097357
56,Austria,NMC111,Pyro,3627.371100191691,8.628528744644317,-4.161343099185748
57,Austria,NMC523,Pyro,4085.9205794590807,8.041220957387772,-3.9274241366318137
58,Austria,NMC622,Pyro,2025.0920826394336,12.185596774677082,-7.689447887273659
59,Austria,NMC811,Pyro,1261.2922925600662,16.129365740902102,-11.679160122973354
60,Azerbaijan,LFP,Pyro,0.0,0.0,0.0
61,Azerbaijan,NCA,Pyro,1636.826820803794,13.565854279734204,-8.535090485170203
62,Azerbaijan,NMC111,Pyro,414.9619072410736,31.341764880536733,-26.793698139296733
63,Azerbaijan,NMC523,Pyro,514.8649743551638,27.476203111764384,-23.278897564410386
64,Azerbaijan,NMC622,Pyro,255.10079192258445,42.17515505760537,-37.594162881725374
65,Azerbaijan,NMC811,Pyro,203.1228144449281,48.46608571817232,-43.927238798271325
66,Bahamas,LFP,Pyro,0.0,0.0,0.0
67,Bahamas,NCA,Pyro,0.0098656253018824,35525.051884906476,-35520.02112111191
68,Bahamas,NMC111,Pyro,0.0,0.0,0.0
69,Bahamas,NMC523,Pyro,0.0,0.0,0.0
70,Bahamas,NMC622,Pyro,0.0,0.0,0.0
71,Bahamas,NMC811,Pyro,0.0,0.0,0.0
