,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Pyro,0.0,high_collection,baseline
1,Afghanistan,NCA,Pyro,-75834.12669342523,high_collection,baseline
2,Afghanistan,NMC111,Pyro,-249241.98337699004,high_collection,baseline
3,Afghanistan,NMC523,Pyro,-206788.60794676113,high_collection,baseline
4,Afghanistan,NMC622,Pyro,-380253.29632243,high_collection,baseline
5,Afghanistan,NMC811,Pyro,0.0,high_collection,baseline
6,Albania,LFP,Pyro,-171.53455125363465,high_collection,baseline
7,Albania,NCA,Pyro,-0.28724984737085224,high_collection,baseline
8,Albania,NMC111,Pyro,-2.92966730246291,high_collection,baseline
9,Albania,NMC523,Pyro,-2.7713133856061183,high_collection,baseline
10,Albania,NMC622,Pyro,-6.0621862502714805,high_collection,baseline
11,Albania,NMC811,Pyro,-9.625725793351995,high_collection,baseline
12,Algeria,LFP,Pyro,0.0,high_collection,baseline
13,Algeria,NCA,Pyro,-24.853069711941423,high_collection,baseline
14,Algeria,NMC111,Pyro,-67.16825972212527,high_collection,baseline
15,Algeria,NMC523,Pyro,-59.05040803144354,high_collection,baseline
16,Algeria,NMC622,Pyro,-95.3677870652472,high_collection,baseline
17,Algeria,NMC811,Pyro,-111.62547203729002,high_collection,baseline
18,Andorra,LFP,Pyro,0.0,high_collection,baseline
19,Andorra,NCA,Pyro,-640.9228848867024,high_collection,baseline
20,Andorra,NMC111,Pyro,-1451.1455326678195,high_collection,baseline
21,Andorra,NMC523,Pyro,-1297.937435982435,high_collection,baseline
22,Andorra,NMC622,Pyro,-1993.0683457544749,high_collection,baseline
23,Andorra,NMC811,Pyro,-2296.3990302183365,high_collection,baseline
24,Angola,LFP,Pyro,0.0,high_collection,baseline
25,Angola,NCA,Pyro,-51.48870306875753,high_collection,baseline
26,Angola,NMC111,Pyro,-132.56899677562194,high_collection,baseline
27,Angola,NMC523,Pyro,-115.29749229951217,high_collection,baseline
28,Angola,NMC622,Pyro,-183.82569660541114,high_collection,baseline
29,Angola,NMC811,Pyro,-214.18242344623508,high_collection,baseline
30,Argentina,LFP,Pyro,0.0,high_collection,baseline
31,Argentina,NCA,Pyro,-5.517688659589788,high_collection,baseline
32,Argentina,NMC111,Pyro,-21.359074170008363,high_collection,baseline
33,Argentina,NMC523,Pyro,-18.348864062346948,high_collection,baseline
34,Argentina,NMC622,Pyro,-31.183991458446368,high_collection,baseline
35,Argentina,NMC811,Pyro,-36.97610292551738,high_collection,baseline
36,Armenia,LFP,Pyro,0.0,high_collection,baseline
37,Armenia,NCA,Pyro,0.0,high_collection,baseline
38,Armenia,NMC111,Pyro,-1731.7521952364366,high_collection,baseline
39,Armenia,NMC523,Pyro,-2609.287348391231,high_collection,baseline
40,Armenia,NMC622,Pyro,0.0,high_collection,baseline
41,Armenia,NMC811,Pyro,0.0,high_collection,baseline
42,Aruba,LFP,Pyro,0.0,high_collection,baseline
43,Aruba,NCA,Pyro,0.0,high_collection,baseline
44,Aruba,NMC111,Pyro,-2722.1378745784837,high_collection,baseline
45,Aruba,NMC523,Pyro,0.0,high_collection,baseline
46,Aruba,NMC622,Pyro,0.0,high_collection,baseline
47,Aruba,NMC811,Pyro,0.0,high_collection,baseline
48,Australia,LFP,Pyro,0.0,high_collection,baseline
49,Australia,NCA,Pyro,2.5991771217842388,high_collection,baseline
50,Australia,NMC111,Pyro,-0.8829074910249668,high_collection,baseline
51,Australia,NMC523,Pyro,-0.587651239805109,high_collection,baseline
52,Australia,NMC622,Pyro,-2.6548612808205183,high_collection,baseline
53,Australia,NMC811,Pyro,-3.7384486539561372,high_collection,baseline
54,Austria,LFP,Pyro,-196.81693846267166,high_collection,baseline
55,Austria,NCA,Pyro,-1.222360953097357,high_collection,baseline
56,Austria,NMC111,Pyro,-4.161343099185748,high_collection,baseline
57,Austria,NMC523,Pyro,-3.9274241366318137,high_collection,baseline
58,Austria,NMC622,Pyro,-7.689447887273659,high_collection,baseline
59,Austria,NMC811,Pyro,-11.679160122973354,high_collection,baseline
60,Azerbaijan,LFP,Pyro,0.0,high_collection,baseline
61,Azerbaijan,NCA,Pyro,-8.535090485170203,high_collection,baseline
62,Azerbaijan,NMC111,Pyro,-26.793698139296733,high_collection,baseline
63,Azerbaijan,NMC523,Pyro,-23.278897564410386,high_collection,baseline
64,Azerbaijan,NMC622,Pyro,-37.594162881725374,high_collection,baseline
65,Azerbaijan,NMC811,Pyro,-43.927238798271325,high_collection,baseline
66,Bahamas,LFP,Pyro,0.0,high_collection,baseline
67,Bahamas,NCA,Pyro,-35520.02112111191,high_collection,baseline
68,Bahamas,NMC111,Pyro,0.0,high_collection,baseline
