,country,total_netprofits,scrap,net_profit
0,Australia,843370227.6292963,116655.39146521642,7.229586365759761
1,Belgium,247923235.53205186,47156.99191770066,5.257401404329023
2,Brazil,706072703.1182731,95625.28779139444,7.383744608001215
3,Canada,10034359665.630243,1145595.4605979312,8.759077711771761
4,China,238788210150.91208,38266827.29217657,6.240083828421568
5,Czechia,4721132.899080663,9562.528779139446,0.4937117584816857
6,Finland,207873823.06593528,41615.97592561172,4.995048618768628
7,France,1894595594.9546285,254663.73861082748,7.439597036034703
8,Germany,2381304092.5367184,313785.00450354785,7.588967153813731
9,Hungary,229551734.61264643,43477.13419662696,5.279826714762066
10,India,111071250759.71233,11742785.340783235,9.458680162870452
11,Italy,1432938366.6996849,197854.5289553171,7.242383453467954
12,Japan,1667436796.2883873,196895.68311141583,8.468630545570916
13,Korea,102407023770.6952,10975314.072385855,9.330669090222544
14,Netherlands,430264630.6321253,72072.28753755771,5.96990390249386
15,Norway,81669736.86237727,21610.904015367058,3.779098588578416
16,Poland,1008249599.3403847,141532.5852294567,7.123798365625707
17,Romania,5119948.884413487,9562.528779139444,0.5354178797958341
18,Russian Federation,5722874419.539241,639968.5190343368,8.942431149855024
19,Serbia,-16661400.767435823,2731.4005119115577,-6.099947881966025
20,Slovakia,4902805.914364849,9562.528779139446,0.5127101865628125
21,Spain,1185770316.0893257,164730.86934169012,7.198227756752514
22,Sweden,240353533.75080153,47400.1552933355,5.0707330442986
23,Switzerland,147161130.8077117,31695.77887844814,4.642925210075067
24,Thailand,5796944249.3090515,645762.5501994013,8.97689754154843
25,Turkey,668502863.3393372,95625.28779139442,6.990858577049925
26,USA,67917091925.86942,7057146.239004909,9.62387481082524
27,United Kingdom,1987055672.2430894,249487.6080210343,7.964546568082695
28,Viet Nam,980886837.279115,114750.34534967331,8.548007714400377
