,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,188883635.58920798,130768.35266470698,1.4444139712726205,high_collection,baseline
1,Belgium,146925883.46814072,48137.79819259899,3.052193681154491,high_collection,baseline
2,Brazil,192224558.23276517,249779.74221997132,0.7695762535597481,high_collection,baseline
3,Canada,366090566.6240071,1403175.3700929824,0.26090150556145225,high_collection,baseline
4,China,151333745.96535528,100492463.61045104,0.0015059213450272786,high_collection,baseline
5,Czechia,115399486.46158084,24977.97422199713,4.620049866171813,high_collection,baseline
6,Finland,190687758.1885842,90148.18117351356,2.1152701663670412,high_collection,baseline
7,France,283885035.65899944,263787.20255883527,1.076189568353611,high_collection,baseline
8,Germany,297500622.3916913,297977.1738769626,0.9984007114401721,high_collection,baseline
9,Hungary,133472532.36893417,38102.12745445451,3.5030204685678235,high_collection,baseline
10,India,114313537.82689832,30672952.344612475,0.003726851479524332,high_collection,baseline
11,Italy,243554013.58859062,192569.09975238584,1.2647616564742916,high_collection,baseline
12,Japan,152771962.1397104,522020.9404975634,0.29265485402577157,high_collection,baseline
13,Korea,290347585.7834999,16384054.880002685,0.017721350905500158,high_collection,baseline
14,Netherlands,177975208.4059593,73452.42901524386,2.4229996310812734,high_collection,baseline
15,Norway,112179218.63831791,24177.888545446054,4.639744220321797,high_collection,baseline
16,Poland,209757416.32395816,141941.6146583191,1.477772511105251,high_collection,baseline
17,Romania,113927773.52090612,24977.97422199713,4.56112943781383,high_collection,baseline
18,Russian Federation,93756694.76617971,1880885.7524767322,0.049847097115134076,high_collection,baseline
19,Serbia,85887121.08955973,14352.628951205164,5.984068938279627,high_collection,baseline
20,Slovakia,108029601.9574961,21178.412629423565,5.100930076667246,high_collection,baseline
21,Spain,228964287.55812734,167539.59702030307,1.3666278994951897,high_collection,baseline
22,Sweden,152940018.18731955,48237.784468119775,3.170544001422727,high_collection,baseline
23,Switzerland,132876015.01230589,35070.96988135103,3.788775031367542,high_collection,baseline
24,Thailand,92825581.47405574,1878214.1468161864,0.04942225657889277,high_collection,baseline
25,Turkey,235045719.25253886,249779.7422199713,0.9410119378117672,high_collection,baseline
26,USA,687963169.509935,11515432.659504289,0.0597427113554542,high_collection,baseline
27,United Kingdom,261982841.12549317,281317.5411254553,0.9312709050327591,high_collection,baseline
28,Viet Nam,81311742.02060395,299735.69066396554,0.27127814455624094,high_collection,baseline
