,country,total_netprofits,scrap,net_profit
0,Australia,291922473.1419909,130768.35266470698,2.2323633141612387
1,Belgium,-15829221.299366329,48137.79819259899,-0.3288314358715313
2,Brazil,870268109.5096378,249779.74221997132,3.4841420756340864
3,Canada,5899833104.622801,1403175.3700929824,4.204629891865793
4,China,256040220113.64352,70274732.98454186,3.6434179005698106
5,Czechia,-58452324.66223681,24977.97422199713,-2.3401547356374532
6,Finland,114882601.76541871,90148.18117351356,1.2743751484491666
7,France,748235335.5520794,263787.20255883527,2.836511128265188
8,Germany,880299897.0157579,297977.1738769626,2.954252789105388
9,Hungary,-27781770.291058574,38102.12745445451,-0.7291396083924079
10,India,144867215507.79608,30672952.344612475,4.722962885352676
11,Italy,482045562.286036,192569.09975238584,2.5032342307559845
12,Japan,2198932231.126893,522020.9404975634,4.2123448707459605
13,Korea,72160201328.55617,16191630.256743442,4.45663593994824
14,Netherlands,60968834.77886877,73452.42901524386,0.830045181572085
15,Norway,-52869950.70797686,24177.888545446054,-2.186706693125815
16,Poland,320422866.9238137,141941.6146583191,2.2574272365094163
17,Romania,-57178836.582963765,24977.97422199713,-2.2891702935864426
18,Russian Federation,8283221701.787996,1880885.7524767325,4.4038941179073365
19,Serbia,-61809803.705191806,14352.628951205164,-4.306514431281368
20,Slovakia,-64565763.51589974,21178.412629423565,-3.048659247775601
21,Spain,405504231.36885947,167539.59702030307,2.42034861358607
22,Sweden,-16396677.52581546,48237.784468119775,-0.3399135699661327
23,Switzerland,-33449710.505099438,35070.96988135103,-0.9537720404728898
24,Thailand,8631894586.034822,1878214.1468161864,4.595798940534544
25,Turkey,768830029.9442217,249779.7422199713,3.0780319617238736
26,USA,54008869110.88033,11515432.659504289,4.69012938617673
27,United Kingdom,899669665.7834791,281317.5411254553,3.1980574769145513
28,Viet Nam,1285575408.943912,299735.69066396554,4.289030132167923
