,country,total_netprofits,scrap,net_profit
0,Australia,870895143.8877959,130768.35266470698,6.6598311146489
1,Belgium,230847676.7552283,48137.79819259899,4.795559527496634
2,Brazil,1844629037.6804693,249779.74221997132,7.385022585442401
3,Canada,10886104241.001682,1403175.3700929824,7.758192221033859
4,China,452167735324.0909,70274732.98454186,6.434286067277594
5,Czechia,78976505.2243828,24977.97422199713,3.161845893604585
6,Finland,518155281.95987684,90148.18117351356,5.747817373736611
7,France,1805927773.5535793,263787.20255883527,6.846153854453132
8,Germany,2063281170.8035712,297977.1738769626,6.924292703224033
9,Hungary,167103089.0715753,38102.12745445451,4.385662959931108
10,India,249382512785.83618,30672952.344612475,8.130371996278955
11,Italy,1275264056.259474,192569.09975238584,6.6223711794844915
12,Japan,4098196797.871001,522020.9404975634,7.850636784732833
13,Korea,127603751258.51297,16191630.256743442,7.880846414793157
14,Netherlands,398139479.695757,73452.42901524386,5.420371865621075
15,Norway,77076915.71765761,24177.888545446054,3.187909298728866
16,Poland,929068510.2295117,141941.6146583191,6.545427234049431
17,Romania,80440546.67500012,24977.97422199713,3.2204591917690126
18,Russian Federation,14764976010.69349,1880885.7524767325,7.850012150525947
19,Serbia,24847255.316151932,14352.628951205164,1.7311988905046942
20,Slovakia,55882853.43357358,21178.412629423565,2.638670537372309
21,Spain,1109583718.9000974,167539.59702030307,6.622814777127784
22,Sweden,217320112.0370704,48237.784468119775,4.505184357724736
23,Switzerland,142178407.74233645,35070.96988135103,4.0540198410064425
24,Thailand,15104647334.035404,1878214.1468161864,8.042026176642166
25,Turkey,1766607633.0281508,249779.7422199713,7.072661767231581
26,USA,93565422444.51791,11515432.659504289,8.125219886314342
27,United Kingdom,2017418288.6985874,281317.5411254553,7.171320638690309
28,Viet Nam,2360950698.98801,299735.69066396554,7.8767753475006685
