,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Direct,0.0,0.0,0.0
1,Afghanistan,NCA,Direct,0.0254355412977927,11727.521773234781,-11716.974885524305
2,Afghanistan,NMC111,Direct,0.0064510974551725,29299.48649257385,-29294.149873556198
3,Afghanistan,NMC523,Direct,0.0080008549324887,25377.823631397754,-25377.712808576372
4,Afghanistan,NMC622,Direct,0.0039638098813161,40553.95470934352,-40545.37184189751
5,Afghanistan,NMC811,Direct,0.0,0.0,0.0
6,Albania,LFP,Direct,23.370004885603255,63.82393282889262,-60.568152083087185
7,Albania,NCA,Direct,9156.100985081952,4.201693965662197,6.31303825865816
8,Albania,NMC111,Direct,5197.027341737156,5.438728798564455,-0.13564006648934013
9,Albania,NMC523,Direct,5843.0343474955325,5.155985366743666,-5.077888674350304
10,Albania,NMC622,Direct,2894.7748758165776,7.100678171197892,1.4496887447650095
11,Albania,NMC811,Direct,1802.794590987092,8.81080293335887,1.477342633976805
12,Algeria,LFP,Direct,0.0,0.0,0.0
13,Algeria,NCA,Direct,1706.4814605124443,8.653125094315621,1.8937626161593801
14,Algeria,NMC111,Direct,435.242999677553,16.84508506376647,-11.508466046114469
15,Algeria,NMC523,Direct,536.6799577652246,15.209457900892408,-15.098635079512409
16,Algeria,NMC622,Direct,265.55961519685945,21.43323402064441,-12.850366574639407
17,Algeria,NMC811,Direct,211.18100876611695,23.96640504235107,-13.646824762451072
18,Andorra,LFP,Direct,0.0,0.0,0.0
19,Andorra,NCA,Direct,6.494447936279341,114.38935284547935,-103.84246513500435
20,Andorra,NMC111,Direct,1.667973847628465,212.51419338931865,-207.17757437166665
21,Andorra,NMC523,Direct,2.040642160826754,193.85723479797653,-193.74641197659653
22,Andorra,NMC622,Direct,1.008355751156903,267.2912901818051,-258.70842273580007
23,Andorra,NMC811,Direct,0.8006581106447619,296.91156052521615,-286.59198024531617
24,Angola,LFP,Direct,0.0,0.0,0.0
25,Angola,NCA,Direct,756.233870074465,12.867582850570058,-2.320695140095056
26,Angola,NMC111,Direct,192.02780733891285,25.103506450244534,-19.766887432592533
27,Angola,NMC523,Direct,237.853875376967,22.616118728377604,-22.505295906997603
28,Angola,NMC622,Direct,117.81003375795424,31.855515902719752,-23.272648456714748
29,Angola,NMC811,Direct,93.7408056216495,35.61034668278276,-25.290766402882763
30,Argentina,LFP,Direct,0.0,0.0,0.0
31,Argentina,NCA,Direct,7254.448948098936,4.351034961951078,6.187305846417182
32,Argentina,NMC111,Direct,1846.2666606638184,8.403607534302582,-3.075900839327294
33,Argentina,NMC523,Direct,2283.155771900213,7.587456618590702,-7.485332375718774
34,Argentina,NMC622,Direct,1130.7901140939434,10.638496337018585,-2.0642675055054043
35,Argentina,NMC811,Direct,899.8772942180707,11.87398537559031,-1.5627604167620797
36,Armenia,LFP,Direct,0.0,0.0,0.0
37,Armenia,NCA,Direct,0.9348879646848816,283.5049085975793,-272.9580208871043
38,Armenia,NMC111,Direct,0.3289014513332634,458.249989934197,-452.913370916545
39,Armenia,NMC523,Direct,0.3137776649015895,468.27342200817634,-468.16259918679634
40,Armenia,NMC622,Direct,0.1402677537749665,677.990853680424,-669.407986234419
41,Armenia,NMC811,Direct,0.0721494256306479,920.316571994842,-909.9969917149419
42,Aruba,LFP,Direct,0.0,0.0,0.0
43,Aruba,NCA,Direct,0.6051839515414514,398.58837482179695,-388.04148711132194
44,Aruba,NMC111,Direct,0.2723617936031038,585.2117445911813,-579.8751255735293
45,Aruba,NMC523,Direct,0.2243825578703564,642.3829733634478,-642.2721505420678
46,Aruba,NMC622,Direct,0.09267510112346,982.9174649774473,-974.3345975314422
47,Aruba,NMC811,Direct,0.0613564774680936,1198.5839664161035,-1188.2643861362035
48,Australia,LFP,Direct,0.0,0.0,0.0
49,Australia,NCA,Direct,35379.043159069326,2.4018470346250482,8.09132191633963
50,Australia,NMC111,Direct,8973.489875582889,4.409896442957065,0.8707070836351926
51,Australia,NMC523,Direct,11128.814899746554,4.008862768289116,-3.952712018862323
52,Australia,NMC622,Direct,5513.381129298493,5.471727950900129,3.056844307375687
53,Australia,NMC811,Direct,4389.447441796437,6.0530864052586315,4.213979235105272
54,Austria,LFP,Direct,18.88703736177182,68.2702187513547,-65.09385342345121
55,Austria,NCA,Direct,6715.794677392083,4.969908393012025,5.458351079974234
56,Austria,NMC111,Direct,3813.853372378954,6.3967817125142465,-1.1838628516986458
57,Austria,NMC523,Direct,4286.793114870533,6.0717719425892325,-6.081682578101893
58,Austria,NMC622,Direct,2123.091035984741,8.306890325002247,0.156075945265514
59,Austria,NMC811,Direct,1321.1441771282923,10.26446063892681,-0.060849513700357336
60,Azerbaijan,LFP,Direct,0.0,0.0,0.0
61,Azerbaijan,NCA,Direct,19675.25251151435,2.9201496633673614,7.62673804710764
62,Azerbaijan,NMC111,Direct,4990.239937285646,5.486129892135473,-0.14951087448347344
63,Azerbaijan,NMC523,Direct,6188.968286396897,4.969239762312819,-4.858416940932819
64,Azerbaijan,NMC622,Direct,3066.139972941008,6.86272053749502,1.7201469085099816
65,Azerbaijan,NMC811,Direct,2441.1947122705988,7.6207409449040036,2.698839334995995
66,Bahamas,LFP,Direct,0.0,0.0,0.0
67,Bahamas,NCA,Direct,0.0174828295795695,2192.5137813999363,-2181.9668936894614
68,Bahamas,NMC111,Direct,0.0045466731820641,4190.8083646272335,-4185.471745609581
69,Bahamas,NMC523,Direct,0.0053682428699859,3868.993496550022,-3868.8826737286417
70,Bahamas,NMC622,Direct,0.0,0.0,0.0
71,Bahamas,NMC811,Direct,0.0,0.0,0.0
72,Bahrain,LFP,Direct,0.0,0.0,0.0
73,Bahrain,NCA,Direct,0.7078148286577041,322.1848073175033,-311.6379196070283
74,Bahrain,NMC111,Direct,0.4293526952739871,405.41360473118505,-400.076985713533
75,Bahrain,NMC523,Direct,0.2879660890520436,487.11970624812506,-487.00888342674506
76,Bahrain,NMC622,Direct,0.0981563182914838,798.8924261926766,-790.3095587466715
77,Bahrain,NMC811,Direct,0.0119228380759564,2105.3229631208624,-2095.0033828409623
78,Bangladesh,LFP,Direct,0.0,0.0,0.0
79,Bangladesh,NCA,Direct,1.8816415092625456,663.3370684019895,-652.7901806915146
80,Bangladesh,NMC111,Direct,0.5069521731487016,1591.7564028525896,-1586.4197838349376
81,Bangladesh,NMC523,Direct,0.5749468786116123,1463.507459119474,-1463.396636298094
82,Bangladesh,NMC622,Direct,0.2826066424016692,2351.0265757878506,-2342.4437083418456
83,Bangladesh,NMC811,Direct,0.2250082878137216,2737.2933322532053,-2726.9737519733053
84,Barbados,LFP,Direct,0.0,0.0,0.0
85,Barbados,NCA,Direct,0.1703063400726162,733.4994356962658,-722.9525479857908
86,Barbados,NMC111,Direct,0.0431940012888387,1419.035423336916,-1413.698804319264
87,Barbados,NMC523,Direct,0.0535705650455479,1279.4308229392352,-1279.3200001178552
88,Barbados,NMC622,Direct,0.026540105808474,1793.6525623933383,-1785.0696949473333
89,Barbados,NMC811,Direct,0.0204230778596368,2034.5535849081182,-2024.2340046282181
90,Belarus,LFP,Direct,0.0,0.0,0.0
91,Belarus,NCA,Direct,32270.068799042987,2.1066615927657386,8.440226117709262
92,Belarus,NMC111,Direct,8184.710721340911,4.085209715666638,1.2514093019853618
93,Belarus,NMC523,Direct,10150.78719471856,3.6819608316667787,-3.571138010286779
94,Belarus,NMC622,Direct,5028.892607791709,5.168095187144906,3.414772258860096
95,Belarus,NMC811,Direct,4003.866913479993,5.769245799400278,4.55033448049972
96,Belgium,LFP,Direct,24.91370781817401,59.0716730670908,-55.92443279322516
97,Belgium,NCA,Direct,8847.528193223568,4.49887757192731,5.897668618903625
98,Belgium,NMC111,Direct,5024.475162879483,5.765683072814472,-0.5858333872598019
99,Belgium,NMC523,Direct,5647.303686243178,5.477697614989189,-5.519884327977821
