,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Pyro,0.0
11,Afghanistan,NCA,Pyro,-4380.881281151781
7,Afghanistan,NMC111,Pyro,-10195.389226611203
10,Afghanistan,NMC523,Pyro,-8930.401842582662
8,Afghanistan,NMC622,Pyro,-13758.763590099343
9,Afghanistan,NMC811,Pyro,-37194.269073447635
18,Albania,LFP,Pyro,-107.59124852500085
23,Albania,NCA,Pyro,-78.8177941540498
19,Albania,NMC111,Pyro,-113.50862565001506
22,Albania,NMC523,Pyro,-105.79309950401891
20,Albania,NMC622,Pyro,-163.58882689813944
21,Albania,NMC811,Pyro,-219.47032841892556
258,Algeria,LFP,Pyro,-229.43075508319944
263,Algeria,NCA,Pyro,-41.2329156985759
259,Algeria,NMC111,Pyro,-90.10604739497894
262,Algeria,NMC523,Pyro,-89.44984284222832
260,Algeria,NMC622,Pyro,-144.75333325020708
261,Algeria,NMC811,Pyro,-173.22600969629036
24,Andorra,LFP,Pyro,-4268.987710801137
29,Andorra,NCA,Pyro,-806.2611262634749
25,Andorra,NMC111,Pyro,-1586.5219213734279
28,Andorra,NMC523,Pyro,-1655.2863535637823
26,Andorra,NMC622,Pyro,-2628.6952318630583
27,Andorra,NMC811,Pyro,-3151.5950103027662
12,Angola,LFP,Pyro,-1736.544649879811
17,Angola,NCA,Pyro,-201.6050251531013
13,Angola,NMC111,Pyro,-392.0702664371398
16,Angola,NMC523,Pyro,-427.293767908536
14,Angola,NMC622,Pyro,-695.1994068481644
15,Angola,NMC811,Pyro,-1005.3621573691369
36,Argentina,LFP,Pyro,-89.52450625038996
41,Argentina,NCA,Pyro,-10.01076297311386
37,Argentina,NMC111,Pyro,-29.92241472481252
40,Argentina,NMC523,Pyro,-28.056370320873192
38,Argentina,NMC622,Pyro,-46.8342253341689
39,Argentina,NMC811,Pyro,-56.05527100889772
42,Armenia,LFP,Pyro,0.0
47,Armenia,NCA,Pyro,-329.71557834510827
43,Armenia,NMC111,Pyro,-744.277917858785
46,Armenia,NMC523,Pyro,-664.7549789312303
44,Armenia,NMC622,Pyro,-1035.3267580340657
45,Armenia,NMC811,Pyro,-1283.4099053958948
0,Aruba,LFP,Pyro,0.0
