,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-238321.8899251633,0.2372896350489819,-1004.3501894887585
1,Albania,-10857362.439610885,274.09602442445254,-39.61152834087689
2,Algeria,-11890397.93726557,434.1606516426566,-27.387092525031875
3,Andorra,-1089242.3130530722,3.7027771582160414,-294.16901598741026
4,Angola,-3615557.4118385194,36.73628898553917,-98.41923372449905
5,Argentina,-19797822.249107856,2522.1263966665547,-7.849655066960265
6,Armenia,-2244903.648801069,15.872193920785701,-141.43625386665778
7,Aruba,-2719803.4503555265,18.594312590579925,-146.27071783946494
8,Australia,-175026181.4556495,17069.841698260352,-10.253532783112279
9,Austria,80840919.53803876,29465.77752580706,2.743552905306358
10,Azerbaijan,-11945443.514039364,442.3993949291337,-27.001491527701706
11,Bahamas,-25538.671847329686,0.008045952602463645,-3174.1017017064983
12,Bahrain,-1482923.9870983136,7.654789646062766,-193.724982091579
13,Bangladesh,-796213.1919603485,1.9511892539345919,-408.06558889906603
14,Barbados,-1315358.4104977255,4.371202834108376,-300.9145217956988
15,Belarus,-17677392.72161213,1370.918721853072,-12.894559276072608
16,Belgium,-268535890.0429362,38961.86347182623,-6.8922753203813665
17,Benin,-1833761.4037761157,10.61584218519841,-172.73819370948408
18,Bermuda,-1358911.1353272342,5.6096586517498785,-242.24488862675003
19,Bolivia (Plurinational State of),-16639290.697115576,1006.6807710864307,-16.528865132844555
20,Bosnia Herzegovina,-6432985.032082332,115.84948351381148,-55.52881926586576
21,Botswana,-9799960.282324659,277.2259703355455,-35.35008019076675
22,Brazil,-112728766.3965706,323675.9582989685,-0.34827661278582467
23,Brunei Darussalam,-2585497.598037652,17.90210375984466,-144.4242326333208
24,Bulgaria,-21012518.365192473,1249.9808796967461,-16.810271826150057
25,Burkina Faso,-11349203.197019862,387.9141812498346,-29.256994834407593
26,Burundi,-7370354.0963041885,145.29987290156805,-50.725124180233536
27,C?te d'Ivoire,-7558482.025877871,155.62621294198183,-48.56818066179961
28,Cabo Verde,-1172830.3518136619,3.8779710641259078,-302.4340131527044
29,Cambodia,-12474942.315933205,484.55279749985004,-25.745269411920106
30,Cameroon,-959576.0885797902,3.542381903547504,-270.88442598998904
31,Canada,513016451.3952749,80292.50766710058,6.389343991126592
32,Cayman Isds,-275734.41060370137,0.20711071131025827,-1331.338243489699
33,Chile,-12773814.670098903,461.4111262729874,-27.684236340979464
34,Colombia,-19626078.47514763,2323.35822839669,-8.447289029850234
35,Comoros,-624260.3722059551,1.1771589530677613,-530.3110260335593
