,country,total_netprofits,scrap_sum,net_profit
0,Argentina,-15470199.545105847,806.0,-19.193795961669785
1,Australia,-5778650.781946515,11000.000000000002,-0.5253318892678649
2,Belgium,-31247315.64000064,9000.000000000002,-3.4719239600000704
3,Brazil,-4242476.131691597,9999.999999999998,-0.4242476131691598
4,Canada,358710452.76879233,80292.50766710061,4.467545767234418
5,Czechia,-19387078.106601205,1000.0000000000001,-19.3870781066012
6,Finland,-30846905.781977143,7000.0,-4.406700825996735
7,France,240873504.63716105,89000.00000000003,2.706443872327651
8,Germany,681186419.129225,185000.00000000003,3.6820887520498644
9,Hungary,325183842.0980338,104996.05569981872,3.0971053143913028
10,India,37929997.07156907,21098.025877693308,1.7977983955205974
11,Italy,241768649.4797688,90000.0,2.686318327552987
12,Japan,1235867860.7116213,232000.93061447307,5.326995272985872
13,Korea,4915720200.494792,819951.4430015102,5.995135739380286
14,Netherlands,11789088.956444109,28000.0,0.4210388913015753
15,Norway,9690411.41918305,15053.079902205158,0.6437494175370371
16,Poland,176551940.8738688,71000.0,2.4866470545615327
17,Romania,-19449166.802271917,1000.0,-19.449166802271918
18,Russian Federation,-6290028.050534793,9838.145883602265,-0.639350963581329
19,Serbia,-11055623.524704726,368.03824890394424,-30.03933302484052
20,Slovakia,-19406384.75195589,999.9999999999999,-19.40638475195589
21,Spain,261546301.8373798,92000.0,2.8428945851889114
22,Sweden,527344017.73953354,134997.46505862544,3.9063253336684767
23,Switzerland,31314480.988536853,22082.16524739064,1.4180892425047475
24,Thailand,-5518518.506870876,10061.686414123153,-0.5484685449076181
25,Turkey,-6986472.31050412,10000.0,-0.6986472310504119
26,USA,3272917969.203516,538990.245167625,6.072313921350551
27,United Kingdom,633625035.0727957,127000.0,4.989173504510203
28,Uruguay,-8497790.650591688,172.0,-49.4057595964633
29,Viet Nam,-18235924.350071408,5000.0,-3.6471848700142813
