,country,total_netprofits,scrap_sum,net_profit
0,Argentina,-45776870.19656682,806.0,-56.79512431335834
1,Australia,-80219383.7140774,11000.000000000002,-7.292671246734308
2,Belgium,-92779006.12981461,9000.000000000002,-10.308778458868288
3,Brazil,-72367268.90379143,9999.999999999998,-7.236726890379144
4,Canada,109174380.86755782,80292.50766710061,1.3597081974348573
5,Czechia,-48990456.06617317,1000.0000000000001,-48.99045606617317
6,Finland,-86735306.44939676,7000.0,-12.390758064199538
7,France,27641682.34354496,89000.00000000003,0.3105807004892691
8,Germany,300249545.0258991,185000.00000000003,1.6229705136535086
9,Hungary,78934827.56201658,104996.05569981872,0.7517885032528213
10,India,-66973726.13654002,21098.025877693308,-3.1744072419282863
11,Italy,28375151.657934535,90000.0,0.31527946286593933
12,Japan,651061806.0403653,232000.93061447307,2.806289631321633
13,Korea,2933228224.320311,819951.4430015102,3.5773194246514772
14,Netherlands,-90463159.47963257,28000.0,-3.230827124272592
15,Norway,-76083139.69542733,15053.079902205158,-5.054323778902001
16,Poland,-5427767.407548938,71000.0,-0.07644742827533715
17,Romania,-49240018.242409036,1000.0,-49.240018242409036
18,Russian Federation,-76646776.22490129,9838.145883602265,-7.790774515008193
19,Serbia,-32072554.45954895,368.03824890394424,-87.14462302509132
20,Slovakia,-49086666.53054886,999.9999999999999,-49.08666653054887
21,Spain,42219749.99091936,92000.0,0.45891032598825393
22,Sweden,157731626.42246237,134997.46505862544,1.1684043574741507
23,Switzerland,-77389805.18208334,22082.16524739064,-3.5046293837162628
24,Thailand,-75969842.34383634,10061.686414123153,-7.550408472003338
25,Turkey,-77387108.07988918,10000.0,-7.738710807988918
26,USA,1437075512.7138445,538990.245167625,2.666236588877256
27,United Kingdom,236489778.0898291,127000.0,1.8621242369277882
28,Uruguay,-28579522.983940367,172.0,-166.1600173484905
29,Viet Nam,-69971074.85435958,5000.0,-13.994214970871917
