,country,total_netprofits,scrap_sum,net_profit
0,Australia,-80219383.7140774,11000.000000000002,-7.292671246734308
1,Belgium,-92779006.12981462,9000.000000000002,-10.30877845886829
2,Brazil,-72367268.90379141,10000.0,-7.236726890379141
3,Canada,134932684.13932505,93999.5076671006,1.435461604939351
4,Czechia,-48990456.06617318,1000.0000000000001,-48.990456066173174
5,Finland,-86735306.44939676,7000.0,-12.390758064199538
6,France,27641682.343544953,89000.00000000001,0.31058070048926906
7,Germany,300249545.0258992,185000.0,1.622970513653509
8,Hungary,73885517.00090125,104999.05569981216,0.7036779188961165
9,India,652822331.9101287,259999.02587769332,2.5108645299972174
10,Italy,28375151.65793453,90000.0,0.3152794628659393
11,Japan,54187823.15471427,53308.93061447758,1.016486778671152
12,Korea,2501608065.320634,711533.4430015389,3.515798294410209
13,Netherlands,-90463159.47963257,28000.0,-3.230827124272592
14,Norway,232737447.0759836,147999.07990220515,1.5725600944936406
15,Poland,-5427767.407548934,71000.0,-0.0764474282753371
16,Romania,-49240018.242409036,1000.0,-49.240018242409036
17,Russian Federation,-44965465.552457176,47999.14588360227,-0.9367972017980953
18,Serbia,-47567105.377746195,999.0382489039442,-47.61289713375097
19,Slovakia,-49086666.53054887,999.9999999999998,-49.086666530548875
20,Spain,42219749.99091936,92000.0,0.45891032598825393
21,Sweden,129379868.50432834,134999.46505862233,0.9583731939096667
22,Switzerland,-30228269.212243453,64999.16524739065,-0.46505626798733307
23,Thailand,-6197410.805036858,47999.686414123156,-0.12911356860892673
24,Turkey,-77387108.07988918,10000.0,-7.738710807988918
25,USA,1451000075.7552385,538999.245167625,2.692026173995824
26,United Kingdom,236489778.08982912,127000.0,1.8621242369277884
27,Viet Nam,-69971074.85435958,5000.0,-13.994214970871917
