,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-689.9049878670969
21,Afghanistan,NMC111,Direct,-1314.1474573354537
30,Afghanistan,NMC523,Direct,-1194.5457626679522
24,Afghanistan,NMC622,Direct,-1643.5408343432373
27,Afghanistan,NMC811,Direct,-3473.3812058384165
54,Albania,LFP,Direct,-40.63467313915799
69,Albania,NCA,Direct,-25.656632350825316
57,Albania,NMC111,Direct,-41.51338334456367
66,Albania,NMC523,Direct,-44.30578989957146
60,Albania,NMC622,Direct,-52.57652315464769
63,Albania,NMC811,Direct,-65.5863515602687
774,Algeria,LFP,Direct,-73.45003521731431
789,Algeria,NCA,Direct,-12.472933268700157
777,Algeria,NMC111,Direct,-34.05288197943525
786,Algeria,NMC523,Direct,-38.963838380427354
780,Algeria,NMC622,Direct,-46.874833191163496
783,Algeria,NMC811,Direct,-52.88548505071709
72,Andorra,LFP,Direct,-696.5902756932663
87,Andorra,NCA,Direct,-189.6254839244218
75,Andorra,NMC111,Direct,-327.23249503939485
84,Andorra,NMC523,Direct,-343.1806740306875
78,Andorra,NMC622,Direct,-477.60638805311834
81,Andorra,NMC811,Direct,-546.9863962365137
36,Angola,LFP,Direct,-346.34494508123896
51,Angola,NCA,Direct,-60.21403449285761
39,Angola,NMC111,Direct,-110.07875917149538
48,Angola,NMC523,Direct,-122.83823355424244
42,Angola,NMC622,Direct,-168.1380438359696
45,Angola,NMC811,Direct,-222.3979135143546
108,Argentina,LFP,Direct,-33.53963907771728
123,Argentina,NCA,Direct,0.5923300932880093
111,Argentina,NMC111,Direct,-12.89720103428522
120,Argentina,NMC523,Direct,-17.2592531135788
114,Argentina,NMC622,Direct,-15.82931545990321
117,Argentina,NMC811,Direct,-17.201850897950123
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-91.91541938538208
129,Armenia,NMC111,Direct,-182.5780168551194
138,Armenia,NMC523,Direct,-172.49701051173759
132,Armenia,NMC622,Direct,-232.06894015858023
135,Armenia,NMC811,Direct,-272.41041395777125
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-93.09208259057044
3,Aruba,NMC111,Direct,-189.1987891215657
12,Aruba,NMC523,Direct,-179.26555131598886
6,Aruba,NMC622,Direct,-244.76976557576856
9,Aruba,NMC811,Direct,-274.71376592142093
144,Australia,LFP,Direct,-33.14000239998825
159,Australia,NCA,Direct,-1.9341890541740603
147,Australia,NMC111,Direct,-17.517998723904295
157,Australia,NMC523,Hydro,-15.407270548012882
150,Australia,NMC622,Direct,-19.78359321891777
153,Australia,NMC811,Direct,-21.1029149881707
162,Austria,LFP,Direct,-2.5306030545224485
177,Austria,NCA,Direct,6.071281421983376
166,Austria,NMC111,Hydro,3.158962035228416
175,Austria,NMC523,Hydro,2.9236598956120896
168,Austria,NMC622,Direct,1.1806603502951318
171,Austria,NMC811,Direct,1.1816535346873056
180,Azerbaijan,LFP,Direct,-68.04218248104077
195,Azerbaijan,NCA,Direct,-12.066548915127104
183,Azerbaijan,NMC111,Direct,-37.005249292353064
