,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-2161324.9216951146,0.23728963504898193,-9108.383184326482
1,Albania,-25459528.365254994,274.0960244244525,-92.88543465274616
2,Algeria,-27470644.81145318,434.16065164265655,-63.27299516323596
3,Andorra,-5735025.932334168,3.7027771582160414,-1548.8444719414988
4,Angola,-12791872.93021697,36.73628898553916,-348.20808751946475
5,Argentina,-37217986.11927324,2522.126396666555,-14.756590378842043
6,Armenia,-9011872.210100874,15.872193920785701,-567.7773504454998
7,Aruba,-12282313.408090366,18.594312590579925,-660.5414073931787
8,Australia,-220740521.00322533,17069.841698260352,-12.931609144666044
9,Austria,60095115.900086865,29465.777525807054,2.039488550656899
10,Azerbaijan,-27677726.91884666,442.3993949291337,-62.56275943433479
11,Bahamas,-451732.4840037648,0.008045952602463645,-56144.06476436932
12,Bahrain,-6756281.7172244415,7.654789646062767,-882.6214735632255
13,Bangladesh,-4945468.644112829,1.951189253934592,-2534.5919849344414
14,Barbados,-8149320.162896869,4.371202834108376,-1864.3198387656473
15,Belarus,-34406451.95198816,1370.918721853072,-25.097368212669043
16,Belgium,-309511632.4637253,38961.86347182623,-7.943963786217174
17,Benin,-7900475.643288334,10.61584218519841,-744.2156265570628
18,Bermuda,-7008367.106992338,5.6096586517498785,-1249.3393167169177
19,Bolivia (Plurinational State of),-36108209.23078543,1006.6807710864307,-35.868579462203
20,Bosnia Herzegovina,-18180361.01540213,115.84948351381149,-156.930876720177
21,Botswana,-24419596.966657728,277.2259703355455,-88.08553158674499
22,Brazil,-482887174.9703617,323675.95829896844,-1.4918845919483934
23,Brunei Darussalam,-10460601.92445819,17.902103759844657,-584.3224944278259
24,Bulgaria,-37899623.35464898,1249.9808796967463,-30.320162468280056
25,Burkina Faso,-26788846.636374228,387.91418124983454,-69.05869372978911
26,Burundi,-20388931.967273086,145.29987290156805,-140.32312320799733
27,C?te d'Ivoire,-20710116.429419227,155.6262129419818,-133.0760161666342
28,Cabo Verde,-6359761.500358873,3.8779710641259073,-1639.9713652304831
29,Cambodia,-28407756.816543628,484.55279749985004,-58.62675226130011
30,Cameroon,-5000974.513210064,3.542381903547504,-1411.7547597569471
31,Canada,452772940.2989477,80292.50766710058,5.639043460644945
32,Cayman Isds,-3398629.7900732476,0.20711071131025827,-16409.7248692367
33,Chile,-31652392.4184307,461.4111262729874,-68.59910959256757
34,Colombia,-37495417.84883588,2323.35822839669,-16.13845742363666
35,Comoros,-4280782.722570651,1.1771589530677615,-3636.537539314144
36,Congo,-8469021.42651781,13.083735852528918,-647.2938250951358
37,Costa Rica,-33260045.900658447,605.2144842183709,-54.955799585023975
38,Croatia,-36201977.19406681,1032.4515826229872,-35.06409191808699
39,Cyprus,-29154972.57970007,400.423092070588,-72.81041767331574
40,Czechia,-452853368.8100667,9748.602597215024,-46.453157187824814
41,Denmark,27806172.560470648,22099.732394706614,1.2582130889119207
42,Dominican Rep.,-34883759.23639433,780.5991008813079,-44.688444038700595
43,Ecuador,-33433230.5103079,618.9359937078864,-54.01726648666531
44,Egypt,-36216687.79006774,2500.7426961760384,-14.48237271489297
45,El Salvador,-17187953.172650807,63.83147829861674,-269.2707991540168
46,Estonia,-28878575.094839826,477.096766436005,-60.52980679489353
47,Eswatini,-8512843.071098186,9.411364885408192,-904.5280014907174
48,Ethiopia,-27145650.43109866,409.9083624188385,-66.22370490544328
49,Fiji,-10990313.734883904,28.832458828809415,-381.1785113485491
50,Finland,-253626267.58652467,10313.159741096797,-24.592489009537218
51,France,494092734.95672023,202855.76585386097,2.435684945295905
52,French Polynesia,-22304320.991544902,198.15849221573006,-112.55798700397236
53,Georgia,-14476831.67392455,49.367590915273226,-293.2456578399847
54,Germany,1120142843.9590917,314979.75871543214,3.556237545318214
55,Ghana,-13192695.740310296,61.387433261572774,-214.90873684351683
56,Greece,92179609.40580282,35023.64278879353,2.6319252386647056
57,Greenland,-4576932.309250707,0.911578509155216,-5020.886586600502
58,Grenada,-15471355.49284095,27.765475213074488,-557.2155842503154
59,Guatemala,-37803257.23337435,1579.3224477906904,-23.936376821754937
60,Guinea,-5799455.289604055,3.1898557169478936,-1818.0932945622596
61,Guyana,-32963419.416544456,559.7123167395687,-58.89350373520933
62,Honduras,-26605186.788266607,217.3590484410687,-122.40202089162126
63,Hungary,-42265022.64069947,2656.0556998121724,-15.912701922511758
64,Iceland,-31073112.254974134,1039.8122670613118,-29.88338687597146
65,India,51258735.5763043,21098.025877693304,2.42955127050534
66,Indonesia,101845752.01830298,28803.68196178844,3.535858788935861
67,Iran,-16085988.812735582,149.43201947635674,-107.64753678029975
68,Ireland,-41175153.675650954,5195.3509874381125,-7.925384401402089
69,Israel,73147538.76425958,24655.61182143959,2.9667703764160187
70,Italy,577701347.6736786,220002.42721065186,2.6258862458846
71,Jamaica,-12003930.105785903,18.903759969291904,-635.0022495675788
72,Japan,45745257.295768574,18144.86253855355,2.521113466611869
73,Jordan,-31586653.493635364,781.1195911411764,-40.437666462172395
74,Kazakhstan,-34958385.463731,1506.8266442928477,-23.20000485532756
75,Kenya,-34286764.739173435,3876.2200628533856,-8.845412330365491
76,Kiribati,-4583353.178530876,1.4458769578835522,-3169.9468986903994
77,Korea,496028082.25576794,81241.4430015389,6.105604035693607
