,country,total_costs,scrap,unit_cost
0,Angola,32419860.218092844,564.8619408575221,57.394308012460456
1,Argentina,72559061.27870043,8478.573478048947,8.557932707259782
2,Aruba,8659311.788369715,5.19497182475882,1666.8640524863154
3,Australia,156220373.06449664,74240.94567748978,2.1042346866530206
4,Belgium,146253778.30326676,45118.233837043095,3.2415670088395414
5,Benin,11857761.590315714,19.999211103687674,592.9114667992703
6,Bermuda,6652368.603791653,4.707232320657487,1413.222919675755
7,Bolivia (Plurinational State of),69783977.36983234,7418.744113655345,9.406440807330737
8,Botswana,38067181.52739045,962.586565041363,39.54676172501397
9,Brazil,293282963.067631,1082233.8137083857,0.270997781951265
10,Burkina Faso,63588861.25002925,5290.887902744899,12.018561424640941
11,C?te d'Ivoire,35878969.732589744,790.7689793873091,45.37225241231505
12,Cabo Verde,14461124.621399611,38.66391799491761,374.02119007443923
13,Cameroon,6051270.66608088,2.8374036394315416,2132.6788272158624
14,Canada,302120742.509217,759541.9827004722,0.3977670087900319
15,Chile,81441220.54791786,12681.675476552413,6.421960623302287
16,China,130469250.18449213,17560999.036993336,0.007429489057521758
17,Colombia,77169930.98596434,10515.969975693675,7.338355963770608
18,Congo,8926632.824821102,7.8283592724613404,1140.2942192782689
19,Costa Rica,55775485.08303445,3408.835128542227,16.362036584293996
20,Czechia,71277899.01932189,5710.841975191523,12.481154150116623
21,Dominican Rep.,76085293.50867125,10015.00855376936,7.597127161717196
22,Ecuador,64178376.421826705,5547.843216979271,11.568166927538194
23,El Salvador,13900564.031204894,27.73502600173036,501.19167115032275
24,Eswatini,16957330.741005085,65.60484216733698,258.4768163568225
25,Finland,136202042.56767306,33988.78831887084,4.007263845061892
26,France,280085064.91255563,246985.94674800348,1.1340121517048205
27,Germany,298770879.4236445,293317.8058973514,1.0185910074896762
28,Ghana,14532307.241036557,44.72191026030321,324.94826711228296
29,Grenada,29741715.57786692,384.5074194500536,77.35017342553589
30,Guatemala,85060615.87935433,14746.796797106936,5.768074046835834
31,Guinea,9059141.757707328,8.363046005287764,1083.2347151958077
32,Guyana,64682759.65045113,5700.7705473040805,11.346318732480803
33,Honduras,43014211.54903267,1383.7165876762515,31.085998341082778
34,Hungary,224406161.17899403,167607.52360099295,1.3388788066173933
35,India,94730874.24687047,2352658.842611498,0.04026545308274161
36,Italy,245089902.53269905,189333.3210696772,1.2944890056753544
37,Jamaica,10881958.849813666,12.76802671063145,852.2819615307253
38,Japan,178182249.97166422,885723.0972268879,0.20117150668141695
39,Korea,245424587.75360435,5931084.777365051,0.041379376111807475
40,Lesotho,41890580.30164536,1322.8382058387533,31.667198691985462
41,Mali,34088469.94595916,667.1391576671929,51.09649097072553
42,Mexico,124868330.66318296,55889.79753985443,2.234188280502191
43,Mozambique,27403578.41817361,363.4964717016621,75.38884295048939
44,Namibia,58479375.82412374,4006.1008457198473,14.597579560834973
45,Netherlands,177413437.803383,69898.00565080659,2.5381759629837983
46,Nicaragua,62830424.27148989,5153.972679545134,12.19067856545856
47,Niger,54153005.21765985,3103.5528459822413,17.44871375003798
48,Nigeria,249130546.09402093,493481.0622939663,0.5048431746011239
49,Norway,107180507.97889812,20390.737504413984,5.256333075529846
50,Panama,13802729.267751077,27.335709709460758,504.93400077972075
51,Paraguay,50050245.58908925,2340.8483186842186,21.381242513492843
52,Peru,90728911.27867618,18448.20147713753,4.918035581469263
53,Poland,217084682.07122463,150693.48382118612,1.4405711286681695
54,Romania,71136301.84513721,5710.841975191523,12.456359702152595
55,Russian Federation,71520788.99747717,55686.25245090941,1.2843527055537953
56,Saint Lucia,18485815.792007226,73.80975776238567,250.45219429547862
57,Senegal,136263712.48164463,66514.31583165328,2.0486373614144364
58,Serbia,46534497.646810785,2009.8874816135008,23.152787443331775
59,Slovakia,71164540.2798032,5710.841975191522,12.461304408167692
60,South Africa,39666685.69425602,1103.56124220809,35.94425409040994
61,Spain,233294446.46251023,170386.3845502287,1.3692082678926538
62,Sweden,271217699.37484324,243851.91338044914,1.1122229701421245
63,Switzerland,126909094.64982316,30848.120822708155,4.1139975877040085
64,Thailand,72282738.80714525,59695.9616835538,1.2108480501631502
65,Togo,45240247.287369356,1707.8265558419162,26.489954224342785
66,Trinidad and Tobago,58773581.33862657,4088.2355245077074,14.376270884174145
67,Turkey,143217898.9673207,57108.41975191521,2.5078245833009185
68,USA,501248368.9515417,4214601.3776913425,0.118931382598777
69,United Kingdom,250270857.25000092,246976.3246172013,1.0133394674080844
70,Uruguay,39729620.201110885,1050.2208541961938,37.82977651069278
71,Viet Nam,69453973.72253916,34265.05185114913,2.026962457966043
72,Zambia,26655982.645010844,308.0574264795706,86.52926485048911
73,Zimbabwe,14734379.969568416,41.39250974724766,355.96730083631036
