,country,total_costs,scrap,unit_cost
0,Argentina,64432528.35910845,8478.573478048947,7.599453908835544
1,Australia,156220373.06449664,74240.94567748978,2.1042346866530206
2,Belgium,143645668.92006367,45118.233837043095,3.183760903382865
3,Brazil,345326539.4386963,1907790.1850724358,0.181008657105333
4,Canada,302120742.509217,759541.9827004722,0.3977670087900319
5,China,130469250.18449213,17560999.036993336,0.007429489057521758
6,Czechia,60494209.05952075,5710.841975191523,10.59287042476639
7,Finland,133893436.6962844,33988.78831887084,3.939341274544516
8,France,277181178.46985215,246985.94674800348,1.1222548574905618
9,Germany,295877897.8490957,293317.8058973514,1.0087280482134802
10,Hungary,235637664.06473017,197656.67013265993,1.1921563988029282
11,India,102962649.55979893,4541466.326452298,0.022671675216456195
12,Italy,242138005.94092906,189333.3210696772,1.2788980015399352
13,Japan,179951422.1858844,1337570.1365677312,0.13453606451445477
14,Korea,245335859.44212863,6404698.029522259,0.03830560914991784
15,Netherlands,174829760.87293765,69898.00565080659,2.5012124343911117
16,Norway,254460443.88891006,201571.60374436123,1.2623823949509472
17,Paraguay,35203233.02465989,2340.8483186842186,15.038664719825794
18,Poland,214082177.78959748,150693.48382118612,1.420646549280318
19,Romania,60363210.49504195,5710.841975191523,10.569931851952106
20,Russian Federation,78713939.76865974,101579.47453061635,0.7749000487784088
21,Serbia,39020787.482491955,2822.973514248372,13.822583628766846
22,Slovakia,60415366.16124067,5710.841975191522,10.57906459742559
23,Spain,230332121.89781046,170386.3845502287,1.3518223448770357
24,Sweden,268377628.16752538,224625.68273617484,1.1947771283248034
25,Switzerland,198379355.21647757,92328.56854875345,2.1486237503154264
26,Thailand,79631399.96567094,226852.58399536335,0.35102707918591985
27,Turkey,143217898.9673207,57108.41975191521,2.5078245833009185
28,USA,499509815.0706943,4214601.3776913425,0.11851887528787214
29,United Kingdom,250270857.25000092,246976.3246172013,1.0133394674080844
30,Uruguay,23224311.98375305,1050.2208541961938,22.113741020243037
31,Viet Nam,69453973.72253916,34265.05185114913,2.026962457966043
