,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Argentina,71323690.06898725,3164.0,22.542253498415693,baseline,baseline
1,Australia,122592972.53987789,12000.0,10.216081044989824,baseline,baseline
2,Belgium,117062138.92468537,9000.0,13.006904324965042,baseline,baseline
3,Brazil,343311282.7214354,316683.0,1.0840849768425693,baseline,baseline
4,Canada,245916092.77453282,103455.83196352275,2.377015274124322,baseline,baseline
5,China,206432215.36776084,2124815.372628912,0.09715301292853229,baseline,baseline
6,Czechia,48281761.040875554,1000.0000000000001,48.28176104087555,baseline,baseline
7,Finland,104679706.83217882,6999.999999999998,14.954243833168405,baseline,baseline
8,France,299477345.8519808,94000.0,3.185929211191285,baseline,baseline
9,Germany,397554595.8994529,188999.99999999997,2.103463470367476,baseline,baseline
10,Hungary,311617855.796928,114428.03218952617,2.723265006259987,baseline,baseline
11,India,150950954.68269205,340517.3774377313,0.4432988290305263,baseline,baseline
12,Italy,297983059.8799574,96999.99999999999,3.071990308040798,baseline,baseline
13,Japan,226060796.69715926,261164.80917079689,0.8655867435390951,baseline,baseline
14,Korea,346125472.6878345,1092797.3355421126,0.31673345224266064,baseline,baseline
15,Netherlands,188658795.64497915,30000.000000000004,6.288626521499305,baseline,baseline
16,Norway,362999539.0046983,162635.992190224,2.2319754324745227,baseline,baseline
17,Paraguay,36356474.92405595,439.00000000000006,82.81657158099304,baseline,baseline
18,Poland,262733657.22158012,74000.0,3.5504548273186503,baseline,baseline
19,Romania,48503397.21127583,1000.0000000000001,48.503397211275825,baseline,baseline
20,Russian Federation,119306135.28039648,47422.718384664644,2.5158012729817947,baseline,baseline
21,Serbia,43969596.12707148,852.6826530996245,51.56619050151384,baseline,baseline
22,Slovakia,48367288.41562481,1000.0,48.36728841562481,baseline,baseline
23,Spain,304483981.2354864,104000.0,2.9277305888027536,baseline,baseline
24,Sweden,372267220.5068262,160595.41052539885,2.318043954611957,baseline,baseline
25,Switzerland,265732945.5200613,68235.10535007296,3.8943729060979195,baseline,baseline
26,Thailand,106909310.26851802,46935.60597471178,2.2777869391122634,baseline,baseline
27,Turkey,111523323.19638148,10000.0,11.152332319638148,baseline,baseline
28,USA,434710843.99402386,606000.0,0.7173446270528446,baseline,baseline
29,United Kingdom,325137196.98871773,143000.0,2.2736866922287953,baseline,baseline
30,Uruguay,29204621.683103897,231.0,126.42693369309046,baseline,baseline
31,Viet Nam,79463497.14333734,5000.0,15.892699428667466,baseline,baseline
