,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,21411782.222723342,0.0568842041662729,376409.98123374576,baseline,baseline
1,Albania,18065738.189258054,107.66466217702265,167.79635791318694,baseline,baseline
2,Algeria,19860156.396529593,111.02228781290296,178.884409498013,baseline,baseline
3,Andorra,3240976.6775327115,0.9278680107941687,3492.9285629307738,baseline,baseline
4,Angola,9801233.84093576,10.814872015793034,906.273678192673,baseline,baseline
5,Argentina,34157962.16294365,622.054494248968,54.91152701048155,baseline,baseline
6,Armenia,5161885.147792814,4.652683165496804,1109.4426515160394,baseline,baseline
7,Aruba,6411988.908821425,2.8935002588428764,2215.997351037255,baseline,baseline
8,Australia,550392427.5153688,11163.802477499705,49.30151967706949,baseline,baseline
9,Austria,96986991.60530806,13135.280289432889,7.383701715397154,baseline,baseline
10,Azerbaijan,18126865.232911576,121.15924415789334,149.6119042248964,baseline,baseline
11,Bahamas,0.0,0.0,,baseline,baseline
12,Bahrain,3705601.469360759,1.1714804847310596,3163.1781473606584,baseline,baseline
13,Bangladesh,30650222.695414465,0.48973628879171077,62585.157352818256,baseline,baseline
14,Barbados,0.0,0.0,,baseline,baseline
15,Belarus,28051527.613747206,369.150788593401,75.98934766097547,baseline,baseline
16,Belgium,5264481.0112244515,18378.175216304044,0.28645286864792274,baseline,baseline
17,Benin,20754150.282507196,128.39416258509385,161.64403322271198,baseline,baseline
18,Bermuda,4069072.681352343,0.9969660139813695,4081.4557610670795,baseline,baseline
19,Bolivia (Plurinational State of),26734930.119646978,265.883380565172,100.55133969945085,baseline,baseline
20,Bosnia Herzegovina,10744926.181744834,29.52770434202673,363.8930428618387,baseline,baseline
21,Botswana,17170019.841653466,68.43073149104744,250.91094991290223,baseline,baseline
22,Brazil,-2908318.055202415,331910.27832515846,-0.008762362135568634,baseline,baseline
23,Brunei Darussalam,36148242.15252447,4.278772440701547,8448.274044365306,baseline,baseline
