,country,total_costs,scrap,unit_cost
0,Argentina,57311063.68931542,5985.437582221585,9.575083342201284
1,Australia,141448045.96232095,28216.517065961896,5.012952010755159
2,Belgium,122711427.98135854,19534.511814896694,6.281776025125995
3,Brazil,1292687139.1502872,2425051.613618312,0.5330555159696275
4,Canada,448180321.87902415,288676.6745979178,1.552533894549223
5,China,680512352.368068,11171161.440730933,0.0609168846031413
6,Czechia,35751429.050834455,2170.5013127662987,16.471507683756865
7,Finland,104183656.99790357,15193.509189364098,6.857116134226264
8,France,453492766.999492,219220.63258939623,2.068659147831633
9,Germany,525229671.7142209,285832.97698822455,1.837540500919384
10,Hungary,349592855.8611567,145304.98731139727,2.4059246852412457
11,India,309196548.3210113,1387428.6645472127,0.22285581682278247
12,Italy,434080195.5109518,209052.91056279084,2.0764130685498015
13,Japan,418527716.4245737,636586.8617871518,0.6574557873368615
14,Korea,892566447.1139656,3355357.9807469747,0.2660122860915309
15,Netherlands,241536575.53880993,69824.5065009966,3.459194882177398
16,Norway,450314595.48083055,225560.13730950456,1.996428096082097
17,Paraguay,24822711.487344984,1194.089215473232,20.78798733435294
18,Poland,384989667.2908868,173640.10502130399,2.217170205256742
19,Romania,35758659.40495632,2170.501312766299,16.474838874610946
20,Russian Federation,123763499.83582832,78840.08918786683,1.5698041581474393
21,Serbia,28685556.28984531,1597.943316034954,17.951548094349192
22,Slovakia,35747285.28093902,2170.5013127662987,16.469598553423214
23,Spain,421299385.680387,199846.99573140472,2.1081096772984034
24,Sweden,467802162.7942754,231511.82663760497,2.0206404553428947
25,Switzerland,286736116.1602031,94362.14942377823,3.0386772441191208
26,Thailand,140687212.34936458,135727.63391899155,1.0365406681540854
27,Turkey,117467619.55206391,21705.013127663,5.412004077636407
28,USA,1028900465.5830727,1601829.9688215288,0.6423281406952561
29,United Kingdom,458074124.0375685,255065.39601323247,1.7959085442299834
30,Uruguay,17055456.0943631,579.368625155785,29.43800432717098
31,Viet Nam,64566411.71331432,13023.0078765978,4.957872430480476
