,country,total_costs,scrap,unit_cost
0,Argentina,88665991.94271451,5985.437582221585,14.813619008587974
1,Australia,173675607.67744482,28216.517065961896,6.15510437632832
2,Belgium,161225206.3550979,19534.511814896694,8.253352214932253
3,Brazil,687512922.6739706,2425051.613618312,0.28350444947774245
4,Canada,354075185.7886574,288676.6745979178,1.2265458796829694
5,China,257817221.83731997,11171161.440730933,0.02307881979910326
6,Czechia,65556847.7916255,2170.5013127662987,30.203551320627145
7,Finland,143096179.62563998,15193.509189364098,9.418244188499354
8,France,421512711.1761291,219220.63258939623,1.922778463857593
9,Germany,469673927.5392659,285832.97698822455,1.6431761390450585
10,Hungary,341972069.6725429,145304.98731139727,2.353477853720715
11,India,178801837.03199854,1387428.6645472127,0.12887281458203872
12,Italy,404235301.39720005,209052.91056279084,1.9336506739320642
13,Japan,284315807.4452224,636586.8617871518,0.4466253146460409
14,Korea,447635669.3551816,3361387.603719459,0.13316990544615015
15,Netherlands,265409149.46057773,69824.5065009966,3.80108879762422
16,Norway,416983065.1621311,225560.13730950456,1.8486558402381343
17,Paraguay,51157642.80645119,1194.089215473232,42.84239581393154
18,Poland,366677118.06632406,173640.10502130399,2.1117075345084375
19,Romania,65681473.22811192,2170.501312766299,30.260969132702815
20,Russian Federation,125093623.97153996,72810.46621538293,1.7180720090638697
21,Serbia,54539093.226899564,1597.943316034954,34.13080594262241
22,Slovakia,65586696.95894693,2170.5013127662987,30.217303520243828
23,Spain,394435895.0500356,199846.99573140472,1.9736893897577488
24,Sweden,431482727.8488265,231511.82663760497,1.863761061866806
25,Switzerland,302763470.7250694,94362.14942377823,3.20852664520565
26,Thailand,123045797.69588485,135727.63391899155,0.9065640808954513
27,Turkey,150829809.28287154,21705.013127663,6.949077081673782
28,USA,614833664.1277391,1601829.9688215288,0.3838320396640313
29,United Kingdom,409469002.45489085,255065.39601323247,1.6053490942128745
30,Uruguay,39974008.67789364,579.368625155785,68.99581189289482
31,Viet Nam,90235722.53096911,13023.0078765978,6.928946322233414
