,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
0,Australia,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
1,Australia,NCA,Direct,523.1304419741431,2025,Strategy 2,high_collection,baseline,0.025,13.078261049353578,0.7925,10.36452188161271,10.36452188161271,2.7137391677408687,2.452491446,1282.972934083785
2,Australia,NMC111,Direct,153.36146383064255,2025,Strategy 2,high_collection,baseline,0.0375,5.751054893649095,0.7925,4.557711003216908,4.557711003216908,1.1933438904321871,2.557347078,392.1984914050964
3,Australia,NMC523,Direct,173.1612102685868,2025,Strategy 2,high_collection,baseline,0.035,6.060642359400539,0.7925,4.803059069824927,4.803059069824927,1.2575832895756118,2.496014242,432.2128469923494
4,Australia,NMC622,Direct,81.6033333237096,2025,Strategy 2,high_collection,baseline,0.0325,2.6521083330205624,0.7925,2.1017958539187958,2.1017958539187958,0.5503124791017666,2.478807863,202.2789842898213
5,Australia,NMC811,Direct,52.22292177202698,2025,Strategy 2,high_collection,baseline,0.0275,1.436130348730742,0.7925,1.138133301369113,1.138133301369113,0.2979970473616289,2.397518212,125.20540603228599
6,Belgium,LFP,Direct,5.7670470000191205,2025,Strategy 2,high_collection,baseline,0.025,0.14417617500047802,0.7925,0.11425961868787883,0.11425961868787883,0.029916556312599193,2.252335332,12.98932371944767
7,Belgium,NCA,Direct,1743.1131775775475,2025,Strategy 2,high_collection,baseline,0.025,43.57782943943869,0.7925,34.535429830755156,34.535429830755156,9.042399608683532,2.452491446,4274.970157418814
8,Belgium,NMC111,Hydro,1098.1671209917074,2025,Strategy 2,high_collection,baseline,0.0375,41.18126703718902,0.8658,35.65474100079826,35.65474100079826,5.526526036390763,2.414310695,2651.316625107638
9,Belgium,NMC523,Hydro,1169.822650922103,2025,Strategy 2,high_collection,baseline,0.035,40.94379278227361,0.8658,35.44913579089249,35.44913579089249,5.49465699138112,2.357900841,2758.3258124300764
10,Belgium,NMC622,Direct,540.6091579941962,2025,Strategy 2,high_collection,baseline,0.0325,17.569797634811376,0.7925,13.924064625588015,13.924064625588015,3.6457330092233615,2.478807863,1340.0662316458229
11,Belgium,NMC811,Direct,276.67080011371104,2025,Strategy 2,high_collection,baseline,0.0275,7.608447003127053,0.7925,6.029694249978189,6.029694249978189,1.5787527531488639,2.397518212,663.3232820012339
12,Brazil,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
13,Brazil,NCA,Direct,901.3879149063927,2025,Strategy 2,high_collection,baseline,0.025,22.53469787265982,0.7925,17.858748064082906,17.858748064082906,4.675949808576913,2.452491446,2210.646150835704
14,Brazil,NMC111,Direct,230.73122891802817,2025,Strategy 2,high_collection,baseline,0.0375,8.652421084426056,0.7925,6.857043709407649,6.857043709407649,1.7953773750184068,2.557347078,590.0598340768684
15,Brazil,NMC523,Direct,284.64502202155415,2025,Strategy 2,high_collection,baseline,0.035,9.962575770754396,0.7925,7.895341298322859,7.895341298322859,2.0672344724315375,2.496014242,710.4780288802028
16,Brazil,NMC622,Direct,140.54664327099246,2025,Strategy 2,high_collection,baseline,0.0325,4.5677659063072555,0.7925,3.6199544807485,3.6199544807485,0.9478114255587555,2.478807863,348.38812445839216
17,Brazil,NMC811,Direct,109.53315062198901,2025,Strategy 2,high_collection,baseline,0.0275,3.0121616421046977,0.7925,2.387138101367973,2.387138101367973,0.6250235407367248,2.397518212,262.6077234339578
18,Canada,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
19,Canada,NCA,Direct,2908.6173285576915,2025,Strategy 2,high_collection,baseline,0.025,72.71543321394229,0.7925,57.62698082204926,57.62698082204926,15.088452391893028,2.452491446,7133.359117975109
20,Canada,NMC111,Hydro,932.7932071006741,2025,Strategy 2,high_collection,baseline,0.0375,34.97974526627527,0.8658,30.285463451541133,30.285463451541133,4.69428181473414,2.414310695,2252.0526161265075
21,Canada,NMC523,Hydro,987.7576108052366,2025,Strategy 2,high_collection,baseline,0.035,34.57151637818328,0.8658,29.932018880231087,29.932018880231087,4.6394974979521955,2.357900841,2329.034501221818
22,Canada,NMC622,Direct,450.3032893072607,2025,Strategy 2,high_collection,baseline,0.0325,14.634856902485973,0.7925,11.598124095220134,11.598124095220134,3.036732807265839,2.478807863,1116.2153342696017
23,Canada,NMC811,Direct,270.23739299347557,2025,Strategy 2,high_collection,baseline,0.0275,7.431528307320578,0.7925,5.889486183551558,5.889486183551558,1.5420421237690203,2.397518212,647.8990712652588
24,China,LFP,Direct,125455.81663653815,2025,Strategy 2,high_collection,baseline,0.025,3136.3954159134537,0.7925,2485.593367111412,2485.593367111412,650.8020488020416,2.252335332,282568.56841538823
25,China,NCA,Direct,6981.783981648075,2025,Strategy 2,high_collection,baseline,0.025,174.54459954120188,0.7925,138.3265951364025,138.3265951364025,36.21800440479939,2.452491446,17122.765492811723
26,China,NMC111,Hydro,51356.40182236491,2025,Strategy 2,high_collection,baseline,0.0375,1925.865068338684,0.8658,1667.4139761676327,1667.4139761676327,258.4510921710514,2.414310695,123990.3101764531
27,China,NMC523,Hydro,12408.824697347725,2025,Strategy 2,high_collection,baseline,0.035,434.3088644071704,0.8658,376.0246148037281,376.0246148037281,58.28424960344228,2.357900841,29258.778189697776
28,China,NMC622,Direct,55087.16698320278,2025,Strategy 2,high_collection,baseline,0.0325,1790.3329269540902,0.7925,1418.8388446111164,1418.8388446111164,371.4940823429738,2.478807863,136550.50266835705
29,China,NMC811,Direct,26163.99352031217,2025,Strategy 2,high_collection,baseline,0.0275,719.5098218085847,0.7925,570.2115337833034,570.2115337833034,149.2982880252813,2.397518212,62728.650963598426
30,Czechia,LFP,Direct,0.22549688403531987,2025,Strategy 2,high_collection,baseline,0.025,0.005637422100882997,0.7925,0.004467657014949775,0.004467657014949775,0.001169765085933222,2.252335332,0.5078945991686576
31,Czechia,NCA,Direct,66.77673583089897,2025,Strategy 2,high_collection,baseline,0.025,1.6694183957724744,0.7925,1.323014078649686,1.323014078649686,0.3464043171227884,2.452491446,163.76937341708143
32,Czechia,NMC111,Direct,39.77104100989822,2025,Strategy 2,high_collection,baseline,0.0375,1.491414037871183,0.7925,1.1819456250129126,1.1819456250129126,0.30946841285827054,2.557347078,101.70835551568138
33,Czechia,NMC523,Direct,43.96314542933573,2025,Strategy 2,high_collection,baseline,0.035,1.5387100900267507,0.7925,1.2194277463462,1.2194277463462,0.31928234368055075,2.496014242,109.7326371147392
34,Czechia,NMC622,Direct,21.139567625419996,2025,Strategy 2,high_collection,baseline,0.0325,0.6870359478261499,0.7925,0.5444759886522238,0.5444759886522238,0.14255995917392605,2.478807863,52.400926450311324
35,Czechia,NMC811,Direct,11.667665951300677,2025,Strategy 2,high_collection,baseline,0.0275,0.32086081366076863,0.7925,0.25428219482615916,0.25428219482615916,0.06657861883460947,2.397518212,27.97344160977568
36,Finland,LFP,Direct,2.0445825078276654,2025,Strategy 2,high_collection,baseline,0.025,0.05111456269569164,0.7925,0.04050829093633562,0.04050829093633562,0.010606271759356016,2.252335332,4.6050854215694175
37,Finland,NCA,Direct,582.5884633268648,2025,Strategy 2,high_collection,baseline,0.025,14.564711583171622,0.7925,11.54253392966351,11.54253392966351,3.0221776535081126,2.452491446,1428.7932228474206
38,Finland,NMC111,Direct,366.76577904143704,2025,Strategy 2,high_collection,baseline,0.0375,13.753716714053889,0.7925,10.899820495887706,10.899820495887706,2.8538962181661827,2.557347078,937.9473933420126
39,Finland,NMC523,Hydro,395.73023374237266,2025,Strategy 2,high_collection,baseline,0.035,13.850558180983045,0.8658,11.99181327309512,11.99181327309512,1.8587449078879246,2.357900841,933.0926509502672
40,Finland,NMC622,Direct,184.24411321373668,2025,Strategy 2,high_collection,baseline,0.0325,5.987933679446442,0.7925,4.745437440961306,4.745437440961306,1.2424962384851366,2.478807863,456.7057565456727
41,Finland,NMC811,Direct,91.92422904087773,2025,Strategy 2,high_collection,baseline,0.0275,2.5279162986241377,0.7925,2.003373666659629,2.003373666659629,0.5245426319645086,2.397518212,220.39001324956365
42,France,LFP,Direct,24.280242327190727,2025,Strategy 2,high_collection,baseline,0.025,0.6070060581797683,0.7925,0.48105230110746633,0.48105230110746633,0.12595375707230194,2.252335332,54.687247663053576
