,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap
13,Japan,NCA,Pyro,25046.200321774144,2025,Strategy 2,high_collection,baseline,0.025,626.1550080443536,0.0625,39.1346880027721,39.1346880027721,587.0203200415815
14,Japan,NMC111,Pyro,4073.2499280416955,2025,Strategy 2,high_collection,baseline,0.0375,152.74687230156357,0.0625,9.546679518847723,9.546679518847723,143.20019278271585
15,Japan,NMC523,Pyro,4216.134846725376,2025,Strategy 2,high_collection,baseline,0.035,147.56471963538817,0.0625,9.22279497721176,9.22279497721176,138.34192465817642
16,Japan,NMC622,Pyro,1769.3901286132584,2025,Strategy 2,high_collection,baseline,0.0325,57.5051791799309,0.0625,3.594073698745681,3.594073698745681,53.91110548118522
17,Japan,NMC811,Pyro,1171.7934948250768,2025,Strategy 2,high_collection,baseline,0.0275,32.22432110768961,0.0625,2.0140200692306007,2.0140200692306007,30.21030103845901
18,Korea,LFP,Pyro,138.27357186284937,2025,Strategy 2,high_collection,baseline,0.025,3.4568392965712342,0.0625,0.21605245603570214,0.21605245603570214,3.2407868405355322
19,Korea,NCA,Pyro,82152.03004014477,2025,Strategy 2,high_collection,baseline,0.025,2053.8007510036196,0.0625,128.36254693772622,128.36254693772622,1925.4382040658934
20,Korea,NMC111,Pyro,33462.68255627427,2025,Strategy 2,high_collection,baseline,0.0375,1254.850595860285,0.0625,78.42816224126781,78.42816224126781,1176.4224336190173
21,Korea,NMC523,Pyro,36490.43777847337,2025,Strategy 2,high_collection,baseline,0.035,1277.1653222465682,0.0625,79.82283264041051,79.82283264041051,1197.3424896061576
22,Korea,NMC622,Pyro,17038.716809861162,2025,Strategy 2,high_collection,baseline,0.0325,553.7582963204878,0.0625,34.60989352003049,34.60989352003049,519.1484028004573
23,Korea,NMC811,Pyro,9707.289795670962,2025,Strategy 2,high_collection,baseline,0.0275,266.95046938095146,0.0625,16.684404336309466,16.684404336309466,250.266065044642
24,Thailand,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
25,Thailand,NCA,Pyro,5413.733266874777,2025,Strategy 2,high_collection,baseline,0.025,135.34333167186944,0.0625,8.45895822949184,8.45895822949184,126.8843734423776
26,Thailand,NMC111,Pyro,2283.4443212811507,2025,Strategy 2,high_collection,baseline,0.0375,85.62916204804314,0.0625,5.351822628002696,5.351822628002696,80.27733942004045
27,Thailand,NMC523,Pyro,2092.2272996395814,2025,Strategy 2,high_collection,baseline,0.035,73.22795548738536,0.0625,4.576747217961585,4.576747217961585,68.65120826942378
28,Thailand,NMC622,Pyro,856.772697083552,2025,Strategy 2,high_collection,baseline,0.0325,27.84511265521544,0.0625,1.740319540950965,1.740319540950965,26.104793114264478
29,Thailand,NMC811,Pyro,376.2960636453255,2025,Strategy 2,high_collection,baseline,0.0275,10.348141750246452,0.0625,0.6467588593904032,0.6467588593904032,9.701382890856049
30,Viet Nam,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
31,Viet Nam,NCA,Pyro,2947.087900639892,2025,Strategy 2,high_collection,baseline,0.025,73.67719751599729,0.0625,4.604824844749831,4.604824844749831,69.07237267124746
32,Viet Nam,NMC111,Pyro,1260.858855194247,2025,Strategy 2,high_collection,baseline,0.0375,47.28220706978426,0.0625,2.9551379418615165,2.9551379418615165,44.32706912792275
33,Viet Nam,NMC523,Pyro,1143.2080138728,2025,Strategy 2,high_collection,baseline,0.035,40.012280485548004,0.0625,2.5007675303467503,2.5007675303467503,37.511512955201255
34,Viet Nam,NMC622,Pyro,464.3693068009133,2025,Strategy 2,high_collection,baseline,0.0325,15.092002471029684,0.0625,0.9432501544393552,0.9432501544393552,14.148752316590329
35,Viet Nam,NMC811,Pyro,184.47592349214747,2025,Strategy 2,high_collection,baseline,0.0275,5.073087896034056,0.0625,0.3170679935021285,0.3170679935021285,4.756019902531928
36,France,LFP,Pyro,24.280242327190727,2025,Strategy 2,high_collection,baseline,0.025,0.6070060581797683,0.0625,0.03793787863623552,0.03793787863623552,0.5690681795435327
37,France,NCA,Pyro,7391.273938408252,2025,Strategy 2,high_collection,baseline,0.025,184.78184846020633,0.0625,11.548865528762896,11.548865528762896,173.23298293144344
38,France,NMC111,Pyro,4540.212578773574,2025,Strategy 2,high_collection,baseline,0.0375,170.257971704009,0.0625,10.641123231500563,10.641123231500563,159.61684847250845
39,France,NMC523,Pyro,4974.6151831955485,2025,Strategy 2,high_collection,baseline,0.035,174.11153141184423,0.0625,10.881970713240264,10.881970713240264,163.22956069860396
40,France,NMC622,Pyro,2329.0605928621926,2025,Strategy 2,high_collection,baseline,0.0325,75.69446926802127,0.0625,4.730904329251329,4.730904329251329,70.96356493876993
41,France,NMC811,Pyro,1221.7698850623178,2025,Strategy 2,high_collection,baseline,0.0275,33.59867183921374,0.0625,2.099916989950859,2.099916989950859,31.498754849262884
42,Germany,LFP,Pyro,58.263486938522234,2025,Strategy 2,high_collection,baseline,0.025,1.456587173463056,0.0625,0.091036698341441,0.091036698341441,1.365550475121615
43,Germany,NCA,Pyro,16359.572448817638,2025,Strategy 2,high_collection,baseline,0.025,408.989311220441,0.0625,25.56183195127756,25.56183195127756,383.4274792691634
44,Germany,NMC111,Pyro,9786.185860283125,2025,Strategy 2,high_collection,baseline,0.0375,366.9819697606172,0.0625,22.936373110038573,22.936373110038573,344.0455966505786
45,Germany,NMC523,Pyro,10792.098146628381,2025,Strategy 2,high_collection,baseline,0.035,377.72343513199337,0.0625,23.607714695749586,23.607714695749586,354.1157204362438
46,Germany,NMC622,Pyro,5162.799263945802,2025,Strategy 2,high_collection,baseline,0.0325,167.79097607823857,0.0625,10.48693600488991,10.48693600488991,157.30404007334866
47,Germany,NMC811,Pyro,2863.5575959948096,2025,Strategy 2,high_collection,baseline,0.0275,78.74783388985726,0.0625,4.921739618116079,4.921739618116079,73.82609427174118
48,Hungary,LFP,Pyro,0.06954030665220126,2025,Strategy 2,high_collection,baseline,0.025,0.0017385076663050316,0.0625,0.00010865672914406447,0.00010865672914406447,0.001629850937160967
49,Hungary,NCA,Pyro,20.51940479043502,2025,Strategy 2,high_collection,baseline,0.025,0.5129851197608755,0.0625,0.032061569985054716,0.032061569985054716,0.48092354977582075
50,Hungary,NMC111,Pyro,12.215814164601454,2025,Strategy 2,high_collection,baseline,0.0375,0.4580930311725545,0.0625,0.028630814448284657,0.028630814448284657,0.4294622167242699
51,Hungary,NMC523,Pyro,13.484982657039433,2025,Strategy 2,high_collection,baseline,0.035,0.4719743929963802,0.0625,0.029498399562273764,0.029498399562273764,0.4424759934341065
52,Hungary,NMC622,Pyro,6.486422270696085,2025,Strategy 2,high_collection,baseline,0.0325,0.21080872379762278,0.0625,0.013175545237351424,0.013175545237351424,0.19763317856027135
53,Hungary,NMC811,Pyro,3.6028804118857187,2025,Strategy 2,high_collection,baseline,0.0275,0.09907921132685726,0.0625,0.006192450707928579,0.006192450707928579,0.09288676061892868
54,Italy,LFP,Pyro,13.125806554502445,2025,Strategy 2,high_collection,baseline,0.025,0.32814516386256115,0.0625,0.020509072741410072,0.020509072741410072,0.3076360911211511
55,Italy,NCA,Pyro,3915.854510915435,2025,Strategy 2,high_collection,baseline,0.025,97.89636277288588,0.0625,6.1185226733053675,6.1185226733053675,91.77784009958052
56,Italy,NMC111,Pyro,2285.9440823085397,2025,Strategy 2,high_collection,baseline,0.0375,85.72290308657024,0.0625,5.35768144291064,5.35768144291064,80.3652216436596
57,Italy,NMC523,Pyro,2544.429185466941,2025,Strategy 2,high_collection,baseline,0.035,89.05502149134294,0.0625,5.565938843208934,5.565938843208934,83.489082648134
58,Italy,NMC622,Pyro,1239.1135511463115,2025,Strategy 2,high_collection,baseline,0.0325,40.27119041225512,0.0625,2.516949400765945,2.516949400765945,37.75424101148918
59,Italy,NMC811,Pyro,723.004042811324,2025,Strategy 2,high_collection,baseline,0.0275,19.88261117731141,0.0625,1.2426631985819632,1.2426631985819632,18.63994797872945
60,Poland,LFP,Pyro,2.1500360777822998,2025,Strategy 2,high_collection,baseline,0.025,0.0537509019445575,0.0625,0.0033594313715348437,0.0033594313715348437,0.05039147057302266
61,Poland,NCA,Pyro,641.7936056565013,2025,Strategy 2,high_collection,baseline,0.025,16.044840141412532,0.0625,1.0028025088382833,1.0028025088382833,15.04203763257425
62,Poland,NMC111,Pyro,375.16532912124705,2025,Strategy 2,high_collection,baseline,0.0375,14.068699842046763,0.0625,0.8792937401279227,0.8792937401279227,13.189406101918841
63,Poland,NMC523,Pyro,416.3976409675772,2025,Strategy 2,high_collection,baseline,0.035,14.573917433865205,0.0625,0.9108698396165753,0.9108698396165753,13.66304759424863
64,Poland,NMC622,Pyro,202.54681633943449,2025,Strategy 2,high_collection,baseline,0.0325,6.582771531031621,0.0625,0.4114232206894763,0.4114232206894763,6.171348310342144
65,Poland,NMC811,Pyro,118.14248580347687,2025,Strategy 2,high_collection,baseline,0.0275,3.248918359595614,0.0625,0.20305739747472587,0.20305739747472587,3.045860962120888
66,Slovakia,LFP,Pyro,0.2583877219636815,2025,Strategy 2,high_collection,baseline,0.025,0.006459693049092038,0.0625,0.00040373081556825235,0.00040373081556825235,0.006055962233523785
67,Slovakia,NCA,Pyro,76.25502419299983,2025,Strategy 2,high_collection,baseline,0.025,1.9063756048249958,0.0625,0.11914847530156224,0.11914847530156224,1.7872271295234337
68,Slovakia,NMC111,Pyro,45.41913480327488,2025,Strategy 2,high_collection,baseline,0.0375,1.703217555122808,0.0625,0.1064510971951755,0.1064510971951755,1.5967664579276324
69,Slovakia,NMC523,Pyro,50.131229689650446,2025,Strategy 2,high_collection,baseline,0.035,1.7545930391377658,0.0625,0.10966206494611036,0.10966206494611036,1.6449309741916553
70,Slovakia,NMC622,Pyro,24.105625374066566,2025,Strategy 2,high_collection,baseline,0.0325,0.7834328246571635,0.0625,0.048964551541072716,0.048964551541072716,0.7344682731160908
71,Slovakia,NMC811,Pyro,13.370177995799537,2025,Strategy 2,high_collection,baseline,0.0275,0.36767989488448727,0.0625,0.022979993430280454,0.022979993430280454,0.3446999014542068
72,Spain,LFP,Pyro,6.8456455463144605,2025,Strategy 2,high_collection,baseline,0.025,0.1711411386578615,0.0625,0.010696321166116345,0.010696321166116345,0.16044481749174516
73,Spain,NCA,Pyro,1993.984652479264,2025,Strategy 2,high_collection,baseline,0.025,49.849616311981606,0.0625,3.1156010194988504,3.1156010194988504,46.73401529248275
74,Spain,NMC111,Pyro,1218.7663657022401,2025,Strategy 2,high_collection,baseline,0.0375,45.70373871383401,0.0625,2.8564836696146254,2.8564836696146254,42.84725504421938
75,Spain,NMC523,Pyro,1331.8909213567656,2025,Strategy 2,high_collection,baseline,0.035,46.6161822474868,0.0625,2.913511390467925,2.913511390467925,43.70267085701887
76,Spain,NMC622,Pyro,630.0736139664327,2025,Strategy 2,high_collection,baseline,0.0325,20.477392453909065,0.0625,1.2798370283693166,1.2798370283693166,19.197555425539747
77,Spain,NMC811,Pyro,335.446035178247,2025,Strategy 2,high_collection,baseline,0.0275,9.224765967401792,0.0625,0.576547872962612,0.576547872962612,8.64821809443918
78,Sweden,LFP,Pyro,11.927386346974409,2025,Strategy 2,high_collection,baseline,0.025,0.2981846586743602,0.0625,0.018636541167147514,0.018636541167147514,0.2795481175072127
79,Sweden,NCA,Pyro,3191.349945575947,2025,Strategy 2,high_collection,baseline,0.025,79.78374863939868,0.0625,4.9864842899624175,4.9864842899624175,74.79726434943626
80,Sweden,NMC111,Pyro,1967.0830259415889,2025,Strategy 2,high_collection,baseline,0.0375,73.76561347280958,0.0625,4.6103508420505985,4.6103508420505985,69.15526263075898
81,Sweden,NMC523,Pyro,2149.6687202245184,2025,Strategy 2,high_collection,baseline,0.035,75.23840520785815,0.0625,4.702400325491134,4.702400325491134,70.53600488236701
82,Sweden,NMC622,Pyro,1009.7828009070672,2025,Strategy 2,high_collection,baseline,0.0325,32.817941029479684,0.0625,2.0511213143424802,2.0511213143424802,30.766819715137203
83,Sweden,NMC811,Pyro,515.9040094523248,2025,Strategy 2,high_collection,baseline,0.0275,14.18736025993893,0.0625,0.8867100162461832,0.8867100162461832,13.300650243692747
84,United Kingdom,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
85,United Kingdom,NCA,Pyro,7910.010764188546,2025,Strategy 2,high_collection,baseline,0.025,197.75026910471365,0.0625,12.359391819044603,12.359391819044603,185.39087728566903
86,United Kingdom,NMC111,Pyro,2424.948837700336,2025,Strategy 2,high_collection,baseline,0.0375,90.93558141376259,0.0625,5.683473838360162,5.683473838360162,85.25210757540243
87,United Kingdom,NMC523,Pyro,2645.088980677016,2025,Strategy 2,high_collection,baseline,0.035,92.57811432369557,0.0625,5.786132145230973,5.786132145230973,86.7919821784646
88,United Kingdom,NMC622,Pyro,1228.563428321831,2025,Strategy 2,high_collection,baseline,0.0325,39.92831142045951,0.0625,2.4955194637787192,2.4955194637787192,37.43279195668079
89,United Kingdom,NMC811,Pyro,827.566536262567,2025,Strategy 2,high_collection,baseline,0.0275,22.75807974722059,0.0625,1.422379984201287,1.422379984201287,21.335699763019306
90,Norway,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
91,Norway,NCA,Pyro,3870.871549177074,2025,Strategy 2,high_collection,baseline,0.025,96.77178872942686,0.0625,6.048236795589179,6.048236795589179,90.72355193383768
92,Norway,NMC111,Pyro,1445.3315427478421,2025,Strategy 2,high_collection,baseline,0.0375,54.19993285304408,0.0625,3.387495803315255,3.387495803315255,50.81243704972883
93,Norway,NMC523,Pyro,1395.642649955971,2025,Strategy 2,high_collection,baseline,0.035,48.84749274845899,0.0625,3.052968296778687,3.052968296778687,45.7945244516803
94,Norway,NMC622,Pyro,602.0659150648626,2025,Strategy 2,high_collection,baseline,0.0325,19.567142239608035,0.0625,1.2229463899755022,1.2229463899755022,18.344195849632534
95,Norway,NMC811,Pyro,323.2260831485327,2025,Strategy 2,high_collection,baseline,0.0275,8.888717286584649,0.0625,0.5555448304115406,0.5555448304115406,8.33317245617311
96,Russian Federation,LFP,Pyro,0.10243922615177223,2025,Strategy 2,high_collection,baseline,0.025,0.002560980653794306,0.0625,0.00016006129086214413,0.00016006129086214413,0.002400919362932162
97,Russian Federation,NCA,Pyro,2585.6053496634763,2025,Strategy 2,high_collection,baseline,0.025,64.64013374158691,0.0625,4.040008358849182,4.040008358849182,60.60012538273773
98,Russian Federation,NMC111,Pyro,911.7233113434643,2025,Strategy 2,high_collection,baseline,0.0375,34.18962417537991,0.0625,2.1368515109612445,2.1368515109612445,32.05277266441867
99,Russian Federation,NMC523,Pyro,952.7939066942276,2025,Strategy 2,high_collection,baseline,0.035,33.34778673429797,0.0625,2.084236670893623,2.084236670893623,31.263550063404345
100,Russian Federation,NMC622,Pyro,420.3062104704578,2025,Strategy 2,high_collection,baseline,0.0325,13.65995184028988,0.0625,0.8537469900181175,0.8537469900181175,12.806204850271762
101,Russian Federation,NMC811,Pyro,245.69543818380623,2025,Strategy 2,high_collection,baseline,0.0275,6.7566245500546716,0.0625,0.42228903437841697,0.42228903437841697,6.334335515676255
102,Serbia,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
103,Serbia,NCA,Pyro,28.831731006292333,2025,Strategy 2,high_collection,baseline,0.025,0.7207932751573084,0.0625,0.045049579697331775,0.045049579697331775,0.6757436954599766
104,Serbia,NMC111,Pyro,11.929629361729322,2025,Strategy 2,high_collection,baseline,0.0375,0.44736110106484955,0.0625,0.027960068816553097,0.027960068816553097,0.41940103224829645
105,Serbia,NMC523,Pyro,10.676271524804264,2025,Strategy 2,high_collection,baseline,0.035,0.37366950336814925,0.0625,0.023354343960509328,0.023354343960509328,0.3503151594076399
106,Serbia,NMC622,Pyro,4.550039460385941,2025,Strategy 2,high_collection,baseline,0.0325,0.14787628246254308,0.0625,0.009242267653908943,0.009242267653908943,0.13863401480863413
107,Serbia,NMC811,Pyro,2.2810481002889524,2025,Strategy 2,high_collection,baseline,0.0275,0.0627288227579462,0.0625,0.003920551422371637,0.003920551422371637,0.058808271335574556
108,Turkey,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
109,Turkey,NCA,Pyro,1374.4664586926892,2025,Strategy 2,high_collection,baseline,0.025,34.361661467317234,0.0625,2.147603841707327,2.147603841707327,32.214057625609904
110,Turkey,NMC111,Pyro,490.0961469189533,2025,Strategy 2,high_collection,baseline,0.0375,18.378605509460748,0.0625,1.1486628443412967,1.1486628443412967,17.229942665119452
111,Turkey,NMC523,Pyro,514.6591306336646,2025,Strategy 2,high_collection,baseline,0.035,18.013069572178264,0.0625,1.1258168482611415,1.1258168482611415,16.887252723917122
112,Turkey,NMC622,Pyro,225.5082914123038,2025,Strategy 2,high_collection,baseline,0.0325,7.3290194708998735,0.0625,0.4580637169312421,0.4580637169312421,6.870955753968631
113,Turkey,NMC811,Pyro,125.81053098042172,2025,Strategy 2,high_collection,baseline,0.0275,3.4597896019615972,0.0625,0.21623685012259983,0.21623685012259983,3.2435527518389975
114,USA,LFP,Pyro,7.696680749923965,2025,Strategy 2,high_collection,baseline,0.025,0.19241701874809913,0.0625,0.012026063671756196,0.012026063671756196,0.18039095507634295
115,USA,NCA,Pyro,40863.630155793544,2025,Strategy 2,high_collection,baseline,0.025,1021.5907538948386,0.0625,63.84942211842741,63.84942211842741,957.7413317764112
116,USA,NMC111,Pyro,4725.196727756773,2025,Strategy 2,high_collection,baseline,0.0375,177.19487729087896,0.0625,11.074679830679935,11.074679830679935,166.12019746019902
117,USA,NMC523,Pyro,5163.219083373682,2025,Strategy 2,high_collection,baseline,0.035,180.7126679180789,0.0625,11.29454174487993,11.29454174487993,169.41812617319897
118,USA,NMC622,Pyro,2214.9378875228886,2025,Strategy 2,high_collection,baseline,0.0325,71.98548134449388,0.0625,4.499092584030867,4.499092584030867,67.48638876046302
119,USA,NMC811,Pyro,1697.1686306584024,2025,Strategy 2,high_collection,baseline,0.0275,46.672137343106066,0.0625,2.917008583944129,2.917008583944129,43.755128759161934
120,Canada,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
121,Canada,NCA,Pyro,2908.6173285576915,2025,Strategy 2,high_collection,baseline,0.025,72.71543321394229,0.0625,4.544714575871393,4.544714575871393,68.1707186380709
122,Canada,NMC111,Pyro,932.7932071006741,2025,Strategy 2,high_collection,baseline,0.0375,34.97974526627527,0.0625,2.1862340791422046,2.1862340791422046,32.79351118713307
123,Canada,NMC523,Pyro,987.7576108052366,2025,Strategy 2,high_collection,baseline,0.035,34.57151637818328,0.0625,2.160719773636455,2.160719773636455,32.410796604546825
124,Canada,NMC622,Pyro,450.3032893072607,2025,Strategy 2,high_collection,baseline,0.0325,14.634856902485973,0.0625,0.9146785564053733,0.9146785564053733,13.7201783460806
125,Canada,NMC811,Pyro,270.23739299347557,2025,Strategy 2,high_collection,baseline,0.0275,7.431528307320578,0.0625,0.4644705192075361,0.4644705192075361,6.967057788113042
126,Brazil,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
127,Brazil,NCA,Pyro,901.3879149063927,2025,Strategy 2,high_collection,baseline,0.025,22.53469787265982,0.0625,1.4084186170412387,1.4084186170412387,21.12627925561858
128,Brazil,NMC111,Pyro,230.73122891802817,2025,Strategy 2,high_collection,baseline,0.0375,8.652421084426056,0.0625,0.5407763177766285,0.5407763177766285,8.111644766649427
129,Brazil,NMC523,Pyro,284.64502202155415,2025,Strategy 2,high_collection,baseline,0.035,9.962575770754396,0.0625,0.6226609856721498,0.6226609856721498,9.339914785082247
130,Brazil,NMC622,Pyro,140.54664327099246,2025,Strategy 2,high_collection,baseline,0.0325,4.5677659063072555,0.0625,0.28548536914420347,0.28548536914420347,4.282280537163052
131,Brazil,NMC811,Pyro,109.53315062198901,2025,Strategy 2,high_collection,baseline,0.0275,3.0121616421046977,0.0625,0.1882601026315436,0.1882601026315436,2.823901539473154
132,Australia,LFP,Pyro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.0625,0.0,0.0,0.0
133,Australia,NCA,Pyro,523.1304419741431,2025,Strategy 2,high_collection,baseline,0.025,13.078261049353578,0.0625,0.8173913155845987,0.8173913155845987,12.26086973376898
134,Australia,NMC111,Pyro,153.36146383064255,2025,Strategy 2,high_collection,baseline,0.0375,5.751054893649095,0.0625,0.35944093085306844,0.35944093085306844,5.3916139627960264
135,Australia,NMC523,Pyro,173.1612102685868,2025,Strategy 2,high_collection,baseline,0.035,6.060642359400539,0.0625,0.3787901474625337,0.3787901474625337,5.681852211938006
136,Australia,NMC622,Pyro,81.6033333237096,2025,Strategy 2,high_collection,baseline,0.0325,2.6521083330205624,0.0625,0.16575677081378515,0.16575677081378515,2.486351562206777
137,Australia,NMC811,Pyro,52.22292177202698,2025,Strategy 2,high_collection,baseline,0.0275,1.436130348730742,0.0625,0.08975814679567137,0.08975814679567137,1.3463722019350706
138,Czechia,LFP,Pyro,0.22549688403531987,2025,Strategy 2,high_collection,baseline,0.025,0.005637422100882997,0.0625,0.0003523388813051873,0.0003523388813051873,0.005285083219577809
139,Czechia,NCA,Pyro,66.77673583089897,2025,Strategy 2,high_collection,baseline,0.025,1.6694183957724744,0.0625,0.10433864973577965,0.10433864973577965,1.5650797460366948
140,Czechia,NMC111,Pyro,39.77104100989822,2025,Strategy 2,high_collection,baseline,0.0375,1.491414037871183,0.0625,0.09321337736694894,0.09321337736694894,1.398200660504234
141,Czechia,NMC523,Pyro,43.96314542933573,2025,Strategy 2,high_collection,baseline,0.035,1.5387100900267507,0.0625,0.09616938062667192,0.09616938062667192,1.4425407094000788
142,Czechia,NMC622,Pyro,21.139567625419996,2025,Strategy 2,high_collection,baseline,0.0325,0.6870359478261499,0.0625,0.042939746739134366,0.042939746739134366,0.6440962010870155
143,Czechia,NMC811,Pyro,11.667665951300677,2025,Strategy 2,high_collection,baseline,0.0275,0.32086081366076863,0.0625,0.02005380085379804,0.02005380085379804,0.3008070128069706
144,Netherlands,LFP,Pyro,9.621731272269557,2025,Strategy 2,high_collection,baseline,0.025,0.24054328180673892,0.0625,0.015033955112921183,0.015033955112921183,0.22550932669381774
145,Netherlands,NCA,Pyro,2877.69873312728,2025,Strategy 2,high_collection,baseline,0.025,71.942468328182,0.0625,4.496404270511375,4.496404270511375,67.44606405767063
146,Netherlands,NMC111,Pyro,1739.7101325140352,2025,Strategy 2,high_collection,baseline,0.0375,65.23912996927632,0.0625,4.07744562307977,4.07744562307977,61.16168434619655
147,Netherlands,NMC523,Pyro,2013.0462239220894,2025,Strategy 2,high_collection,baseline,0.035,70.45661783727314,0.0625,4.403538614829571,4.403538614829571,66.05307922244357
148,Netherlands,NMC622,Pyro,942.5858222753092,2025,Strategy 2,high_collection,baseline,0.0325,30.63403922394755,0.0625,1.9146274514967219,1.9146274514967219,28.71941177245083
149,Netherlands,NMC811,Pyro,425.0767466146396,2025,Strategy 2,high_collection,baseline,0.0275,11.68961053190259,0.0625,0.7306006582439118,0.7306006582439118,10.959009873658678
150,Belgium,LFP,Pyro,5.7670470000191205,2025,Strategy 2,high_collection,baseline,0.025,0.14417617500047802,0.0625,0.009011010937529877,0.009011010937529877,0.13516516406294815
151,Belgium,NCA,Pyro,1743.1131775775475,2025,Strategy 2,high_collection,baseline,0.025,43.57782943943869,0.0625,2.723614339964918,2.723614339964918,40.85421509947377
152,Belgium,NMC111,Pyro,1098.1671209917074,2025,Strategy 2,high_collection,baseline,0.0375,41.18126703718902,0.0625,2.573829189824314,2.573829189824314,38.60743784736471
153,Belgium,NMC523,Pyro,1169.822650922103,2025,Strategy 2,high_collection,baseline,0.035,40.94379278227361,0.0625,2.5589870488921007,2.5589870488921007,38.38480573338151
154,Belgium,NMC622,Pyro,540.6091579941962,2025,Strategy 2,high_collection,baseline,0.0325,17.569797634811376,0.0625,1.098112352175711,1.098112352175711,16.471685282635665
155,Belgium,NMC811,Pyro,276.67080011371104,2025,Strategy 2,high_collection,baseline,0.0275,7.608447003127053,0.0625,0.4755279376954408,0.4755279376954408,7.132919065431612
156,Finland,LFP,Pyro,2.0445825078276654,2025,Strategy 2,high_collection,baseline,0.025,0.05111456269569164,0.0625,0.0031946601684807274,0.0031946601684807274,0.047919902527210914
157,Finland,NCA,Pyro,582.5884633268648,2025,Strategy 2,high_collection,baseline,0.025,14.564711583171622,0.0625,0.9102944739482264,0.9102944739482264,13.654417109223395
158,Finland,NMC111,Pyro,366.76577904143704,2025,Strategy 2,high_collection,baseline,0.0375,13.753716714053889,0.0625,0.859607294628368,0.859607294628368,12.89410941942552
159,Finland,NMC523,Pyro,395.73023374237266,2025,Strategy 2,high_collection,baseline,0.035,13.850558180983045,0.0625,0.8656598863114403,0.8656598863114403,12.984898294671604
160,Finland,NMC622,Pyro,184.24411321373668,2025,Strategy 2,high_collection,baseline,0.0325,5.987933679446442,0.0625,0.37424585496540264,0.37424585496540264,5.6136878244810395
