,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap
37,Finland,NCA,Direct,582.5884633268648,2025,Strategy 2,high_collection,baseline,0.025,14.564711583171622,0.7925,11.54253392966351,11.54253392966351,3.0221776535081126
38,Finland,NMC111,Direct,366.76577904143704,2025,Strategy 2,high_collection,baseline,0.0375,13.753716714053889,0.7925,10.899820495887706,10.899820495887706,2.8538962181661827
39,Finland,NMC523,Hydro,395.73023374237266,2025,Strategy 2,high_collection,baseline,0.035,13.850558180983045,0.8658,11.99181327309512,11.99181327309512,1.8587449078879246
40,Finland,NMC622,Direct,184.24411321373668,2025,Strategy 2,high_collection,baseline,0.0325,5.987933679446442,0.7925,4.745437440961306,4.745437440961306,1.2424962384851366
41,Finland,NMC811,Direct,91.92422904087773,2025,Strategy 2,high_collection,baseline,0.0275,2.5279162986241377,0.7925,2.003373666659629,2.003373666659629,0.5245426319645086
42,France,LFP,Direct,24.280242327190727,2025,Strategy 2,high_collection,baseline,0.025,0.6070060581797683,0.7925,0.48105230110746633,0.48105230110746633,0.12595375707230194
43,France,NCA,Direct,7391.273938408252,2025,Strategy 2,high_collection,baseline,0.025,184.78184846020633,0.7925,146.43961490471352,146.43961490471352,38.34223355549281
44,France,NMC111,Hydro,4540.212578773574,2025,Strategy 2,high_collection,baseline,0.0375,170.257971704009,0.8658,147.409351901331,147.409351901331,22.848619802678
45,France,NMC523,Hydro,4974.6151831955485,2025,Strategy 2,high_collection,baseline,0.035,174.11153141184423,0.8658,150.74576389637474,150.74576389637474,23.365767515469486
46,France,NMC622,Direct,2329.0605928621926,2025,Strategy 2,high_collection,baseline,0.0325,75.69446926802127,0.7925,59.98786689490685,59.98786689490685,15.706602373114414
47,France,NMC811,Direct,1221.7698850623178,2025,Strategy 2,high_collection,baseline,0.0275,33.59867183921374,0.7925,26.62694743257689,26.62694743257689,6.971724406636852
48,Germany,LFP,Direct,58.263486938522234,2025,Strategy 2,high_collection,baseline,0.025,1.456587173463056,0.7925,1.154345334969472,1.154345334969472,0.3022418384935841
49,Germany,NCA,Direct,16359.572448817638,2025,Strategy 2,high_collection,baseline,0.025,408.989311220441,0.7925,324.12402914219945,324.12402914219945,84.86528207824153
50,Germany,NMC111,Hydro,9786.185860283125,2025,Strategy 2,high_collection,baseline,0.0375,366.9819697606172,0.8658,317.73298941874236,317.73298941874236,49.24898034187481
51,Germany,NMC523,Hydro,10792.098146628381,2025,Strategy 2,high_collection,baseline,0.035,377.72343513199337,0.8658,327.03295013727984,327.03295013727984,50.69048499471353
52,Germany,NMC622,Hydro,5162.799263945802,2025,Strategy 2,high_collection,baseline,0.0325,167.79097607823857,0.8658,145.27342708853897,145.27342708853897,22.517548989699605
53,Germany,NMC811,Direct,2863.5575959948096,2025,Strategy 2,high_collection,baseline,0.0275,78.74783388985726,0.7925,62.40765835771188,62.40765835771188,16.34017553214538
54,Hungary,LFP,Direct,0.06954030665220126,2025,Strategy 2,high_collection,baseline,0.025,0.0017385076663050316,0.7925,0.0013777673255467376,0.0013777673255467376,0.000360740340758294
55,Hungary,NCA,Direct,20.51940479043502,2025,Strategy 2,high_collection,baseline,0.025,0.5129851197608755,0.7925,0.4065407074104938,0.4065407074104938,0.10644441235038166
56,Hungary,NMC111,Direct,12.215814164601454,2025,Strategy 2,high_collection,baseline,0.0375,0.4580930311725545,0.7925,0.36303872720424946,0.36303872720424946,0.09505430396830505
57,Hungary,NMC523,Direct,13.484982657039433,2025,Strategy 2,high_collection,baseline,0.035,0.4719743929963802,0.7925,0.3740397064496313,0.3740397064496313,0.09793468654674892
58,Hungary,NMC622,Direct,6.486422270696085,2025,Strategy 2,high_collection,baseline,0.0325,0.21080872379762278,0.7925,0.16706591360961603,0.16706591360961603,0.04374281018800674
59,Hungary,NMC811,Direct,3.6028804118857187,2025,Strategy 2,high_collection,baseline,0.0275,0.09907921132685726,0.7925,0.07852027497653438,0.07852027497653438,0.02055893635032288
60,India,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
61,India,NCA,Direct,761.8568264464371,2025,Strategy 2,high_collection,baseline,0.025,19.04642066116093,0.7925,15.094288373970036,15.094288373970036,3.952132287190894
62,India,NMC111,Direct,223.00163890257352,2025,Strategy 2,high_collection,baseline,0.0375,8.362561458846507,0.7925,6.627329956135856,6.627329956135856,1.7352315027106506
63,India,NMC523,Direct,253.77461393158634,2025,Strategy 2,high_collection,baseline,0.035,8.882111487605522,0.7925,7.039073353927376,7.039073353927376,1.8430381336781458
64,India,NMC622,Direct,119.16868662262655,2025,Strategy 2,high_collection,baseline,0.0325,3.872982315235363,0.7925,3.069338484824025,3.069338484824025,0.803643830411338
65,India,NMC811,Direct,84.9766911152867,2025,Strategy 2,high_collection,baseline,0.0275,2.336859005670384,0.7925,1.8519607619937795,1.8519607619937795,0.4848982436766047
66,Italy,LFP,Direct,13.125806554502445,2025,Strategy 2,high_collection,baseline,0.025,0.32814516386256115,0.7925,0.2600550423610797,0.2600550423610797,0.06809012150148147
67,Italy,NCA,Direct,3915.854510915435,2025,Strategy 2,high_collection,baseline,0.025,97.89636277288588,0.7925,77.58286749751205,77.58286749751205,20.313495275373825
68,Italy,NMC111,Hydro,2285.9440823085397,2025,Strategy 2,high_collection,baseline,0.0375,85.72290308657024,0.8658,74.21888949235252,74.21888949235252,11.504013594217724
69,Italy,NMC523,Hydro,2544.429185466941,2025,Strategy 2,high_collection,baseline,0.035,89.05502149134294,0.8658,77.10383760720472,77.10383760720472,11.951183884138217
70,Italy,NMC622,Direct,1239.1135511463115,2025,Strategy 2,high_collection,baseline,0.0325,40.27119041225512,0.7925,31.914918401712185,31.914918401712185,8.356272010542938
71,Italy,NMC811,Direct,723.004042811324,2025,Strategy 2,high_collection,baseline,0.0275,19.88261117731141,0.7925,15.756969358019292,15.756969358019292,4.1256418192921185
72,Japan,LFP,Direct,4.00249837112873,2025,Strategy 2,high_collection,baseline,0.025,0.10006245927821825,0.7925,0.07929949897798796,0.07929949897798796,0.020762960300230282
73,Japan,NCA,Direct,25046.200321774144,2025,Strategy 2,high_collection,baseline,0.025,626.1550080443536,0.7925,496.22784387515026,496.22784387515026,129.92716416920337
74,Japan,NMC111,Hydro,4073.2499280416955,2025,Strategy 2,high_collection,baseline,0.0375,152.74687230156357,0.8658,132.24824203869375,132.24824203869375,20.498630262869824
75,Japan,NMC523,Hydro,4216.134846725376,2025,Strategy 2,high_collection,baseline,0.035,147.56471963538817,0.8658,127.76153426031908,127.76153426031908,19.80318537506909
76,Japan,NMC622,Direct,1769.3901286132584,2025,Strategy 2,high_collection,baseline,0.0325,57.5051791799309,0.7925,45.57285450009524,45.57285450009524,11.93232467983566
77,Japan,NMC811,Direct,1171.7934948250768,2025,Strategy 2,high_collection,baseline,0.0275,32.22432110768961,0.7925,25.537774477844017,25.537774477844017,6.686546629845594
78,Korea,LFP,Direct,138.27357186284937,2025,Strategy 2,high_collection,baseline,0.025,3.4568392965712342,0.7925,2.739545142532703,2.739545142532703,0.7172941540385311
79,Korea,NCA,Direct,82152.03004014477,2025,Strategy 2,high_collection,baseline,0.025,2053.8007510036196,0.7925,1627.6370951703684,1627.6370951703684,426.16365583325114
80,Korea,NMC111,Hydro,33462.68255627427,2025,Strategy 2,high_collection,baseline,0.0375,1254.850595860285,0.8658,1086.4496458958347,1086.4496458958347,168.40094996445032
81,Korea,NMC523,Hydro,36490.43777847337,2025,Strategy 2,high_collection,baseline,0.035,1277.1653222465682,0.8658,1105.7697360010786,1105.7697360010786,171.39558624548954
82,Korea,NMC622,Hydro,17038.716809861162,2025,Strategy 2,high_collection,baseline,0.0325,553.7582963204878,0.8658,479.44393295427835,479.44393295427835,74.31436336620948
83,Korea,NMC811,Direct,9707.289795670962,2025,Strategy 2,high_collection,baseline,0.0275,266.95046938095146,0.7925,211.55824698440404,211.55824698440404,55.392222396547425
84,Netherlands,LFP,Direct,9.621731272269557,2025,Strategy 2,high_collection,baseline,0.025,0.24054328180673892,0.7925,0.1906305508318406,0.1906305508318406,0.04991273097489832
85,Netherlands,NCA,Direct,2877.69873312728,2025,Strategy 2,high_collection,baseline,0.025,71.942468328182,0.7925,57.014406150084234,57.014406150084234,14.928062178097768
86,Netherlands,NMC111,Hydro,1739.7101325140352,2025,Strategy 2,high_collection,baseline,0.0375,65.23912996927632,0.8658,56.48403872739944,56.48403872739944,8.755091241876883
87,Netherlands,NMC523,Hydro,2013.0462239220894,2025,Strategy 2,high_collection,baseline,0.035,70.45661783727314,0.8658,61.00133972351109,61.00133972351109,9.455278113762056
88,Netherlands,NMC622,Direct,942.5858222753092,2025,Strategy 2,high_collection,baseline,0.0325,30.63403922394755,0.7925,24.27747608497843,24.27747608497843,6.356563138969118
89,Netherlands,NMC811,Direct,425.0767466146396,2025,Strategy 2,high_collection,baseline,0.0275,11.68961053190259,0.7925,9.264016346532802,9.264016346532802,2.4255941853697873
90,Norway,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
91,Norway,NCA,Direct,3870.871549177074,2025,Strategy 2,high_collection,baseline,0.025,96.77178872942686,0.7925,76.69164256807079,76.69164256807079,20.08014616135607
92,Norway,NMC111,Hydro,1445.3315427478421,2025,Strategy 2,high_collection,baseline,0.0375,54.19993285304408,0.8658,46.926301864165566,46.926301864165566,7.273630988878516
93,Norway,NMC523,Hydro,1395.642649955971,2025,Strategy 2,high_collection,baseline,0.035,48.84749274845899,0.8658,42.2921592216158,42.2921592216158,6.555333526843192
94,Norway,NMC622,Direct,602.0659150648626,2025,Strategy 2,high_collection,baseline,0.0325,19.567142239608035,0.7925,15.506960224889367,15.506960224889367,4.060182014718668
95,Norway,NMC811,Direct,323.2260831485327,2025,Strategy 2,high_collection,baseline,0.0275,8.888717286584649,0.7925,7.044308449618335,7.044308449618335,1.8444088369663145
96,Poland,LFP,Direct,2.1500360777822998,2025,Strategy 2,high_collection,baseline,0.025,0.0537509019445575,0.7925,0.04259758979106182,0.04259758979106182,0.01115331215349568
97,Poland,NCA,Direct,641.7936056565013,2025,Strategy 2,high_collection,baseline,0.025,16.044840141412532,0.7925,12.715535812069431,12.715535812069431,3.329304329343101
98,Poland,NMC111,Direct,375.16532912124705,2025,Strategy 2,high_collection,baseline,0.0375,14.068699842046763,0.7925,11.14944462482206,11.14944462482206,2.9192552172247037
99,Poland,NMC523,Hydro,416.3976409675772,2025,Strategy 2,high_collection,baseline,0.035,14.573917433865205,0.8658,12.618097714240495,12.618097714240495,1.95581971962471
100,Poland,NMC622,Direct,202.54681633943449,2025,Strategy 2,high_collection,baseline,0.0325,6.582771531031621,0.7925,5.216846438342559,5.216846438342559,1.3659250926890616
101,Poland,NMC811,Direct,118.14248580347687,2025,Strategy 2,high_collection,baseline,0.0275,3.248918359595614,0.7925,2.574767799979524,2.574767799979524,0.6741505596160899
102,Romania,LFP,Direct,0.10243922615177224,2025,Strategy 2,high_collection,baseline,0.025,0.002560980653794306,0.7925,0.0020295771681319874,0.0020295771681319874,0.0005314034856623187
103,Romania,NCA,Direct,30.351947933366983,2025,Strategy 2,high_collection,baseline,0.025,0.7587986983341746,0.7925,0.6013479684298333,0.6013479684298333,0.15745072990434128
104,Romania,NMC111,Direct,18.042402528244647,2025,Strategy 2,high_collection,baseline,0.0375,0.6765900948091742,0.7925,0.5361976501362705,0.5361976501362705,0.14039244467290368
105,Romania,NMC523,Direct,19.957797384807222,2025,Strategy 2,high_collection,baseline,0.035,0.6985229084682528,0.7925,0.5535794049610904,0.5535794049610904,0.14494350350716245
106,Romania,NMC622,Direct,9.608117456497112,2025,Strategy 2,high_collection,baseline,0.0325,0.31226381733615616,0.7925,0.24746907523890374,0.24746907523890374,0.06479474209725242
107,Romania,NMC811,Direct,5.330564958671596,2025,Strategy 2,high_collection,baseline,0.0275,0.1465905363634689,0.7925,0.11617300006804909,0.11617300006804909,0.030417536295419795
108,Russian Federation,LFP,Direct,0.10243922615177223,2025,Strategy 2,high_collection,baseline,0.025,0.002560980653794306,0.7925,0.0020295771681319874,0.0020295771681319874,0.0005314034856623187
109,Russian Federation,NCA,Direct,2585.6053496634763,2025,Strategy 2,high_collection,baseline,0.025,64.64013374158691,0.7925,51.227305990207626,51.227305990207626,13.412827751379282
110,Russian Federation,NMC111,Hydro,911.7233113434643,2025,Strategy 2,high_collection,baseline,0.0375,34.18962417537991,0.8658,29.60137661104393,29.60137661104393,4.588247564335983
111,Russian Federation,NMC523,Hydro,952.7939066942276,2025,Strategy 2,high_collection,baseline,0.035,33.34778673429797,0.8658,28.872513754555182,28.872513754555182,4.475272979742787
112,Russian Federation,NMC622,Direct,420.3062104704578,2025,Strategy 2,high_collection,baseline,0.0325,13.65995184028988,0.7925,10.82551183342973,10.82551183342973,2.8344400068601505
113,Russian Federation,NMC811,Direct,245.69543818380623,2025,Strategy 2,high_collection,baseline,0.0275,6.7566245500546716,0.7925,5.354624955918327,5.354624955918327,1.4019995941363446
114,Serbia,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
115,Serbia,NCA,Direct,28.831731006292333,2025,Strategy 2,high_collection,baseline,0.025,0.7207932751573084,0.7925,0.5712286705621669,0.5712286705621669,0.14956460459514154
116,Serbia,NMC111,Direct,11.929629361729322,2025,Strategy 2,high_collection,baseline,0.0375,0.44736110106484955,0.7925,0.3545336725938933,0.3545336725938933,0.09282742847095626
117,Serbia,NMC523,Direct,10.676271524804264,2025,Strategy 2,high_collection,baseline,0.035,0.37366950336814925,0.7925,0.29613308141925826,0.29613308141925826,0.07753642194889099
118,Serbia,NMC622,Direct,4.550039460385941,2025,Strategy 2,high_collection,baseline,0.0325,0.14787628246254308,0.7925,0.11719195385156539,0.11719195385156539,0.030684328610977696
119,Serbia,NMC811,Direct,2.2810481002889524,2025,Strategy 2,high_collection,baseline,0.0275,0.0627288227579462,0.7925,0.04971259203567236,0.04971259203567236,0.013016230722273835
120,Slovakia,LFP,Direct,0.2583877219636815,2025,Strategy 2,high_collection,baseline,0.025,0.006459693049092038,0.7925,0.005119306741405439,0.005119306741405439,0.0013403863076865983
121,Slovakia,NCA,Direct,76.25502419299983,2025,Strategy 2,high_collection,baseline,0.025,1.9063756048249958,0.7925,1.510802666823809,1.510802666823809,0.39557293800118676
122,Slovakia,NMC111,Direct,45.41913480327488,2025,Strategy 2,high_collection,baseline,0.0375,1.703217555122808,0.7925,1.3497999124348252,1.3497999124348252,0.3534176426879827
123,Slovakia,NMC523,Direct,50.131229689650446,2025,Strategy 2,high_collection,baseline,0.035,1.7545930391377658,0.7925,1.3905149835166792,1.3905149835166792,0.3640780556210865
124,Slovakia,NMC622,Direct,24.105625374066566,2025,Strategy 2,high_collection,baseline,0.0325,0.7834328246571635,0.7925,0.620870513540802,0.620870513540802,0.16256231111636144
125,Slovakia,NMC811,Direct,13.370177995799537,2025,Strategy 2,high_collection,baseline,0.0275,0.36767989488448727,0.7925,0.29138631669595616,0.29138631669595616,0.07629357818853111
126,Spain,LFP,Direct,6.8456455463144605,2025,Strategy 2,high_collection,baseline,0.025,0.1711411386578615,0.7925,0.13562935238635523,0.13562935238635523,0.03551178627150628
127,Spain,NCA,Direct,1993.984652479264,2025,Strategy 2,high_collection,baseline,0.025,49.849616311981606,0.7925,39.50582092724542,39.50582092724542,10.343795384736183
128,Spain,NMC111,Hydro,1218.7663657022401,2025,Strategy 2,high_collection,baseline,0.0375,45.70373871383401,0.8658,39.57029697843748,39.57029697843748,6.133441735396524
129,Spain,NMC523,Hydro,1331.8909213567656,2025,Strategy 2,high_collection,baseline,0.035,46.6161822474868,0.8658,40.36029058987407,40.36029058987407,6.255891657612729
130,Spain,NMC622,Direct,630.0736139664327,2025,Strategy 2,high_collection,baseline,0.0325,20.477392453909065,0.7925,16.228333519722934,16.228333519722934,4.249058934186131
131,Spain,NMC811,Direct,335.446035178247,2025,Strategy 2,high_collection,baseline,0.0275,9.224765967401792,0.7925,7.31062702916592,7.31062702916592,1.9141389382358724
132,Sweden,LFP,Direct,11.927386346974409,2025,Strategy 2,high_collection,baseline,0.025,0.2981846586743602,0.7925,0.23631134199943046,0.23631134199943046,0.06187331667492976
133,Sweden,NCA,Direct,3191.349945575947,2025,Strategy 2,high_collection,baseline,0.025,79.78374863939868,0.7925,63.228620796723455,63.228620796723455,16.555127842675226
134,Sweden,NMC111,Hydro,1967.0830259415889,2025,Strategy 2,high_collection,baseline,0.0375,73.76561347280958,0.8658,63.866268144758536,63.866268144758536,9.89934532805104
135,Sweden,NMC523,Hydro,2149.6687202245184,2025,Strategy 2,high_collection,baseline,0.035,75.23840520785815,0.8658,65.14141122896359,65.14141122896359,10.09699397889456
136,Sweden,NMC622,Direct,1009.7828009070672,2025,Strategy 2,high_collection,baseline,0.0325,32.817941029479684,0.7925,26.00821826586265,26.00821826586265,6.809722763617035
137,Sweden,NMC811,Direct,515.9040094523248,2025,Strategy 2,high_collection,baseline,0.0275,14.18736025993893,0.7925,11.243483006001602,11.243483006001602,2.9438772539373286
138,Switzerland,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
139,Switzerland,NCA,Direct,1350.0391420565875,2025,Strategy 2,high_collection,baseline,0.025,33.75097855141469,0.7925,26.74765050199614,26.74765050199614,7.003328049418549
140,Switzerland,NMC111,Direct,407.33966783961574,2025,Strategy 2,high_collection,baseline,0.0375,15.27523754398559,0.7925,12.10562575360858,12.10562575360858,3.16961179037701
141,Switzerland,NMC523,Hydro,450.39521484352264,2025,Strategy 2,high_collection,baseline,0.035,15.763832519523294,0.8658,13.648326195403268,13.648326195403268,2.1155063241200267
142,Switzerland,NMC622,Direct,210.23271676221506,2025,Strategy 2,high_collection,baseline,0.0325,6.832563294771989,0.7925,5.4148064111068015,5.4148064111068015,1.417756883665188
143,Switzerland,NMC811,Direct,139.37481780339516,2025,Strategy 2,high_collection,baseline,0.0275,3.832807489593367,0.7925,3.037499935502743,3.037499935502743,0.7953075540906238
144,Thailand,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
145,Thailand,NCA,Direct,5413.733266874777,2025,Strategy 2,high_collection,baseline,0.025,135.34333167186944,0.7925,107.25959034995653,107.25959034995653,28.08374132191291
146,Thailand,NMC111,Hydro,2283.4443212811507,2025,Strategy 2,high_collection,baseline,0.0375,85.62916204804314,0.8658,74.13772850119575,74.13772850119575,11.49143354684739
147,Thailand,NMC523,Hydro,2092.2272996395814,2025,Strategy 2,high_collection,baseline,0.035,73.22795548738536,0.8658,63.400763860978245,63.400763860978245,9.827191626407114
148,Thailand,NMC622,Direct,856.772697083552,2025,Strategy 2,high_collection,baseline,0.0325,27.84511265521544,0.7925,22.067251779258235,22.067251779258235,5.777860875957206
149,Thailand,NMC811,Direct,376.2960636453255,2025,Strategy 2,high_collection,baseline,0.0275,10.348141750246452,0.7925,8.200902337070312,8.200902337070312,2.1472394131761394
150,Turkey,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
151,Turkey,NCA,Direct,1374.4664586926892,2025,Strategy 2,high_collection,baseline,0.025,34.361661467317234,0.7925,27.231616712848908,27.231616712848908,7.130044754468326
152,Turkey,NMC111,Direct,490.0961469189533,2025,Strategy 2,high_collection,baseline,0.0375,18.378605509460748,0.7925,14.565044866247643,14.565044866247643,3.813560643213105
153,Turkey,NMC523,Hydro,514.6591306336646,2025,Strategy 2,high_collection,baseline,0.035,18.013069572178264,0.8658,15.59571563559194,15.59571563559194,2.4173539365863235
154,Turkey,NMC622,Direct,225.5082914123038,2025,Strategy 2,high_collection,baseline,0.0325,7.3290194708998735,0.7925,5.808247930688149,5.808247930688149,1.5207715402117241
155,Turkey,NMC811,Direct,125.81053098042172,2025,Strategy 2,high_collection,baseline,0.0275,3.4597896019615972,0.7925,2.741883259554566,2.741883259554566,0.7179063424070313
156,USA,LFP,Direct,7.696680749923965,2025,Strategy 2,high_collection,baseline,0.025,0.19241701874809913,0.7925,0.15249048735786855,0.15249048735786855,0.039926531390230585
157,USA,NCA,Direct,40863.630155793544,2025,Strategy 2,high_collection,baseline,0.025,1021.5907538948386,0.7925,809.6106724616595,809.6106724616595,211.98008143317907
158,USA,NMC111,Hydro,4725.196727756773,2025,Strategy 2,high_collection,baseline,0.0375,177.19487729087896,0.8658,153.415324758443,153.415324758443,23.779552532435957
159,USA,NMC523,Hydro,5163.219083373682,2025,Strategy 2,high_collection,baseline,0.035,180.7126679180789,0.8658,156.4610278834727,156.4610278834727,24.251640034606197
160,USA,NMC622,Direct,2214.9378875228886,2025,Strategy 2,high_collection,baseline,0.0325,71.98548134449388,0.7925,57.0484939655114,57.0484939655114,14.93698737898248
161,USA,NMC811,Direct,1697.1686306584024,2025,Strategy 2,high_collection,baseline,0.0275,46.672137343106066,0.7925,36.98766884441156,36.98766884441156,9.684468498694507
162,United Kingdom,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0
