,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap
14,Japan,NMC111,Hydro,4073.2499280416955,2025,Strategy 2,high_collection,baseline,0.0375,152.74687230156357,0.8658,132.24824203869375,132.24824203869375,20.498630262869824
15,Japan,NMC523,Hydro,4216.134846725376,2025,Strategy 2,high_collection,baseline,0.035,147.56471963538817,0.8658,127.76153426031908,127.76153426031908,19.80318537506909
16,Japan,NMC622,Hydro,1769.3901286132584,2025,Strategy 2,high_collection,baseline,0.0325,57.5051791799309,0.8658,49.787984133984175,49.787984133984175,7.717195045946724
17,Japan,NMC811,Hydro,1171.7934948250768,2025,Strategy 2,high_collection,baseline,0.0275,32.22432110768961,0.8658,27.899817215037665,27.899817215037665,4.324503892651947
18,Korea,LFP,Hydro,138.27357186284937,2025,Strategy 2,high_collection,baseline,0.025,3.4568392965712342,0.8658,2.9929314629713746,2.9929314629713746,0.46390783359985965
19,Korea,NCA,Hydro,82152.03004014477,2025,Strategy 2,high_collection,baseline,0.025,2053.8007510036196,0.8658,1778.180690218934,1778.180690218934,275.6200607846856
20,Korea,NMC111,Hydro,33462.68255627427,2025,Strategy 2,high_collection,baseline,0.0375,1254.850595860285,0.8658,1086.4496458958347,1086.4496458958347,168.40094996445032
21,Korea,NMC523,Hydro,36490.43777847337,2025,Strategy 2,high_collection,baseline,0.035,1277.1653222465682,0.8658,1105.7697360010786,1105.7697360010786,171.39558624548954
22,Korea,NMC622,Hydro,17038.716809861162,2025,Strategy 2,high_collection,baseline,0.0325,553.7582963204878,0.8658,479.44393295427835,479.44393295427835,74.31436336620948
23,Korea,NMC811,Hydro,9707.289795670962,2025,Strategy 2,high_collection,baseline,0.0275,266.95046938095146,0.8658,231.12571639002778,231.12571639002778,35.824752990923685
24,Thailand,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
25,Thailand,NCA,Hydro,5413.733266874777,2025,Strategy 2,high_collection,baseline,0.025,135.34333167186944,0.8658,117.18025656150456,117.18025656150456,18.163075110364872
26,Thailand,NMC111,Hydro,2283.4443212811507,2025,Strategy 2,high_collection,baseline,0.0375,85.62916204804314,0.8658,74.13772850119575,74.13772850119575,11.49143354684739
27,Thailand,NMC523,Hydro,2092.2272996395814,2025,Strategy 2,high_collection,baseline,0.035,73.22795548738536,0.8658,63.400763860978245,63.400763860978245,9.827191626407114
28,Thailand,NMC622,Hydro,856.772697083552,2025,Strategy 2,high_collection,baseline,0.0325,27.84511265521544,0.8658,24.10829853688553,24.10829853688553,3.73681411832991
29,Thailand,NMC811,Hydro,376.2960636453255,2025,Strategy 2,high_collection,baseline,0.0275,10.348141750246452,0.8658,8.959421127363377,8.959421127363377,1.3887206228830742
30,Viet Nam,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
31,Viet Nam,NCA,Hydro,2947.087900639892,2025,Strategy 2,high_collection,baseline,0.025,73.67719751599729,0.8658,63.789717609350454,63.789717609350454,9.887479906646838
32,Viet Nam,NMC111,Hydro,1260.858855194247,2025,Strategy 2,high_collection,baseline,0.0375,47.28220706978426,0.8658,40.93693488101922,40.93693488101922,6.345272188765044
33,Viet Nam,NMC523,Hydro,1143.2080138728,2025,Strategy 2,high_collection,baseline,0.035,40.012280485548004,0.8658,34.64263244438746,34.64263244438746,5.369648041160545
34,Viet Nam,NMC622,Hydro,464.3693068009133,2025,Strategy 2,high_collection,baseline,0.0325,15.092002471029684,0.8658,13.0666557394175,13.0666557394175,2.025346731612183
35,Viet Nam,NMC811,Hydro,184.47592349214747,2025,Strategy 2,high_collection,baseline,0.0275,5.073087896034056,0.8658,4.392279500386286,4.392279500386286,0.6808083956477704
36,France,LFP,Hydro,24.280242327190727,2025,Strategy 2,high_collection,baseline,0.025,0.6070060581797683,0.8658,0.5255458451720434,0.5255458451720434,0.08146021300772488
37,France,NCA,Hydro,7391.273938408252,2025,Strategy 2,high_collection,baseline,0.025,184.78184846020633,0.8658,159.98412439684665,159.98412439684665,24.79772406335968
38,France,NMC111,Hydro,4540.212578773574,2025,Strategy 2,high_collection,baseline,0.0375,170.257971704009,0.8658,147.409351901331,147.409351901331,22.848619802678
39,France,NMC523,Hydro,4974.6151831955485,2025,Strategy 2,high_collection,baseline,0.035,174.11153141184423,0.8658,150.74576389637474,150.74576389637474,23.365767515469486
40,France,NMC622,Hydro,2329.0605928621926,2025,Strategy 2,high_collection,baseline,0.0325,75.69446926802127,0.8658,65.53627149225281,65.53627149225281,10.158197775768457
41,France,NMC811,Hydro,1221.7698850623178,2025,Strategy 2,high_collection,baseline,0.0275,33.59867183921374,0.8658,29.08973007839126,29.08973007839126,4.508941760822484
42,Germany,LFP,Hydro,58.263486938522234,2025,Strategy 2,high_collection,baseline,0.025,1.456587173463056,0.8658,1.2611131747843138,1.2611131747843138,0.19547399867874216
43,Germany,NCA,Hydro,16359.572448817638,2025,Strategy 2,high_collection,baseline,0.025,408.989311220441,0.8658,354.1029456546578,354.1029456546578,54.886365565783194
44,Germany,NMC111,Hydro,9786.185860283125,2025,Strategy 2,high_collection,baseline,0.0375,366.9819697606172,0.8658,317.73298941874236,317.73298941874236,49.24898034187481
45,Germany,NMC523,Hydro,10792.098146628381,2025,Strategy 2,high_collection,baseline,0.035,377.72343513199337,0.8658,327.03295013727984,327.03295013727984,50.69048499471353
46,Germany,NMC622,Hydro,5162.799263945802,2025,Strategy 2,high_collection,baseline,0.0325,167.79097607823857,0.8658,145.27342708853897,145.27342708853897,22.517548989699605
47,Germany,NMC811,Hydro,2863.5575959948096,2025,Strategy 2,high_collection,baseline,0.0275,78.74783388985726,0.8658,68.17987458183842,68.17987458183842,10.567959308018843
48,Hungary,LFP,Hydro,0.06954030665220126,2025,Strategy 2,high_collection,baseline,0.025,0.0017385076663050316,0.8658,0.0015051999374868963,0.0015051999374868963,0.00023330772881813527
49,Hungary,NCA,Hydro,20.51940479043502,2025,Strategy 2,high_collection,baseline,0.025,0.5129851197608755,0.8658,0.444142516688966,0.444142516688966,0.06884260307190948
50,Hungary,NMC111,Hydro,12.215814164601454,2025,Strategy 2,high_collection,baseline,0.0375,0.4580930311725545,0.8658,0.3966169463891977,0.3966169463891977,0.06147608478335681
51,Hungary,NMC523,Hydro,13.484982657039433,2025,Strategy 2,high_collection,baseline,0.035,0.4719743929963802,0.8658,0.408635429456266,0.408635429456266,0.0633389635401142
52,Hungary,NMC622,Hydro,6.486422270696085,2025,Strategy 2,high_collection,baseline,0.0325,0.21080872379762278,0.8658,0.18251819306398182,0.18251819306398182,0.02829053073364096
53,Hungary,NMC811,Hydro,3.6028804118857187,2025,Strategy 2,high_collection,baseline,0.0275,0.09907921132685726,0.8658,0.08578278116679303,0.08578278116679303,0.013296430160064238
54,Italy,LFP,Hydro,13.125806554502445,2025,Strategy 2,high_collection,baseline,0.025,0.32814516386256115,0.8658,0.28410808287220546,0.28410808287220546,0.04403708099035569
55,Italy,NCA,Hydro,3915.854510915435,2025,Strategy 2,high_collection,baseline,0.025,97.89636277288588,0.8658,84.7586708887646,84.7586708887646,13.137691884121281
56,Italy,NMC111,Hydro,2285.9440823085397,2025,Strategy 2,high_collection,baseline,0.0375,85.72290308657024,0.8658,74.21888949235252,74.21888949235252,11.504013594217724
57,Italy,NMC523,Hydro,2544.429185466941,2025,Strategy 2,high_collection,baseline,0.035,89.05502149134294,0.8658,77.10383760720472,77.10383760720472,11.951183884138217
58,Italy,NMC622,Hydro,1239.1135511463115,2025,Strategy 2,high_collection,baseline,0.0325,40.27119041225512,0.8658,34.86679665893049,34.86679665893049,5.404393753324634
59,Italy,NMC811,Hydro,723.004042811324,2025,Strategy 2,high_collection,baseline,0.0275,19.88261117731141,0.8658,17.21436475731622,17.21436475731622,2.6682464199951923
60,Poland,LFP,Hydro,2.1500360777822998,2025,Strategy 2,high_collection,baseline,0.025,0.0537509019445575,0.8658,0.046537530903597885,0.046537530903597885,0.007213371040959614
61,Poland,NCA,Hydro,641.7936056565013,2025,Strategy 2,high_collection,baseline,0.025,16.044840141412532,0.8658,13.89162259443497,13.89162259443497,2.1532175469775616
62,Poland,NMC111,Hydro,375.16532912124705,2025,Strategy 2,high_collection,baseline,0.0375,14.068699842046763,0.8658,12.180680323244088,12.180680323244088,1.8880195188026754
63,Poland,NMC523,Hydro,416.3976409675772,2025,Strategy 2,high_collection,baseline,0.035,14.573917433865205,0.8658,12.618097714240495,12.618097714240495,1.95581971962471
64,Poland,NMC622,Hydro,202.54681633943449,2025,Strategy 2,high_collection,baseline,0.0325,6.582771531031621,0.8658,5.699363591567177,5.699363591567177,0.8834079394644432
65,Poland,NMC811,Hydro,118.14248580347687,2025,Strategy 2,high_collection,baseline,0.0275,3.248918359595614,0.8658,2.8129135157378826,2.8129135157378826,0.4360048438577313
66,Slovakia,LFP,Hydro,0.2583877219636815,2025,Strategy 2,high_collection,baseline,0.025,0.006459693049092038,0.8658,0.005592802241903886,0.005592802241903886,0.0008668908071881518
67,Slovakia,NCA,Hydro,76.25502419299983,2025,Strategy 2,high_collection,baseline,0.025,1.9063756048249958,0.8658,1.6505399986574814,1.6505399986574814,0.25583560616751444
68,Slovakia,NMC111,Hydro,45.41913480327488,2025,Strategy 2,high_collection,baseline,0.0375,1.703217555122808,0.8658,1.474645759225327,1.474645759225327,0.2285717958974809
69,Slovakia,NMC523,Hydro,50.131229689650446,2025,Strategy 2,high_collection,baseline,0.035,1.7545930391377658,0.8658,1.5191266532854777,1.5191266532854777,0.23546638585228807
70,Slovakia,NMC622,Hydro,24.105625374066566,2025,Strategy 2,high_collection,baseline,0.0325,0.7834328246571635,0.8658,0.6782961395881721,0.6782961395881721,0.10513668506899132
71,Slovakia,NMC811,Hydro,13.370177995799537,2025,Strategy 2,high_collection,baseline,0.0275,0.36767989488448727,0.8658,0.3183372529909891,0.3183372529909891,0.049342641893498185
72,Spain,LFP,Hydro,6.8456455463144605,2025,Strategy 2,high_collection,baseline,0.025,0.1711411386578615,0.8658,0.1481739978499765,0.1481739978499765,0.022967140807885006
73,Spain,NCA,Hydro,1993.984652479264,2025,Strategy 2,high_collection,baseline,0.025,49.849616311981606,0.8658,43.15979780291367,43.15979780291367,6.689818509067933
74,Spain,NMC111,Hydro,1218.7663657022401,2025,Strategy 2,high_collection,baseline,0.0375,45.70373871383401,0.8658,39.57029697843748,39.57029697843748,6.133441735396524
75,Spain,NMC523,Hydro,1331.8909213567656,2025,Strategy 2,high_collection,baseline,0.035,46.6161822474868,0.8658,40.36029058987407,40.36029058987407,6.255891657612729
76,Spain,NMC622,Hydro,630.0736139664327,2025,Strategy 2,high_collection,baseline,0.0325,20.477392453909065,0.8658,17.72932638659447,17.72932638659447,2.7480660673145962
77,Spain,NMC811,Hydro,335.446035178247,2025,Strategy 2,high_collection,baseline,0.0275,9.224765967401792,0.8658,7.986802374576472,7.986802374576472,1.23796359282532
78,Sweden,LFP,Hydro,11.927386346974409,2025,Strategy 2,high_collection,baseline,0.025,0.2981846586743602,0.8658,0.2581682774802611,0.2581682774802611,0.040016381194099115
79,Sweden,NCA,Hydro,3191.349945575947,2025,Strategy 2,high_collection,baseline,0.025,79.78374863939868,0.8658,69.07676957199138,69.07676957199138,10.706979067407303
80,Sweden,NMC111,Hydro,1967.0830259415889,2025,Strategy 2,high_collection,baseline,0.0375,73.76561347280958,0.8658,63.866268144758536,63.866268144758536,9.89934532805104
81,Sweden,NMC523,Hydro,2149.6687202245184,2025,Strategy 2,high_collection,baseline,0.035,75.23840520785815,0.8658,65.14141122896359,65.14141122896359,10.09699397889456
82,Sweden,NMC622,Hydro,1009.7828009070672,2025,Strategy 2,high_collection,baseline,0.0325,32.817941029479684,0.8658,28.41377334332351,28.41377334332351,4.404167686156175
83,Sweden,NMC811,Hydro,515.9040094523248,2025,Strategy 2,high_collection,baseline,0.0275,14.18736025993893,0.8658,12.283416513055126,12.283416513055126,1.9039437468838045
84,United Kingdom,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
85,United Kingdom,NCA,Hydro,7910.010764188546,2025,Strategy 2,high_collection,baseline,0.025,197.75026910471365,0.8658,171.2121829908611,171.2121829908611,26.538086113852557
86,United Kingdom,NMC111,Hydro,2424.948837700336,2025,Strategy 2,high_collection,baseline,0.0375,90.93558141376259,0.8658,78.73202638803565,78.73202638803565,12.203555025726942
87,United Kingdom,NMC523,Hydro,2645.088980677016,2025,Strategy 2,high_collection,baseline,0.035,92.57811432369557,0.8658,80.15413138145563,80.15413138145563,12.423982942239945
88,United Kingdom,NMC622,Hydro,1228.563428321831,2025,Strategy 2,high_collection,baseline,0.0325,39.92831142045951,0.8658,34.56993202783384,34.56993202783384,5.358379392625665
89,United Kingdom,NMC811,Hydro,827.566536262567,2025,Strategy 2,high_collection,baseline,0.0275,22.75807974722059,0.8658,19.70394544514359,19.70394544514359,3.054134302077003
90,Norway,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
91,Norway,NCA,Hydro,3870.871549177074,2025,Strategy 2,high_collection,baseline,0.025,96.77178872942686,0.8658,83.78501468193778,83.78501468193778,12.986774047489078
92,Norway,NMC111,Hydro,1445.3315427478421,2025,Strategy 2,high_collection,baseline,0.0375,54.19993285304408,0.8658,46.926301864165566,46.926301864165566,7.273630988878516
93,Norway,NMC523,Hydro,1395.642649955971,2025,Strategy 2,high_collection,baseline,0.035,48.84749274845899,0.8658,42.2921592216158,42.2921592216158,6.555333526843192
94,Norway,NMC622,Hydro,602.0659150648626,2025,Strategy 2,high_collection,baseline,0.0325,19.567142239608035,0.8658,16.941231751052637,16.941231751052637,2.625910488555398
95,Norway,NMC811,Hydro,323.2260831485327,2025,Strategy 2,high_collection,baseline,0.0275,8.888717286584649,0.8658,7.695851426724989,7.695851426724989,1.1928658598596602
96,Russian Federation,LFP,Hydro,0.10243922615177223,2025,Strategy 2,high_collection,baseline,0.025,0.002560980653794306,0.8658,0.0022172970500551102,0.0022172970500551102,0.0003436836037391958
97,Russian Federation,NCA,Hydro,2585.6053496634763,2025,Strategy 2,high_collection,baseline,0.025,64.64013374158691,0.8658,55.96542779346595,55.96542779346595,8.674705948120959
98,Russian Federation,NMC111,Hydro,911.7233113434643,2025,Strategy 2,high_collection,baseline,0.0375,34.18962417537991,0.8658,29.60137661104393,29.60137661104393,4.588247564335983
99,Russian Federation,NMC523,Hydro,952.7939066942276,2025,Strategy 2,high_collection,baseline,0.035,33.34778673429797,0.8658,28.872513754555182,28.872513754555182,4.475272979742787
100,Russian Federation,NMC622,Hydro,420.3062104704578,2025,Strategy 2,high_collection,baseline,0.0325,13.65995184028988,0.8658,11.826786303322978,11.826786303322978,1.8331655369669022
101,Russian Federation,NMC811,Hydro,245.69543818380623,2025,Strategy 2,high_collection,baseline,0.0275,6.7566245500546716,0.8658,5.849885535437335,5.849885535437335,0.9067390146173366
102,Serbia,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
103,Serbia,NCA,Hydro,28.831731006292333,2025,Strategy 2,high_collection,baseline,0.025,0.7207932751573084,0.8658,0.6240628176311976,0.6240628176311976,0.09673045752611076
104,Serbia,NMC111,Hydro,11.929629361729322,2025,Strategy 2,high_collection,baseline,0.0375,0.44736110106484955,0.8658,0.38732524130194673,0.38732524130194673,0.06003585976290282
105,Serbia,NMC523,Hydro,10.676271524804264,2025,Strategy 2,high_collection,baseline,0.035,0.37366950336814925,0.8658,0.3235230560161436,0.3235230560161436,0.05014644735200563
106,Serbia,NMC622,Hydro,4.550039460385941,2025,Strategy 2,high_collection,baseline,0.0325,0.14787628246254308,0.8658,0.1280312853560698,0.1280312853560698,0.019844997106473278
107,Serbia,NMC811,Hydro,2.2810481002889524,2025,Strategy 2,high_collection,baseline,0.0275,0.0627288227579462,0.8658,0.05431061474382982,0.05431061474382982,0.008418208014116378
108,Turkey,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
109,Turkey,NCA,Hydro,1374.4664586926892,2025,Strategy 2,high_collection,baseline,0.025,34.361661467317234,0.8658,29.75032649840326,29.75032649840326,4.611334968913972
110,Turkey,NMC111,Hydro,490.0961469189533,2025,Strategy 2,high_collection,baseline,0.0375,18.378605509460748,0.8658,15.912196650091115,15.912196650091115,2.4664088593696327
111,Turkey,NMC523,Hydro,514.6591306336646,2025,Strategy 2,high_collection,baseline,0.035,18.013069572178264,0.8658,15.59571563559194,15.59571563559194,2.4173539365863235
112,Turkey,NMC622,Hydro,225.5082914123038,2025,Strategy 2,high_collection,baseline,0.0325,7.3290194708998735,0.8658,6.345465057905111,6.345465057905111,0.9835544129947627
113,Turkey,NMC811,Hydro,125.81053098042172,2025,Strategy 2,high_collection,baseline,0.0275,3.4597896019615972,0.8658,2.995485837378351,2.995485837378351,0.4643037645832462
114,USA,LFP,Hydro,7.696680749923965,2025,Strategy 2,high_collection,baseline,0.025,0.19241701874809913,0.8658,0.16659465483210423,0.16659465483210423,0.025822363915994906
115,USA,NCA,Hydro,40863.630155793544,2025,Strategy 2,high_collection,baseline,0.025,1021.5907538948386,0.8658,884.4932747221512,884.4932747221512,137.09747917268737
116,USA,NMC111,Hydro,4725.196727756773,2025,Strategy 2,high_collection,baseline,0.0375,177.19487729087896,0.8658,153.415324758443,153.415324758443,23.779552532435957
117,USA,NMC523,Hydro,5163.219083373682,2025,Strategy 2,high_collection,baseline,0.035,180.7126679180789,0.8658,156.4610278834727,156.4610278834727,24.251640034606197
118,USA,NMC622,Hydro,2214.9378875228886,2025,Strategy 2,high_collection,baseline,0.0325,71.98548134449388,0.8658,62.325029748062796,62.325029748062796,9.66045159643108
119,USA,NMC811,Hydro,1697.1686306584024,2025,Strategy 2,high_collection,baseline,0.0275,46.672137343106066,0.8658,40.40873651166123,40.40873651166123,6.263400831444834
120,Canada,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
121,Canada,NCA,Hydro,2908.6173285576915,2025,Strategy 2,high_collection,baseline,0.025,72.71543321394229,0.8658,62.95702207663123,62.95702207663123,9.758411137311057
122,Canada,NMC111,Hydro,932.7932071006741,2025,Strategy 2,high_collection,baseline,0.0375,34.97974526627527,0.8658,30.285463451541133,30.285463451541133,4.69428181473414
123,Canada,NMC523,Hydro,987.7576108052366,2025,Strategy 2,high_collection,baseline,0.035,34.57151637818328,0.8658,29.932018880231087,29.932018880231087,4.6394974979521955
124,Canada,NMC622,Hydro,450.3032893072607,2025,Strategy 2,high_collection,baseline,0.0325,14.634856902485973,0.8658,12.670859106172356,12.670859106172356,1.9639977963136168
125,Canada,NMC811,Hydro,270.23739299347557,2025,Strategy 2,high_collection,baseline,0.0275,7.431528307320578,0.8658,6.434217208478157,6.434217208478157,0.9973110988424212
126,Brazil,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
127,Brazil,NCA,Hydro,901.3879149063927,2025,Strategy 2,high_collection,baseline,0.025,22.53469787265982,0.8658,19.510541418148872,19.510541418148872,3.0241564545109476
128,Brazil,NMC111,Hydro,230.73122891802817,2025,Strategy 2,high_collection,baseline,0.0375,8.652421084426056,0.8658,7.491266174896079,7.491266174896079,1.1611549095299765
129,Brazil,NMC523,Hydro,284.64502202155415,2025,Strategy 2,high_collection,baseline,0.035,9.962575770754396,0.8658,8.625598102319156,8.625598102319156,1.3369776684352406
130,Brazil,NMC622,Hydro,140.54664327099246,2025,Strategy 2,high_collection,baseline,0.0325,4.5677659063072555,0.8658,3.954771721680822,3.954771721680822,0.6129941846264337
131,Brazil,NMC811,Hydro,109.53315062198901,2025,Strategy 2,high_collection,baseline,0.0275,3.0121616421046977,0.8658,2.6079295497342474,2.6079295497342474,0.4042320923704503
132,Australia,LFP,Hydro,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.8658,0.0,0.0,0.0
133,Australia,NCA,Hydro,523.1304419741431,2025,Strategy 2,high_collection,baseline,0.025,13.078261049353578,0.8658,11.323158416530328,11.323158416530328,1.7551026328232506
134,Australia,NMC111,Hydro,153.36146383064255,2025,Strategy 2,high_collection,baseline,0.0375,5.751054893649095,0.8658,4.979263326921386,4.979263326921386,0.7717915667277087
135,Australia,NMC523,Hydro,173.1612102685868,2025,Strategy 2,high_collection,baseline,0.035,6.060642359400539,0.8658,5.247304154768987,5.247304154768987,0.8133382046315525
136,Australia,NMC622,Hydro,81.6033333237096,2025,Strategy 2,high_collection,baseline,0.0325,2.6521083330205624,0.8658,2.296195394729203,2.296195394729203,0.3559129382913593
137,Australia,NMC811,Hydro,52.22292177202698,2025,Strategy 2,high_collection,baseline,0.0275,1.436130348730742,0.8658,1.2434016559310763,1.2434016559310763,0.19272869279966565
138,Czechia,LFP,Hydro,0.22549688403531987,2025,Strategy 2,high_collection,baseline,0.025,0.005637422100882997,0.8658,0.004880880054944498,0.004880880054944498,0.0007565420459384985
139,Czechia,NCA,Hydro,66.77673583089897,2025,Strategy 2,high_collection,baseline,0.025,1.6694183957724744,0.8658,1.4453824470598085,1.4453824470598085,0.22403594871266597
140,Czechia,NMC111,Hydro,39.77104100989822,2025,Strategy 2,high_collection,baseline,0.0375,1.491414037871183,0.8658,1.2912662739888703,1.2912662739888703,0.2001477638823128
141,Czechia,NMC523,Hydro,43.96314542933573,2025,Strategy 2,high_collection,baseline,0.035,1.5387100900267507,0.8658,1.332215195945161,1.332215195945161,0.20649489408158983
142,Czechia,NMC622,Hydro,21.139567625419996,2025,Strategy 2,high_collection,baseline,0.0325,0.6870359478261499,0.8658,0.5948357236278805,0.5948357236278805,0.09220022419826934
143,Czechia,NMC811,Hydro,11.667665951300677,2025,Strategy 2,high_collection,baseline,0.0275,0.32086081366076863,0.8658,0.27780129246749347,0.27780129246749347,0.04305952119327516
144,Netherlands,LFP,Hydro,9.621731272269557,2025,Strategy 2,high_collection,baseline,0.025,0.24054328180673892,0.8658,0.20826237338827455,0.20826237338827455,0.03228090841846437
145,Netherlands,NCA,Hydro,2877.69873312728,2025,Strategy 2,high_collection,baseline,0.025,71.942468328182,0.8658,62.28778907853998,62.28778907853998,9.654679249642022
146,Netherlands,NMC111,Hydro,1739.7101325140352,2025,Strategy 2,high_collection,baseline,0.0375,65.23912996927632,0.8658,56.48403872739944,56.48403872739944,8.755091241876883
147,Netherlands,NMC523,Hydro,2013.0462239220894,2025,Strategy 2,high_collection,baseline,0.035,70.45661783727314,0.8658,61.00133972351109,61.00133972351109,9.455278113762056
148,Netherlands,NMC622,Hydro,942.5858222753092,2025,Strategy 2,high_collection,baseline,0.0325,30.63403922394755,0.8658,26.52295116009379,26.52295116009379,4.11108806385376
149,Netherlands,NMC811,Hydro,425.0767466146396,2025,Strategy 2,high_collection,baseline,0.0275,11.68961053190259,0.8658,10.120864798521263,10.120864798521263,1.568745733381327
150,Belgium,LFP,Hydro,5.7670470000191205,2025,Strategy 2,high_collection,baseline,0.025,0.14417617500047802,0.8658,0.12482773231541387,0.12482773231541387,0.01934844268506415
151,Belgium,NCA,Hydro,1743.1131775775475,2025,Strategy 2,high_collection,baseline,0.025,43.57782943943869,0.8658,37.729684728666015,37.729684728666015,5.848144710772672
152,Belgium,NMC111,Hydro,1098.1671209917074,2025,Strategy 2,high_collection,baseline,0.0375,41.18126703718902,0.8658,35.65474100079826,35.65474100079826,5.526526036390763
153,Belgium,NMC523,Hydro,1169.822650922103,2025,Strategy 2,high_collection,baseline,0.035,40.94379278227361,0.8658,35.44913579089249,35.44913579089249,5.49465699138112
154,Belgium,NMC622,Hydro,540.6091579941962,2025,Strategy 2,high_collection,baseline,0.0325,17.569797634811376,0.8658,15.21193079221969,15.21193079221969,2.3578668425916867
155,Belgium,NMC811,Hydro,276.67080011371104,2025,Strategy 2,high_collection,baseline,0.0275,7.608447003127053,0.8658,6.587393415307403,6.587393415307403,1.02105358781965
156,Finland,LFP,Hydro,2.0445825078276654,2025,Strategy 2,high_collection,baseline,0.025,0.05111456269569164,0.8658,0.04425498838192982,0.04425498838192982,0.006859574313761815
157,Finland,NCA,Hydro,582.5884633268648,2025,Strategy 2,high_collection,baseline,0.025,14.564711583171622,0.8658,12.610127288709991,12.610127288709991,1.9545842944616307
158,Finland,NMC111,Hydro,366.76577904143704,2025,Strategy 2,high_collection,baseline,0.0375,13.753716714053889,0.8658,11.907967931027857,11.907967931027857,1.845748783026032
159,Finland,NMC523,Hydro,395.73023374237266,2025,Strategy 2,high_collection,baseline,0.035,13.850558180983045,0.8658,11.99181327309512,11.99181327309512,1.8587449078879246
160,Finland,NMC622,Hydro,184.24411321373668,2025,Strategy 2,high_collection,baseline,0.0325,5.987933679446442,0.8658,5.184352979664729,5.184352979664729,0.8035806997817128
161,Finland,NMC811,Hydro,91.92422904087773,2025,Strategy 2,high_collection,baseline,0.0275,2.5279162986241377,0.8658,2.1886699313487785,2.1886699313487785,0.3392463672753592
