,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
46,Germany,NMC622,Direct,5162.799263945802,2025,Strategy 2,high_collection,baseline,0.0325,167.79097607823857,0.7925,132.97434854200407,132.97434854200407,34.816627536234506,2.478807863,12797.587410559467
47,Germany,NMC811,Direct,2863.5575959948096,2025,Strategy 2,high_collection,baseline,0.0275,78.74783388985726,0.7925,62.40765835771188,62.40765835771188,16.34017553214538,2.397518212,6865.431487508495
48,Hungary,LFP,Direct,0.06954030665220126,2025,Strategy 2,high_collection,baseline,0.025,0.0017385076663050316,0.7925,0.0013777673255467376,0.0013777673255467376,0.000360740340758294,2.252335332,0.15662808967086753
49,Hungary,NCA,Direct,20.51940479043502,2025,Strategy 2,high_collection,baseline,0.025,0.5129851197608755,0.7925,0.4065407074104938,0.4065407074104938,0.10644441235038166,2.452491446,50.3236647255533
50,Hungary,NMC111,Direct,12.215814164601454,2025,Strategy 2,high_collection,baseline,0.0375,0.4580930311725545,0.7925,0.36303872720424946,0.36303872720424946,0.09505430396830505,2.557347078,31.24007665923454
51,Hungary,NMC523,Direct,13.484982657039433,2025,Strategy 2,high_collection,baseline,0.035,0.4719743929963802,0.7925,0.3740397064496313,0.3740397064496313,0.09793468654674892,2.496014242,33.65870876509343
52,Hungary,NMC622,Direct,6.486422270696085,2025,Strategy 2,high_collection,baseline,0.0325,0.21080872379762278,0.7925,0.16706591360961603,0.16706591360961603,0.04374281018800674,2.478807863,16.07859452733977
53,Hungary,NMC811,Direct,3.6028804118857187,2025,Strategy 2,high_collection,baseline,0.0275,0.09907921132685726,0.7925,0.07852027497653438,0.07852027497653438,0.02055893635032288,2.397518212,8.637971403154072
54,Italy,LFP,Direct,13.125806554502445,2025,Strategy 2,high_collection,baseline,0.025,0.32814516386256115,0.7925,0.2600550423610797,0.2600550423610797,0.06809012150148147,2.252335332,29.56371786370304
55,Italy,NCA,Direct,3915.854510915435,2025,Strategy 2,high_collection,baseline,0.025,97.89636277288588,0.7925,77.58286749751205,77.58286749751205,20.313495275373825,2.452491446,9603.599691800619
56,Italy,NMC111,Direct,2285.9440823085397,2025,Strategy 2,high_collection,baseline,0.0375,85.72290308657024,0.7925,67.93540069610691,67.93540069610691,17.78750239046333,2.557347078,5845.952419363135
57,Italy,NMC523,Direct,2544.429185466941,2025,Strategy 2,high_collection,baseline,0.035,89.05502149134294,0.7925,70.57610453188929,70.57610453188929,18.478916959453656,2.496014242,6350.931484685944
58,Italy,NMC622,Direct,1239.1135511463115,2025,Strategy 2,high_collection,baseline,0.0325,40.27119041225512,0.7925,31.914918401712185,31.914918401712185,8.356272010542938,2.478807863,3071.52441373133
59,Italy,NMC811,Direct,723.004042811324,2025,Strategy 2,high_collection,baseline,0.0275,19.88261117731141,0.7925,15.756969358019292,15.756969358019292,4.1256418192921185,2.397518212,1733.415359989777
60,Poland,LFP,Direct,2.1500360777822998,2025,Strategy 2,high_collection,baseline,0.025,0.0537509019445575,0.7925,0.04259758979106182,0.04259758979106182,0.01115331215349568,2.252335332,4.842602223063774
61,Poland,NCA,Direct,641.7936056565013,2025,Strategy 2,high_collection,baseline,0.025,16.044840141412532,0.7925,12.715535812069431,12.715535812069431,3.329304329343101,2.452491446,1573.9933279700665
62,Poland,NMC111,Direct,375.16532912124705,2025,Strategy 2,high_collection,baseline,0.0375,14.068699842046763,0.7925,11.14944462482206,11.14944462482206,2.9192552172247037,2.557347078,959.4279581951293
63,Poland,NMC523,Direct,416.3976409675772,2025,Strategy 2,high_collection,baseline,0.035,14.573917433865205,0.7925,11.549829566338175,11.549829566338175,3.0240878675270295,2.496014242,1039.3344421902755
64,Poland,NMC622,Direct,202.54681633943449,2025,Strategy 2,high_collection,baseline,0.0325,6.582771531031621,0.7925,5.216846438342559,5.216846438342559,1.3659250926890616,2.478807863,502.0746409678071
65,Poland,NMC811,Direct,118.14248580347687,2025,Strategy 2,high_collection,baseline,0.0275,3.248918359595614,0.7925,2.574767799979524,2.574767799979524,0.6741505596160899,2.397518212,283.24876132478727
66,Slovakia,LFP,Direct,0.2583877219636815,2025,Strategy 2,high_collection,baseline,0.025,0.006459693049092038,0.7925,0.005119306741405439,0.005119306741405439,0.0013403863076865983,2.252335332,0.5819757955337922
67,Slovakia,NCA,Direct,76.25502419299983,2025,Strategy 2,high_collection,baseline,0.025,1.9063756048249958,0.7925,1.510802666823809,1.510802666823809,0.39557293800118676,2.452491446,187.0147945478551
68,Slovakia,NMC111,Direct,45.41913480327488,2025,Strategy 2,high_collection,baseline,0.0375,1.703217555122808,0.7925,1.3497999124348252,1.3497999124348252,0.3534176426879827,2.557347078,116.15249167444311
69,Slovakia,NMC523,Direct,50.131229689650446,2025,Strategy 2,high_collection,baseline,0.035,1.7545930391377658,0.7925,1.3905149835166792,1.3905149835166792,0.3640780556210865,2.496014242,125.12826327434077
70,Slovakia,NMC622,Direct,24.105625374066566,2025,Strategy 2,high_collection,baseline,0.0325,0.7834328246571635,0.7925,0.620870513540802,0.620870513540802,0.16256231111636144,2.478807863,59.753213719768524
71,Slovakia,NMC811,Direct,13.370177995799537,2025,Strategy 2,high_collection,baseline,0.0275,0.36767989488448727,0.7925,0.29138631669595616,0.29138631669595616,0.07629357818853111,2.397518212,32.05524524261105
72,Spain,LFP,Direct,6.8456455463144605,2025,Strategy 2,high_collection,baseline,0.025,0.1711411386578615,0.7925,0.13562935238635523,0.13562935238635523,0.03551178627150628,2.252335332,15.418689334312502
73,Spain,NCA,Direct,1993.984652479264,2025,Strategy 2,high_collection,baseline,0.025,49.849616311981606,0.7925,39.50582092724542,39.50582092724542,10.343795384736183,2.452491446,4890.230303660677
74,Spain,NMC111,Direct,1218.7663657022401,2025,Strategy 2,high_collection,baseline,0.0375,45.70373871383401,0.7925,36.22021293071345,36.22021293071345,9.483525783120555,2.557347078,3116.808604093303
75,Spain,NMC523,Direct,1331.8909213567656,2025,Strategy 2,high_collection,baseline,0.035,46.6161822474868,0.7925,36.943324431133284,36.943324431133284,9.672857816353513,2.496014242,3324.418708496989
76,Spain,NMC622,Direct,630.0736139664327,2025,Strategy 2,high_collection,baseline,0.0325,20.477392453909065,0.7925,16.228333519722934,16.228333519722934,4.249058934186131,2.478807863,1561.8314285688202
77,Spain,NMC811,Direct,335.446035178247,2025,Strategy 2,high_collection,baseline,0.0275,9.224765967401792,0.7925,7.31062702916592,7.31062702916592,1.9141389382358724,2.397518212,804.2379784830398
78,Sweden,LFP,Direct,11.927386346974409,2025,Strategy 2,high_collection,baseline,0.025,0.2981846586743602,0.7925,0.23631134199943046,0.23631134199943046,0.06187331667492976,2.252335332,26.86447368770487
79,Sweden,NCA,Direct,3191.349945575947,2025,Strategy 2,high_collection,baseline,0.025,79.78374863939868,0.7925,63.228620796723455,63.228620796723455,16.555127842675226,2.452491446,7826.758442717575
80,Sweden,NMC111,Direct,1967.0830259415889,2025,Strategy 2,high_collection,baseline,0.0375,73.76561347280958,0.7925,58.459248677201586,58.459248677201586,15.30636479560799,2.557347078,5030.51402857512
81,Sweden,NMC523,Direct,2149.6687202245184,2025,Strategy 2,high_collection,baseline,0.035,75.23840520785815,0.7925,59.626436127227585,59.626436127227585,15.611969080630566,2.496014242,5365.603741262312
82,Sweden,NMC622,Direct,1009.7828009070672,2025,Strategy 2,high_collection,baseline,0.0325,32.817941029479684,0.7925,26.00821826586265,26.00821826586265,6.809722763617035,2.478807863,2503.0575468106017
83,Sweden,NMC811,Direct,515.9040094523248,2025,Strategy 2,high_collection,baseline,0.0275,14.18736025993893,0.7925,11.243483006001602,11.243483006001602,2.9438772539373286,2.397518212,1236.8892583057689
84,United Kingdom,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
85,United Kingdom,NCA,Direct,7910.010764188546,2025,Strategy 2,high_collection,baseline,0.025,197.75026910471365,0.7925,156.71708826548556,156.71708826548556,41.033180839228095,2.452491446,19399.233736940332
86,United Kingdom,NMC111,Direct,2424.948837700336,2025,Strategy 2,high_collection,baseline,0.0375,90.93558141376259,0.7925,72.06644827040685,72.06644827040685,18.86913314335574,2.557347078,6201.43582439245
87,United Kingdom,NMC523,Direct,2645.088980677016,2025,Strategy 2,high_collection,baseline,0.035,92.57811432369557,0.7925,73.36815560152874,73.36815560152874,19.20995872216683,2.496014242,6602.179767127095
88,United Kingdom,NMC622,Direct,1228.563428321831,2025,Strategy 2,high_collection,baseline,0.0325,39.92831142045951,0.7925,31.643186800714158,31.643186800714158,8.28512461974535,2.478807863,3045.3726863183915
89,United Kingdom,NMC811,Direct,827.566536262567,2025,Strategy 2,high_collection,baseline,0.0275,22.75807974722059,0.7925,18.03577819967232,18.03577819967232,4.722301547548273,2.397518212,1984.1058423312627
90,Norway,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
91,Norway,NCA,Direct,3870.871549177074,2025,Strategy 2,high_collection,baseline,0.025,96.77178872942686,0.7925,76.69164256807079,76.69164256807079,20.08014616135607,2.452491446,9493.279362921541
92,Norway,NMC111,Direct,1445.3315427478421,2025,Strategy 2,high_collection,baseline,0.0375,54.19993285304408,0.7925,42.95344678603743,42.95344678603743,11.24648606700665,2.557347078,3696.214397587426
93,Norway,NMC523,Direct,1395.642649955971,2025,Strategy 2,high_collection,baseline,0.035,48.84749274845899,0.7925,38.71163800315375,38.71163800315375,10.135854745305238,2.496014242,3483.5439310327242
94,Norway,NMC622,Direct,602.0659150648626,2025,Strategy 2,high_collection,baseline,0.0325,19.567142239608035,0.7925,15.506960224889367,15.506960224889367,4.060182014718668,2.478807863,1492.4057243070715
95,Norway,NMC811,Direct,323.2260831485327,2025,Strategy 2,high_collection,baseline,0.0275,8.888717286584649,0.7925,7.044308449618335,7.044308449618335,1.8444088369663145,2.397518212,774.9404209420335
96,Russian Federation,LFP,Direct,0.10243922615177223,2025,Strategy 2,high_collection,baseline,0.025,0.002560980653794306,0.7925,0.0020295771681319874,0.0020295771681319874,0.0005314034856623187,2.252335332,0.23072748844437496
97,Russian Federation,NCA,Direct,2585.6053496634763,2025,Strategy 2,high_collection,baseline,0.025,64.64013374158691,0.7925,51.227305990207626,51.227305990207626,13.412827751379282,2.452491446,6341.175002781514
98,Russian Federation,NMC111,Direct,911.7233113434643,2025,Strategy 2,high_collection,baseline,0.0375,34.18962417537991,0.7925,27.09527715898858,27.09527715898858,7.094347016391332,2.557347078,2331.5929462086924
99,Russian Federation,NMC523,Direct,952.7939066942276,2025,Strategy 2,high_collection,baseline,0.035,33.34778673429797,0.7925,26.42812098693114,26.42812098693114,6.919665747366828,2.496014242,2378.1871607996113
100,Russian Federation,NMC622,Direct,420.3062104704578,2025,Strategy 2,high_collection,baseline,0.0325,13.65995184028988,0.7925,10.82551183342973,10.82551183342973,2.8344400068601505,2.478807863,1041.8583393819038
101,Russian Federation,NMC811,Direct,245.69543818380623,2025,Strategy 2,high_collection,baseline,0.0275,6.7566245500546716,0.7925,5.354624955918327,5.354624955918327,1.4019995941363446,2.397518212,589.0592876509957
102,Serbia,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
103,Serbia,NCA,Direct,28.831731006292333,2025,Strategy 2,high_collection,baseline,0.025,0.7207932751573084,0.7925,0.5712286705621669,0.5712286705621669,0.14956460459514154,2.452491446,70.70957366630492
104,Serbia,NMC111,Direct,11.929629361729322,2025,Strategy 2,high_collection,baseline,0.0375,0.44736110106484955,0.7925,0.3545336725938933,0.3545336725938933,0.09282742847095626,2.557347078,30.508202789841487
105,Serbia,NMC523,Direct,10.676271524804264,2025,Strategy 2,high_collection,baseline,0.035,0.37366950336814925,0.7925,0.29613308141925826,0.29613308141925826,0.07753642194889099,2.496014242,26.648125777370502
106,Serbia,NMC622,Direct,4.550039460385941,2025,Strategy 2,high_collection,baseline,0.0325,0.14787628246254308,0.7925,0.11719195385156539,0.11719195385156539,0.030684328610977696,2.478807863,11.278673591364948
107,Serbia,NMC811,Direct,2.2810481002889524,2025,Strategy 2,high_collection,baseline,0.0275,0.0627288227579462,0.7925,0.04971259203567236,0.04971259203567236,0.013016230722273835,2.397518212,5.468854362890766
108,Turkey,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
109,Turkey,NCA,Direct,1374.4664586926892,2025,Strategy 2,high_collection,baseline,0.025,34.361661467317234,0.7925,27.231616712848908,27.231616712848908,7.130044754468326,2.452491446,3370.8672327577324
110,Turkey,NMC111,Direct,490.0961469189533,2025,Strategy 2,high_collection,baseline,0.0375,18.378605509460748,0.7925,14.565044866247643,14.565044866247643,3.813560643213105,2.557347078,1253.345949262244
111,Turkey,NMC523,Direct,514.6591306336646,2025,Strategy 2,high_collection,baseline,0.035,18.013069572178264,0.7925,14.275357635951273,14.275357635951273,3.73771193622699,2.496014242,1284.5965198369656
112,Turkey,NMC622,Direct,225.5082914123038,2025,Strategy 2,high_collection,baseline,0.0325,7.3290194708998735,0.7925,5.808247930688149,5.808247930688149,1.5207715402117241,2.478807863,558.9917259245141
113,Turkey,NMC811,Direct,125.81053098042172,2025,Strategy 2,high_collection,baseline,0.0275,3.4597896019615972,0.7925,2.741883259554566,2.741883259554566,0.7179063424070313,2.397518212,301.63303928695126
114,USA,LFP,Direct,7.696680749923965,2025,Strategy 2,high_collection,baseline,0.025,0.19241701874809913,0.7925,0.15249048735786855,0.15249048735786855,0.039926531390230585,2.252335332,17.335505992178003
115,USA,NCA,Direct,40863.630155793544,2025,Strategy 2,high_collection,baseline,0.025,1021.5907538948386,0.7925,809.6106724616595,809.6106724616595,211.98008143317907,2.452491446,100217.70340959131
116,USA,NMC111,Direct,4725.196727756773,2025,Strategy 2,high_collection,baseline,0.0375,177.19487729087896,0.7925,140.42694025302157,140.42694025302157,36.76793703785739,2.557347078,12083.968044703945
117,USA,NMC523,Direct,5163.219083373682,2025,Strategy 2,high_collection,baseline,0.035,180.7126679180789,0.7925,143.21478932507753,143.21478932507753,37.49787859300136,2.496014242,12887.468366666897
118,USA,NMC622,Direct,2214.9378875228886,2025,Strategy 2,high_collection,baseline,0.0325,71.98548134449388,0.7925,57.0484939655114,57.0484939655114,14.93698737898248,2.478807863,5490.405451648346
119,USA,NMC811,Direct,1697.1686306584024,2025,Strategy 2,high_collection,baseline,0.0275,46.672137343106066,0.7925,36.98766884441156,36.98766884441156,9.684468498694507,2.397518212,4068.9927008386217
120,Canada,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
121,Canada,NCA,Direct,2908.6173285576915,2025,Strategy 2,high_collection,baseline,0.025,72.71543321394229,0.7925,57.62698082204926,57.62698082204926,15.088452391893028,2.452491446,7133.359117975109
122,Canada,NMC111,Direct,932.7932071006741,2025,Strategy 2,high_collection,baseline,0.0375,34.97974526627527,0.7925,27.721448123523153,27.721448123523153,7.25829714275212,2.557347078,2385.4759825571573
123,Canada,NMC523,Direct,987.7576108052366,2025,Strategy 2,high_collection,baseline,0.035,34.57151637818328,0.7925,27.39792672971025,27.39792672971025,7.173589648473033,2.496014242,2465.4570642137637
124,Canada,NMC622,Direct,450.3032893072607,2025,Strategy 2,high_collection,baseline,0.0325,14.634856902485973,0.7925,11.598124095220134,11.598124095220134,3.036732807265839,2.478807863,1116.2153342696017
125,Canada,NMC811,Direct,270.23739299347557,2025,Strategy 2,high_collection,baseline,0.0275,7.431528307320578,0.7925,5.889486183551558,5.889486183551558,1.5420421237690203,2.397518212,647.8990712652588
126,Brazil,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
127,Brazil,NCA,Direct,901.3879149063927,2025,Strategy 2,high_collection,baseline,0.025,22.53469787265982,0.7925,17.858748064082906,17.858748064082906,4.675949808576913,2.452491446,2210.646150835704
128,Brazil,NMC111,Direct,230.73122891802817,2025,Strategy 2,high_collection,baseline,0.0375,8.652421084426056,0.7925,6.857043709407649,6.857043709407649,1.7953773750184068,2.557347078,590.0598340768684
129,Brazil,NMC523,Direct,284.64502202155415,2025,Strategy 2,high_collection,baseline,0.035,9.962575770754396,0.7925,7.895341298322859,7.895341298322859,2.0672344724315375,2.496014242,710.4780288802028
130,Brazil,NMC622,Direct,140.54664327099246,2025,Strategy 2,high_collection,baseline,0.0325,4.5677659063072555,0.7925,3.6199544807485,3.6199544807485,0.9478114255587555,2.478807863,348.38812445839216
131,Brazil,NMC811,Direct,109.53315062198901,2025,Strategy 2,high_collection,baseline,0.0275,3.0121616421046977,0.7925,2.387138101367973,2.387138101367973,0.6250235407367248,2.397518212,262.6077234339578
132,Australia,LFP,Direct,0.0,2025,Strategy 2,high_collection,baseline,0.025,0.0,0.7925,0.0,0.0,0.0,2.252335332,0.0
133,Australia,NCA,Direct,523.1304419741431,2025,Strategy 2,high_collection,baseline,0.025,13.078261049353578,0.7925,10.36452188161271,10.36452188161271,2.7137391677408687,2.452491446,1282.972934083785
134,Australia,NMC111,Direct,153.36146383064255,2025,Strategy 2,high_collection,baseline,0.0375,5.751054893649095,0.7925,4.557711003216908,4.557711003216908,1.1933438904321871,2.557347078,392.1984914050964
135,Australia,NMC523,Direct,173.1612102685868,2025,Strategy 2,high_collection,baseline,0.035,6.060642359400539,0.7925,4.803059069824927,4.803059069824927,1.2575832895756118,2.496014242,432.2128469923494
136,Australia,NMC622,Direct,81.6033333237096,2025,Strategy 2,high_collection,baseline,0.0325,2.6521083330205624,0.7925,2.1017958539187958,2.1017958539187958,0.5503124791017666,2.478807863,202.2789842898213
137,Australia,NMC811,Direct,52.22292177202698,2025,Strategy 2,high_collection,baseline,0.0275,1.436130348730742,0.7925,1.138133301369113,1.138133301369113,0.2979970473616289,2.397518212,125.20540603228599
138,Czechia,LFP,Direct,0.22549688403531987,2025,Strategy 2,high_collection,baseline,0.025,0.005637422100882997,0.7925,0.004467657014949775,0.004467657014949775,0.001169765085933222,2.252335332,0.5078945991686576
139,Czechia,NCA,Direct,66.77673583089897,2025,Strategy 2,high_collection,baseline,0.025,1.6694183957724744,0.7925,1.323014078649686,1.323014078649686,0.3464043171227884,2.452491446,163.76937341708143
140,Czechia,NMC111,Direct,39.77104100989822,2025,Strategy 2,high_collection,baseline,0.0375,1.491414037871183,0.7925,1.1819456250129126,1.1819456250129126,0.30946841285827054,2.557347078,101.70835551568138
