,country,total_netprofits,scrap,net_profit
0,Australia,-29129930.172316775,2972.7758519597883,-9.798898949314664
1,Belgium,-19880884.3248536,7310.5494756354165,-2.719478801301129
2,Brazil,-11024946.191204894,7236.554905598818,-1.5235075716312265
3,Canada,-5277040.810309905,8596.070530400775,-0.6138898920904821
4,China,822856873.8392252,184186.1144225962,4.467529359739162
5,Czechia,-24193844.04202971,338.42164189795676,-71.49023894082048
6,Finland,-33469730.14187057,2371.6104826285473,-14.112659050475598
7,France,124266480.29853958,32699.7551292915,3.800226631887688
8,Germany,520267707.3206093,90399.69042068186,5.7551934624942165
9,Hungary,-23624234.356504474,6257.856708118322,-3.775131879554982
10,India,-23621374.239607118,4482.996231461313,-5.269104192824027
11,Italy,78125696.77289565,25509.938062237943,3.0625592497436984
12,Japan,-26693703.25420654,3841.8866759197217,-6.948071483086171
13,Korea,8546071.401679005,9595.488696695556,0.8906343044958258
14,Netherlands,2498680.3798073195,12350.582963264478,0.2023127480896557
15,Norway,-7357393.517824068,9271.398300726105,-0.7935581321371837
16,Poland,-26773134.932123043,5111.562563369365,-5.237759413136307
17,Romania,-31014848.674523972,917.9712254875938,-33.78629723175689
18,Russian Federation,-36848176.6757209,2560.7574356472246,-14.389561526903316
19,Serbia,-31308752.679396536,960.2606156435614,-32.604432764758954
20,Slovakia,-30594561.262035258,886.4050715353661,-34.51532741012142
21,Spain,32393522.018277362,17102.019268017095,1.8941343423029164
22,Sweden,-2074986.1551606935,11832.696950676333,-0.17536037336290367
23,Switzerland,-27750418.161033418,3919.968563125163,-7.079245079177274
24,Thailand,142409169.1895301,25973.90074829472,5.482779447321935
25,Turkey,-8638249.826743092,8399.978720846337,-1.0283656797017158
26,USA,469306885.5409417,75166.4206330635,6.243571019989575
27,United Kingdom,83240694.13138282,24071.253978312016,3.458095461349124
28,Viet Nam,-26668008.334127896,4000.0,-6.667002083531973
