,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,-87518.78805817809,baseline,baseline
2,Afghanistan,NMC111,Hydro,-312133.4022423705,baseline,baseline
3,Afghanistan,NMC523,Hydro,-255669.0477210053,baseline,baseline
4,Afghanistan,NMC622,Hydro,-490215.3470835933,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,0.0,baseline,baseline
7,Albania,NCA,Hydro,-1354.0007350460653,baseline,baseline
8,Albania,NMC111,Hydro,-1946.042828784786,baseline,baseline
9,Albania,NMC523,Hydro,-1805.081310915172,baseline,baseline
10,Albania,NMC622,Hydro,-2878.6233725625552,baseline,baseline
11,Albania,NMC811,Hydro,-4057.816554018875,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-315.5279931882858,baseline,baseline
14,Algeria,NMC111,Hydro,-395.0804205341026,baseline,baseline
15,Algeria,NMC523,Hydro,-636.232470773161,baseline,baseline
16,Algeria,NMC622,Hydro,-1500.0346915242992,baseline,baseline
17,Algeria,NMC811,Hydro,-3394.9761039493246,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-5367.1799434289205,baseline,baseline
20,Andorra,NMC111,Hydro,-7025.163143250221,baseline,baseline
21,Andorra,NMC523,Hydro,-10518.133149970949,baseline,baseline
22,Andorra,NMC622,Hydro,-22291.746134293775,baseline,baseline
23,Andorra,NMC811,Hydro,-51631.701796881265,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-721.6458067809962,baseline,baseline
26,Angola,NMC111,Hydro,-1327.7328733164134,baseline,baseline
27,Angola,NMC523,Hydro,-1492.2281408937965,baseline,baseline
28,Angola,NMC622,Hydro,-2753.0597933009203,baseline,baseline
29,Angola,NMC811,Hydro,-9524.643691856198,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-86.89557677500058,baseline,baseline
32,Argentina,NMC111,Hydro,-149.52306518507774,baseline,baseline
33,Argentina,NMC523,Hydro,-170.0221167335483,baseline,baseline
34,Argentina,NMC622,Hydro,-309.98339138581,baseline,baseline
35,Argentina,NMC811,Hydro,-478.5281728590447,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-765.9435231793519,baseline,baseline
38,Armenia,NMC111,Hydro,-1665.378756501304,baseline,baseline
39,Armenia,NMC523,Hydro,-1573.9979146530773,baseline,baseline
40,Armenia,NMC622,Hydro,-2649.3705697091277,baseline,baseline
41,Armenia,NMC811,Hydro,-4002.2660387260253,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-1395.776027795062,baseline,baseline
44,Aruba,NMC111,Hydro,-2807.254470168276,baseline,baseline
45,Aruba,NMC523,Hydro,-2886.3866167531696,baseline,baseline
46,Aruba,NMC622,Hydro,-5158.389715854966,baseline,baseline
47,Aruba,NMC811,Hydro,-6627.261678839462,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,-14.65472553631888,baseline,baseline
50,Australia,NMC111,Hydro,-47.68352539760128,baseline,baseline
51,Australia,NMC523,Hydro,-41.50122185440504,baseline,baseline
52,Australia,NMC622,Hydro,-71.05180074626742,baseline,baseline
53,Australia,NMC811,Hydro,-90.77335321770012,baseline,baseline
54,Austria,LFP,Hydro,-605.2328034293847,baseline,baseline
55,Austria,NCA,Hydro,-7.793308038938975,baseline,baseline
56,Austria,NMC111,Hydro,-14.603492862668837,baseline,baseline
57,Austria,NMC523,Hydro,-13.636927763873663,baseline,baseline
58,Austria,NMC622,Hydro,-25.62451684460206,baseline,baseline
59,Austria,NMC811,Hydro,-40.53016667947513,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
61,Azerbaijan,NCA,Hydro,-324.43357416561287,baseline,baseline
62,Azerbaijan,NMC111,Hydro,-713.9379410122879,baseline,baseline
63,Azerbaijan,NMC523,Hydro,-672.475018714471,baseline,baseline
64,Azerbaijan,NMC622,Hydro,-1132.9042753174317,baseline,baseline
65,Azerbaijan,NMC811,Hydro,-1591.0103474076736,baseline,baseline
66,Bahamas,LFP,Hydro,0.0,baseline,baseline
67,Bahamas,NCA,Hydro,0.0,baseline,baseline
68,Bahamas,NMC111,Hydro,0.0,baseline,baseline
69,Bahamas,NMC523,Hydro,0.0,baseline,baseline
70,Bahamas,NMC622,Hydro,0.0,baseline,baseline
71,Bahamas,NMC811,Hydro,0.0,baseline,baseline
72,Bahrain,LFP,Hydro,0.0,baseline,baseline
73,Bahrain,NCA,Hydro,-1008.7677246707934,baseline,baseline
74,Bahrain,NMC111,Hydro,-1532.1338792077152,baseline,baseline
75,Bahrain,NMC523,Hydro,-1819.2358169001225,baseline,baseline
76,Bahrain,NMC622,Hydro,-3563.0814629966035,baseline,baseline
77,Bahrain,NMC811,Hydro,-13145.743859767284,baseline,baseline
78,Bangladesh,LFP,Hydro,0.0,baseline,baseline
79,Bangladesh,NCA,Hydro,-71732.27890800695,baseline,baseline
80,Bangladesh,NMC111,Hydro,-109408.97014988968,baseline,baseline
81,Bangladesh,NMC523,Hydro,-611512.6488317753,baseline,baseline
82,Bangladesh,NMC622,Hydro,0.0,baseline,baseline
83,Bangladesh,NMC811,Hydro,0.0,baseline,baseline
84,Barbados,LFP,Hydro,0.0,baseline,baseline
85,Barbados,NCA,Hydro,-3195.5642360541583,baseline,baseline
86,Barbados,NMC111,Hydro,-8499.842460347458,baseline,baseline
87,Barbados,NMC523,Hydro,-7291.488130735062,baseline,baseline
88,Barbados,NMC622,Hydro,-12025.684149150777,baseline,baseline
89,Barbados,NMC811,Hydro,-14509.593894252506,baseline,baseline
90,Belarus,LFP,Hydro,0.0,baseline,baseline
91,Belarus,NCA,Hydro,-157.41751886210153,baseline,baseline
92,Belarus,NMC111,Hydro,-381.1789325092467,baseline,baseline
93,Belarus,NMC523,Hydro,-344.1357662901427,baseline,baseline
94,Belarus,NMC622,Hydro,-585.3015865824317,baseline,baseline
95,Belarus,NMC811,Hydro,-799.9771833792429,baseline,baseline
96,Belgium,LFP,Hydro,-466.17215115876985,baseline,baseline
97,Belgium,NCA,Hydro,-3.0025677319821993,baseline,baseline
98,Belgium,NMC111,Hydro,-8.000926511367064,baseline,baseline
99,Belgium,NMC523,Hydro,-7.476470703850184,baseline,baseline
100,Belgium,NMC622,Hydro,-16.06485633581329,baseline,baseline
101,Belgium,NMC811,Hydro,-27.006224912694215,baseline,baseline
102,Benin,LFP,Hydro,0.0,baseline,baseline
103,Benin,NCA,Hydro,-628.3473296351,baseline,baseline
104,Benin,NMC111,Hydro,-1627.2771074648429,baseline,baseline
105,Benin,NMC523,Hydro,-1415.3344877383968,baseline,baseline
106,Benin,NMC622,Hydro,-2328.637878123728,baseline,baseline
107,Benin,NMC811,Hydro,-3216.198786041451,baseline,baseline
108,Bermuda,LFP,Hydro,0.0,baseline,baseline
109,Bermuda,NCA,Hydro,-1315.2092718530378,baseline,baseline
110,Bermuda,NMC111,Hydro,-1811.1913969998448,baseline,baseline
111,Bermuda,NMC523,Hydro,-2334.180778773913,baseline,baseline
112,Bermuda,NMC622,Hydro,-4998.381016590707,baseline,baseline
113,Bermuda,NMC811,Hydro,-17934.459025924825,baseline,baseline
114,Bolivia (Plurinational State of),LFP,Hydro,0.0,baseline,baseline
115,Bolivia (Plurinational State of),NCA,Hydro,-188.5969355562919,baseline,baseline
116,Bolivia (Plurinational State of),NMC111,Hydro,-489.4020545464483,baseline,baseline
117,Bolivia (Plurinational State of),NMC523,Hydro,-416.6149352107705,baseline,baseline
118,Bolivia (Plurinational State of),NMC622,Hydro,-708.7136235329485,baseline,baseline
119,Bolivia (Plurinational State of),NMC811,Hydro,-1037.1092834547358,baseline,baseline
120,Bosnia Herzegovina,LFP,Hydro,0.0,baseline,baseline
121,Bosnia Herzegovina,NCA,Hydro,-616.0066049055574,baseline,baseline
122,Bosnia Herzegovina,NMC111,Hydro,-1456.881965976422,baseline,baseline
123,Bosnia Herzegovina,NMC523,Hydro,-1275.6971962659343,baseline,baseline
124,Bosnia Herzegovina,NMC622,Hydro,-2062.396943654204,baseline,baseline
125,Bosnia Herzegovina,NMC811,Hydro,-2747.497661668708,baseline,baseline
126,Botswana,LFP,Hydro,0.0,baseline,baseline
127,Botswana,NCA,Hydro,-393.5479639280984,baseline,baseline
128,Botswana,NMC111,Hydro,-873.5372391680991,baseline,baseline
129,Botswana,NMC523,Hydro,-842.2488797561244,baseline,baseline
130,Botswana,NMC622,Hydro,-1464.1292048545213,baseline,baseline
131,Botswana,NMC811,Hydro,-2270.3517584436177,baseline,baseline
132,Brazil,LFP,Hydro,0.0,baseline,baseline
133,Brazil,NCA,Hydro,-3.022527541258638,baseline,baseline
134,Brazil,NMC111,Hydro,-22.32341431349493,baseline,baseline
135,Brazil,NMC523,Hydro,-18.59106993859369,baseline,baseline
136,Brazil,NMC622,Hydro,-35.09626199564867,baseline,baseline
137,Brazil,NMC811,Hydro,-43.124199982271804,baseline,baseline
138,Brunei Darussalam,LFP,Hydro,0.0,baseline,baseline
139,Brunei Darussalam,NCA,Hydro,-10418.315294500697,baseline,baseline
140,Brunei Darussalam,NMC111,Hydro,-29909.14731590302,baseline,baseline
141,Brunei Darussalam,NMC523,Hydro,-27867.56414510716,baseline,baseline
142,Brunei Darussalam,NMC622,Hydro,-57101.89638639433,baseline,baseline
143,Brunei Darussalam,NMC811,Hydro,-82468.98607988315,baseline,baseline
144,Bulgaria,LFP,Hydro,-31469.94361428564,baseline,baseline
145,Bulgaria,NCA,Hydro,-600.5321793537498,baseline,baseline
146,Bulgaria,NMC111,Hydro,-883.6305927940108,baseline,baseline
147,Bulgaria,NMC523,Hydro,-816.0550263139728,baseline,baseline
148,Bulgaria,NMC622,Hydro,-1339.2709230460937,baseline,baseline
149,Bulgaria,NMC811,Hydro,-1927.981922653048,baseline,baseline
150,Burkina Faso,LFP,Hydro,0.0,baseline,baseline
151,Burkina Faso,NCA,Hydro,-453.4086744253358,baseline,baseline
152,Burkina Faso,NMC111,Hydro,-1024.687295105176,baseline,baseline
153,Burkina Faso,NMC523,Hydro,-974.2582809134225,baseline,baseline
154,Burkina Faso,NMC622,Hydro,-1665.8522709416725,baseline,baseline
155,Burkina Faso,NMC811,Hydro,-2123.6189997607153,baseline,baseline
156,Burundi,LFP,Hydro,0.0,baseline,baseline
157,Burundi,NCA,Hydro,-964.0661382999631,baseline,baseline
158,Burundi,NMC111,Hydro,-1216.780309307929,baseline,baseline
159,Burundi,NMC523,Hydro,-1551.022128993569,baseline,baseline
160,Burundi,NMC622,Hydro,-3471.9174084775245,baseline,baseline
161,Burundi,NMC811,Hydro,-5942.514639246546,baseline,baseline
162,C?te d'Ivoire,LFP,Hydro,0.0,baseline,baseline
163,C?te d'Ivoire,NCA,Hydro,-709.3698646965213,baseline,baseline
164,C?te d'Ivoire,NMC111,Hydro,-1174.3962477605296,baseline,baseline
165,C?te d'Ivoire,NMC523,Hydro,-1451.3483823712136,baseline,baseline
166,C?te d'Ivoire,NMC622,Hydro,-2762.2858833409387,baseline,baseline
167,C?te d'Ivoire,NMC811,Hydro,-5655.734356853245,baseline,baseline
168,Cabo Verde,LFP,Hydro,0.0,baseline,baseline
169,Cabo Verde,NCA,Hydro,-10569.012276986228,baseline,baseline
170,Cabo Verde,NMC111,Hydro,-18539.972417109133,baseline,baseline
171,Cabo Verde,NMC523,Hydro,-20851.182131508256,baseline,baseline
172,Cabo Verde,NMC622,Hydro,-39940.245357395455,baseline,baseline
173,Cabo Verde,NMC811,Hydro,-77063.588937942,baseline,baseline
