,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
656,Burkina Faso,NMC111,Hydro,1.4355934534023016,2025,Strategy 1,baseline,baseline,0.0375,0.05383475450258631,0.8658,0.046610130448339226,0.046610130448339226,0.007224624054247085,2.414310695,3.465968628221161
657,Burkina Faso,NMC523,Hydro,1.29075544579582,2025,Strategy 1,baseline,baseline,0.035,0.0451764406028537,0.8658,0.03911376227395073,0.03911376227395073,0.006062678328902969,2.357900841,3.043473351167294
658,Burkina Faso,NMC622,Hydro,0.540452911280501,2025,Strategy 1,baseline,baseline,0.0325,0.017564719616616282,0.8658,0.015207534244066376,0.015207534244066376,0.0023571853725499053,2.337983546,1.263570013961609
659,Burkina Faso,NMC811,Hydro,0.3234389705506342,2025,Strategy 1,baseline,baseline,0.0275,0.00889457169014244,0.8658,0.007700920169325325,0.007700920169325325,0.0011936515208171156,2.2614716749999997,0.7314480704914182
660,Burundi,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
661,Burundi,NCA,Hydro,1.6604975627538183,2025,Strategy 1,baseline,baseline,0.025,0.04151243906884546,0.8658,0.0359414697458064,0.0359414697458064,0.005570969323039063,2.249491865,3.7352757592670414
662,Burundi,NMC111,Hydro,1.7026576417447017,2025,Strategy 1,baseline,baseline,0.0375,0.0638496615654263,0.8658,0.0552810369833461,0.0552810369833461,0.008568624582080207,2.414310695,4.110744554387712
663,Burundi,NMC523,Hydro,1.0814506740450427,2025,Strategy 1,baseline,baseline,0.035,0.0378507735915765,0.8658,0.032771199775586936,0.032771199775586936,0.0050795738159895645,2.357900841,2.549953453830823
664,Burundi,NMC622,Hydro,0.2763876805859988,2025,Strategy 1,baseline,baseline,0.0325,0.00898259961904496,0.8658,0.007777134750169127,0.007777134750169127,0.001205464868875833,2.337983546,0.6461898495271687
665,Burundi,NMC811,Hydro,0.0683808114369796,2025,Strategy 1,baseline,baseline,0.0275,0.0018804723145169392,0.8658,0.001628112929908766,0.001628112929908766,0.0002523593846081732,2.2614716749999997,0.1546412681782454
666,C?te d'Ivoire,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
667,C?te d'Ivoire,NCA,Hydro,2.815227013849293,2025,Strategy 1,baseline,baseline,0.025,0.07038067534623232,0.8658,0.060935588714767945,0.060935588714767945,0.00944508663146438,2.249491865,6.332830265782227
668,C?te d'Ivoire,NMC111,Hydro,1.6672420008322426,2025,Strategy 1,baseline,baseline,0.0375,0.0625215750312091,0.8658,0.05413117966202084,0.05413117966202084,0.008390395369188258,2.414310695,4.025240193762483
669,C?te d'Ivoire,NMC523,Hydro,1.0269263761766445,2025,Strategy 1,baseline,baseline,0.035,0.03594242316618256,0.8658,0.031118949977280864,0.031118949977280864,0.004823473188901698,2.357900841,2.4213905660319925
