,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
56,Italy,NMC111,Direct,1994.3712975032963,2025,Strategy 2,baseline,baseline,0.0375,74.78892365637361,0.7925,59.27022199767609,59.27022199767609,15.518701658697523,2.557347078,5100.299610117123
57,Italy,NMC523,Direct,2212.4181586389036,2025,Strategy 2,baseline,baseline,0.035,77.43463555236163,0.7925,61.36694867524659,61.36694867524659,16.067686877115037,2.496014242,5522.227233222119
58,Italy,NMC622,Direct,1075.9191381992339,2025,Strategy 2,baseline,baseline,0.0325,34.967371991475105,0.7925,27.71164230324402,27.71164230324402,7.255729688231085,2.478807863,2666.996819720445
59,Italy,NMC811,Direct,625.9535850486773,2025,Strategy 2,baseline,baseline,0.0275,17.213723588838626,0.7925,13.641875944154611,13.641875944154611,3.5718476446840146,2.397518212,1500.7351200208948
60,Poland,LFP,Direct,1.8807295630784824,2025,Strategy 2,baseline,baseline,0.025,0.047018239076962065,0.7925,0.03726195446849243,0.03726195446849243,0.009756284608469633,2.252335332,4.236033644858589
61,Poland,NCA,Direct,1032.9845754664257,2025,Strategy 2,baseline,baseline,0.025,25.82461438666064,0.7925,20.466006901428557,20.466006901428557,5.358607485232085,2.452491446,2533.38583518135
62,Poland,NMC111,Direct,544.7444577176125,2025,Strategy 2,baseline,baseline,0.0375,20.427917164410466,0.7925,16.189124352795293,16.189124352795293,4.238792811615173,2.557347078,1393.1006472008307
63,Poland,NMC523,Direct,547.7551883000091,2025,Strategy 2,baseline,baseline,0.035,19.17143159050032,0.7925,15.193359535471503,15.193359535471503,3.9780720550288162,2.496014242,1367.2047511262147
64,Poland,NMC622,Direct,249.78840571184207,2025,Strategy 2,baseline,baseline,0.0325,8.118123185634868,0.7925,6.433612624615633,6.433612624615633,1.684510561019235,2.478807863,619.1774641647482
65,Poland,NMC811,Direct,131.83010637316434,2025,Strategy 2,baseline,baseline,0.0275,3.6253279252620194,0.7925,2.87307238077015,2.87307238077015,0.7522555444918693,2.397518212,316.0650809195588
66,Slovakia,LFP,Direct,1.1747698613954014,2025,Strategy 2,baseline,baseline,0.025,0.029369246534885037,0.7925,0.023275127878896393,0.023275127878896393,0.006094118655988644,2.252335332,2.645975665789605
67,Slovakia,NCA,Direct,341.8271923366457,2025,Strategy 2,baseline,baseline,0.025,8.545679808416143,0.7925,6.772451248169793,6.772451248169793,1.7732285602463493,2.452491446,838.3282652158202
68,Slovakia,NMC111,Direct,213.28680118066768,2025,Strategy 2,baseline,baseline,0.0375,7.998255044275037,0.7925,6.338617122587967,6.338617122587967,1.6596379216870707,2.557347078,545.4483777753474
69,Slovakia,NMC523,Direct,229.66472591488179,2025,Strategy 2,baseline,baseline,0.035,8.038265407020864,0.7925,6.3703253350640345,6.3703253350640345,1.6679400719568296,2.496014242,573.2464267685715
70,Slovakia,NMC622,Direct,107.24153646992822,2025,Strategy 2,baseline,baseline,0.0325,3.485349935272667,0.7925,2.762139823703589,2.762139823703589,0.7232101115690783,2.478807863,265.83116384185934
71,Slovakia,NMC811,Direct,55.56441896042415,2025,Strategy 2,baseline,baseline,0.0275,1.5280215214116641,0.7925,1.210957055718744,1.210957055718744,0.31706446569292024,2.397518212,133.216706396815
72,Spain,LFP,Direct,9.50266674656808,2025,Strategy 2,baseline,baseline,0.025,0.237566668664202,0.7925,0.18827158491638007,0.18827158491638007,0.04929508374782193,2.252335332,21.403192061516776
73,Spain,NCA,Direct,3385.3856174580874,2025,Strategy 2,baseline,baseline,0.025,84.63464043645219,0.7925,67.07295254588836,67.07295254588836,17.56168789056383,2.452491446,8302.629268227387
74,Spain,NMC111,Direct,1933.8703035147068,2025,Strategy 2,baseline,baseline,0.0375,72.5201363818015,0.7925,57.472208082577694,57.472208082577694,15.047928299223813,2.557347078,4945.577569924309
75,Spain,NMC523,Direct,2059.689148883048,2025,Strategy 2,baseline,baseline,0.035,72.08912021090669,0.7925,57.130627767143544,57.130627767143544,14.958492443763141,2.496014242,5141.013449704947
