,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,0.0,baseline,baseline
2,Afghanistan,NMC111,Hydro,0.0,baseline,baseline
3,Afghanistan,NMC523,Hydro,0.0,baseline,baseline
4,Afghanistan,NMC622,Hydro,0.0,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,-33303.230398663596,baseline,baseline
7,Albania,NCA,Hydro,-785.5005804469529,baseline,baseline
8,Albania,NMC111,Hydro,-1139.3950327641378,baseline,baseline
9,Albania,NMC523,Hydro,-1054.8145740516904,baseline,baseline
10,Albania,NMC622,Hydro,-1675.875447953484,baseline,baseline
11,Albania,NMC811,Hydro,-2314.1064022282953,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-262.90795728660964,baseline,baseline
14,Algeria,NMC111,Hydro,-405.885648028857,baseline,baseline
15,Algeria,NMC523,Hydro,-573.9748729515574,baseline,baseline
16,Algeria,NMC622,Hydro,-1168.7997594758056,baseline,baseline
17,Algeria,NMC811,Hydro,-1811.8131306888351,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-4620.394081497263,baseline,baseline
20,Andorra,NMC111,Hydro,-6907.014476821887,baseline,baseline
21,Andorra,NMC523,Hydro,-9822.256928726194,baseline,baseline
22,Andorra,NMC622,Hydro,-18930.322568938787,baseline,baseline
23,Andorra,NMC811,Hydro,-30720.99386591273,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-738.7694971403807,baseline,baseline
26,Angola,NMC111,Hydro,-1421.036267953985,baseline,baseline
27,Angola,NMC523,Hydro,-1591.4056329813607,baseline,baseline
28,Angola,NMC622,Hydro,-2882.051883209375,baseline,baseline
29,Angola,NMC811,Hydro,-9053.7007433502,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-65.94945825633727,baseline,baseline
32,Argentina,NMC111,Hydro,-139.74100513595207,baseline,baseline
33,Argentina,NMC523,Hydro,-146.30615560605654,baseline,baseline
34,Argentina,NMC622,Hydro,-249.21313194531194,baseline,baseline
35,Argentina,NMC811,Hydro,-329.39060981674305,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,-716.312345654505,baseline,baseline
38,Armenia,NMC111,Hydro,-1728.354184712242,baseline,baseline
39,Armenia,NMC523,Hydro,-1501.7399366988661,baseline,baseline
40,Armenia,NMC622,Hydro,-2452.2936843740085,baseline,baseline
41,Armenia,NMC811,Hydro,-3350.276804510197,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-1097.981775706778,baseline,baseline
44,Aruba,NMC111,Hydro,-2612.705084530692,baseline,baseline
45,Aruba,NMC523,Hydro,-2423.2932410735107,baseline,baseline
46,Aruba,NMC622,Hydro,-4085.1574666141323,baseline,baseline
47,Aruba,NMC811,Hydro,-4934.558472238284,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,-6.3419362220434525,baseline,baseline
50,Australia,NMC111,Hydro,-28.470411555299417,baseline,baseline
51,Australia,NMC523,Hydro,-24.147991094353376,baseline,baseline
52,Australia,NMC622,Hydro,-42.63343614661975,baseline,baseline
53,Australia,NMC811,Hydro,-52.858371801688705,baseline,baseline
54,Austria,LFP,Hydro,-418.7941534709738,baseline,baseline
55,Austria,NCA,Hydro,-2.6666962200066453,baseline,baseline
56,Austria,NMC111,Hydro,-7.707030493966347,baseline,baseline
57,Austria,NMC523,Hydro,-7.115660117633949,baseline,baseline
58,Austria,NMC622,Hydro,-14.986965492137637,baseline,baseline
59,Austria,NMC811,Hydro,-24.100186173071705,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
61,Azerbaijan,NCA,Hydro,-240.3518389674616,baseline,baseline
62,Azerbaijan,NMC111,Hydro,-592.0225251243194,baseline,baseline
63,Azerbaijan,NMC523,Hydro,-518.8663268875474,baseline,baseline
64,Azerbaijan,NMC622,Hydro,-842.9468250961195,baseline,baseline
65,Azerbaijan,NMC811,Hydro,-1064.6555192057594,baseline,baseline
66,Bahamas,LFP,Hydro,0.0,baseline,baseline
67,Bahamas,NCA,Hydro,0.0,baseline,baseline
68,Bahamas,NMC111,Hydro,0.0,baseline,baseline
69,Bahamas,NMC523,Hydro,0.0,baseline,baseline
70,Bahamas,NMC622,Hydro,0.0,baseline,baseline
71,Bahamas,NMC811,Hydro,0.0,baseline,baseline
72,Bahrain,LFP,Hydro,0.0,baseline,baseline
73,Bahrain,NCA,Hydro,-1088.7122166819777,baseline,baseline
74,Bahrain,NMC111,Hydro,-1741.573651622925,baseline,baseline
75,Bahrain,NMC523,Hydro,-2034.8377989005867,baseline,baseline
76,Bahrain,NMC622,Hydro,0.0,baseline,baseline
77,Bahrain,NMC811,Hydro,0.0,baseline,baseline
78,Bangladesh,LFP,Hydro,0.0,baseline,baseline
79,Bangladesh,NCA,Hydro,-65299.96126052622,baseline,baseline
80,Bangladesh,NMC111,Hydro,-110724.42342746849,baseline,baseline
81,Bangladesh,NMC523,Hydro,-408598.6694160131,baseline,baseline
82,Bangladesh,NMC622,Hydro,-1178430.4865088274,baseline,baseline
83,Bangladesh,NMC811,Hydro,-1455610.4149799263,baseline,baseline
84,Barbados,LFP,Hydro,0.0,baseline,baseline
85,Barbados,NCA,Hydro,-2578.23447993949,baseline,baseline
86,Barbados,NMC111,Hydro,-6860.582257492442,baseline,baseline
87,Barbados,NMC523,Hydro,-5885.158530883871,baseline,baseline
88,Barbados,NMC622,Hydro,-9707.11093530296,baseline,baseline
89,Barbados,NMC811,Hydro,-11616.20042841889,baseline,baseline
90,Belarus,LFP,Hydro,0.0,baseline,baseline
91,Belarus,NCA,Hydro,-112.39413038350783,baseline,baseline
92,Belarus,NMC111,Hydro,-298.61975630619503,baseline,baseline
93,Belarus,NMC523,Hydro,-256.42924457376927,baseline,baseline
94,Belarus,NMC622,Hydro,-425.2823413694494,baseline,baseline
