year,embedded_li,li_collected,supply_chain_available_secondary_li,collection_loss,capacity_mismatch_loss,technology_loss,trade_policy_loss,economic_selection_loss,collection_rate,contained_lithium,recycled_lithium,primary_lithium_gap
2025,30.84764521775623,21.87463285111228,18.938291129981618,8.97301236664395,0.0,2.9363417211306624,0.0,0.0007659925113875942,0.709118400989681,21.87463285111228,18.938291129981618,2.936341721130656
2030,282.25491681175515,232.1894186708268,204.81328794873886,50.06549814092836,0.0,27.376130722087925,0.0,0.0009982607974379789,0.8226231142172852,232.1894186708268,204.81328794873886,27.37613072208794
2035,1074.8959912319158,966.3718696459736,871.3752792173926,108.52412158594223,0.0,94.99659042858087,0.0,0.0022356423815945163,0.8990375604047375,966.3718696459736,871.3752792173926,94.99659042858086
2040,2442.465762603854,2292.3396357856045,2097.777235799225,150.12612681824947,0.0,194.56239998637932,0.0,3.3812743618595413,0.9385350128068105,2292.3396357856045,2097.777235799225,194.56239998637912
2045,4068.8560609993706,3869.9555151391182,3575.8694451180595,198.90054586025235,0.0,294.0860700210589,0.0,1.9044286280553788,0.9511163474749708,3869.9555151391182,3575.8694451180595,294.0860700210591
2050,5095.889006624061,4866.1437734716255,4514.656467613595,229.74523315243516,0.0,351.48730585803094,0.0,0.6383397907260805,0.9549155735429493,4866.1437734716255,4514.656467613595,351.48730585803065
