From Region,To Region,Amount Transported,Remaining Storage
Brazil,Belgium,0.009000000000000001,0.6238461704567871
Czechia,Germany,0.003,7.071096004655452
Romania,Germany,0.001,7.079096004655452
Serbia,Germany,0.005,7.074096004655451
Slovakia,Korea,0.003,10.402632057826922
Turkey,Germany,0.17900000000000013,6.896096004655451
Viet Nam,Korea,0.45700000000000035,9.949632057826923
