Period,ReporterISO,ReporterDesc,FlowDesc,PartnerISO,PartnerDesc,CmdCode,NetWgt,PrimaryValue,Probability
2012,HUN,Hungary,Export,CHN,China,850790,4864.0,180535.0,0.024089066826936723
2012,IND,India,Export,CHN,China,850790,8634124.0,40263722.0,42.76068873932118
2012,ITA,Italy,Export,CHN,China,850790,477043.0,2513519.0,2.3625659346879884
2012,JPN,Japan,Export,CHN,China,850790,656504.0,16820214.0,3.25135047864952
2012,NLD,Netherlands,Export,CHN,China,850790,50914.0,1178413.83,0.25215270321271716
2012,KOR,North Korea,Export,CHN,China,850790,1224120.0,42051429.0,6.0624811850719125
2012,NOR,Norway,Export,CHN,China,850790,16013.0,893613.0,0.07930473418991318
2012,POL,Poland,Export,CHN,China,850790,175389.0,2726899.0,0.8686178745291129
2012,ROU,Romania,Export,CHN,China,850790,66517.0,268068.0,0.32942690339789266
2012,RUS,Russia,Export,CHN,China,850790,390651.0,1635532.0,1.9347076572799462
2012,SRB,Serbia,Export,CHN,China,850790,1351.0,11136.0,0.006690857171708782
2012,SVK,Slovakia,Export,CHN,China,850790,525.0,1618.8339999999998,0.0026000740304567803
2012,ESP,Spain,Export,CHN,China,850790,9855.36,153603.07,0.048808886851052447
2012,SWE,Sweden,Export,CHN,China,850790,4168.354,80771.984,0.02064386473362027
2012,CHE,Switzerland,Export,CHN,China,850790,4265.0,485938.511,0.021122506171234606
2012,THA,Thailand,Export,CHN,China,850790,1344897.0,3409088.0,6.660631930169966
2012,TUR,Turkey,Export,CHN,China,850790,229367.0,1423151.0,1.135945105035772
2012,GBR,United Kingdom,Export,CHN,China,850790,55615.0,1670201.0,0.2754345089597216
2012,USA,United States of America,Export,CHN,China,850790,5329855.0,30944830.0,26.396223945905188
2012,AUS,Australia,Export,CZE,Czechia,850790,1070.0,25190.0,0.0038177469993742217
2012,BEL,Belgium,Export,CZE,Czechia,850790,9087.27,102967.071,0.0324232689486013
2012,BRA,Brazil,Export,CZE,Czechia,850790,15255.0,76384.0,0.054429654649956784
2012,CAN,Canada,Export,CZE,Czechia,850790,808.0,4691.0,0.0028829341827050197
2012,FRA,France,Export,CZE,Czechia,850790,15212537.0,28002115.0,54.27814718188721
2012,DEU,Germany,Export,CZE,Czechia,850790,9288975.0,19959646.933,33.14294993786183
2012,HUN,Hungary,Export,CZE,Czechia,850790,12142.0,72124.0,0.04332250847327271
2012,IND,India,Export,CZE,Czechia,850790,79191.0,626418.0,0.28255252582004114
2012,ITA,Italy,Export,CZE,Czechia,850790,648.0,20435.0,0.002312056126723828
2012,JPN,Japan,Export,CZE,Czechia,850790,55376.0,859839.0,0.19758089517509053
2012,POL,Poland,Export,CZE,Czechia,850790,2832404.0,6847310.0,10.10598305795845
2012,RUS,Russia,Export,CZE,Czechia,850790,428406.0,2776027.0,1.528547402816741
2012,SVK,Slovakia,Export,CZE,Czechia,850790,25511.0,254905.992,0.09102293803835118
2012,ESP,Spain,Export,CZE,Czechia,850790,30339.0,151156.83800000002,0.10824918337758367
2012,SWE,Sweden,Export,CZE,Czechia,850790,26000.0,879336.678,0.0927676840969437
2012,TUR,Turkey,Export,CZE,Czechia,850790,316.0,5963.0,0.0011274841605628542
2012,GBR,United Kingdom,Export,CZE,Czechia,850790,973.0,15814.0,0.0034716521779356237
2012,USA,United States of America,Export,CZE,Czechia,850790,7963.0,46235.0,0.028411887248613953
2012,AUS,Australia,Export,FRA,France,850790,17664.0,114861.0,0.052037469226790534
2012,BEL,Belgium,Export,FRA,France,850790,46141.32,518310.742,0.13593056609960907
2012,BRA,Brazil,Export,FRA,France,850790,178946.43,804830.0,0.5271693469411812
2012,CAN,Canada,Export,FRA,France,850790,1084054.0,6293953.0,3.193581672621104
2012,CHN,China,Export,FRA,France,850790,379.0,85020.0,0.0011165195220195659
2012,CZE,Czechia,Export,FRA,France,850790,17675.0,155805.0,0.052069874806585294
2012,FIN,Finland,Export,FRA,France,850790,2493.0,44105.0,0.007344282766213134
2012,DEU,Germany,Export,FRA,France,850790,1810642.501,12056735.732,5.3340836405404515
2012,HUN,Hungary,Export,FRA,France,850790,384.0,7067.0,0.0011312493310171854
2012,IND,India,Export,FRA,France,850790,1013277.0,6150049.0,2.9850753343361998
2012,ITA,Italy,Export,FRA,France,850790,1676430.0,15052405.0,4.9386987395758855
2012,JPN,Japan,Export,FRA,France,850790,208394.0,1369922.0,0.6139207632499879
2012,NLD,Netherlands,Export,FRA,France,850790,51511.0,386386.45399999997,0.15174943825527668
2012,KOR,North Korea,Export,FRA,France,850790,2205.0,494654.0,0.006495845767950245
2012,NOR,Norway,Export,FRA,France,850790,1641.0,64995.0,0.004834323313018753
2012,POL,Poland,Export,FRA,France,850790,3036593.0,13670142.0,8.94568697870174
2012,ROU,Romania,Export,FRA,France,850790,23659.0,228885.0,0.06969851021493642
2012,RUS,Russia,Export,FRA,France,850790,80051.0,547370.0,0.23582718801368935
2012,SVK,Slovakia,Export,FRA,France,850790,14092.0,22301.367000000002,0.04151449367889109
2012,ESP,Spain,Export,FRA,France,850790,18047712.566,23087908.509,53.16787178822383
2012,SWE,Sweden,Export,FRA,France,850790,1010.959,24659.82,0.0029782465948849026
2012,CHE,Switzerland,Export,FRA,France,850790,9693.679,186269.512,0.02855720803084724
2012,THA,Thailand,Export,FRA,France,850790,13819.0,119733.0,0.040710246107621056
2012,TUR,Turkey,Export,FRA,France,850790,1131711.0,8870074.0,3.333977374101015
2012,GBR,United Kingdom,Export,FRA,France,850790,1966402.0,6016666.0,5.7929451745074365
2012,USA,United States of America,Export,FRA,France,850790,3508190.0,20368349.0,10.334993725471822
2012,AUS,Australia,Export,DEU,Germany,850790,208856.0,864154.0,0.7125991090595141
2012,BEL,Belgium,Export,DEU,Germany,850790,205695.32,2975640.502,0.7018151346847188
2012,BRA,Brazil,Export,DEU,Germany,850790,50284.442,604614.0,0.1715662876276229
2012,CAN,Canada,Export,DEU,Germany,850790,7160.0,41570.0,0.024429317907391317
2012,CHN,China,Export,DEU,Germany,850790,339490.0,7812116.0,1.1583113318966867
2012,CZE,Czechia,Export,DEU,Germany,850790,3880801.0,15343850.0,13.24096667099471
2012,FIN,Finland,Export,DEU,Germany,850790,76712.0,547773.0,0.2617348931999724
2012,FRA,France,Export,DEU,Germany,850790,15016832.0,38635510.0,51.236168001380854
2012,HUN,Hungary,Export,DEU,Germany,850790,51301.0,403563.0,0.17503469804009522
2012,IND,India,Export,DEU,Germany,850790,272368.0,2858469.0,0.9292967122626198
2012,ITA,Italy,Export,DEU,Germany,850790,389703.0,4560706.0,1.3296338654279494
2012,JPN,Japan,Export,DEU,Germany,850790,15089.0,340205.0,0.051482399148691
2012,NLD,Netherlands,Export,DEU,Germany,850790,132970.0,1145221.79,0.4536824584002546
2012,KOR,North Korea,Export,DEU,Germany,850790,585480.0,2263815.0,1.9976085263155683
2012,NOR,Norway,Export,DEU,Germany,850790,21561.0,2525043.0,0.07356431891079108
2012,POL,Poland,Export,DEU,Germany,850790,2673238.0,11552585.0,9.120863260351808
2012,ROU,Romania,Export,DEU,Germany,850790,79431.0,559870.0,0.27101189255614516
2012,RUS,Russia,Export,DEU,Germany,850790,359938.0,2977871.0,1.228078188400924
2012,SRB,Serbia,Export,DEU,Germany,850790,617.0,17960.0,0.002105152115762631
2012,SVK,Slovakia,Export,DEU,Germany,850790,237925.0,4851457.054,0.8117800926139774
2012,ESP,Spain,Export,DEU,Germany,850790,839221.4759999999,5092115.716,2.8633531050159453
2012,SWE,Sweden,Export,DEU,Germany,850790,205927.668,1532895.7280000001,0.7026078865223092
2012,CHE,Switzerland,Export,DEU,Germany,850790,15813.0,593491.07,0.053952626266700957
2012,THA,Thailand,Export,DEU,Germany,850790,12787.0,206409.0,0.04362816872651016
2012,TUR,Turkey,Export,DEU,Germany,850790,1225239.0,4855849.0,4.180412436247797
2012,GBR,United Kingdom,Export,DEU,Germany,850790,775316.0,8965522.0,2.645312994788688
2012,USA,United States of America,Export,DEU,Germany,850790,1629290.0,9459566.0,5.559000471135977
2012,AUS,Australia,Export,IND,India,850790,26140.0,32915.0,4.167869141026725
2012,CAN,Canada,Export,IND,India,850790,37339.0,216787.0,5.953483774169735
2012,FRA,France,Export,IND,India,850790,14302.0,172794.0,2.280369719011638
2012,DEU,Germany,Export,IND,India,850790,346939.0,1353708.7969999998,55.31738148120393
2012,JPN,Japan,Export,IND,India,850790,701.0,4136.0,0.1117703239426065
2012,KOR,North Korea,Export,IND,India,850790,7030.0,136836.0,1.120892121706881
2012,POL,Poland,Export,IND,India,850790,233.0,4393.0,0.03715047857150829
2012,RUS,Russia,Export,IND,India,850790,53430.0,213225.0,8.519099013200378
2012,TUR,Turkey,Export,IND,India,850790,119246.0,405189.0,19.013072822910207
2012,GBR,United Kingdom,Export,IND,India,850790,963.0,90776.0,0.1535446818212982
2012,USA,United States of America,Export,IND,India,850790,20856.0,121088.0,3.3253664424350946
2012,AUS,Australia,Export,ITA,Italy,850790,4213.0,29245.0,0.026776971812910205
2012,BEL,Belgium,Export,ITA,Italy,850790,2319.69,43380.002,0.014743478220909014
2012,BRA,Brazil,Export,ITA,Italy,850790,1050017.477,4447416.0,6.673697693969164
2012,CAN,Canada,Export,ITA,Italy,850790,6430.0,37330.0,0.04086777326299849
2012,CHN,China,Export,ITA,Italy,850790,70436.0,464624.0,0.4476769016411448
2012,CZE,Czechia,Export,ITA,Italy,850790,192357.0,1011961.0,1.222582000241151
2012,FIN,Finland,Export,ITA,Italy,850790,252.0,6025.0,0.001601660787290143
2012,FRA,France,Export,ITA,Italy,850790,2226603.0,8120933.0,14.151836166518232
2012,DEU,Germany,Export,ITA,Italy,850790,3280190.0,13093574.945999999,20.848221023258944
2012,HUN,Hungary,Export,ITA,Italy,850790,178498.0,656305.0,1.1344970127369678
2012,IND,India,Export,ITA,Italy,850790,324177.0,1675606.0,2.0604031311164945
2012,NLD,Netherlands,Export,ITA,Italy,850790,307369.0,1294510.124,1.953574898922952
2012,KOR,North Korea,Export,ITA,Italy,850790,119738.0,673274.0,0.7610303942402663
2012,NOR,Norway,Export,ITA,Italy,850790,10340.0,115342.0,0.06571893865309554
2012,POL,Poland,Export,ITA,Italy,850790,1316575.0,6615283.0,8.367883138994126
2012,ROU,Romania,Export,ITA,Italy,850790,695118.0,3074282.0,4.41802874261726
2012,RUS,Russia,Export,ITA,Italy,850790,80920.0,572300.0,0.5143110750298348
2012,SRB,Serbia,Export,ITA,Italy,850790,193402.0,748029.0,1.229223807870985
2012,ESP,Spain,Export,ITA,Italy,850790,1924994.0,6911810.17,12.234870657019052
2012,SWE,Sweden,Export,ITA,Italy,850790,176387.43300000002,542516.03,1.1210826778050291
2012,CHE,Switzerland,Export,ITA,Italy,850790,15426.976999999999,263056.339,0.09805073066399574
2012,THA,Thailand,Export,ITA,Italy,850790,18746.0,79467.0,0.11914576634341674
2012,TUR,Turkey,Export,ITA,Italy,850790,877849.0,6607235.0,5.579429843102638
2012,GBR,United Kingdom,Export,ITA,Italy,850790,1119660.0,2269713.0,7.116331417052703
2012,USA,United States of America,Export,ITA,Italy,850790,1541650.0,8950728.0,9.798414098118446
2012,AUS,Australia,Export,JPN,Japan,850790,1671.0,8834.0,0.013368306603716155
2012,BEL,Belgium,Export,JPN,Japan,850790,31116.0,1301915.774,0.2489337093244954
2012,BRA,Brazil,Export,JPN,Japan,850790,1962.521,32063.0,0.01570052809349589
2012,CAN,Canada,Export,JPN,Japan,850790,10241.0,59456.0,0.0819298790716081
2012,CHN,China,Export,JPN,Japan,850790,7522093.0,305976612.0,60.17812419249974
2012,FIN,Finland,Export,JPN,Japan,850790,1199.0,108310.0,0.009592219998716739
2012,FRA,France,Export,JPN,Japan,850790,41485.0,2644819.0,0.33188761188220506
2012,DEU,Germany,Export,JPN,Japan,850790,455065.0,6265994.02,3.6406034976780917
2012,HUN,Hungary,Export,JPN,Japan,850790,417.0,9833.0,0.0033360765133151624
2012,IND,India,Export,JPN,Japan,850790,438051.0,4590291.0,3.504488375861439
2012,ITA,Italy,Export,JPN,Japan,850790,2405.0,19556.0,0.019240441281829654
2012,NLD,Netherlands,Export,JPN,Japan,850790,596.115,83927.526,0.0047690293782610745
2012,KOR,North Korea,Export,JPN,Japan,850790,1363438.0,36696961.0,10.907754170650835
2012,NOR,Norway,Export,JPN,Japan,850790,361.0,61378.0,0.00288806623814574
2012,POL,Poland,Export,JPN,Japan,850790,110.0,2733.0,0.000880020183368508
2012,RUS,Russia,Export,JPN,Japan,850790,768.0,20396.0,0.00614414091660922
2012,ESP,Spain,Export,JPN,Japan,850790,11630.383999999998,364143.9,0.09304520600296509
2012,SWE,Sweden,Export,JPN,Japan,850790,671.955,16390.658,0.005375763293776235
2012,CHE,Switzerland,Export,JPN,Japan,850790,640.336,119666.79800000001,0.0051228054921586995
2012,THA,Thailand,Export,JPN,Japan,850790,274227.0,2583353.0,2.193866316587235
2012,TUR,Turkey,Export,JPN,Japan,850790,1519.0,59980.0,0.01215227871397058
2012,GBR,United Kingdom,Export,JPN,Japan,850790,282523.0,17497851.0,2.260235838780191
2012,USA,United States of America,Export,JPN,Japan,850790,2057523.0,11945860.0,16.460561524953842
2012,AUS,Australia,Export,NLD,Netherlands,850790,931.0,37509.0,0.07256359386071404
2012,BEL,Belgium,Export,NLD,Netherlands,850790,143978.2,1003128.708,11.221885746075897
2012,BRA,Brazil,Export,NLD,Netherlands,850790,286.0,7980.0,0.022291286621014195
2012,CHN,China,Export,NLD,Netherlands,850790,470.0,8778.0,0.03663253395761074
2012,CZE,Czechia,Export,NLD,Netherlands,850790,108.0,7767.0,0.008417688654089277
2012,FRA,France,Export,NLD,Netherlands,850790,109749.0,714031.0,8.554008445348556
2012,DEU,Germany,Export,NLD,Netherlands,850790,863277.0,2946285.604,67.28515748366878
2012,HUN,Hungary,Export,NLD,Netherlands,850790,44571.0,1035144.0,3.473933342605677
2012,IND,India,Export,NLD,Netherlands,850790,14235.0,113183.0,1.1094981295459339
2012,ITA,Italy,Export,NLD,Netherlands,850790,13413.0,262630.0,1.045430165900921
2012,NOR,Norway,Export,NLD,Netherlands,850790,25923.0,151627.0,2.0204791016662624
2012,POL,Poland,Export,NLD,Netherlands,850790,213.0,17404.0,0.01660155262334274
2012,ROU,Romania,Export,NLD,Netherlands,850790,173.0,14491.0,0.013483890158865232
2012,ESP,Spain,Export,NLD,Netherlands,850790,49612.97,738582.905,3.8669123580062195
2012,SWE,Sweden,Export,NLD,Netherlands,850790,9602.231,310831.857,0.7484128790985586
2012,CHE,Switzerland,Export,NLD,Netherlands,850790,157.127,11877.375,0.012246723751398942
2012,GBR,United Kingdom,Export,NLD,Netherlands,850790,4556.0,236216.0,0.3551017547039884
2012,USA,United States of America,Export,NLD,Netherlands,850790,1757.0,10201.0,0.1369433237521746
2012,AUS,Australia,Export,KOR,North Korea,850790,1234.0,15097.0,0.05206528287937561
2012,BRA,Brazil,Export,KOR,North Korea,850790,11509.0,2850910.0,0.48559103781096746
2012,CAN,Canada,Export,KOR,North Korea,850790,6465.0,37534.0,0.27277313923433005
2012,CHN,China,Export,KOR,North Korea,850790,1174979.0,79310436.0,49.57505187384593
2012,FRA,France,Export,KOR,North Korea,850790,1206.0,53329.0,0.050883898827007286
2012,DEU,Germany,Export,KOR,North Korea,850790,14948.0,118255.14300000001,0.6306903148143489
2012,HUN,Hungary,Export,KOR,North Korea,850790,116194.0,515108.0,4.9024906636030545
2012,IND,India,Export,KOR,North Korea,850790,228263.0,1737023.0,9.630938140919703
2012,ITA,Italy,Export,KOR,North Korea,850790,4509.0,56391.0,0.1902450247188854
2012,JPN,Japan,Export,KOR,North Korea,850790,147787.0,22181815.0,6.23547160526279
2012,NLD,Netherlands,Export,KOR,North Korea,850790,286.0,10979.598,0.01206699424919078
2012,POL,Poland,Export,KOR,North Korea,850790,609.0,214079.0,0.025695103139011136
2012,SRB,Serbia,Export,KOR,North Korea,850790,130.0,6375.0,0.005484997385995809
2012,ESP,Spain,Export,KOR,North Korea,850790,55895.0,1996961.2219999998,2.358337914540275
2012,SWE,Sweden,Export,KOR,North Korea,850790,835.403,20377.575,0.035247563625023515
2012,CHE,Switzerland,Export,KOR,North Korea,850790,1963.0,347110.216,0.08282346052853673
2012,THA,Thailand,Export,KOR,North Korea,850790,36132.0,107192.0,1.5244917350061584
2012,TUR,Turkey,Export,KOR,North Korea,850790,5485.0,197682.0,0.2314246974014386
2012,GBR,United Kingdom,Export,KOR,North Korea,850790,801.0,93303.0,0.0337960223552511
2012,USA,United States of America,Export,KOR,North Korea,850790,560871.0,3256385.0,23.664430529852734
2012,AUS,Australia,Export,POL,Poland,850790,87257.0,465310.0,1.9715246524131342
2012,BEL,Belgium,Export,POL,Poland,850790,1529.53,89786.692,0.034558901883006074
2012,CHN,China,Export,POL,Poland,850790,1027.0,13086.0,0.023204508727417732
2012,CZE,Czechia,Export,POL,Poland,850790,821.0,25026.0,0.018550050306923034
2012,FIN,Finland,Export,POL,Poland,850790,9046.0,62367.0,0.20438947025143211
2012,FRA,France,Export,POL,Poland,850790,2114290.0,7534254.0,47.771237348872475
2012,DEU,Germany,Export,POL,Poland,850790,126715.0,1276855.232,2.8630567900630357
2012,HUN,Hungary,Export,POL,Poland,850790,147738.0,2249512.0,3.3380600879953657
2012,IND,India,Export,POL,Poland,850790,6718.0,53284.0,0.1517895712081717
2012,ITA,Italy,Export,POL,Poland,850790,603038.0,2021222.0,13.62531697562272
2012,NLD,Netherlands,Export,POL,Poland,850790,2513.0,14707.596000000001,0.05677987383836491
2012,NOR,Norway,Export,POL,Poland,850790,3809.0,16513.0,0.08606229186244803
2012,ROU,Romania,Export,POL,Poland,850790,2970.0,15701.0,0.06710554130519052
2012,RUS,Russia,Export,POL,Poland,850790,872548.0,2657915.0,19.7147494460476
2012,SRB,Serbia,Export,POL,Poland,850790,1012.0,25565.0,0.02286559185213899
2012,SVK,Slovakia,Export,POL,Poland,850790,10890.0,10157.542,0.2460536514523652
2012,ESP,Spain,Export,POL,Poland,850790,291932.06,930170.76,6.596046771259043
2012,SWE,Sweden,Export,POL,Poland,850790,19654.418,613689.88,0.4440809289321481
2012,CHE,Switzerland,Export,POL,Poland,850790,317.0,30656.902000000002,0.007162443297557372
2012,THA,Thailand,Export,POL,Poland,850790,1357.0,110188.0,0.03066067998355001
2012,GBR,United Kingdom,Export,POL,Poland,850790,118951.0,335462.0,2.6876334154187598
2012,USA,United States of America,Export,POL,Poland,850790,1731.0,10048.0,0.03911100740716659
2012,AUS,Australia,Export,ESP,Spain,850790,779.0,4118.0,0.004014792164156451
2012,BEL,Belgium,Export,ESP,Spain,850790,47686.0,1857698.8930000002,0.24576300274706614
2012,BRA,Brazil,Export,ESP,Spain,850790,96677.0,551952.0,0.49825168428004263
2012,CAN,Canada,Export,ESP,Spain,850790,2748.0,15955.0,0.014162578776767557
2012,CZE,Czechia,Export,ESP,Spain,850790,225984.0,641196.0,1.1646711070920812
2012,FRA,France,Export,ESP,Spain,850790,17908985.0,31841789.0,92.29891225416613
2012,DEU,Germany,Export,ESP,Spain,850790,944807.0,20559659.337,4.8693244419000825
2012,IND,India,Export,ESP,Spain,850790,15636.0,133764.0,0.08058445478658571
2012,ITA,Italy,Export,ESP,Spain,850790,65458.0,151561.0,0.3373559248797856
2012,NLD,Netherlands,Export,ESP,Spain,850790,1726.0,25706.476000000002,0.00889541883868297
2012,POL,Poland,Export,ESP,Spain,850790,51090.0,907547.0,0.2633064591357549
2012,CHE,Switzerland,Export,ESP,Spain,850790,882.0,11051.55,0.004545631179442862
2012,TUR,Turkey,Export,ESP,Spain,850790,20574.0,115315.0,0.10603380485924882
2012,GBR,United Kingdom,Export,ESP,Spain,850790,337.0,1647.0,0.0017368227975875787
2012,USA,United States of America,Export,ESP,Spain,850790,19877.0,115406.0,0.1024416223965825
2012,AUS,Australia,Export,SWE,Sweden,850790,23721.0,629415.0,1.4780819661172768
2012,BEL,Belgium,Export,SWE,Sweden,850790,175767.0,1570968.98,10.952237803572167
2012,BRA,Brazil,Export,SWE,Sweden,850790,497.44599999999997,19257.0,0.030996415063326795
2012,CAN,Canada,Export,SWE,Sweden,850790,335.0,1944.0,0.02087422362671421
2012,CHN,China,Export,SWE,Sweden,850790,228.0,15366.0,0.014206934289226385
2012,CZE,Czechia,Export,SWE,Sweden,850790,147508.0,523224.0,9.191387996207043
2012,FIN,Finland,Export,SWE,Sweden,850790,2815.0,128397.0,0.17540578957970296
2012,FRA,France,Export,SWE,Sweden,850790,142874.0,895644.0,8.902638287890047
2012,DEU,Germany,Export,SWE,Sweden,850790,64237.0,683648.603,4.002679113758927
2012,IND,India,Export,SWE,Sweden,850790,40689.0,264115.0,2.5353769705891773
2012,ITA,Italy,Export,SWE,Sweden,850790,26597.0,16484.0,1.657288733730501
2012,NLD,Netherlands,Export,SWE,Sweden,850790,318670.0,1484339.7969999998,19.85668311380602
2012,NOR,Norway,Export,SWE,Sweden,850790,143031.0,721695.0,8.912421132992716
2012,POL,Poland,Export,SWE,Sweden,850790,207.0,18013.0,0.012898400867850272
2012,ROU,Romania,Export,SWE,Sweden,850790,928.0,4583.0,0.05782471500176354
2012,RUS,Russia,Export,SWE,Sweden,850790,137.0,500.0,0.008536622796596557
2012,SVK,Slovakia,Export,SWE,Sweden,850790,4377.0,22302.652000000002,0.27273575168396447
2012,ESP,Spain,Export,SWE,Sweden,850790,10184.66,73769.41,0.6346175235882123
2012,CHE,Switzerland,Export,SWE,Sweden,850790,189.0,31618.231,0.011776800792385031
2012,TUR,Turkey,Export,SWE,Sweden,850790,4465.0,17684.0,0.2782191298306834
2012,GBR,United Kingdom,Export,SWE,Sweden,850790,370641.0,3553460.0,23.095054087250688
2012,USA,United States of America,Export,SWE,Sweden,850790,126752.0,735915.0,7.898058486965014
2012,AUS,Australia,Export,CHE,Switzerland,850790,237823.0,727148.0,75.72972793981478
2012,BEL,Belgium,Export,CHE,Switzerland,850790,17219.0,110995.035,5.4830280729604395
2012,BRA,Brazil,Export,CHE,Switzerland,850790,993.6080000000001,447033.0,0.3163935511654612
2012,CAN,Canada,Export,CHE,Switzerland,850790,17624.0,102322.0,5.611991797308484
2012,FIN,Finland,Export,CHE,Switzerland,850790,600.0,20520.0,0.19105736940451035
2012,FRA,France,Export,CHE,Switzerland,850790,1546.0,22958.0,0.49229115516562166
2012,DEU,Germany,Export,CHE,Switzerland,850790,19369.504,2124774.442,6.167810801516901
2012,IND,India,Export,CHE,Switzerland,850790,10708.0,55072.0,3.4097371859724945
2012,ITA,Italy,Export,CHE,Switzerland,850790,1860.0,146913.0,0.5922778451539821
2012,NLD,Netherlands,Export,CHE,Switzerland,850790,102.0,5629.276999999999,0.032479752798766755
2012,POL,Poland,Export,CHE,Switzerland,850790,803.0,101289.0,0.2556984460530363
2012,ESP,Spain,Export,CHE,Switzerland,850790,106.2,13784.835,0.033817154384598334
2012,SWE,Sweden,Export,CHE,Switzerland,850790,393.48699999999997,9598.133,0.12529765185812092
2012,THA,Thailand,Export,CHE,Switzerland,850790,206.0,8170.0,0.06559636349554855
2012,GBR,United Kingdom,Export,CHE,Switzerland,850790,780.0,118033.0,0.24837458022586345
2012,USA,United States of America,Export,CHE,Switzerland,850790,3908.0,22687.0,1.2444203327213774
2012,AUS,Australia,Export,THA,Thailand,850790,582.0,3078.0,0.011805913220858007
2012,DEU,Germany,Export,THA,Thailand,850790,897.0,31437.173,0.018195711613590432
2012,IND,India,Export,THA,Thailand,850790,3996807.0,17725394.0,81.07552680844987
2012,JPN,Japan,Export,THA,Thailand,850790,874535.0,4309135.0,17.740007420280165
2012,KOR,North Korea,Export,THA,Thailand,850790,25328.0,169824.0,0.5137803609242123
2012,NOR,Norway,Export,THA,Thailand,850790,188.0,48582.0,0.0038135939613768125
2012,GBR,United Kingdom,Export,THA,Thailand,850790,3229.0,17567.0,0.06550050479407302
2012,USA,United States of America,Export,THA,Thailand,850790,28167.0,163538.0,0.5713696867558548
2012,AUS,Australia,Export,GBR,United Kingdom,850790,1553.0,59075.0,0.006738404197058957
2012,BEL,Belgium,Export,GBR,United Kingdom,850790,39003.7,671925.49,0.1692354769998895
2012,BRA,Brazil,Export,GBR,United Kingdom,850790,1618.408,98130.0,0.007022206863975396
2012,CAN,Canada,Export,GBR,United Kingdom,850790,1340.0,7782.0,0.005814205810726981
2012,CHN,China,Export,GBR,United Kingdom,850790,606.0,147847.0,0.0026294094935078735
2012,CZE,Czechia,Export,GBR,United Kingdom,850790,1232922.0,4811138.0,5.349598698935172
2012,FIN,Finland,Export,GBR,United Kingdom,850790,9955.0,113631.0,0.04319434242222917
2012,FRA,France,Export,GBR,United Kingdom,850790,5046314.0,18307171.0,21.89575237429322
2012,DEU,Germany,Export,GBR,United Kingdom,850790,6839571.0,29493726.276,29.67662197841772
2012,HUN,Hungary,Export,GBR,United Kingdom,850790,12976.0,96642.0,0.05630233925372635
2012,IND,India,Export,GBR,United Kingdom,850790,1238797.0,5910536.0,5.375090086351606
2012,ITA,Italy,Export,GBR,United Kingdom,850790,125533.0,627071.0,0.544682610476112
2012,JPN,Japan,Export,GBR,United Kingdom,850790,1096.0,135909.0,0.0047554996780274405
