Period,ReporterISO,ReporterDesc,FlowDesc,PartnerISO,PartnerDesc,CmdCode,NetWgt,PrimaryValue,Probability
2017,ITA,Italy,Export,FRA,France,870360,4222.0,36065.083,0.0742195159381091
2017,NLD,Netherlands,Export,FRA,France,870360,52531.602999999996,193150.18,0.9234652169855327
2017,NOR,Norway,Export,FRA,France,870360,4845.0,58096.289000000004,0.08517137724304562
2017,CHE,Switzerland,Export,FRA,France,870360,2735.0,70959.495,0.048079198505620174
2017,GBR,United Kingdom,Export,FRA,France,870360,1426.0,70178.984,0.025067984303113112
2017,AUS,Australia,Export,DEU,Germany,870360,211042.823,4271609.318,0.19464771355054472
2017,BEL,Belgium,Export,DEU,Germany,870360,62295.29,1882890.332,0.05745580726745734
2017,BRA,Brazil,Export,DEU,Germany,870360,369385.0,9420550.0,0.34068889265126995
2017,CAN,Canada,Export,DEU,Germany,870360,1960828.8960225724,40921477.856,1.8084996014037988
2017,CHN,China,Export,DEU,Germany,870360,12227222.595,236231549.0,11.277336454082155
2017,CZE,Czechia,Export,DEU,Germany,870360,225301.0,7063936.0,0.20779822733252235
2017,FIN,Finland,Export,DEU,Germany,870360,57895.0,1110854.115,0.05339735896163967
2017,FRA,France,Export,DEU,Germany,870360,5858423.0,170641252.305,5.4033045319997575
2017,HUN,Hungary,Export,DEU,Germany,870360,241993.0,9563932.0,0.22319348971766248
2017,ITA,Italy,Export,DEU,Germany,870360,575475.0,23449694.204,0.5307685490707245
2017,JPN,Japan,Export,DEU,Germany,870360,7932464.991,160556947.339,7.31622213619599
2017,NLD,Netherlands,Export,DEU,Germany,870360,4052533.0,40812147.243,3.737707216597124
2017,KOR,North Korea,Export,DEU,Germany,870360,13290.0,467614.0,0.012257550748772628
2017,NOR,Norway,Export,DEU,Germany,870360,26930182.0,619098272.598,24.838079197794066
2017,POL,Poland,Export,DEU,Germany,870360,477371.0,17576460.0,0.4402858734757214
2017,ROU,Romania,Export,DEU,Germany,870360,70888.0,2405348.22,0.06538098250406275
2017,RUS,Russia,Export,DEU,Germany,870360,97095.0,4100149.62,0.08955206094447542
2017,SRB,Serbia,Export,DEU,Germany,870360,1735.0,34930.0,0.0016002144882709187
2017,SVK,Slovakia,Export,DEU,Germany,870360,122000.0,4322914.133,0.11252228678331531
2017,ESP,Spain,Export,DEU,Germany,870360,523606.0,20720036.62,0.4829290532251197
2017,SWE,Sweden,Export,DEU,Germany,870360,10148000.0,191273066.58,9.359640707189213
2017,CHE,Switzerland,Export,DEU,Germany,870360,4036520.0,111283358.71200001,3.722938205299901
2017,THA,Thailand,Export,DEU,Germany,870360,373025.0,14694171.46,0.3440461149782475
2017,TUR,Turkey,Export,DEU,Germany,870360,200.0,9800.0,0.0001844627652185497
2017,GBR,United Kingdom,Export,DEU,Germany,870360,14762910.0,311997125.149,13.616036006362897
2017,USA,United States of America,Export,DEU,Germany,870360,17091283.746,345935891.0,15.763527304610061
2017,AUS,Australia,Export,JPN,Japan,870360,450.61800000000005,9120.737,0.0006533898526004768
2017,BEL,Belgium,Export,JPN,Japan,870360,2073310.0,35970444.716,3.006270755484899
2017,CAN,Canada,Export,JPN,Japan,870360,3553330.858486274,74156164.456,5.152280481177121
2017,CHN,China,Export,JPN,Japan,870360,9994.238000000001,193090.0,0.014491506539184152
2017,CZE,Czechia,Export,JPN,Japan,870360,166182.0,2993244.0,0.24096159604110892
2017,FIN,Finland,Export,JPN,Japan,870360,245016.0,4575806.867,0.35526980308100964
2017,FRA,France,Export,JPN,Japan,870360,967005.0,16493110.709,1.4021438433749294
2017,DEU,Germany,Export,JPN,Japan,870360,3740063.0,61197860.067,5.42303949750453
2017,HUN,Hungary,Export,JPN,Japan,870360,53940.0,987885.0,0.07821225217206083
2017,ITA,Italy,Export,JPN,Japan,870360,118490.0,2009894.426,0.17180885724633832
2017,KOR,North Korea,Export,JPN,Japan,870360,46710.0,756013.0,0.06772885240928739
2017,NOR,Norway,Export,JPN,Japan,870360,9583767.0,172262332.551,13.896329279982849
2017,POL,Poland,Export,JPN,Japan,870360,27772.0,378464.0,0.040269014967046234
2017,ROU,Romania,Export,JPN,Japan,870360,40635.0,641309.34,0.05892018663351302
2017,RUS,Russia,Export,JPN,Japan,870360,142590.0,448274.67,0.20675352312224982
2017,SRB,Serbia,Export,JPN,Japan,870360,5230.0,71537.0,0.007583427490913575
2017,SVK,Slovakia,Export,JPN,Japan,870360,42330.0,877271.855,0.06137791313391426
2017,ESP,Spain,Export,JPN,Japan,870360,1657650.0,27246197.536999997,2.4035695182242613
2017,SWE,Sweden,Export,JPN,Japan,870360,4864000.0,73697237.085,7.0527325651632164
2017,CHE,Switzerland,Export,JPN,Japan,870360,247125.0,4380381.6389999995,0.3583278238416858
2017,GBR,United Kingdom,Export,JPN,Japan,870360,8792830.0,135634405.025,12.749481595588835
2017,USA,United States of America,Export,JPN,Japan,870360,32587755.941999998,659592021.0,47.25179431696844
2017,AUS,Australia,Export,KOR,North Korea,870360,1174.195,23766.281000000003,0.0031498785887766364
2017,BEL,Belgium,Export,KOR,North Korea,870360,45471.0,800192.896,0.12197984943749757
2017,CAN,Canada,Export,KOR,North Korea,870360,114081.58765377692,2380823.321,0.3060336233115258
2017,CZE,Czechia,Export,KOR,North Korea,870360,31053.0,562707.0,0.0833023303772209
2017,FIN,Finland,Export,KOR,North Korea,870360,786077.0,10502142.957999999,2.1087188341202037
2017,FRA,France,Export,KOR,North Korea,870360,254192.0,4199220.441000001,0.6818917967103512
2017,DEU,Germany,Export,KOR,North Korea,870360,3723860.0,55678929.223000005,9.989573181287406
2017,HUN,Hungary,Export,KOR,North Korea,870360,65362.0,1052065.0,0.17533915944082415
2017,ITA,Italy,Export,KOR,North Korea,870360,110625.0,1281276.998,0.2967610310752605
2017,NLD,Netherlands,Export,KOR,North Korea,870360,37989.0,775655.334,0.1019087440408413
2017,NOR,Norway,Export,KOR,North Korea,870360,1922977.0,40277142.595,5.158550393256597
2017,POL,Poland,Export,KOR,North Korea,870360,1041610.0,11409144.0,2.7942079781089446
2017,SVK,Slovakia,Export,KOR,North Korea,870360,82688.0,1406753.34,0.22181763740159222
2017,ESP,Spain,Export,KOR,North Korea,870360,753635.0,11405148.351,2.0216903923561933
2017,SWE,Sweden,Export,KOR,North Korea,870360,4225000.0,59705145.563,11.333924124682264
2017,GBR,United Kingdom,Export,KOR,North Korea,870360,822550.0,12672706.998,2.2065607784041172
2017,USA,United States of America,Export,KOR,North Korea,870360,23259123.758,470775971.0,62.394590267400375
2017,AUS,Australia,Export,SWE,Sweden,870360,130063.998,2632558.54,0.8043436264327866
2017,BRA,Brazil,Export,SWE,Sweden,870360,368009.0,6549893.0,2.2758464922776196
2017,CHN,China,Export,SWE,Sweden,870360,1178208.696,22763147.0,7.286294976379894
2017,CZE,Czechia,Export,SWE,Sweden,870360,2370.0,65691.0,0.014656587710349363
2017,FIN,Finland,Export,SWE,Sweden,870360,37283.0,599118.298,0.2305660589050444
2017,DEU,Germany,Export,SWE,Sweden,870360,41190.0,1371170.1469999999,0.25472778387733763
2017,JPN,Japan,Export,SWE,Sweden,870360,464650.299,9404747.907,2.8734969881576187
2017,NLD,Netherlands,Export,SWE,Sweden,870360,73343.0,776995.118,0.45356882381441066
2017,NOR,Norway,Export,SWE,Sweden,870360,7317415.0,194666031.64200002,45.25246192427261
2017,POL,Poland,Export,SWE,Sweden,870360,105424.0,2503493.0,0.6519646003273718
2017,ROU,Romania,Export,SWE,Sweden,870360,35190.0,984615.78,0.21762249853468102
2017,SVK,Slovakia,Export,SWE,Sweden,870360,2292.0,75946.194,0.014174219000894826
2017,CHE,Switzerland,Export,SWE,Sweden,870360,948462.0,21895711.172,5.865492191111129
2017,TUR,Turkey,Export,SWE,Sweden,870360,21023.0,544405.0,0.130010735626445
2017,USA,United States of America,Export,SWE,Sweden,870360,5445279.105,110215096.0,33.67477249357181
2017,AUS,Australia,Export,USA,United States of America,870360,36935.568,747593.848,0.1971864120433477
2017,CAN,Canada,Export,USA,United States of America,870360,3934609.4132717154,82113249.32699999,21.005538969781945
2017,CHN,China,Export,USA,United States of America,870360,1257894.644,24302690.0,6.715470886461099
2017,CZE,Czechia,Export,USA,United States of America,870360,124066.0,2925950.0,0.6623460994716522
2017,FIN,Finland,Export,USA,United States of America,870360,3486.0,15670.305,0.018610566172506407
2017,FRA,France,Export,USA,United States of America,870360,260510.0,7039805.158,1.390774123235698
2017,DEU,Germany,Export,USA,United States of America,870360,10168170.0,229207280.021,54.284394904846366
2017,JPN,Japan,Export,USA,United States of America,870360,73272.101,1483062.949,0.3911747803382308
2017,NLD,Netherlands,Export,USA,United States of America,870360,2762.0,5034.918,0.014745376869897502
2017,KOR,North Korea,Export,USA,United States of America,870360,71958.0,1020173.0,0.3841592428689661
2017,NOR,Norway,Export,USA,United States of America,870360,2222931.0,53384044.245,11.867471162483028
2017,POL,Poland,Export,USA,United States of America,870360,1652.0,1900.0,0.008819465093798216
2017,RUS,Russia,Export,USA,United States of America,870360,33870.0,800841.06,0.18082038905989442
2017,SVK,Slovakia,Export,USA,United States of America,870360,68930.0,1627804.8,0.3679937826365079
2017,ESP,Spain,Export,USA,United States of America,870360,1958.0,9405.026,0.01045309482666883
2017,CHE,Switzerland,Export,USA,United States of America,870360,464050.0,11337381.162,2.477404828557544
2017,TUR,Turkey,Export,USA,United States of America,870360,4240.0,58854.0,0.02263591525284772
2017,BEL,Belgium,Export,ITA,Italy,870360,1504.09,31477.167,0.17755642480766057
2017,CAN,Canada,Export,ITA,Italy,870360,2701.2607477513193,56373.905,0.3188813175036016
2017,FIN,Finland,Export,ITA,Italy,870360,1381.0,25694.283,0.16302576485408407
2017,DEU,Germany,Export,ITA,Italy,870360,7087.0,245250.854,0.8366137549028919
2017,NLD,Netherlands,Export,ITA,Italy,870360,729063.551,2964213.611,86.06527373570566
2017,ROU,Romania,Export,ITA,Italy,870360,3415.0,6845.62,0.40313757203236567
2017,SVK,Slovakia,Export,ITA,Italy,870360,2100.0,6043.793000000001,0.24790304575928782
2017,CHE,Switzerland,Export,ITA,Italy,870360,40195.0,538339.4,4.744982344902179
2017,THA,Thailand,Export,ITA,Italy,870360,185.0,5103.51,0.02183907784069917
2017,GBR,United Kingdom,Export,ITA,Italy,870360,58672.0,4959665.738,6.926175000375684
2017,USA,United States of America,Export,ITA,Italy,870360,801.4630000000001,16222.0,0.09461196131589339
2017,BEL,Belgium,Export,NLD,Netherlands,870360,140772.39,2763322.8710000003,26.9210329097112
2017,CAN,Canada,Export,NLD,Netherlands,870360,95917.18662158753,2001741.7319999998,18.34301270047819
2017,CZE,Czechia,Export,NLD,Netherlands,870360,19520.0,471821.0,3.7329661192621835
2017,FIN,Finland,Export,NLD,Netherlands,870360,52470.0,545234.186,10.034258825701167
2017,FRA,France,Export,NLD,Netherlands,870360,3600.0,178707.115,0.68845686625737
2017,DEU,Germany,Export,NLD,Netherlands,870360,184744.0,3686286.889,35.33007647218099
2017,ITA,Italy,Export,NLD,Netherlands,870360,1200.0,6035.312,0.22948562208579
2017,NOR,Norway,Export,NLD,Netherlands,870360,9070.0,135525.926,1.7345288269317627
2017,SVK,Slovakia,Export,NLD,Netherlands,870360,15615.0,302612.168,2.9861816573913424
2017,CHN,China,Export,CAN,Canada,870360,969446.142,18729827.0,5.571707269653044
2017,DEU,Germany,Export,CAN,Canada,870360,3369.0,57722.626,0.01936268656733806
2017,JPN,Japan,Export,CAN,Canada,870360,2498.3779999999997,50568.385,0.014358952253111583
2017,KOR,North Korea,Export,CAN,Canada,870360,2500.0,30034.0,0.014368274389535514
2017,ROU,Romania,Export,CAN,Canada,870360,2140.0,44221.57,0.0122992428774424
2017,USA,United States of America,Export,CAN,Canada,870360,16419491.480999999,332338489.0,94.36790357425953
2017,CHN,China,Export,SVK,Slovakia,870360,201029.06600000002,3883908.0,6.946534607510782
2017,DEU,Germany,Export,SVK,Slovakia,870360,31560.0,487003.94899999996,1.0905519115978992
2017,HUN,Hungary,Export,SVK,Slovakia,870360,6216.0,56166.0,0.21479311414741897
2017,NLD,Netherlands,Export,SVK,Slovakia,870360,10667.483,47865.05,0.368613560760079
2017,NOR,Norway,Export,SVK,Slovakia,870360,2618600.0,77601149.021,90.4854003710475
2017,USA,United States of America,Export,SVK,Slovakia,870360,25874.971,523722.0,0.8941064349363185
2017,CHN,China,Export,GBR,United Kingdom,870360,6924436.289,133781020.0,87.22211312370332
2017,CZE,Czechia,Export,GBR,United Kingdom,870360,2135.0,581.0,0.02689305002559272
2017,FIN,Finland,Export,GBR,United Kingdom,870360,3500.0,1977.005,0.044086967255070025
2017,HUN,Hungary,Export,GBR,United Kingdom,870360,3235.0,116449.0,0.040748954020043304
2017,NOR,Norway,Export,GBR,United Kingdom,870360,742605.0,12263416.292000001,9.354057805271793
2017,CHE,Switzerland,Export,GBR,United Kingdom,870360,14350.0,267465.291,0.18075656574578713
2017,USA,United States of America,Export,GBR,United Kingdom,870360,248592.794,5031639.0,3.131343533978391
2017,FRA,France,Export,FIN,Finland,870360,573300.0,13813980.377999999,96.69468456854707
2017,DEU,Germany,Export,FIN,Finland,870360,1550.0,33035.019,0.2614281546855886
2017,NLD,Netherlands,Export,FIN,Finland,870360,10451.927,39590.252,1.7628567667861164
2017,NOR,Norway,Export,FIN,Finland,870360,2505.0,40706.238,0.42250163063703194
2017,RUS,Russia,Export,FIN,Finland,870360,2025.0,33189.42,0.34154323434730127
2017,USA,United States of America,Export,FIN,Finland,870360,3065.1929999999998,62041.0,0.5169856449968926
2017,FRA,France,Export,THA,Thailand,870360,3870.0,63186.637,100.0
2017,FRA,France,Export,TUR,Turkey,870360,20260.0,314592.24600000004,46.25570776255708
2017,NOR,Norway,Export,TUR,Turkey,870360,22045.0,494588.97799999994,50.3310502283105
2017,SRB,Serbia,Export,TUR,Turkey,870360,1495.0,22071.0,3.41324200913242
2017,DEU,Germany,Export,CZE,Czechia,870360,119633.0,1600282.971,20.900041900537055
2017,HUN,Hungary,Export,CZE,Czechia,870360,26733.0,636756.0,4.670290138398745
2017,ITA,Italy,Export,CZE,Czechia,870360,4051.0,56292.694,0.7077150095632109
2017,NLD,Netherlands,Export,CZE,Czechia,870360,417000.55100000004,2498566.687,72.85054281383097
2017,NOR,Norway,Export,CZE,Czechia,870360,1885.0,23282.02,0.32931197063111645
2017,SVK,Slovakia,Export,CZE,Czechia,870360,3103.0,31794.872000000003,0.5420981670389147
2017,DEU,Germany,Export,HUN,Hungary,870360,3014.0,80567.047,5.274763738186909
2017,NLD,Netherlands,Export,HUN,Hungary,870360,52006.0,941269.922,91.01505075253763
2017,SVK,Slovakia,Export,HUN,Hungary,870360,2120.0,63200.004,3.710185509275464
2017,DEU,Germany,Export,NOR,Norway,870360,2375.0,80132.228,100.0
2017,DEU,Germany,Export,POL,Poland,870360,70423.0,1065585.489,1.9641503445344446
2017,NLD,Netherlands,Export,POL,Poland,870360,2788.0,111538.63699999999,0.0777594132678533
2017,NOR,Norway,Export,POL,Poland,870360,3877.0,119880.424,0.10813244090368264
2017,GBR,United Kingdom,Export,POL,Poland,870360,3508330.0,30899086.744000003,97.84995780129402
2017,DEU,Germany,Export,SRB,Serbia,870360,2490.0,182657.116,100.0
2017,DEU,Germany,Export,CHE,Switzerland,870360,41743.0,823125.3879999999,96.79760690102958
2017,NLD,Netherlands,Export,CHE,Switzerland,870360,1381.0,70861.647,3.202393098970411
2017,ITA,Italy,Export,ROU,Romania,870360,2110.0,65490.758,58.923010245343136
2017,NLD,Netherlands,Export,ROU,Romania,870360,1470.944,3220.676,41.07698975465687
2017,ITA,Italy,Export,ESP,Spain,870360,1165.0,11971.258999999998,0.03279919908015842
2017,NLD,Netherlands,Export,ESP,Spain,870360,18291.0,234602.12,0.5149615024679638
2017,GBR,United Kingdom,Export,ESP,Spain,870360,3532460.0,24235010.571,99.45223929845189
2017,SWE,Sweden,Export,VNM,Vietnam,870360,2000.0,23439.106,100.0
2018,AUS,Australia,Export,BEL,Belgium,870360,98766.17199999999,1966658.1090000002,0.9766801302027787
2018,FIN,Finland,Export,BEL,Belgium,870360,7768.0,89450.18800000001,0.07681629345131637
2018,FRA,France,Export,BEL,Belgium,870360,15015.764,298997.868,0.1484880707800865
2018,DEU,Germany,Export,BEL,Belgium,870360,447361.0,8442512.362,4.423868930828314
2018,HUN,Hungary,Export,BEL,Belgium,870360,1554.0,13164.0,0.01536721421515778
2018,ITA,Italy,Export,BEL,Belgium,870360,427131.0,11960901.742,4.223818259288647
2018,NLD,Netherlands,Export,BEL,Belgium,870360,6897760.0,55074143.583000004,68.21065349082801
2018,NOR,Norway,Export,BEL,Belgium,870360,906233.0,20327265.365,8.961567979308288
2018,ROU,Romania,Export,BEL,Belgium,870360,1962.0,21499.67,0.019401849607554415
2018,SRB,Serbia,Export,BEL,Belgium,870360,1440.0,5451.0,0.014239889620223423
2018,ESP,Spain,Export,BEL,Belgium,870360,1447.0,13762.845,0.014309111305877288
2018,SWE,Sweden,Export,BEL,Belgium,870360,1306000.0,23430305.792,12.914788780563743
2018,AUS,Australia,Export,CHN,China,870360,79988.84,1592758.914,0.9418748494258925
2018,BEL,Belgium,Export,CHN,China,870360,31086.9,652457.964,0.36605067977755124
2018,BRA,Brazil,Export,CHN,China,870360,434979.0,6632714.0,5.121911758295599
2018,CAN,Canada,Export,CHN,China,870360,20643.394,411056.719,0.24307757951470949
2018,CZE,Czechia,Export,CHN,China,870360,2075.0,53851.0,0.02443328735056949
2018,FIN,Finland,Export,CHN,China,870360,137878.0,5583573.043,1.6235242377454557
2018,FRA,France,Export,CHN,China,870360,33723.496,671511.165,0.39709680396808716
2018,DEU,Germany,Export,CHN,China,870360,46916.0,1299230.02,0.5524395707659365
2018,IND,India,Export,CHN,China,870360,1532.9589999999998,30524.681,0.018050712165610435
2018,JPN,Japan,Export,CHN,China,870360,10608.74,211244.038,0.12491874354095449
2018,KOR,North Korea,Export,CHN,China,870360,12460.0,282652.0,0.14671747488582934
2018,NOR,Norway,Export,CHN,China,870360,236946.0,6424194.607000001,2.7900576889484525
2018,POL,Poland,Export,CHN,China,870360,24424.0,331272.0,0.28759451096400446
2018,SVK,Slovakia,Export,CHN,China,870360,118.0,1560.04,0.0013894592324661206
2018,ESP,Spain,Export,CHN,China,870360,2890.0,22763.85,0.034029976117178715
2018,SWE,Sweden,Export,CHN,China,870360,73006.822,1848800.176,0.8596610411941583
2018,CHE,Switzerland,Export,CHN,China,870360,65071.0,1661715.795,0.766216116235618
2018,GBR,United Kingdom,Export,CHN,China,870360,1955.0,17677.535,0.023020277961620896
2018,USA,United States of America,Export,CHN,China,870360,7276209.421,144885804.0,85.6779352319103
2018,AUS,Australia,Export,DEU,Germany,870360,376118.63899999997,7489373.699,0.31110836428345184
2018,BEL,Belgium,Export,DEU,Germany,870360,37251.06,1555113.88,0.030812395725022076
2018,BRA,Brazil,Export,DEU,Germany,870360,787916.0,19006481.0,0.6517285572565317
2018,CAN,Canada,Export,DEU,Germany,870360,1222314.618,24339051.546,1.0110434900455234
2018,CHN,China,Export,DEU,Germany,870360,12839782.712000001,255669145.0,10.62048881147117
2018,CZE,Czechia,Export,DEU,Germany,870360,148796.0,5463957.0,0.12307733616977302
2018,FIN,Finland,Export,DEU,Germany,870360,709084.0,26892341.824,0.5865222844740943
2018,FRA,France,Export,DEU,Germany,870360,9440791.873,187987541.568,7.808996982862994
2018,HUN,Hungary,Export,DEU,Germany,870360,239324.0,10328856.0,0.1979580123222046
2018,IND,India,Export,DEU,Germany,870360,44607.183,888230.005,0.036897048695378805
2018,ITA,Italy,Export,DEU,Germany,870360,1221985.0,52015225.331999995,1.0107708449112887
2018,JPN,Japan,Export,DEU,Germany,870360,10627885.072999999,211625254.94799998,8.790906905449969
2018,NLD,Netherlands,Export,DEU,Germany,870360,6090020.0,66617641.758,5.0373897068512665
2018,KOR,North Korea,Export,DEU,Germany,870360,7140508.0,151419656.0,5.906305972868583
2018,NOR,Norway,Export,DEU,Germany,870360,16863664.0,392431451.36300004,13.948861818745794
2018,POL,Poland,Export,DEU,Germany,870360,585147.0,20616001.0,0.4840071912399136
2018,ROU,Romania,Export,DEU,Germany,870360,158760.0,5072387.25,0.1313191073033762
2018,RUS,Russia,Export,DEU,Germany,870360,158345.0,4896935.66,0.13097583803195456
2018,SRB,Serbia,Export,DEU,Germany,870360,7025.0,140766.0,0.005810762968041181
2018,SVK,Slovakia,Export,DEU,Germany,870360,125730.0,4514082.112,0.10399818191769647
2018,ESP,Spain,Export,DEU,Germany,870360,1174330.0,46244788.039,0.9713527795387614
2018,SWE,Sweden,Export,DEU,Germany,870360,7974000.0,157547674.59399998,6.59573294052105
2018,CHE,Switzerland,Export,DEU,Germany,870360,3224398.0,89292677.487,2.667076511405843
2018,THA,Thailand,Export,DEU,Germany,870360,472655.0,21241346.76,0.3909588855031323
2018,TUR,Turkey,Export,DEU,Germany,870360,15410.0,518498.0,0.012746456560500297
2018,GBR,United Kingdom,Export,DEU,Germany,870360,4767023.0,177702495.11400002,3.943066294121078
2018,USA,United States of America,Export,DEU,Germany,870360,34443473.068,685847534.0,28.490086518755614
2018,AUS,Australia,Export,KOR,North Korea,870360,78138.896,1555922.346,0.24445824393846946
2018,CAN,Canada,Export,KOR,North Korea,870360,131264.995,2613783.247,0.4106637258900097
2018,CZE,Czechia,Export,KOR,North Korea,870360,97570.0,1770237.0,0.3052486288144699
2018,FIN,Finland,Export,KOR,North Korea,870360,2288347.0,34622113.501,7.159114317943074
2018,FRA,France,Export,KOR,North Korea,870360,74268.62299999999,1478856.449,0.23235005980002868
2018,DEU,Germany,Export,KOR,North Korea,870360,6078179.0,100481118.751,19.01563805922831
2018,HUN,Hungary,Export,KOR,North Korea,870360,169013.0,2966629.0,0.5287587014637696
2018,ITA,Italy,Export,KOR,North Korea,870360,215152.0,3241970.5130000003,0.6731049809028474
2018,JPN,Japan,Export,KOR,North Korea,870360,1973.1170000000002,39289.219,0.00617291440750764
2018,NLD,Netherlands,Export,KOR,North Korea,870360,101304.0,1956069.604,0.31693048163801435
2018,NOR,Norway,Export,KOR,North Korea,870360,1991856.0,39279904.907,6.231539538750383
2018,POL,Poland,Export,KOR,North Korea,870360,543117.0,7630324.0,1.6991464541952286
2018,ROU,Romania,Export,KOR,North Korea,870360,16159.0,224672.96,0.05055357787243025
2018,SVK,Slovakia,Export,KOR,North Korea,870360,230857.0,3888639.4260000004,0.7222382156628275
2018,ESP,Spain,Export,KOR,North Korea,870360,1442770.0,25091691.165,4.513719013986397
2018,SWE,Sweden,Export,KOR,North Korea,870360,9902000.0,155678373.145,30.97849669489475
2018,CHE,Switzerland,Export,KOR,North Korea,870360,6260.0,123178.731,0.019584466704710275
2018,GBR,United Kingdom,Export,KOR,North Korea,870360,1750702.0,27134467.769,5.477087065314647
2018,USA,United States of America,Export,KOR,North Korea,870360,6845175.916,136302951.0,21.41519485859212
2018,AUS,Australia,Export,SVK,Slovakia,870360,32547.953999999998,648103.451,0.5452921841985187
2018,CHN,China,Export,SVK,Slovakia,870360,2315361.109,46104082.0,38.790404961704034
2018,CZE,Czechia,Export,SVK,Slovakia,870360,20615.0,710679.0,0.3453734258458293
2018,HUN,Hungary,Export,SVK,Slovakia,870360,1554.0,14661.0,0.026034940759855386
2018,NLD,Netherlands,Export,SVK,Slovakia,870360,16046.458,46697.543,0.2688343522751014
2018,NOR,Norway,Export,SVK,Slovakia,870360,2672760.0,81733695.419,44.77808768681537
2018,RUS,Russia,Export,SVK,Slovakia,870360,59915.0,1648086.58,1.0037860203518245
2018,CHE,Switzerland,Export,SVK,Slovakia,870360,322320.0,13447908.150999999,5.399988485017109
2018,THA,Thailand,Export,SVK,Slovakia,870360,526210.0,17162109.17,8.815859830916024
2018,USA,United States of America,Export,SVK,Slovakia,870360,1572.096,31304.0,0.026338112116348525
2018,AUS,Australia,Export,SWE,Sweden,870360,221270.717,4406000.962,0.5583362208758873
2018,BRA,Brazil,Export,SWE,Sweden,870360,263110.0,4159894.0,0.6639100061064777
2018,CHN,China,Export,SWE,Sweden,870360,1584106.2959999999,31543143.0,3.997202769376571
2018,CZE,Czechia,Export,SWE,Sweden,870360,4619.0,134975.0,0.011655202456029115
2018,FIN,Finland,Export,SWE,Sweden,870360,3194710.0,126468279.52,8.061266905888887
2018,FRA,France,Export,SWE,Sweden,870360,2938071.586,58503657.514,7.413686764480746
2018,DEU,Germany,Export,SWE,Sweden,870360,1748919.0,41416670.39,4.4130775111920295
2018,JPN,Japan,Export,SWE,Sweden,870360,397255.96,7910265.614,1.002402823265686
2018,NLD,Netherlands,Export,SWE,Sweden,870360,3900494.0,62570372.618999995,9.842183859823951
2018,NOR,Norway,Export,SWE,Sweden,870360,9834646.0,229890414.436,24.81593206611321
2018,POL,Poland,Export,SWE,Sweden,870360,124401.0,3220554.0,0.3139031913254986
2018,ROU,Romania,Export,SWE,Sweden,870360,31142.0,970237.73,0.07858114632726969
2018,RUS,Russia,Export,SWE,Sweden,870360,25816.0,619233.09,0.0651419585635089
2018,ESP,Spain,Export,SWE,Sweden,870360,761406.0,17441237.244000003,1.9212689069571995
2018,CHE,Switzerland,Export,SWE,Sweden,870360,1995060.0,41399682.545,5.0341693465956805
2018,TUR,Turkey,Export,SWE,Sweden,870360,32544.0,869254.0,0.08211883713552967
2018,USA,United States of America,Export,SWE,Sweden,870360,12572799.662999999,250352908.0,31.725162483515827
