year,eol_capture_loss_lithium_t,manufacturing_capture_loss_lithium_t,technology_recovery_loss_t,unprocessed_lithium_t,final_route_access_loss_t,trade_policy_loss_t,economic_selection_loss_t,capture_loss_lithium_t,total_compared_loss_t,eol_capture_loss_lithium_kt,manufacturing_capture_loss_lithium_kt,technology_recovery_loss_kt,unprocessed_lithium_kt,final_route_access_loss_kt,trade_policy_loss_kt,economic_selection_loss_kt,capture_loss_lithium_kt,total_compared_loss_kt
2025,2577.210123624256,298.23942789627097,0.0,0.0,0.0,0.0,0.7659925113875943,2875.449551520527,2876.2155440319148,2.577210123624256,0.29823942789627095,0.0,0.0,0.0,0.0,0.0007659925113875942,2.875449551520527,2.876215544031915
2030,16253.404711231118,605.1982626297045,8887.098447538097,0.3551096201077779,0.0,8500.698553704487,0.9982607974379789,16858.602973860823,34247.398235900844,16.25340471123112,0.6051982626297044,8.887098447538097,0.0003551096201077779,0.0,8.500698553704488,0.0009982607974379789,16.858602973860823,34.247398235900846
2035,36183.90802266981,639.2920287849789,0.0,0.0,0.0,0.0,2.2356423815945163,36823.20005145479,36825.435693836385,36.18390802266981,0.6392920287849789,0.0,0.0,0.0,0.0,0.0022356423815945163,36.82320005145479,36.82543569383638
2040,47112.30186833763,595.9366397645813,59995.521503876895,6.999081514646854,0.0,9717.028646066425,3381.2743618595414,47708.23850810221,120802.06301990506,47.11230186833763,0.5959366397645813,59.995521503876894,0.0069990815146468545,0.0,9.717028646066424,3.3812743618595413,47.708238508102205,120.80206301990506
2045,69135.31309591468,557.1760318945601,0.0,0.0,0.0,0.0,1904.4286280553788,69692.48912780924,71596.91775586462,69.13531309591468,0.5571760318945601,0.0,0.0,0.0,0.0,1.9044286280553788,69.69248912780924,71.59691775586462
2050,83699.32071816149,554.7040023636455,127814.51101181796,63.11651665989836,0.0,53.333003071443954,638.3397907260805,84254.02472052514,212760.20852614063,83.69932071816149,0.5547040023636455,127.81451101181796,0.06311651665989836,0.0,0.05333300307144395,0.6383397907260805,84.25402472052514,212.76020852614064
