,country,total_costs,scrap,unit_cost
0,Australia,50848088.56364112,4671.4994122146345,10.884746861080176
1,Belgium,72732718.40137097,8000.000000000002,9.09158980017137
2,Brazil,69265432.76166604,10000.0,6.926543276166604
3,Canada,98877905.34035207,22632.62301304228,4.368822176880367
4,China,100994731.500988,568898.87689105,0.17752668462435642
5,Czechia,23447834.368677497,1000.0000000000001,23.447834368677494
6,Finland,58190527.56080249,5276.390385640391,11.028472745149228
7,France,175928662.17940956,71000.0,2.477868481400135
8,Germany,232585544.69960278,150930.0,1.5410159988047625
9,Hungary,14193994.710907921,395.6049839659815,35.879211046867084
10,India,45040176.92601897,4522.78423663055,9.958506656416061
11,Italy,170259938.52281302,70000.0,2.4322848360401856
12,Japan,76482720.6481975,16359.193332353685,4.675213446920829
13,Korea,103184930.8767114,79370.07804687359,1.3000482475999768
14,Netherlands,113283763.6598802,22000.000000000004,5.149261984540009
15,Norway,93326352.91572767,15817.053503034647,5.900362725448337
16,Poland,90839942.35490295,13762.900966088964,6.6003484714979495
17,Romania,18378980.833000284,635.2400236950197,28.932340764825735
18,Russian Federation,44863554.5551418,4444.447582792651,10.09429264704073
19,Serbia,8168543.856847389,155.765982339525,52.44112824995585
20,Slovakia,23467510.39871393,1000.0000000000001,23.46751039871393
21,Spain,158953914.66793478,59639.08240875765,2.6652642570602882
22,Sweden,119361420.09759955,24997.609007579962,4.774913475181002
23,Switzerland,74132891.92895113,9660.878347402488,7.673514691227137
24,Thailand,45146606.33212072,4538.270209484805,9.947976706579988
25,Turkey,66411702.91931872,8258.146215957142,8.041962588527674
26,USA,195349842.55849618,206567.87051970497,0.9456932584288867
27,United Kingdom,152579846.51275295,60456.19490367081,2.523808300470603
28,Viet Nam,43449066.810921915,4000.0000000000005,10.862266702730478
