,country,total_netprofits,scrap,net_profit
0,Australia,-3936836.2239738596,6762.499412214634,-0.5821569783596617
1,Belgium,-3929309.412958888,8000.000000000002,-0.4911636766198609
2,Brazil,18530106.603157863,10000.0,1.8530106603157863
3,Canada,99640490.03795768,22632.62301304228,4.402516225385755
4,China,3277922283.1270823,568898.87689105,5.761871601927663
5,Czechia,-16850022.316754535,1000.0000000000001,-16.850022316754533
6,Finland,-14514825.768629791,5403.390385640391,-2.6862441416787517
7,France,425711553.9491885,71000.0,5.995937379566035
8,Germany,1049092567.224185,150937.0,6.950532786687061
9,Hungary,40290301.71991125,15500.60498396598,2.5992728517105004
10,India,48978722.959600866,11983.78423663055,4.087083177773575
11,Italy,479951312.7652777,78387.0,6.1228432363182375
12,Japan,10204236.893337248,7818.1933323536805,1.3051911687972093
13,Korea,143119562.8163485,25347.078046874005,5.646392951159083
14,Netherlands,78941432.41186965,22742.000000000004,3.47117370556106
15,Norway,92565765.87154563,24082.053503034647,3.843765477054569
16,Poland,38202405.40541484,15098.900966088964,2.530144776180377
17,Romania,-16729647.456436088,1107.2400236950198,-15.109323270853993
18,Russian Federation,-1783040.0750464257,5426.447582792652,-0.32858330387277174
19,Serbia,-16746075.364235312,1014.7659823395251,-16.50240119956281
20,Slovakia,-16870248.927335285,1000.0000000000001,-16.870248927335282
21,Spain,212389644.0110037,41165.08240875765,5.159461164246788
22,Sweden,89517277.41681579,24997.609007579962,3.581033585638998
23,Switzerland,8526598.547123272,9794.878347402488,0.8705160232423355
24,Thailand,288409012.91955346,39544.27020948481,7.293319901763612
25,Turkey,22063930.956295148,11455.146215957142,1.9261151748163508
26,USA,1575242438.6672032,193718.87051970497,8.131590043041111
27,United Kingdom,454505237.4680479,70192.19490367081,6.475153513745997
28,Viet Nam,-10500783.588741114,4000.0000000000005,-2.6251958971852782
