,country,total_netprofits,scrap,net_profit
0,Argentina,76132571.82112658,18532.60677230839,4.1080336272436675
1,Australia,872283842.7794371,120100.20184587722,7.262967333717105
2,Belgium,273248479.3170544,50646.46615785207,5.395213132253074
3,Brazil,19018653487.812492,2091949.5291004768,9.091353889398267
4,Canada,11736736643.197767,1333291.3881328288,8.802829409731775
5,China,117158230556.53078,18533031.67032338,6.321590155383709
6,Czechia,67007101.40331702,20267.132246805606,3.3061954985702684
7,Finland,369083232.22901183,63665.21228415641,5.797251261516033
8,France,2077944239.7212775,276945.56491092686,7.50307823268302
9,Germany,2470403571.7155633,324541.916857868,7.611970729800883
10,Hungary,1563445476.3677583,211535.93284967897,7.390921510619991
11,India,261988266972.54385,27998394.68885569,9.357260295956328
12,Italy,1607923342.131395,219364.64969803856,7.32991092386465
13,Japan,28652992656.419262,3124351.0519477064,9.170862102245877
14,Korea,113417871584.89575,12132704.454006407,9.348111298255798
15,Netherlands,457917986.603127,75725.2950132368,6.047094125194003
16,Norway,1633271483.9660296,223314.56276515758,7.31377060117487
17,Paraguay,18626987.26170188,10015.919769680422,1.8597380660025202
18,Poland,1107757489.6115983,153705.12373370063,7.2070303364175805
19,Romania,67982440.5897634,20267.132246805602,3.354319681832561
20,Russian Federation,2020054751.2609155,230001.3412668688,8.782795526905476
21,Serbia,15411314.659605013,10256.540552113716,1.5025840907370054
22,Slovakia,67311154.65420276,20267.132246805602,3.3211977814380713
23,Spain,1288777590.587534,177330.8242022002,7.267645635696221
24,Sweden,1792307562.4356003,250146.51469175672,7.165031120438248
25,Switzerland,1356268846.7706215,188870.096959114,7.180961245888609
26,Thailand,3039880501.697752,337631.83079300105,9.003536469170983
27,Turkey,1574458483.663601,202671.32246805597,7.768531159171565
28,USA,104276672018.0801,10781854.285446748,9.671497059539362
29,United Kingdom,2245929748.703263,279087.2138343067,8.047411838926685
30,Uruguay,-14780195.909350783,3810.019269022624,-3.879296892149922
31,Viet Nam,1045110492.4969424,121602.79348083361,8.594461217386977
