,country,total_costs,scrap,unit_cost
0,Afghanistan,13770399.40972692,0.037831048598199496,363997.2964001399
1,Albania,187972489.27857473,31323.509016555126,6.001003565061224
2,Algeria,61005440.61081675,2035.0904413317849,29.976771239166226
3,Andorra,7256844.434339143,9.831770577901318,738.1014820108
4,Angola,45482062.90882728,884.4712053210665,51.42288707105746
5,Argentina,103373882.26656662,9387.278972372222,11.012124234382204
6,Armenia,4834615.971549513,3.2763709713445515,1475.600905341159
7,Aruba,6626418.713129209,3.0507579202057746,2172.056546748965
8,Australia,236241361.74422526,60050.10171375913,3.9340709674451038
9,Austria,159393042.24828538,19487.265398636806,8.179343740011639
10,Azerbaijan,128143659.90487288,14289.293702189225,8.9678092266548
11,Bahamas,957293.9928678959,0.0255982448301833,37396.860574563114
12,Bahrain,3550412.774419781,1.6643661022607075,2133.192192269031
13,Bangladesh,30225798.09802266,3.44181767120812,8781.928906598074
14,Barbados,4223362.59316068,0.7981004563205922,5291.768172431892
15,Belarus,168100693.5845383,34092.49716025009,4.93072398875299
16,Belgium,179569605.13200095,25336.683669829683,7.0873365856411645
17,Benin,256562397.71715245,119830.21215370606,2.1410493489576754
18,Bermuda,4104053.8353956365,1.200884018382139,3417.5272320841777
19,Bolivia (Plurinational State of),122072944.86806273,15283.23164044873,7.987377783700107
20,Bosnia Herzegovina,56495289.17663258,1762.6063239299383,32.05213121593123
21,Botswana,47246943.08634634,985.2659957056061,47.95349001414594
22,Brazil,53767854.29662027,815177.7800402314,0.06595843951238056
23,Brunei Darussalam,42741499.99270333,46.08965363204846,927.3556346056594
24,Bulgaria,223732677.63834155,62507.01689652026,3.5793209906134016
25,Burkina Faso,143876204.6607352,23216.258667272912,6.197217507037517
26,Burundi,65897708.283083804,2532.561026545741,26.020185729922677
27,C?te d'Ivoire,51509751.22569939,1259.0099680294647,40.912901830570654
28,Cabo Verde,22633143.272916827,122.07939701839062,185.39691238405499
29,Cambodia,98867037.538257,25969.21704620126,3.8070858032556334
30,Cameroon,3369498.2378755184,0.8374086626228798,4023.7203032051084
31,Canada,476650702.9448843,666645.7677897365,0.7149984684148214
32,Cayman Isds,1249666.3157018404,0.0334616567008765,37346.21769845324
33,Chile,182111691.79987222,49369.379038063336,3.688757998342774
34,China,261522788.19303796,11859165.695261037,0.02205237661006316
35,Colombia,124980372.84642118,16375.390920279775,7.632206977828037
36,Comoros,26315728.667239822,187.24501331804018,140.54167959358108
37,Congo,5842609.034950738,2.548363098444396,2292.690958567583
38,Costa Rica,85455510.18807225,5372.786830202475,15.905248596072036
39,Croatia,204530327.19340158,38814.56985218894,5.26942145622843
40,Cyprus,71613783.03086048,2713.8639306250097,26.388125883071687
41,Czechia,102099015.42028762,110171.48789382787,0.9267281160682909
42,Denmark,135762830.06659812,13342.486476699803,10.175227106557905
