,country,total_netprofits,scrap,net_profit
0,Angola,-31302173.826244738,1747.8261790648205,-17.909202986645422
1,Argentina,60131635.104831904,18532.60677230839,3.2446398849125315
2,Aruba,-8906277.499512112,6.1099790525554445,-1457.6608893261491
3,Australia,789752338.8908554,120100.20184587722,6.575778614463386
4,Belgium,247951522.15069836,50646.46615785207,4.895731942637359
5,Benin,-23870219.482343502,275.3618848647654,-86.68672316092893
6,Bermuda,-5202326.924535996,2.1825915942921434,-2383.55491615609
7,Bolivia (Plurinational State of),142522306.6864474,30315.610677430024,4.701284371373568
8,Botswana,-31184525.10363909,1946.5961589606663,-16.020028068014497
9,Brazil,9375904465.121038,1186702.0465240052,7.900807530065533
10,Burkina Faso,253958850.01548803,46107.534266556,5.507968579436626
11,C?te d'Ivoire,-30376630.92786798,2488.1252421424088,-12.208642239291812
12,Cabo Verde,-23085774.749699555,239.3938765902725,-96.43427425343602
13,Cameroon,-4998586.679497903,1.6227086916746545,-3080.3968112966127
14,Canada,10331506173.488317,1333291.3881328288,7.74887340115261
15,Chile,652594466.0808718,98177.76757066628,6.6470697208627
16,China,95244444697.15053,18533031.67032338,5.139172391836128
17,Colombia,157145291.35100058,32420.371382882266,4.847115706822908
18,Congo,-7651127.485470595,4.61239189228012,-1658.8199060614268
19,Costa Rica,9360158.13061931,10643.211459133829,0.8794486670267719
20,Czechia,50007371.558083564,20267.132246805606,2.467412308219652
21,Dominican Rep.,281754144.0232833,49322.4743991082,5.7124900454786935
22,Ecuador,130811877.85374463,28675.454010071768,4.561806686924614
23,El Salvador,-13697873.26677204,28.072715103964207,-487.94258824069834
24,Eswatini,-24425449.2953497,303.9548628292094,-80.3588041592683
25,Finland,331843139.81707853,63665.21228415641,5.212314981939678
26,France,1905117477.9198408,276945.56491092686,6.879032269509634
27,Germany,2264384849.643838,324541.916857868,6.977172229606067
28,Ghana,-11832808.36986777,25.963383061445647,-455.7498667205242
29,Grenada,-30554994.428462215,874.2838687126256,-34.94859681381762
30,Guatemala,401218536.38013613,65209.969223093445,6.152717769387456
31,Guinea,-9805261.856257232,11.070255125357692,-885.7304321557281
32,Guyana,-18705715.390453525,5595.861209589686,-3.3427768648724427
33,Honduras,-19880744.02892048,5350.459452042205,-3.7157078204437646
34,Hungary,1026908942.885972,156738.37934588874,6.551738937020647
35,India,101368974119.81418,12444019.19953864,8.145999495369825
36,Italy,1475284767.7306886,219364.64969803856,6.72526211384313
37,Jamaica,-9041698.221994795,7.18705420797392,-1258.0534333473063
38,Japan,13909309282.518185,1798761.959838763,7.732712606266692
39,Korea,142005459461.8249,17895585.437199004,7.9352229051217575
40,Lesotho,21506473.2571331,12814.939495370716,1.678234475075136
41,Mali,-17191168.95409337,5984.193319665812,-2.872762966663887
42,Mexico,1036121888.616862,147469.13598129267,7.026025355897523
43,Mozambique,-20476015.630835127,170.43383353084252,-120.14055664088369
44,Namibia,107312838.8329109,25711.24446240792,4.173770701368096
45,Netherlands,413999604.6967831,75725.2950132368,5.4671243555329285
46,Nicaragua,103721061.19328313,24841.48111093886,4.175317112940174
47,Niger,183394765.8403908,36429.5409035273,5.034232144897373
48,Nigeria,39802128860.3421,4942078.772667351,8.053722065393142
49,Norway,67013294.03252248,22535.238820994367,2.9737112867910365
50,Panama,-13405137.109171065,26.05812971826795,-514.4320507305421
51,Paraguay,5588271.625320101,10015.919769680422,0.5579389365953763
52,Peru,487591065.466191,76559.3386309368,6.368799341601949
53,Poland,1017840687.3231773,153705.12373370063,6.622034858685785
54,Romania,51226900.99302651,20267.132246805602,2.5275850756389384
55,Russian Federation,1427999293.483641,184656.29697643695,7.733282410974919
56,Saint Lucia,-25064306.8305437,290.4727951073178,-86.28796655908333
57,Senegal,4237394670.950784,551218.3743841071,7.687324784275113
58,Serbia,-16496338.903492741,6608.631328444744,-2.4961808404244787
59,Slovakia,50352501.642068855,20267.132246805602,2.4844413619497225
60,South Africa,-21083903.427276306,5175.348075507273,-4.073910222011438
61,Spain,1183302833.6431332,177330.8242022002,6.672854755887677
62,Sweden,1602079845.733196,248512.84517135101,6.446668157650173
63,Switzerland,142847024.83923015,35174.94005792708,4.061045295428667
64,Thailand,1524527692.168955,196617.00583932712,7.753793654119519
65,Togo,4796155.358542721,10046.676005443762,0.4773872827135998
66,Trinidad and Tobago,5369173.710703097,9979.19301459862,0.5380368635869154
67,Turkey,1405028513.4993773,202671.32246805597,6.9325472217256126
68,USA,87574993716.73665,10781854.285446748,8.122442707739484
69,United Kingdom,2000086115.6973715,279087.2138343067,7.1665272235825785
70,Uruguay,-27987002.068327233,3810.019269022624,-7.3456326837703045
71,Viet Nam,915483254.1224113,121602.79348083361,7.528472232561868
72,Zambia,-21850120.69412267,213.32576115111942,-102.42607632673158
73,Zimbabwe,-13208967.067318857,32.185620841362834,-410.3996356765492
