,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Hydro,0.0,0.0,0.0
1,Afghanistan,NCA,Hydro,0.0,0.0,0.0
2,Afghanistan,NMC111,Hydro,0.0,0.0,0.0
3,Afghanistan,NMC523,Hydro,0.0,0.0,0.0
4,Afghanistan,NMC622,Hydro,0.0,0.0,0.0
5,Afghanistan,NMC811,Hydro,0.0,0.0,0.0
6,Albania,LFP,Hydro,0.0143656959599993,20004.15989358833,-20002.596865568823
7,Albania,NCA,Hydro,4.361915338781705,475.9714289021054,-467.55496767745444
8,Albania,NMC111,Hydro,2.476854812415884,689.1709606036275,-681.1020479329769
9,Albania,NMC523,Hydro,2.7863132728464253,638.0969275747974,-630.60871587109
10,Albania,NMC622,Hydro,1.3800572707000356,1010.3076164640054,-1002.369205010476
11,Albania,NMC811,Hydro,0.8548882162652889,1381.9251434538473,-1374.1938993494502
12,Algeria,LFP,Hydro,0.0,0.0,0.0
13,Algeria,NCA,Hydro,20.079894637191117,204.8513598158804,-196.40540470466038
14,Algeria,NMC111,Hydro,8.434670616902997,375.5926206195297,-367.4920530641077
15,Algeria,NMC523,Hydro,6.448075729881377,453.1454180794363,-445.6262911005827
16,Algeria,NMC622,Hydro,2.7115148083480323,830.201854358095,-822.2327887721463
17,Algeria,NMC811,Hydro,1.798651135874863,1106.054609359706,-1098.2937142971973
18,Andorra,LFP,Hydro,0.0,0.0,0.0
19,Andorra,NCA,Hydro,0.1886889072196017,3712.246569170923,-3703.800614059703
20,Andorra,NMC111,Hydro,0.0830792013926468,6348.0269124211545,-6339.926344865733
21,Andorra,NMC523,Hydro,0.0565552666650609,8163.4715360359305,-8155.952409057077
22,Andorra,NMC622,Hydro,0.0235160778104358,14492.130563324543,-14484.161497738594
23,Andorra,NMC811,Hydro,0.0147297691195822,19679.381981021215,-19671.621085958708
24,Angola,LFP,Hydro,0.0,0.0,0.0
25,Angola,NCA,Hydro,2.9243311368421065,787.4971051150976,-779.0511500038776
26,Angola,NMC111,Hydro,1.1503292307675017,1511.6599807545845,-1503.5594131991625
27,Angola,NMC523,Hydro,0.9173748898715152,1770.6821925849913,-1763.1630656061377
28,Angola,NMC622,Hydro,0.3970005024298868,3179.6296987953433,-3171.6606332093943
29,Angola,NMC811,Hydro,0.0995965465961488,8358.151650770837,-8350.390755708328
30,Argentina,LFP,Hydro,0.0,0.0,0.0
31,Argentina,NCA,Hydro,130.3001624426999,56.610134284195055,-48.17201862407342
32,Argentina,NMC111,Hydro,42.097003238226975,126.53155158876426,-118.43939787600787
33,Argentina,NMC523,Hydro,42.871393454464815,124.90029430220997,-117.38938457838422
34,Argentina,NMC622,Hydro,21.46502648175244,204.37678962584766,-196.41587188340202
35,Argentina,NMC811,Hydro,16.212717444128696,249.56851408906587,-241.8155002271439
36,Armenia,LFP,Hydro,0.0,0.0,0.0
37,Armenia,NCA,Hydro,0.0,0.0,0.0
38,Armenia,NMC111,Hydro,0.6087464360975311,1852.24954316906,-1844.148975613638
39,Armenia,NMC523,Hydro,0.0,0.0,0.0
40,Armenia,NMC622,Hydro,0.0,0.0,0.0
41,Armenia,NMC811,Hydro,0.0,0.0,0.0
42,Aruba,LFP,Hydro,0.0,0.0,0.0
43,Aruba,NCA,Hydro,2.4112470599957256,969.0230719390343,-960.5771168278143
44,Aruba,NMC111,Hydro,0.6477118695532487,2470.0496854577723,-2461.9491179023503
45,Aruba,NMC523,Hydro,0.7701205971893508,2183.6868993932167,-2176.167772414363
46,Aruba,NMC622,Hydro,0.0,0.0,0.0
47,Aruba,NMC811,Hydro,0.0,0.0,0.0
48,Australia,LFP,Hydro,0.0,0.0,0.0
49,Australia,NCA,Hydro,1548.7911111622575,10.12670354863979,-1.7300207448577825
50,Australia,NMC111,Hydro,392.3719808511182,25.22151476979389,-17.173829672257494
51,Australia,NMC523,Hydro,488.5810499292375,21.80091353184804,-14.333433423540491
52,Australia,NMC622,Hydro,241.9306965038249,34.7811361749963,-26.8632811961432
53,Australia,NMC811,Hydro,189.48078373380704,40.91437802420123,-33.203017671893704
54,Austria,LFP,Hydro,7.266048519189174,317.82183794049575,-316.2870836926312
55,Austria,NCA,Hydro,2232.641381983792,8.211981822021086,0.12516424294293366
56,Austria,NMC111,Hydro,1269.9494040645154,11.771924296310734,-3.78813815636123
57,Austria,NMC523,Hydro,1432.9855565273483,10.898486964519723,-3.4934128282957126
58,Austria,NMC622,Hydro,708.5839021870274,17.083805421595514,-9.227829268758507
59,Austria,NMC811,Hydro,433.69318868505934,23.370690466599928,-15.719183919746715
60,Azerbaijan,LFP,Hydro,0.0,0.0,0.0
61,Azerbaijan,NCA,Hydro,19.596753742145037,184.58754418845794,-176.14158907723794
62,Azerbaijan,NMC111,Hydro,4.950215552032921,460.3858898658648,-452.2853223104428
63,Azerbaijan,NMC523,Hydro,6.205429073070761,396.21323036012274,-388.69410338126914
64,Azerbaijan,NMC622,Hydro,3.068711804706717,632.5023302666397,-624.5332646806909
65,Azerbaijan,NMC811,Hydro,2.3381306797233146,757.7042630318074,-749.9433679692986
66,Bahamas,LFP,Hydro,0.0,0.0,0.0
67,Bahamas,NCA,Hydro,0.0,0.0,0.0
68,Bahamas,NMC111,Hydro,0.0,0.0,0.0
69,Bahamas,NMC523,Hydro,0.0,0.0,0.0
70,Bahamas,NMC622,Hydro,0.0,0.0,0.0
71,Bahamas,NMC811,Hydro,0.0,0.0,0.0
72,Bahrain,LFP,Hydro,0.0,0.0,0.0
73,Bahrain,NCA,Hydro,1.0915860030728537,1256.711201526687,-1248.2652464154671
74,Bahrain,NMC111,Hydro,0.5507870694810965,1979.5307336840874,-1971.4301661286654
75,Bahrain,NMC523,Hydro,0.4157700882558941,2386.082528819851,-2378.5634018409974
76,Bahrain,NMC622,Hydro,0.0,0.0,0.0
77,Bahrain,NMC811,Hydro,0.0,0.0,0.0
78,Bangladesh,LFP,Hydro,0.0,0.0,0.0
79,Bangladesh,NCA,Hydro,0.1182621038510277,53780.7313468423,-53772.28539173108
80,Bangladesh,NMC111,Hydro,0.056994643778267,105788.99236537113,-105780.89179781571
