,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,73914767.78237382,7982.426778876819,9.2596862871286,baseline,baseline
1,Belgium,80243047.28796063,8000.000000000001,10.030380910995078,baseline,baseline
2,Brazil,76052038.06082194,10000.0,7.605203806082193,baseline,baseline
3,Canada,105984541.72487083,26742.974235602735,3.9630798276645813,baseline,baseline
4,China,100373381.41435908,525138.5781408877,0.19113694097604508,baseline,baseline
5,Czechia,39091371.133274384,1000.0000000000001,39.09137113327438,baseline,baseline
6,Finland,71436357.55372661,5652.035111337011,12.639050562590732,baseline,baseline
7,France,184792328.86172763,78000.0,2.3691324213042004,baseline,baseline
8,Germany,239689491.0381012,159000.0,1.5074810757113282,baseline,baseline
9,Hungary,177975499.437499,84887.72981098194,2.096598646633548,baseline,baseline
10,India,65995493.98079953,17796.44567642191,3.7083525093010796,baseline,baseline
11,Italy,179050579.58666387,77000.0,2.3253322024242062,baseline,baseline
12,Japan,67956743.62387976,8577.37580448859,7.922789577240816,baseline,baseline
13,Korea,91557342.65658103,42404.04825303146,2.1591651370228693,baseline,baseline
14,Netherlands,118470231.42191884,22838.300742484767,5.1873487768525415,baseline,baseline
15,Norway,140651397.40854454,36955.3804907344,3.805978873463614,baseline,baseline
16,Poland,159053712.7606041,60199.734718367305,2.6420998947039522,baseline,baseline
17,Romania,35872680.79065423,755.3183952347667,47.49345576245941,baseline,baseline
18,Russian Federation,61408778.84523092,6063.672021755686,10.12732526180572,baseline,baseline
19,Serbia,38382916.77166693,923.8908724347498,41.54485980634877,baseline,baseline
20,Slovakia,39235007.58240442,1000.0,39.23500758240442,baseline,baseline
21,Spain,158005994.96268785,56228.70226829511,2.8100594285239353,baseline,baseline
22,Sweden,130986638.75093968,30026.732776319725,4.362334048353104,baseline,baseline
23,Switzerland,156738024.06309134,46219.62223496525,3.391157618430699,baseline,baseline
24,Thailand,70171949.05967313,39998.22246615312,1.7543766880904097,baseline,baseline
25,Turkey,70600038.96595562,6938.798593878025,10.174677649275587,baseline,baseline
26,USA,211913120.70906904,258199.03471567543,0.8207355265383711,baseline,baseline
27,United Kingdom,172827027.76191008,79668.93357971535,2.169315189702927,baseline,baseline
28,Viet Nam,59352320.05146807,4000.0,14.838080012867016,baseline,baseline
