From Region,To Region,Amount Transported,Remaining Storage
Brazil,China,0.011000000000000003,239.81106817520248
Czechia,China,0.004,239.82206817520247
Romania,Germany,0.001,6.939563641653923
Serbia,Germany,0.006,6.932563641653923
Slovakia,China,0.004,239.83406817520248
Turkey,Germany,0.20400000000000015,6.7345636416539225
Viet Nam,China,0.5600000000000004,239.26206817520247
